protein	RD139_Wide_UPS1_10fmol_inj1r	RD139_Wide_UPS1_10fmol_inj2	RD139_Wide_UPS1_10fmol_inj3	RD139_Wide_UPS1_1fmol_inj1	RD139_Wide_UPS1_1fmol_inj2	RD139_Wide_UPS1_1fmol_inj3	Protein.Group	Protein.Ids	Protein.Names	Genes	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P0A9X4	69026381.36566049	77347534.82014719	76693555.94858757	76909396.89762296	78312826.48520248	77459498.47851792	P0A9X4	P0A9X4		mreB	0	0.3528134518347172	-0.060877731314928483	False	0.025146541617819464	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36929	6551800.337771856	5427213.512664067	5915191.98514686	6617737.291209864	6360169.983939218	6108105.634654568	P36929	P36929		rsmB	0	0.3528833131361128	-0.09302323676034116	False	0.025175849941383353	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00959	87468933.3180776	89033747.00002038	89319426.02104412	89418778.59848258	89173873.75372842	89289526.52934623	P00959	P00959		metG	0	0.35469804866858806	-0.011137520472265199	False	0.025205158264947247	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69829	1419389.3228660396	1642198.4820351745	1653660.0245587938	1680200.012897272	1668243.9494845076	1638788.2200167952	P69829	P69829		ptsN	0	0.3562125500110627	-0.08090577002504039	False	0.02523446658851114	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6P5	26393927.62352401	25703097.366081685	26329714.818183158	26316062.64986136	25645686.3192444	25278820.34104865	P0A6P5	P0A6P5		der	0	0.35667901417209513	0.0219868310971548	False	0.02526377491207503	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77774	56696719.8667008	49954904.27293195	49497576.84349782	49083554.45941584	49620269.25937345	49162934.1641593	P77774	P77774		bamB	0	0.35724185012084814	0.07862743234307694	False	0.025293083235638926	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7M9	242899407.2854683	293024554.12489736	288774615.19256353	287710589.49002683	297239262.4670237	296825615.6815539	P0A7M9	P0A7M9		rpmE	0	0.3573151818067937	-0.09654442195824434	False	0.025322391559202816	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFB8	21269732.681374226	21524197.535889965	22102665.387363724	21188001.1869622	20764418.983701628	21759025.859946907	P0AFB8	P0AFB8		glnG	0	0.35761055466989444	0.026590216177578393	False	0.025351699882766705	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77285	3004865.502268044	2646549.872455879	2951666.0282313027	3002054.5401758696	2562876.2193374103	2039459.709387982	P77285	P77285		rnfG	0	0.35800348997834414	0.17802087557461718	False	0.025381008206330602	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P24216	2660098.213042665	2395768.671923005	2322196.7721469663	2172930.266400148	2284425.723110336	2489872.933765665	P24216	P24216		fliD	0	0.3584358191270836	0.08680459907366259	False	0.02541031652989449	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAB8	6790618.898035765	7112976.006719524	6843529.311378126	7522582.365446007	6910079.162896006	7009411.836358255	P0AAB8	P0AAB8		uspD	0	0.35846912842272954	-0.04753303889232515	False	0.025439624853458385	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AEZ9	27798375.694669604	32103550.318102863	30947995.360013586	31964846.69777584	31680885.6577028	31766304.73907398	P0AEZ9	P0AEZ9		moaB	0	0.3586047301361606	-0.0706860209265711	False	0.025468933177022274	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77808	9308527.533755224	7738759.018619871	7915957.987020819	7464346.71447067	7867770.266363296	7869875.706867452	P77808	P77808		yfaY	0	0.35880776311270773	0.10555674172733547	False	0.025498241500586168	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76206	2737120.0929370825	1902499.9289596272	2269453.8014009693	2004080.6811024465	1853311.656339756	2188284.180270135	P76206	P76206		ydiY	0	0.3596264102268821	0.1925885394619288	False	0.02552754982415006	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76938	1467560.648413029	1709527.5209302458	1573366.3094482634	1763105.3461575403	1655918.3749999988	1599067.1483443163	P76938	P76938		epmC	0	0.3599477772465234	-0.07907305232041767	False	0.02555685814771395	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6L9	9324818.538698062	10513645.137675688	10332701.903452544	10516028.8591506	10425346.881719625	10534225.492915891	P0A6L9	P0A6L9		hscB	0	0.3605967031268278	-0.06106350385763473	False	0.025586166471277847	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P36999	1475768.7560419254	1616861.016638717	1535765.9440084568	1560877.5709130522	1648822.9054231662	1573668.5819035198	P36999	P36999		rlmA	0	0.36108159965184417	-0.0475148892994234	False	0.025615474794841737	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P03817	9966058.65981048	9387327.307431491	9418660.135611158	9941805.454186914	9626425.711750273	9885518.211899256	P03817	P03817		mioC	0	0.3614695192935078	-0.03378347576764659	False	0.025644783118405626	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P00963	75646446.77250521	78153549.34961891	82612662.44460985	77415602.87403406	75048019.41882074	76745994.67321856	P00963	P00963		asnA	0	0.3618300690870851	0.04463970914496691	False	0.025674091441969523	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6A8	266129548.88739905	226380005.27180773	221861001.30470625	218707948.5883817	220791265.07706484	225463280.85136345	P0A6A8	P0A6A8		acpP	0	0.36202793947656614	0.10339964602681005	False	0.025703399765533413	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37651	4482446.109456898	4311358.495749197	4273046.338248436	4202092.426230772	4177881.480419318	4396027.382019083	P37651	P37651		bcsZ	0	0.3626791971822143	0.0324751361564611	False	0.025732708089097306	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02918	1117087.422416593	1043941.1326996085	1057985.3912067346	1074573.1378878683	994581.3750000003	1050170.758774185	P02918	P02918		mrcA	0	0.3657969317735625	0.04538482784018959	False	0.0257620164126612	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64476	1924384.843010211	1605025.0899036892	1836657.753066429	1711470.1638305315	1608529.374999998	1712544.6205127034	P64476	P64476		ydiH	0	0.3663197628073898	0.09257732594093884	False	0.02579132473622509	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ABS1	101807849.63167612	96601396.60055764	95968361.40884449	94622059.64079425	96485452.93011498	96801965.89403172	P0ABS1	P0ABS1		dksA	0	0.3670981857671106	0.032052648757672886	False	0.025820633059788982	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADW3	69516101.93805498	74921781.24017206	73890274.2169665	73852710.55421793	74982858.16774783	75225759.18092027	P0ADW3	P0ADW3		yhcB	0	0.36843073517208846	-0.037395462740329434	False	0.02584994138335287	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39838	745051.0880619151	819019.4610016131	903129.0175618324	838088.4772016623	867830.9458322251	926006.2614495408	P39838	P39838		rcsD	0	0.36859339879954495	-0.09324433650755234	False	0.025879249706916768	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P08312	77976922.17367649	89678914.56387615	88301080.62917063	89892827.77836183	88896705.26952401	89899615.48380321	P08312	P08312		pheS	0	0.36922180240935787	-0.07003706040614173	False	0.025908558030480658	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG48	191759043.1641312	212532801.4640708	218067134.4532385	214499797.2125145	214830539.53858903	220566634.1662552	P0AG48	P0AG48		rplU	0	0.37072401685684475	-0.062464051233094155	False	0.025937866354044548	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45531	506164.3143419679	426004.7449028733	424445.527097622	414453.4209713386	403560.5625000001	444113.894927567	P45531	P45531		tusC	0	0.37073676173576475	0.10415281875457152	False	0.025967174677608444	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64499	7354154.935751118	6678232.023549743	6735112.161533664	6562056.788052501	6588145.472597083	6861071.87800893	P64499	P64499		yebO	0	0.37118164126043857	0.053514465287962	False	0.025996483001172334	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77455	68321.02824665587	828244.1672371717	785175.0489869686	746592.4650588626	912584.1250000008	867720.4967936841	P77455	P77455		paaZ	1	0.3714226936904914	-0.5874120193878387	False	0.026025791324736227	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADE6	1354815.2406514883	1184804.3541878797	1459199.6860373658	1212260.5451301348	1336310.0333323092	1154836.541496895	P0ADE6	P0ADE6		ygaU	0	0.37176088609498525	0.11072092731669061	False	0.02605509964830012	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77748	1915425.3603414376	1668442.9030498583	1480986.6805466188	1458413.2236470436	1350184.9623129307	1740226.5101487678	P77748	P77748		ydiJ	0	0.3724345742747393	0.15502711451437648	False	0.02608440797186401	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21893	2099741.892042604	1803303.2903817445	1840202.1388475683	2108502.874029086	2033264.843934028	1932693.8651583944	P21893	P21893		recJ	0	0.3731001520243507	-0.08088984966236307	False	0.026113716295427903	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23721	77104695.81235099	75773955.1987487	77259335.62290262	77423350.33450855	76647765.55297682	77852835.8367526	P23721	P23721		serC	0	0.37335600653177187	-0.011152685804363042	False	0.026143024618991796	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06992	3280352.249764069	3235354.255746493	3478907.2006138307	3092246.1569747743	3156037.429747322	3391595.241850051	P06992	P06992		rsmA	0	0.37438573110456536	0.05213579541809515	False	0.02617233294255569	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P37626	2450511.049670852	2464459.870591373	2780251.604953771	2406930.1220088564	2498496.856520487	2422826.5069466466	P37626	P37626		yhiI	0	0.37441344832979645	0.07049363867827882	False	0.02620164126611958	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77737	2735658.798787236	2303357.2834552093	2577798.062676989	2337560.6847951384	2452931.847650889	2396711.3359886776	P77737	P77737		oppF	0	0.37523058152723276	0.08375708409861264	False	0.02623094958968347	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q93K97	10879669.435120426	9549956.498330832	9168254.945667231	9692281.373076256	9145455.611244991	8972333.32746619	Q93K97	Q93K97		nudF	0	0.3752619050405893	0.08988649461284604	False	0.026260257913247365	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75736	6077470.7128111655	6152260.379898679	6655482.827896914	6289332.821339864	6753071.805523925	6523747.293402752	P75736	P75736		ybfF	0	0.3757287717523894	-0.05110292281434901	False	0.026289566236811255	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P21170	46576453.25909868	44550747.82830572	44248771.23862361	46474710.36594796	45779391.32213513	45613241.327491015	P21170	P21170		speA	0	0.37693502194457174	-0.026309062613816638	False	0.02631887456037515	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A836	45699762.000361554	43708680.46655301	44118386.14413773	42865974.68135113	44048348.2408477	44341460.153249465	P0A836	P0A836		sucC	0	0.377820087889644	0.024748652928809317	False	0.02634818288393904	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A921	8607210.435869705	6652428.130821093	6407642.01874775	6574401.134928739	6626776.613643614	6123129.782246034	P0A921	P0A921		pldA	0	0.378859023327049	0.16510137779306117	False	0.02637749120750293	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P19926	17421397.226645578	14972373.569095558	14785446.79934306	14630845.121765267	14561105.779339667	15130611.643590575	P19926	P19926		agp	0	0.378980578040606	0.09011019921127418	False	0.026406799531066824	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75829	8525584.613689082	8081051.132697612	8283796.736414024	8338822.369781392	8159055.848006844	7708887.694869298	P75829	P75829		ybjX	0	0.37933618355967613	0.040180953657237055	False	0.026436107854630717	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77247	21297629.295045298	17834208.6892843	19047664.851920318	17465721.410363086	18880384.58781746	18381578.93638912	P77247	P77247		yniC	0	0.3799880880620444	0.0882401385561943	False	0.02646541617819461	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8R0	65106256.44954018	53232381.05291864	55551079.13864304	52560532.6174344	53753422.61427935	55387280.00740621	P0A8R0	P0A8R0		rraA	0	0.38022132935733366	0.10484191852472273	False	0.0264947245017585	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AC84	1712598.5884099752	981560.344867437	817765.4126640566	1441629.2299621268	1584258.4186353127	1407969.3035944474	P0AC84	P0AC84		gloB	0	0.38030039974861946	-0.3363004592494322	False	0.026524032825322393	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76658	59421679.105315946	55828517.26740459	55125877.20716426	55593689.81613142	55448875.6469693	54886682.755330265	P76658	P76658		hldE	0	0.3811929333982182	0.038154536388853785	False	0.026553341148886286	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAB4	2603131.929649614	2813818.6485386733	2771305.284382204	2656205.5397508186	2976207.0243281247	2902136.4095256026	P0AAB4	P0AAB4		ubiD	0	0.3843102394599485	-0.059758729292195986	False	0.026582649472450176	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0ADF6	2261624.161311199	2421628.0084966808	2988139.7654112983	2167054.013696616	2331064.2265491425	2436570.4342027884	P0ADF6	P0ADF6		edd	0	0.384631411008831	0.14565725546211436	False	0.026611957796014073	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A6T1	178078860.76017773	207435439.99754	206334118.96090695	209349638.64366567	204398982.1192585	209894539.96026987	P0A6T1	P0A6T1		pgi	0	0.38512765137611227	-0.07549304696461884	False	0.026641266119577962	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P26646	21620612.666827094	21182732.944940757	21651462.11916546	22764992.66078039	21595983.76918322	21468370.08867551	P26646	P26646		acuI	0	0.3864222845525966	-0.030442902065902944	False	0.026670574443141852	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P23843	84399011.48888996	92462511.6915464	88493707.37215193	89454639.69752079	91698675.24010614	91935042.52686983	P23843	P23843		oppA	0	0.386491326247396	-0.041442822481014344	False	0.026699882766705745	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76223	2975577.5755390045	2603107.316988413	2958971.708543358	2743690.7760424246	2594623.1568894647	2788117.14081586	P76223	P76223		ynjB	0	0.3870029889540993	0.07121824049035386	False	0.02672919109026964	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76116	14393555.77988788	13183679.432852158	13144977.205944393	12957632.234711576	13203158.370863983	13212047.121627543	P76116	P76116		yncE	0	0.38733061376754285	0.04861524856564953	False	0.02675849941383353	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P25535	3422939.049523568	2739114.0234269216	2792433.42144066	2599058.6268661018	2792081.9999999986	2836116.9062715825	P25535	P25535		visC	0	0.38746233206199243	0.12219909745863296	False	0.02678780773739742	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P02925	39169549.36922551	39507311.74263834	40013360.46621987	40076917.557260215	40121658.05070398	39445187.32577701	P02925	P02925		rbsB	0	0.38855620089027976	-0.011544108810528048	False	0.026817116060961314	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75745	3047938.888183929	2567782.61171554	2629809.373780821	2390296.019119003	2642800.2552008526	2687005.6960206144	P75745	P75745		ybgK	0	0.38864193661552954	0.09499247863972647	False	0.026846424384525207	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P76502	9618304.613361225	8799835.315451864	9225804.04373347	8826405.627442367	9145103.63902227	8885121.878464043	P76502	P76502		sixA	0	0.38885252665339043	0.041685113651965755	False	0.026875732708089097	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P32685	631171.0199736021	620636.8055394358	696353.4571416719	663962.2340523079	599685.5809462952	587386.2020607308	P32685	P32685		yjbD	0	0.3889644894773443	0.07378171059446366	False	0.026905041031652994	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD57	1889363.494969397	2240929.356940164	2482835.353856303	2547419.339457629	2430352.786418505	2223821.32009802	P0AD57	P0AD57		ispB	0	0.38957623518006923	-0.12298328613824977	False	0.026934349355216883	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64581	55005934.369783245	49929560.17013523	50524730.67420408	49667542.26906334	50658588.22215896	49895027.49284506	P64581	P64581		yqjD	0	0.38982086042584746	0.049457487012078534	False	0.026963657678780773	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9M8	334385552.14886254	340035176.7122512	337454730.2835314	341515112.7691335	343966197.10853344	335356772.8766094	P0A9M8	P0A9M8		pta	0	0.3900895811439307	-0.012722320348796766	False	0.02699296600234467	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39099	24895605.738141306	26760245.216225334	26748375.284726582	25863695.03153117	27995594.825877424	27065004.655117724	P39099	P39099		degQ	0	0.39113856750638926	-0.04564146093829526	False	0.02702227432590856	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P15639	22995740.80855286	22387108.244870253	23109692.105031986	22430710.512187418	22675905.301111788	22651731.944327835	P15639	P15639		purH	0	0.3927096994204544	0.015548191119667931	False	0.027051582649472453	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A9W9	23917146.12363556	20394821.922381416	20265294.852280118	20682166.466546908	19929849.575503334	20100086.79346835	P0A9W9	P0A9W9		yrdA	0	0.39451568061524034	0.08904215023935358	False	0.027080890973036342	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09831	37284306.73830672	35672234.17725211	35966649.31871368	35782556.045365326	35709054.557059094	35832360.59349356	P09831	P09831		gltB	0	0.39465980726453714	0.021338799757944085	False	0.027110199296600235	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P31069	966482.8156153824	962232.407320481	1144416.3996919566	1263731.2066186285	1052432.153486569	1030405.965532824	P31069	P31069		kch	0	0.3965188217581619	-0.12297334159679317	False	0.02713950762016413	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AA95	2008513.539932678	1865551.076670696	1785411.3256967892	1918068.2847874567	1772109.2690330774	1717907.3730610784	P0AA95	P0AA95		yacC	0	0.39764882693149484	0.06555066074063991	False	0.02716881594372802	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AB80	35825627.47997116	36005989.1256971	36471440.37568735	35684812.287345104	37021984.10555439	37086061.57178631	P0AB80	P0AB80		ilvE	0	0.39786276174902213	-0.019710244664958028	False	0.027198124267291915	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7V3	422664510.0682219	536812172.7823299	533413465.6488502	532682222.7676989	542708130.7795323	537150565.9537265	P0A7V3	P0A7V3		rpsC	0	0.39892876233636676	-0.11122775913835246	False	0.027227432590855805	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A853	19401627.06824432	20877660.443882063	20384183.86026544	21379674.849073067	20245755.628671408	20600061.026086304	P0A853	P0A853		tnaA	0	0.39909096137392086	-0.03667766444965678	False	0.027256740914419694	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P64429	3147176.4896447016	3167399.58941935	3057599.381322864	3133349.5332836574	3096165.834055377	2976201.653735769	P64429	P64429		ypfJ	0	0.39970759290687563	0.025853868193963243	False	0.02728604923798359	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P77735	7590157.534352286	6736457.006848443	7154297.848547019	6603089.799249143	6834234.451795975	7187342.736570247	P77735	P77735		yajO	0	0.4006409110586706	0.058684446953344	False	0.02731535756154748	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AD68	2173412.449768378	1818583.234818252	1724505.6832016315	1564315.9909944162	1836009.9010024208	1844806.816843344	P0AD68	P0AD68		ftsI	0	0.4013864864919418	0.12415317869570174	False	0.027344665885111374	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P17445	1557261.025903324	1486980.9615159037	1735659.5456309256	1563566.624911077	1471536.4003703394	1507973.2966814914	P17445	P17445		betB	0	0.40241405602611346	0.07331135637008011	False	0.027373974208675267	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFD6	27608470.86100496	29238503.730000727	29297589.685160507	30110320.553097595	29350693.636432912	28650957.01050633	P0AFD6	P0AFD6		nuoI	0	0.4026869859779524	-0.03257827681283971	False	0.027403282532239157	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE70	4061289.947151549	4876041.802157894	5028557.215807601	3790636.529891666	4514352.141185942	4561895.531518784	P0AE70	P0AE70		mazF	0	0.4028498564943678	0.11824466970725889	False	0.02743259085580305	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75874	13545466.783229563	15118226.532605032	15243074.23963464	15058988.38742913	15523139.689406293	15056260.233025938	P75874	P75874		yccU	0	0.4034652460171235	-0.05580451844968398	False	0.02746189917936694	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AE88	32352956.919433136	31693308.023645338	32020903.374828428	32332652.22760469	31379221.45799044	31191647.342822697	P0AE88	P0AE88		cpxR	0	0.4035502578173509	0.01758184941523394	False	0.027491207502930836	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P45577	98291579.32552102	99498731.46926533	100006578.73332322	99595382.93903464	100153139.82825068	99664467.5989625	P45577	P45577		proQ	0	0.4045153237751442	-0.007808130556738268	False	0.027520515826494726	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P69330	15671678.40350288	13072135.785732023	13293334.588026935	12926645.65220172	12960754.385651724	13532831.094594393	P69330	P69330		citD	0	0.4056174306065105	0.09272858465119362	False	0.027549824150058615	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFD4	2963387.037758843	2611720.828373845	2689909.608429044	2651320.5170055293	2626143.7499999986	2653535.38283642	P0AFD4	P0AFD4		nuoH	0	0.40598984875748156	0.05951515026194253	False	0.027579132473622512	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P05458	5397250.41715515	4640976.173547979	4398966.808408334	4237701.760723157	4755789.014842941	4469179.757977705	P05458	P05458		ptrA	0	0.40628288097107246	0.10082568881157129	False	0.0276084407971864	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09169	17346640.25458706	18518951.024099447	18213247.43948107	18109512.41709245	18393597.425984964	18710817.530219343	P09169	P09169		ompT	0	0.4070047735445587	-0.029968052141337152	False	0.027637749120750295	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A799	1740921186.5529978	1798218674.799074	1836241407.3344584	1810166539.3088396	1822246362.1353185	1829554424.5352263	P0A799	P0A799		pgk	0	0.40760897822094005	-0.023053597003613906	False	0.027667057444314188	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AFH8	41829905.38008248	47556960.52397637	47975189.11551193	46842081.61865996	49266167.39455373	47515944.298435554	P0AFH8	P0AFH8		osmY	0	0.40771282043697576	-0.0643152615596421	False	0.027696365767878078	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P09053	621855.1504991949	729273.9002513958	823692.2551409744	797960.8486110618	769049.6984491339	789642.5888051987	P09053	P09053		avtA	0	0.4079981924464773	-0.11584256420763205	False	0.02772567409144197	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P39407	432230.3144706193	458321.7228358644	498822.9588720633	421431.8125154177	602261.7500000005	531594.2460008912	P39407	P39407		yjjU	0	0.4085928132633229	-0.1627455388198098	False	0.027754982415005864	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A7Y8	4061413.9643859887	3368054.902938052	3522387.1264586425	3487218.4922449994	3532084.5120279216	3271524.015814224	P0A7Y8	P0A7Y8		rnpA	0	0.4103691433017429	0.08981645303564882	False	0.027784290738569757	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AES0	11399646.077035423	10184501.881497608	9748970.037656724	10284824.483253654	9825701.557106448	9671221.371528763	P0AES0	P0AES0		gsp	0	0.4104100018116243	0.07325993619015483	False	0.027813599062133647	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A8W0	7167364.713664666	7057253.660708347	6992633.334525065	7662670.168378872	6894123.139853144	7351384.602122294	P0A8W0	P0A8W0		nanR	0	0.41169514694879034	-0.04623170658786932	False	0.027842907385697536	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0A752	190259.40238507	568369.9230913685	562310.2095647384	575950.548784924	602988.6875000007	528260.1442833159	P0A752	P0A752		nadD	0	0.41188046984728816	-0.3700671279391055	False	0.027872215709261433	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P06129	63094532.85446717	64372783.89478894	64414301.013358384	62267809.26211346	63441613.81727352	64210546.669931866	P06129	P06129		btuB	0	0.41353490139973387	0.014824897832305294	False	0.027901524032825323	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AAF6	2554397.542551518	1888757.4508673744	2148522.73771439	2082613.3582469723	1894084.5027083943	2017277.1285584744	P0AAF6	P0AAF6		artP	0	0.41416089141653717	0.13713264643493833	False	0.02793083235638922	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P12008	7723393.544496601	6966814.644361998	7486911.093275785	7302958.228413434	6826656.512541579	7292181.420873318	P12008	P12008		aroC	0	0.41429463212648604	0.04999252605183644	False	0.02796014067995311	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P75797	1388664.036645872	1368793.8209070174	1401650.2311327124	1351346.8632826358	1404675.0572587128	1340177.2588889755	P75797	P75797		gsiB	0	0.4149730846513108	0.021988310144647267	False	0.027989449003517	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
P0AG51	149171390.06024513	174398859.41236106	185745012.7702804	170970322.51419944	189228776.0265029	183233263.8478992	P0AG51	P0AG51		rpmD	0	0.41707682058451284	-0.09354153326889317	False	0.028018757327080892	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
Q46845	1073335.9433395625	1116013.9839783492	1076612.9738358306	1040936.3949105954	1047451.2330039266	1107791.41967519	Q46845	Q46845		yghU	0	0.418376798669059	0.031160173837593258	False	0.028048065650644785	False	False	Ecoli	False	True	False	False	umpire	directlfq	min	1.660964047443681
