Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	isna	pval	log2_FC	Bonf_pass	BH_thr	BH_pass	FC_pass	Organism	Human	Ecoli	Yeast	FDR_pass	Search Engine	Quantitation	Imputation	FC_thr
P28904	P28904		treC		2162910.0	2240930.0	2089290.0	2327810.0	2218740.0	2338630.0	0	0.042049588691664135	0.09416120479295469	False	0.009899117276166457	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P03841	P03841		malM		10036900.0	9448820.0	9779410.0	9486480.0	10205000.0	9641580.0	0	0.04210364170960077	-0.07113851851149808	False	0.00993064312736444	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6Q3	P0A6Q3		fabA		11509100.0	11137600.0	11268900.0	11066400.0	11568500.0	11026600.0	0	0.043169604205228744	-0.0476507500008771	False	0.009962168978562422	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6I6	P0A6I6		coaD		877666.0	785944.0	815749.0	721200.0	844982.0	678117.0	0	0.04330789615817516	-0.21611212081035486	False	0.009993694829760404	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6U3	P0A6U3		mnmG		6751640.0	6850050.0	6752690.0	6800200.0	6768340.0	6862330.0	0	0.04331493748527383	0.016972849711930815	False	0.010025220680958387	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P24182	P24182		accC		16196300.0	15218600.0	15514300.0	14934700.0	16042700.0	15179400.0	0	0.04351053002895511	-0.07504834407933442	False	0.01005674653215637	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACG1	P0ACG1		stpA		32259200.0	31261500.0	34130600.0	30974800.0	33718400.0	30711800.0	0	0.043663917070765106	-0.10706287245787252	False	0.01008827238335435	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P62707	P62707		gpmA		40638100.0	38778700.0	39701800.0	39128100.0	39979900.0	39259100.0	0	0.04366649215243956	-0.038321325593413884	False	0.010119798234552333	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6L2	P0A6L2		dapA		43480500.0	41162500.0	43035800.0	42421700.0	42959800.0	41516400.0	0	0.04381143169869834	-0.04959710644755124	False	0.010151324085750316	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAX8	P0AAX8		ybiS		5262900.0	5140150.0	5231290.0	5046430.0	5194000.0	4987820.0	0	0.04394833044736199	-0.04803944021338033	False	0.0101828499369483	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9M2	P0A9M2		hpt		13417800.0	13087700.0	13253200.0	12894000.0	13218200.0	12718500.0	0	0.04439191512732918	-0.043657167528340465	False	0.010214375788146279	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8L1	P0A8L1		serS		31695400.0	32267800.0	31603800.0	32803700.0	31181600.0	32008400.0	0	0.04449953438003126	0.03915144183937209	False	0.010245901639344262	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AFL6	P0AFL6		ppx		1478030.0	1559410.0	1440800.0	1538110.0	1451550.0	1492640.0	0	0.044557607890158286	0.07078571677134857	False	0.010277427490542244	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6H8	P0A6H8		cls		679627.0	813349.0	671525.0	740986.0	738575.0	809710.0	0	0.0451433949033825	0.17794301545118077	False	0.010308953341740227	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P21170	P21170		speA		6835310.0	6796100.0	6995480.0	6601890.0	6893940.0	6589030.0	0	0.04568425271819064	-0.052289919581899325	False	0.01034047919293821	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEG4	P0AEG4		dsbA		4936530.0	5097690.0	4828780.0	5176220.0	4818960.0	4969620.0	0	0.046070296358565216	0.06378385619852954	False	0.010372005044136191	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AD12	P0AD12		yeeZ		10725800.0	10972500.0	10759500.0	11010400.0	10683000.0	11245400.0	0	0.046092638785852943	0.046772789078141544	False	0.010403530895334174	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADI7	P0ADI7		yecD		9054920.0	8127500.0	8660180.0	8382400.0	8653810.0	8412330.0	0	0.04672353613988609	-0.08140477227818846	False	0.010435056746532157	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8R0	P0A8R0		rraA		18849000.0	18452400.0	19202300.0	18448200.0	18880800.0	17852300.0	0	0.046896456055465746	-0.056306936610981934	False	0.01046658259773014	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00934	P00934		thrC		4360130.0	4512970.0	4356550.0	4439260.0	4261900.0	4630150.0	0	0.0474529164500051	0.06560375569010386	False	0.010498108448928123	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P31120	P31120		glmM		10594800.0	10475700.0	11002400.0	10327800.0	10805200.0	10294300.0	0	0.047781157634377465	-0.05928815430313317	False	0.010529634300126102	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC38	P0AC38		aspA		129699000.0	126961000.0	127784000.0	125961000.0	129894000.0	127132000.0	0	0.04795927376194273	-0.027533879813759213	False	0.010561160151324085	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC62	P0AC62		grxC		7007680.0	6774040.0	6979870.0	6896950.0	7066070.0	6683260.0	0	0.04828131298779005	-0.04873825140543683	False	0.010592686002522068	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P13016	P13016		ampD		1727350.0	1495110.0	1702160.0	1520480.0	1728150.0	1629670.0	0	0.04860530787362584	-0.15095732383247212	False	0.010624211853720051	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P21513	P21513		rne		6568110.0	6673540.0	6586150.0	6678870.0	6418060.0	6801660.0	0	0.04887739588904026	0.04225643665409293	False	0.010655737704918034	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AF90	P0AF90		rraB		5873740.0	6260920.0	5702100.0	6529140.0	5462420.0	5975760.0	0	0.049011262745320666	0.1393293216854689	False	0.010687263556116015	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23836	P23836		phoP		22349800.0	21712200.0	23173100.0	21875900.0	22911000.0	21860600.0	0	0.04917311565964741	-0.0643466315239058	False	0.010718789407313998	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGG2	P0AGG2		tesB		918796.0	1046370.0	892414.0	970702.0	922718.0	981686.0	0	0.049355798025714916	0.1333898522922767	False	0.01075031525851198	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6Q6	P0A6Q6		fabZ		10862300.0	11426300.0	10842300.0	11504400.0	11213500.0	11340900.0	0	0.04979004036583544	0.058132479685746655	False	0.010781841109709964	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6L9	P0A6L9		hscB		4824330.0	4755770.0	4972530.0	4680100.0	4996520.0	4785820.0	0	0.05024036559792848	-0.056858803588402916	False	0.010813366960907947	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9X4	P0A9X4		mreB		7613560.0	7477120.0	7577090.0	7488100.0	7513490.0	7429270.0	0	0.05030107613205703	-0.019811579183399593	False	0.010844892812105926	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9V1	P0A9V1		lptB		5008140.0	5101910.0	4860120.0	5107240.0	4974500.0	5289540.0	0	0.050763010189735606	0.06238689439040415	False	0.010876418663303909	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75809	P75809		ybjI		1119030.0	1306900.0	1097380.0	1219640.0	1160950.0	1386010.0	0	0.05084877678434537	0.21221322144395643	False	0.010907944514501892	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACB2	P0ACB2		hemB		12900400.0	12284700.0	12409000.0	11573000.0	13031200.0	12106600.0	0	0.050994055766259413	-0.09230739008832993	False	0.010939470365699875	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADT2	P0ADT2		ygiB		1100690.0	843780.0	1009250.0	870691.0	990064.0	966511.0	0	0.05102352973248439	-0.20950854388092688	False	0.010970996216897858	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6X3	P0A6X3		hfq		901935.0	838696.0	895188.0	778201.0	847008.0	748881.0	0	0.05112665813828139	-0.1604789547122435	False	0.011002522068095839	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9K3	P0A9K3		ybeZ		5037540.0	5088940.0	4996780.0	5064030.0	4989610.0	5040380.0	0	0.0511849435257228	0.01617776021104063	False	0.011034047919293822	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A759	P0A759		nagB		3866080.0	4424220.0	3885070.0	4330860.0	4073160.0	4096320.0	0	0.05128057840648601	0.12016953315973505	False	0.011065573770491804	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABQ0	P0ABQ0		coaBC		829200.0	892620.0	819267.0	878836.0	758063.0	985804.0	0	0.052306288577911406	0.19628090670311174	False	0.011097099621689787	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08191	P08191		fimH		2815560.0	3075080.0	2630580.0	2998390.0	2472930.0	3007820.0	0	0.05248167417259263	0.19756623435582246	False	0.011128625472887769	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76268	P76268		kdgR		5678680.0	5887890.0	5689050.0	6169230.0	5656310.0	5984990.0	0	0.05255224798636435	0.08379462392597933	False	0.01116015132408575	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6T3	P0A6T3		galK		3183780.0	3054810.0	3163710.0	3121460.0	3189970.0	3021110.0	0	0.05309430349466797	-0.05238215311393397	False	0.011191677175283733	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76403	P76403		yegQ		2559750.0	2647370.0	2490750.0	2573140.0	2471920.0	2588890.0	0	0.05370396107692855	0.05401485090538601	False	0.011223203026481715	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P08189	P08189		fimF		1328760.0	1090140.0	1303790.0	1179760.0	1376490.0	1249840.0	0	0.05372313463839047	-0.18778794975457516	False	0.011254728877679698	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9G6	P0A9G6		aceA		7231140.0	7134350.0	7237250.0	6985120.0	7214750.0	7037960.0	0	0.05386018799198797	-0.03540929932849279	False	0.011286254728877681	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P33225	P33225		torA		3686320.0	3919400.0	3686710.0	4198640.0	3726230.0	3986710.0	0	0.054440666310679245	0.12510978989269625	False	0.011317780580075662	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77529	P77529		ydjN		4462780.0	4539010.0	4498150.0	4637180.0	4388210.0	4541650.0	0	0.054854026524651094	0.039306532537175524	False	0.011349306431273645	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABF1	P0ABF1		pcnB		2272910.0	2512910.0	2362370.0	2538770.0	2399320.0	2413800.0	0	0.054882838916706006	0.08576663120439447	False	0.011380832282471626	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P60757	P60757		hisG		1991640.0	2097480.0	1989860.0	2045430.0	2044440.0	2124630.0	0	0.055329127547286465	0.056712990339684986	False	0.01141235813366961	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P60390	P60390		rsmH		5125270.0	5009660.0	5197930.0	4921930.0	5046160.0	4791910.0	0	0.055867425239907995	-0.06193642786608862	False	0.011443883984867592	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75867	P75867		ycbZ		1865230.0	1766750.0	1880380.0	1737350.0	1792130.0	1739410.0	0	0.05648791203862997	-0.07876444629283652	False	0.011475409836065573	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P32099	P32099		lplA		2103320.0	2007010.0	2244020.0	2006770.0	2168790.0	2023510.0	0	0.056717532790053066	-0.11011428424793501	False	0.011506935687263556	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P39451	P39451		adhP		1552970.0	1889940.0	1573630.0	1709920.0	1569310.0	1744770.0	0	0.05752767200663187	0.18668531740669964	False	0.011538461538461539	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P29208	P29208		menC		2824060.0	2787220.0	2855320.0	2800300.0	2833600.0	2820150.0	0	0.057825074666662694	-0.017958196225445235	False	0.011569987389659522	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A935	P0A935		mltA		5067010.0	5329050.0	5163200.0	5263080.0	5233730.0	5357030.0	0	0.0578660965770963	0.044572498041569646	False	0.011601513240857505	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P77285	P77285		rnfG		2106230.0	2302910.0	2069830.0	2269150.0	2088690.0	2491430.0	0	0.05829639014901644	0.17312424212835284	False	0.011633039092055484	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A746	P0A746		msrB		2276570.0	2095440.0	2196440.0	2085450.0	2382360.0	2061850.0	0	0.0586202208949078	-0.135055152521156	False	0.011664564943253467	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P23843	P23843		oppA		55714800.0	51481600.0	55720300.0	54094000.0	55128300.0	51736800.0	0	0.0587879668842917	-0.08243902897877481	False	0.01169609079445145	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A698	P0A698		uvrA		5509290.0	5655950.0	5333380.0	5527040.0	5461900.0	5684490.0	0	0.05885054061038029	0.048968057785457555	False	0.011727616645649433	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P00363	P00363		frdA		45918700.0	44718700.0	46368000.0	45766100.0	46518900.0	45302200.0	0	0.05887451533203441	-0.0317204082592831	False	0.011759142496847416	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76187	P76187		ydhF		2263160.0	2620450.0	2332850.0	2655820.0	1951690.0	2638340.0	0	0.059193660659887	0.27353003945197635	False	0.011790668348045397	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P38489	P38489		nfnB		5872360.0	5538120.0	5665150.0	5438030.0	5997220.0	5531230.0	0	0.059422045182594876	-0.08710405777279034	False	0.01182219419924338	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ABC3	P0ABC3		hflC		7123100.0	7007410.0	7056610.0	6954380.0	7083090.0	6859020.0	0	0.05943883617318282	-0.0303053957800639	False	0.011853720050441363	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P76227	P76227		ynjH		3384970.0	3609480.0	3521940.0	3703850.0	3448600.0	3896820.0	0	0.059566144033702965	0.11440697578307431	False	0.011885245901639346	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64581	P64581		yqjD		30540300.0	27963300.0	30912600.0	29194400.0	30524600.0	26689100.0	0	0.06040758105854212	-0.1335252603811443	False	0.011916771752837329	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AE88	P0AE88		cpxR		4630420.0	4394310.0	4728840.0	4469420.0	4739240.0	4610060.0	0	0.060626557380558777	-0.06538595722905148	False	0.011948297604035308	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6L0	P0A6L0		deoC		11361200.0	11140000.0	11285000.0	11073000.0	11545600.0	10730300.0	0	0.06066107585886217	-0.05366529418354654	False	0.01197982345523329	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AES9	P0AES9		hdeA		5887900.0	6384210.0	5767300.0	6840520.0	5216670.0	6050420.0	0	0.060842301725881134	0.19212220316528952	False	0.012011349306431274	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P28629	P28629		adiA		1781390.0	1828590.0	1819160.0	1871540.0	1770700.0	1914360.0	0	0.060953238284117396	0.06389710736978103	False	0.012042875157629257	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8Q0	P0A8Q0		frdC		2045410.0	2210880.0	2158660.0	2224160.0	2143880.0	2264900.0	0	0.0628058768261498	0.07785741110962482	False	0.01207440100882724	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADS6	P0ADS6		yggE		5224480.0	5163910.0	5225330.0	5054560.0	5399660.0	5065690.0	0	0.06281037119606199	-0.05239733249070498	False	0.012105926860025222	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6L7	P0A6L7		uxaB		1389820.0	1301800.0	1348350.0	1297490.0	1362970.0	1346550.0	0	0.06319987630422393	-0.055692536212255436	False	0.012137452711223204	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P39377	P39377		iadA		5350390.0	5097480.0	5447980.0	5054010.0	5213270.0	5201290.0	0	0.06335544759303893	-0.06062116934372514	False	0.012168978562421186	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P05041	P05041		pabB		1629280.0	1600160.0	1685020.0	1550460.0	1799050.0	1448500.0	0	0.06351000994817742	-0.152910938462256	False	0.01220050441361917	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACK2	P0ACK2		agaR		731116.0	662737.0	854736.0	659490.0	797020.0	702667.0	0	0.06405445387125078	-0.23485506963604313	False	0.012232030264817152	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9W9	P0A9W9		yrdA		4856870.0	4732480.0	4804410.0	4441880.0	4930220.0	4589300.0	0	0.06418915745613464	-0.08426404019733474	False	0.012263556116015133	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AG86	P0AG86		secB		27684100.0	24733000.0	26668900.0	25456100.0	29332800.0	25717000.0	0	0.06453907045557142	-0.1407670149082855	False	0.012295081967213115	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A8A0	P0A8A0		yebC		3269480.0	2816640.0	3137210.0	2939480.0	3525440.0	3079490.0	0	0.06460767921140032	-0.1687734046700533	False	0.012326607818411097	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AB71	P0AB71		fbaA		128185000.0	134573000.0	129344000.0	140804000.0	128198000.0	133964000.0	0	0.06510771963215829	0.08572304095714638	False	0.01235813366960908	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6Y1	P0A6Y1		ihfB		10979500.0	11854400.0	10262300.0	12292000.0	9356810.0	11046200.0	0	0.0653284125794192	0.2018059858910176	False	0.012389659520807063	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AC59	P0AC59		grxB		6792190.0	6648220.0	6884500.0	6686260.0	6852150.0	6445030.0	0	0.06565458316985923	-0.05364542251360019	False	0.012421185372005046	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64499	P64499		yebO		3693620.0	3439510.0	3772330.0	3392210.0	3535310.0	3427990.0	0	0.06573049700523263	-0.10067881600667587	False	0.012452711223203027	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A953	P0A953		fabB		33488600.0	31460300.0	32951400.0	32159200.0	32133100.0	31112800.0	0	0.06618840859348683	-0.057337585587328384	False	0.01248423707440101	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A6T9	P0A6T9		gcvH		1291060.0	1198830.0	1321200.0	1189740.0	1263690.0	1263770.0	0	0.06620918441596516	-0.08572888651134879	False	0.012515762925598991	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAN3	P0AAN3		hypB		2832820.0	2856520.0	2760230.0	2934020.0	2801520.0	2857130.0	0	0.06648686562888517	0.04285504302288884	False	0.012547288776796974	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AEE5	P0AEE5		mglB		2137260.0	1956140.0	2256160.0	2134470.0	2417450.0	1928590.0	0	0.06680361747893479	-0.17826734154964488	False	0.012578814627994957	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P63224	P63224		gmhA		20467600.0	21373100.0	20354100.0	21266400.0	19395300.0	21011700.0	0	0.06682485193885901	0.08001687810021751	False	0.012610340479192938	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P28249	P28249		asmA		295519.0	257837.0	334945.0	284177.0	346486.0	288936.0	0	0.06689729233470956	-0.23352305776707905	False	0.012641866330390921	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
Q47147	Q47147		yafJ		770814.0	739110.0	789315.0	739378.0	826809.0	732068.0	0	0.06744053825250743	-0.11075181079605523	False	0.012673392181588904	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P75829	P75829		ybjX		2291340.0	2405160.0	2414950.0	2480480.0	2273170.0	2547050.0	0	0.06748700167742892	0.09076901825068173	False	0.012704918032786887	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ADS2	P0ADS2		zapA		14676900.0	14210600.0	14858100.0	14545700.0	14676400.0	14053800.0	0	0.0680655853951766	-0.046467213929146864	False	0.01273644388398487	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9J0	P0A9J0		rng		19771500.0	18271900.0	19071500.0	18434900.0	18960100.0	18664700.0	0	0.06807015827729038	-0.062003262385415536	False	0.01276796973518285	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30859	P30859		artI		12047800.0	11252100.0	11645300.0	10725300.0	11285100.0	10919500.0	0	0.06839651953395948	-0.08850440945750933	False	0.012799495586380832	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P64559	P64559		cptB		435270.0	456828.0	408135.0	442889.0	414210.0	490628.0	0	0.06857092168132183	0.1447525871791402	False	0.012831021437578815	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P28248	P28248		dcd		2991010.0	3134340.0	2819260.0	3051900.0	2778680.0	3011260.0	0	0.06901602738220801	0.09875999866841174	False	0.012862547288776798	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AD61	P0AD61		pykF		43626000.0	42174500.0	42602500.0	41918400.0	42645500.0	40842100.0	0	0.07000787397556726	-0.044783534673965536	False	0.01289407313997478	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P62556	P62556		sopA		3936640.0	3859150.0	4154240.0	3833470.0	3953750.0	3697350.0	0	0.07047379166568464	-0.08062612884513802	False	0.012925598991172762	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAB8	P0AAB8		uspD		2106140.0	2162340.0	2065520.0	2231520.0	2170510.0	2240760.0	0	0.07101118618357065	0.06503728816208122	False	0.012957124842370745	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P02925	P02925		rbsB		13066300.0	13309200.0	12947800.0	13746500.0	12837200.0	13258100.0	0	0.07118025965525263	0.05331090545722329	False	0.012988650693568728	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30014	P30014		rnt		5348880.0	5609170.0	5496570.0	5516090.0	5457910.0	5585600.0	0	0.07142688949480727	0.035616657795222564	False	0.01302017654476671	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9K9	P0A9K9		slyD		72185600.0	70743800.0	73009500.0	65463600.0	78989900.0	68030200.0	0	0.07151026251667714	-0.13444126223263428	False	0.013051702395964693	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37908	P37908		yfjD		997814.0	937948.0	1140580.0	969838.0	1094200.0	919574.0	0	0.07165341320764892	-0.1932367332360292	False	0.013083228247162673	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AB80	P0AB80		ilvE		7045960.0	6837480.0	6976010.0	6970010.0	7043660.0	6821160.0	0	0.07184473198799707	-0.030241652481062448	False	0.013114754098360656	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AAH0	P0AAH0		pstB		1214950.0	1301000.0	1207230.0	1378240.0	1215780.0	1277260.0	0	0.07232728850211735	0.12109507682920452	False	0.013146279949558639	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0AGE6	P0AGE6		yieF		8111420.0	7925140.0	8398560.0	7866540.0	8067670.0	7795980.0	0	0.07263702952035256	-0.05931467459006239	False	0.013177805800756622	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P30750	P30750		metN		1566010.0	1291610.0	1678990.0	1471980.0	1823930.0	1540880.0	0	0.07282853523081402	-0.23584562832950176	False	0.013209331651954604	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACI0	P0ACI0		rob		3670070.0	3822410.0	3675680.0	3714560.0	3558430.0	3735670.0	0	0.07302833725179433	0.04794414492574523	False	0.013240857503152586	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0A9M5	P0A9M5		gpt		80172600.0	77283000.0	78787200.0	76912900.0	79256700.0	73891400.0	0	0.07346392701568898	-0.06268722553655452	False	0.013272383354350568	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P17952	P17952		murC		2007840.0	1903830.0	2105320.0	2003670.0	2028020.0	1882290.0	0	0.07347121609831302	-0.08500486802832027	False	0.013303909205548551	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P37617	P37617		zntA		1646220.0	1732410.0	1645610.0	1739350.0	1539070.0	1707720.0	0	0.07365440110156034	0.10051527493162092	False	0.013335435056746534	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P15640	P15640		purD		2426080.0	2390260.0	2425350.0	2316280.0	2403110.0	2327020.0	0	0.0738092196918569	-0.044629051177344975	False	0.013366960907944517	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P0ACF8	P0ACF8		hns		43687900.0	43820700.0	42117600.0	44975300.0	42925300.0	44142700.0	0	0.07391555330521514	0.0464038784406576	False	0.013398486759142497	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P15639	P15639		purH		4299510.0	4477100.0	4283160.0	4532630.0	4192290.0	4325890.0	0	0.07423967445950311	0.06196612635325003	False	0.01343001261034048	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
P62623	P62623		ispH		1384090.0	1356290.0	1416370.0	1268410.0	1370060.0	1256990.0	0	0.07466405524348876	-0.10354237090655742	False	0.013461538461538462	False	False	Ecoli	False	True	False	False	umpire	manual	min	0.6609640474436812
