Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A8D0	P0A8D0		nrdR		1.52626e+06	1.55433e+06	1.48195e+06	1.54475e+06	1.30435e+06	1.38793e+06
P0A8D3	P0A8D3		yaiI		2.57898e+06	2.51841e+06	2.62353e+06	2.54381e+06	2.5996e+06	2.60409e+06
P0A8D6	P0A8D6		ymdB		3.44468e+06	3.28232e+06	3.48389e+06	3.24015e+06	3.3825e+06	3.48671e+06
P0A8E1	P0A8E1		ycfP		1.17465e+07	1.17147e+07	1.10009e+07	1.18659e+07	1.058e+07	1.10742e+07
P0A8E7	P0A8E7		yajQ		2.17478e+07	2.17677e+07	2.38491e+07	2.25335e+07	2.33102e+07	2.30033e+07
P0A8F0	P0A8F0		upp		3.11443e+07	3.21342e+07	3.11936e+07	3.19818e+07	3.14539e+07	3.07591e+07
P0A8F4	P0A8F4		udk		7.27631e+06	7.13011e+06	7.3655e+06	7.42274e+06	7.22644e+06	7.30323e+06
P0A8F8	P0A8F8		uvrB		1.43075e+06	1.57794e+06	1.56817e+06	1.45805e+06	1.65812e+06	1.60879e+06
P0A8G0	P0A8G0		uvrC		539719	480868	579384	611653	551649	589599
P0A8G3	P0A8G3		uxaC		2.2304e+06	2.17244e+06	2.20209e+06	2.27783e+06	2.1684e+06	2.28701e+06
P0A8G6	P0A8G6		wrbA		9.17497e+06	8.46755e+06	9.23055e+06	9.05941e+06	9.3082e+06	9.25764e+06
P0A8G9	P0A8G9		xseB		9.85095e+06	9.79071e+06	9.81152e+06	9.75599e+06	9.75883e+06	9.0539e+06
P0A8H8	P0A8H8		yacG		2.22438e+06	2.26826e+06	2.14609e+06	2.42083e+06	2.13072e+06	1.89548e+06
P0A8I1	P0A8I1		yqgF		1.59984e+06	1.67253e+06	1.68858e+06	1.69287e+06	1.64356e+06	1.64809e+06
P0A8I3	P0A8I3		yaaA		3.43005e+06	3.33482e+06	3.3273e+06	3.30863e+06	3.3263e+06	3.36771e+06
P0A8I5	P0A8I5		trmB		7.53489e+06	7.24232e+06	6.75558e+06	7.47512e+06	6.74907e+06	7.11784e+06
P0A8I8	P0A8I8		rlmH		3.77194e+06	3.52013e+06	3.58282e+06	3.52746e+06	3.5752e+06	3.72175e+06
P0A8J2	P0A8J2		dnaT		1.11632e+06	1.07403e+06	1.21486e+06	1.16334e+06	1.1705e+06	1.35975e+06
P0A8J4	P0A8J4		ybeD		1.59743e+07	1.4357e+07	1.62371e+07	1.59809e+07	1.57801e+07	1.61872e+07
P0A8J8	P0A8J8		rhlB		5.75969e+06	5.60088e+06	5.61017e+06	5.79424e+06	5.69735e+06	5.75343e+06
P0A8K1	P0A8K1		psd		4.43906e+06	4.76077e+06	4.68895e+06	4.51728e+06	4.94915e+06	4.34808e+06
P0A8K5	P0A8K5		yaeP		2.32237e+06	2.33987e+06	2.53007e+06	2.13123e+06	2.23341e+06	2.47337e+06
P0A8L1	P0A8L1		serS		2.31376e+07	2.33682e+07	2.16739e+07	2.30031e+07	2.17416e+07	2.11613e+07
P0A8L5	P0A8L5		ycgN		1.3995e+06	1.23696e+06	1.38252e+06	1.34689e+06	1.29746e+06	1.45116e+06
P0A8L7	P0A8L7		yciU		2.85557e+06	3.0505e+06	2.79253e+06	2.8904e+06	2.76766e+06	2.71692e+06
P0A8M0	P0A8M0		asnS		3.20727e+07	3.24687e+07	3.0559e+07	3.17624e+07	3.06475e+07	3.10356e+07
P0A8M3	P0A8M3		thrS		1.11129e+07	1.09674e+07	1.03169e+07	1.10915e+07	1.05196e+07	1.02152e+07
P0A8M6	P0A8M6		yeeX		1.01132e+07	1.0429e+07	9.50307e+06	1.04097e+07	9.19248e+06	9.00224e+06
P0A8N0	P0A8N0		matP		389641	525489	409314	487054	355001	400484
P0A8N3	P0A8N3		lysS		3.98902e+07	4.00457e+07	3.98606e+07	3.93072e+07	3.99982e+07	3.96854e+07
P0A8N5	P0A8N5		lysU		2.1001e+07	2.04784e+07	2.07589e+07	2.0822e+07	2.0916e+07	2.13276e+07
P0A8N7	P0A8N7		epmA		3.77261e+07	3.84098e+07	3.92455e+07	3.66642e+07	3.74785e+07	3.7309e+07
P0A8P3	P0A8P3		yggX		2.32354e+07	2.29133e+07	2.16343e+07	2.271e+07	2.1553e+07	2.22692e+07
P0A8P6	P0A8P6		xerC		574734	493227	524680	581308	476535	507758
P0A8Q0	P0A8Q0		frdC		2.32446e+06	2.22663e+06	2.21435e+06	2.33303e+06	2.30617e+06	2.31216e+06
P0A8Q6	P0A8Q6		clpS		1.54672e+06	1.52337e+06	1.64778e+06	1.4206e+06	1.70121e+06	1.67788e+06
P0A8R0	P0A8R0		rraA		2.02864e+07	1.77824e+07	2.09062e+07	1.99118e+07	2.14518e+07	2.05815e+07
P0A8R9	P0A8R9		hdfR		1.18985e+06	1.21828e+06	1.21223e+06	1.20393e+06	1.20899e+06	1.23159e+06
P0A8S1	P0A8S1		iciA		3.29528e+06	3.21211e+06	3.2132e+06	3.25669e+06	3.36354e+06	3.48345e+06
P0A8T1	P0A8T1		prmA		8.56123e+06	9.11071e+06	8.51461e+06	8.98353e+06	8.59407e+06	8.64583e+06
P0A8T7	P0A8T7		rpoC		5.34671e+07	5.3883e+07	5.40913e+07	5.40066e+07	5.43774e+07	5.39073e+07
P0A8U0	P0A8U0		syd		1.54662e+06	1.63264e+06	1.37609e+06	1.61403e+06	1.35239e+06	1.20366e+06
P0A8U2	P0A8U2		yafD		147318	152005	142419	184782	184757	130623
P0A8U6	P0A8U6		metJ		8.94239e+06	8.60469e+06	8.66606e+06	8.76321e+06	8.43706e+06	8.57096e+06
P0A8V0	P0A8V0		rbn			254550		189577	150192	
P0A8V2	P0A8V2		rpoB		5.40426e+07	5.41027e+07	5.41337e+07	5.42076e+07	5.41025e+07	5.36563e+07
P0A8V6	P0A8V6		fadR		6.63964e+06	6.67333e+06	6.58417e+06	6.67743e+06	6.66521e+06	6.38015e+06
P0A8W0	P0A8W0		nanR		2.66262e+06	2.62079e+06	2.47616e+06	2.64263e+06	2.39814e+06	2.31722e+06
P0A8W2	P0A8W2		slyA		8.40833e+06	8.81862e+06	8.8151e+06	8.73431e+06	8.19487e+06	8.1144e+06
P0A8W5	P0A8W5		yqgE		3.00977e+06	3.24157e+06	2.79311e+06	3.18142e+06	2.87861e+06	2.76488e+06
P0A8W8	P0A8W8		yfbU		1.87366e+07	1.87325e+07	1.8439e+07	1.88712e+07	1.80576e+07	1.82393e+07
P0A8X0	P0A8X0		yjgA		8.21747e+06	8.17093e+06	8.21957e+06	7.89181e+06	8.20508e+06	8.22182e+06
P0A8X2	P0A8X2		yceI		1.23234e+06	1.1211e+06	1.16655e+06	1.1331e+06	1.20361e+06	1.2213e+06
P0A8Y1	P0A8Y1		yjjG		1.5969e+06	1.54058e+06	1.77637e+06	1.62708e+06	1.77513e+06	1.90181e+06
P0A8Y3	P0A8Y3		yihX		2.88285e+06	2.98722e+06	2.7992e+06	3.00519e+06	2.70897e+06	2.81125e+06
P0A8Y5	P0A8Y5		yidA		4.95574e+06	5.10572e+06	5.2289e+06	5.10686e+06	5.19022e+06	5.35249e+06
P0A8Z0	P0A8Z0		yciA		2.13281e+06	2.06612e+06	2.17022e+06	2.16021e+06	2.18324e+06	2.13032e+06
P0A8Z3	P0A8Z3		ybgC		539123	347425	713714	580878	518656	399981
P0A8Z7	P0A8Z7		yqiA		341653	286358	391968	451833	357925	435702
P0A901	P0A901		blc		1.35054e+06	1.29356e+06	1.24641e+06	1.37115e+06	1.35183e+06	1.42299e+06
P0A903	P0A903		bamC		2.06613e+07	2.07408e+07	2.09106e+07	2.11174e+07	2.10498e+07	2.06516e+07
P0A905	P0A905		slyB		1.63045e+07	1.64406e+07	1.60993e+07	1.66569e+07	1.64647e+07	1.67348e+07
P0A908	P0A908		mipA		2.52261e+06	2.3271e+06	1.9854e+06	2.32933e+06	2.00525e+06	1.99263e+06
P0A910	P0A910		ompA		6.20266e+08	6.45207e+08	6.34676e+08	6.38226e+08	6.5378e+08	6.29282e+08
P0A912	P0A912		pal		3.63345e+07	3.81305e+07	3.90692e+07	3.70386e+07	3.99199e+07	4.06084e+07
P0A915	P0A915		ompW		1.6465e+07	1.5552e+07	1.50704e+07	1.64689e+07	1.50543e+07	1.50667e+07
P0A917	P0A917		ompX		2.15264e+07	2.09573e+07	2.17507e+07	2.17321e+07	2.09387e+07	2.07191e+07
P0A921	P0A921		pldA		2.07e+06	2.1088e+06	2.08306e+06	2.05649e+06	2.10948e+06	2.01685e+06
P0A927	P0A927		tsx		1.08704e+07	1.02331e+07	9.95801e+06	1.10051e+07	9.88598e+06	9.99505e+06
P0A932	P0A932		gfcE		1.72047e+07	1.64174e+07	1.62501e+07	1.62015e+07	1.68145e+07	1.65631e+07
P0A935	P0A935		mltA		5.83823e+06	5.56774e+06	5.36397e+06	5.94557e+06	5.29255e+06	5.42022e+06
P0A937	P0A937		bamE		5.62925e+06	5.64095e+06	6.41691e+06	5.90982e+06	6.49058e+06	6.64864e+06
P0A940	P0A940		bamA		1.4607e+07	1.46785e+07	1.5131e+07	1.50267e+07	1.49618e+07	1.48367e+07
P0A944	P0A944		rimI		716828	778080	632435	768868	547404	583260
P0A948	P0A948		rimJ		452844	504038	388045	398342	341251	366169
P0A951	P0A951		speG		1.3122e+06	1.46432e+06	1.53272e+06	1.48738e+06	1.26118e+06	1.3715e+06
P0A953	P0A953		fabB		2.16218e+07	2.1198e+07	2.10209e+07	2.15317e+07	2.12843e+07	2.16552e+07
P0A955	P0A955		eda		2.97998e+07	3.02604e+07	3.13984e+07	3.07931e+07	3.15233e+07	3.06936e+07
P0A959	P0A959		alaA		2.0965e+06	2.06939e+06	1.92056e+06	1.98313e+06	1.90261e+06	1.95486e+06
P0A962	P0A962		ansA		1.99344e+06	2.0755e+06	2.11214e+06	2.13022e+06	2.10132e+06	2.05087e+06
P0A964	P0A964		cheW		1.67831e+07	1.63348e+07	1.74905e+07	1.64294e+07	1.74376e+07	1.70214e+07
P0A968	P0A968		cspD		802173	853321	832679	794875	856422	874484
P0A972	P0A972		cspE		1.1293e+08	1.06612e+08	1.67179e+08	1.16159e+08	1.65688e+08	1.66296e+08
P0A978	P0A978		cspG		1.26118e+07	1.3521e+07	1.42145e+07	1.41909e+07	1.39756e+07	1.36623e+07
P0A988	P0A988		dnaN		4.47651e+06	4.3395e+06	4.61015e+06	4.51936e+06	4.54918e+06	4.63655e+06
P0A991	P0A991		fbaB		8.48032e+06	8.65226e+06	9.03502e+06	8.81742e+06	9.15336e+06	9.06268e+06
P0A993	P0A993		fbp		1.76087e+07	1.74719e+07	1.77677e+07	1.80566e+07	1.75094e+07	1.75076e+07
P0A996	P0A996		glpC		1.97441e+06	1.97252e+06	1.94378e+06	1.87035e+06	1.96329e+06	1.9158e+06
P0A998	P0A998		ftnA		4.72409e+07	5.04146e+07	4.87231e+07	5.17242e+07	4.60251e+07	4.28367e+07
P0A9A2	P0A9A2		ftnB		1.25424e+06	1.02824e+06	664925	1.11485e+06	1.26909e+06	1.18787e+06
P0A9A6	P0A9A6		ftsZ		1.49289e+07	1.5381e+07	1.48166e+07	1.54279e+07	1.47184e+07	1.48591e+07
P0A9A9	P0A9A9		fur		1.66185e+07	1.63335e+07	1.58702e+07	1.65959e+07	1.52727e+07	1.60099e+07
P0A9B2	P0A9B2		gapA		4.24701e+08	4.40609e+08	4.73829e+08	4.55699e+08	4.76963e+08	4.54741e+08
P0A9B6	P0A9B6		epd		2.07097e+06	2.04741e+06	2.03543e+06	2.07919e+06	2.01866e+06	1.90818e+06
P0A9C0	P0A9C0		glpA		2.21898e+06	2.28836e+06	2.27532e+06	2.27073e+06	2.31908e+06	2.23838e+06
P0A9C3	P0A9C3		galM		7.23039e+06	7.11464e+06	7.60769e+06	7.52359e+06	7.59666e+06	7.26133e+06
P0A9C5	P0A9C5		glnA		4.79226e+07	4.65697e+07	4.65311e+07	4.77343e+07	4.48449e+07	4.62638e+07
P0A9C9	P0A9C9		glpX		7.59802e+06	7.13203e+06	7.62363e+06	7.4942e+06	7.58552e+06	7.78971e+06
P0A9D2	P0A9D2		gstA		7.54863e+06	7.53299e+06	6.89029e+06	7.3429e+06	6.82242e+06	6.66065e+06
P0A9D4	P0A9D4		cysE		3.50381e+06	3.31849e+06	3.26078e+06	3.59618e+06	3.54428e+06	3.32528e+06
P0A9D8	P0A9D8		dapD		4.09289e+07	4.10501e+07	4.09186e+07	4.0695e+07	3.99974e+07	4.04825e+07
P0A9E5	P0A9E5		fnr		7.19087e+06	6.82639e+06	7.18558e+06	6.61723e+06	7.15502e+06	7.36026e+06
P0A9F1	P0A9F1		mntR		1.03489e+06	1.16402e+06	1.06743e+06	1.0776e+06	981164	1.05575e+06
P0A9F3	P0A9F3		cysB		3.84796e+06	3.81123e+06	3.79448e+06	3.72001e+06	3.89221e+06	3.70714e+06
P0A9F6	P0A9F6		gcvA		277393	256569	182872	237647	163883	221514
P0A9G2	P0A9G2		nhaR		1.25521e+06	1.37109e+06	1.2362e+06	1.19874e+06	1.32565e+06	1.29799e+06
P0A9G6	P0A9G6		aceA		8.5649e+06	8.20586e+06	8.61885e+06	8.57715e+06	8.63098e+06	8.33318e+06
P0A9G8	P0A9G8		modE		2.80487e+06	2.79701e+06	2.87273e+06	2.69346e+06	2.81671e+06	2.79347e+06
P0A9H1	P0A9H1		mug		3.09528e+06	2.95312e+06	3.6711e+06	3.04927e+06	3.22368e+06	3.3142e+06
P0A9H5	P0A9H5		btuR		917892	972518	1.00144e+06	844152	1.00978e+06	952302
P0A9H7	P0A9H7		cfa		3.38084e+06	3.34718e+06	3.41698e+06	3.28947e+06	3.46128e+06	3.5109e+06
P0A9H9	P0A9H9		cheZ		2.13915e+06	2.12782e+06	2.21237e+06	2.12062e+06	2.13953e+06	2.14932e+06
P0A9I1	P0A9I1		citE		6.36379e+06	6.42226e+06	6.79162e+06	6.44446e+06	6.62494e+06	6.62558e+06
P0A9I3	P0A9I3		gcvR		2.46811e+06	2.57416e+06	2.94766e+06	2.65766e+06	2.73339e+06	2.6784e+06
P0A9I8	P0A9I8		nirD		2.52605e+06	2.51984e+06	1.97749e+06	2.4093e+06	1.9043e+06	2.21077e+06
P0A9J0	P0A9J0		rng		5.36005e+06	5.71377e+06	5.7029e+06	5.34833e+06	5.69404e+06	5.51632e+06
P0A9J4	P0A9J4		panE		2.76096e+06	2.70847e+06	3.06569e+06	2.98133e+06	3.0538e+06	2.95485e+06
P0A9J6	P0A9J6		rbsK		3.59612e+06	3.56964e+06	3.47614e+06	3.84912e+06	3.50384e+06	3.61027e+06
P0A9J8	P0A9J8		pheA		2.22968e+06	2.3151e+06	2.16109e+06	2.26237e+06	2.22269e+06	2.24224e+06
P0A9K3	P0A9K3		ybeZ		5.94534e+06	5.80435e+06	5.89269e+06	5.87101e+06	5.88852e+06	5.87351e+06
P0A9K7	P0A9K7		phoU		2.71249e+06	2.69225e+06	2.45436e+06	2.72131e+06	2.28511e+06	2.56417e+06
P0A9K9	P0A9K9		slyD		1.02535e+08	1.01621e+08	1.02031e+08	1.05644e+08	1.01943e+08	1.00931e+08
P0A9L3	P0A9L3		fklB		2.16488e+07	2.09833e+07	2.04976e+07	2.14885e+07	2.02288e+07	2.05017e+07
P0A9L5	P0A9L5		ppiC		2.52083e+06	2.5546e+06	2.71824e+06	2.40435e+06	2.68813e+06	2.46146e+06
P0A9L8	P0A9L8		proC		3.47925e+06	3.06803e+06	2.9254e+06	3.12973e+06	2.91748e+06	3.2939e+06
P0A9M0	P0A9M0		lon		9.69903e+06	9.54924e+06	9.97301e+06	9.70705e+06	9.88402e+06	9.92759e+06
P0A9M2	P0A9M2		hpt		6.14695e+06	6.27356e+06	5.73122e+06	6.2445e+06	5.49447e+06	5.86384e+06
P0A9M5	P0A9M5		gpt		8.33331e+07	8.37577e+07	8.40364e+07	8.47978e+07	8.27079e+07	8.60682e+07
P0A9M8	P0A9M8		pta		4.71916e+07	4.74006e+07	4.92845e+07	4.84239e+07	4.94653e+07	4.88557e+07
P0A9N4	P0A9N4		pflA		5.40934e+06	5.31412e+06	5.28521e+06	5.33987e+06	5.32028e+06	5.30733e+06
P0A9N8	P0A9N8		nrdG		44540.6					
P0A9P0	P0A9P0		lpdA		3.90909e+07	3.93953e+07	3.98503e+07	3.99483e+07	3.9415e+07	3.95067e+07
P0A9P4	P0A9P4		trxB		9.8503e+06	9.9538e+06	1.01864e+07	9.92208e+06	9.89555e+06	1.00298e+07
P0A9P6	P0A9P6		deaD		1.00235e+07	1.01146e+07	1.01433e+07	9.87763e+06	1.00954e+07	1.00927e+07
P0A9Q1	P0A9Q1		arcA		2.54778e+07	2.47247e+07	2.44225e+07	2.57468e+07	2.43734e+07	2.52109e+07
P0A9Q5	P0A9Q5		accD		1.62726e+07	1.69765e+07	1.65718e+07	1.67107e+07	1.65769e+07	1.68188e+07
P0A9Q7	P0A9Q7		adhE		1.91694e+08	1.92846e+08	1.8867e+08	1.9591e+08	1.89165e+08	1.85093e+08
P0A9Q9	P0A9Q9		asd		2.22997e+07	2.14687e+07	2.11114e+07	2.19282e+07	2.06727e+07	2.11407e+07
P0A9R4	P0A9R4		fdx		8.55739e+06	8.58697e+06	9.16413e+06	8.53232e+06	9.09706e+06	9.45877e+06
P0A9R7	P0A9R7		ftsE		3.84654e+06	3.65574e+06	3.81256e+06	3.83907e+06	3.75604e+06	3.6116e+06
P0A9S1	P0A9S1		fucO		1.19594e+06	1.23692e+06	1.36955e+06	1.3824e+06	1.17721e+06	1.19657e+06
P0A9S5	P0A9S5		gldA		1.581e+07	1.54464e+07	1.37525e+07	1.60588e+07	1.44048e+07	1.3908e+07
P0A9T0	P0A9T0		serA		6.31718e+06	6.39245e+06	6.18067e+06	6.42787e+06	6.17803e+06	6.1695e+06
P0A9T4	P0A9T4		tas		1.04116e+07	1.01634e+07	9.94868e+06	1.00707e+07	9.8095e+06	9.79247e+06
P0A9T6	P0A9T6		ybaQ		435326	397916	574132	561154	323197	497410
P0A9T8	P0A9T8		ybbA		862172	775782	826115	879069	876402	855077
P0A9U1	P0A9U1		ybhF		517647	593234	588035	541974	585418	569053
P0A9U3	P0A9U3		ybiT		6.25067e+06	6.0121e+06	6.38774e+06	6.11721e+06	6.29159e+06	6.08897e+06
P0A9V1	P0A9V1		lptB		5.49975e+06	5.5659e+06	5.63265e+06	5.47117e+06	5.42607e+06	5.59264e+06
P0A9W3	P0A9W3		yjjK		8.65762e+06	8.73119e+06	8.71915e+06	8.75019e+06	8.82923e+06	8.48474e+06
P0A9W6	P0A9W6		yrbA		1.46214e+07	1.23534e+07	1.19887e+07	1.41879e+07	1.12378e+07	1.31238e+07
P0A9W9	P0A9W9		yrdA		5.29696e+06	5.20968e+06	5.4195e+06	5.29201e+06	5.48857e+06	5.42569e+06
P0A9X4	P0A9X4		mreB		1.00545e+07	1.04735e+07	1.01071e+07	1.03204e+07	9.94192e+06	9.75891e+06
P0A9X9	P0A9X9		cspA		2.92038e+07	2.88982e+07	2.79491e+07	2.97181e+07	2.75032e+07	2.76355e+07
P0A9Y6	P0A9Y6		cspC		1.82874e+08	1.90782e+08	2.16331e+08	2.00237e+08	2.16643e+08	2.20265e+08
P0A9Z1	P0A9Z1		glnB		2.45542e+07	2.48755e+07	2.4683e+07	2.47638e+07	2.37914e+07	2.46442e+07
P0AA04	P0AA04		ptsH		4.22462e+07	4.40773e+07	6.16479e+07	4.5022e+07	6.36251e+07	5.92371e+07
P0AA10	P0AA10		rplM		7.81699e+07	7.44048e+07	7.19077e+07	7.51029e+07	7.34847e+07	7.51357e+07
P0AA16	P0AA16		ompR		8.21619e+06	8.29647e+06	8.41594e+06	8.51715e+06	8.52778e+06	8.43308e+06
P0AA25	P0AA25		trxA		3.12748e+07	3.10504e+07	2.83263e+07	3.12051e+07	2.81805e+07	2.8311e+07
P0AA31	P0AA31		yedF		3.99475e+06	3.65016e+06	4.09028e+06	3.95256e+06	4.10665e+06	4.209e+06
P0AA39	P0AA39		rluC		1.8785e+06	1.7993e+06	1.78449e+06	1.74002e+06	1.69282e+06	1.78442e+06
P0AA41	P0AA41		truC		429032	446579	408755	430351	400700	297168
P0AA43	P0AA43		rsuA		4.54935e+06	4.78436e+06	4.64056e+06	4.58773e+06	4.69396e+06	4.83443e+06
P0AA53	P0AA53		qmcA		1.9203e+06	1.95366e+06	1.97208e+06	1.84994e+06	1.9975e+06	2.22111e+06
P0AA86	P0AA86		dsbE		1.49422e+06	1.53769e+06	1.64618e+06	1.51714e+06	1.36442e+06	1.62737e+06
P0AA91	P0AA91		yeaY		1.61788e+06	1.57488e+06	1.62176e+06	1.60398e+06	1.63702e+06	1.62448e+06
P0AA93	P0AA93		ypdA		403295	457833	276845	436677	323806	165489
P0AA95	P0AA95		yacC		1.1303e+06	1.06921e+06	1.22975e+06	1.04532e+06	1.18974e+06	1.30601e+06
P0AA97	P0AA97		yaeQ		830208	873653	980154	939400	933405	900328
P0AAA1	P0AAA1		yagU		7.52907e+06	6.73363e+06	7.14764e+06	7.27506e+06	7.23328e+06	7.50931e+06
P0AAB4	P0AAB4		ubiD		2.44519e+06	2.45645e+06	2.34676e+06	2.47213e+06	2.41002e+06	2.24978e+06
P0AAB6	P0AAB6		galF		1.25739e+07	1.22042e+07	1.12754e+07	1.23106e+07	1.12836e+07	1.16528e+07
P0AAB8	P0AAB8		uspD		2.56419e+06	2.5215e+06	2.5322e+06	2.63682e+06	2.55938e+06	2.56326e+06
P0AAC0	P0AAC0		uspE		4.77132e+06	4.97981e+06	4.58315e+06	4.74885e+06	4.8118e+06	4.65614e+06
P0AAC8	P0AAC8		iscA		6.81866e+06	6.91641e+06	6.85949e+06	6.82285e+06	6.83987e+06	6.88412e+06
P0AAD6	P0AAD6		sdaC		210187	217488	214148	226424	142147	238850
P0AAF6	P0AAF6		artP		1.01399e+06	1.0887e+06	1.11503e+06	1.03149e+06	1.09077e+06	1.06601e+06
P0AAG3	P0AAG3		gltL		435907	401302	510194	412338	471988	408312
P0AAH0	P0AAH0		pstB		1.2296e+06	1.3988e+06	1.30246e+06	1.35021e+06	1.40376e+06	1.34608e+06
P0AAH8	P0AAH8		sapF		648011	710825	650814	654266	561454	588951
P0AAI3	P0AAI3		ftsH		2.00153e+07	1.95587e+07	2.05341e+07	1.97721e+07	2.03879e+07	2.04091e+07
P0AAI5	P0AAI5		fabF		4.82992e+07	4.69208e+07	4.69997e+07	4.96599e+07	4.76035e+07	4.71178e+07
P0AAI9	P0AAI9		fabD		5.88656e+06	5.06751e+06	5.65461e+06	5.63588e+06	5.24388e+06	5.62456e+06
P0AAJ3	P0AAJ3		fdnH		4.64424e+06	4.78215e+06	4.91373e+06	4.70616e+06	4.78802e+06	4.80402e+06
P0AAJ5	P0AAJ5		fdoH		3.25242e+06	3.23543e+06	3.17852e+06	3.26707e+06	3.21624e+06	3.13679e+06
P0AAJ8	P0AAJ8		hybA		2.06432e+06	1.98891e+06	2.00143e+06	2.0062e+06	2.01268e+06	2.05625e+06
P0AAK1	P0AAK1		hycB		1.56396e+06	1.62644e+06	1.60169e+06	1.52717e+06	1.62294e+06	1.64018e+06
P0AAL3	P0AAL3		napG		625826		593981	771140	565298	543372
P0AAN1	P0AAN1		hybE		1.15248e+06	1.06809e+06	1.33039e+06	1.08994e+06	1.30797e+06	1.23506e+06
P0AAN3	P0AAN3		hypB		3.2822e+06	3.23636e+06	3.14811e+06	3.25575e+06	3.21192e+06	3.22567e+06
P0AAN5	P0AAN5		yaiA		1.44393e+06	1.42911e+06	1.35507e+06	1.55526e+06	1.52301e+06	1.32112e+06
P0AAN9	P0AAN9		iraP		368429	501531	392408	394568	367283	494527
P0AAP3	P0AAP3		frmR		3.54763e+06	3.7938e+06	3.7378e+06	3.6917e+06	3.81907e+06	3.66502e+06
P0AAQ2	P0AAQ2		yajD		4.74969e+06	5.05129e+06	5.56762e+06	4.7559e+06	5.58451e+06	5.46193e+06
P0AAR3	P0AAR3		ybaK		2.19501e+06	2.3946e+06	2.39772e+06	2.23785e+06	2.2101e+06	2.25114e+06
P0AAS0	P0AAS0		ylaC		451026	394552	441266	377514	432105	467737
P0AAS7	P0AAS7		ybcJ		3.09374e+06	2.97104e+06	2.70544e+06	3.08719e+06	2.63608e+06	2.65488e+06
P0AAT2	P0AAT2		ybdF		731506	746507	783585	665129	703583	735238
P0AAT4	P0AAT4		mscM		2.19704e+06	2.17212e+06	2.08382e+06	2.18815e+06	2.1138e+06	2.13949e+06
P0AAT6	P0AAT6		rsfS		3.77835e+06	3.60437e+06	3.48156e+06	3.82929e+06	3.19142e+06	3.39219e+06
P0AAT9	P0AAT9		ybeL		6.84643e+06	6.78784e+06	7.49941e+06	7.25629e+06	7.59105e+06	7.30095e+06
P0AAU7	P0AAU7		ybfE		1.57953e+06	1.78464e+06	1.49219e+06	1.58821e+06	1.55357e+06	1.48527e+06
P0AAV4	P0AAV4		ybgJ		1.38197e+06	1.1672e+06	1.19409e+06	1.29406e+06	1.17125e+06	1.15855e+06
P0AAX8	P0AAX8		ybiS		5.09945e+06	5.05161e+06	5.25883e+06	5.07757e+06	5.27318e+06	5.10213e+06
P0AAZ4	P0AAZ4		rarA		1.2516e+06	1.25752e+06	1.26367e+06	1.18376e+06	1.29658e+06	1.2893e+06
P0AAZ7	P0AAZ7		ycaR		6.42935e+06	6.1837e+06	5.83611e+06	6.6932e+06	5.77969e+06	5.63087e+06
P0AB03	P0AB03		ycbJ		1.86178e+06	1.62955e+06	2.05201e+06	1.96669e+06	2.15089e+06	1.85806e+06
P0AB10	P0AB10		ymbA		992000	1.04684e+06		1.01703e+06	910283	920312
P0AB12	P0AB12		yccF		735101	831921	988749	734500	859350	605848
P0AB14	P0AB14		yccJ		3.10387e+06	3.06211e+06	2.79345e+06	3.1081e+06	2.90417e+06	2.91886e+06
P0AB18	P0AB18		tusE		1.70467e+06	1.8421e+06	1.76525e+06	1.75421e+06	1.84116e+06	1.66036e+06
P0AB24	P0AB24		efeO		4.85222e+06	4.74066e+06	4.73804e+06	4.84895e+06	4.88302e+06	4.59804e+06
P0AB26	P0AB26		yceB		2.607e+06	2.61395e+06	2.30918e+06	2.48548e+06	2.48629e+06	1.98767e+06
P0AB28	P0AB28		yceD		9.01086e+06	8.75435e+06	8.97571e+06	8.68557e+06	8.77215e+06	9.1544e+06
P0AB38	P0AB38		lpoB		5.27719e+06	5.02298e+06	5.43522e+06	5.22364e+06	5.3283e+06	5.44324e+06
P0AB43	P0AB43		ycgL		2.18672e+06	2.04489e+06	1.97598e+06	2.09408e+06	2.05748e+06	2.02117e+06
P0AB46	P0AB46		ymgD		2.6043e+06	2.81292e+06	2.84461e+06	2.73499e+06	2.80036e+06	2.7177e+06
P0AB52	P0AB52		ychN		2.62369e+06	2.5058e+06	2.48291e+06	2.54125e+06	2.3932e+06	2.34485e+06
P0AB55	P0AB55		yciI		4.26028e+06	4.52716e+06	4.30605e+06	4.43452e+06	4.16081e+06	4.3066e+06
P0AB58	P0AB58		yciM		789429	838605	700341	770787	829128	626437
