Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A8E7	P0A8E7		yajQ		1.46301e+07	1.39794e+07	1.4236e+07	1.45351e+07	1.44463e+07	1.40079e+07
P0A8F0	P0A8F0		upp		3.18942e+07	3.19008e+07	3.23582e+07	3.06752e+07	3.0837e+07	3.19825e+07
P0A8F4	P0A8F4		udk		7.00127e+06	7.31869e+06	7.35295e+06	6.68005e+06	7.2886e+06	6.88181e+06
P0A8F8	P0A8F8		uvrB		1.78563e+06	1.96654e+06	1.95876e+06	1.72361e+06	2.0579e+06	1.76806e+06
P0A8G0	P0A8G0		uvrC		397148	436004	450929	434790	440703	330154
P0A8G3	P0A8G3		uxaC		1.75191e+06	1.74967e+06	1.68226e+06	1.69835e+06	1.7402e+06	1.70752e+06
P0A8G6	P0A8G6		wrbA		8.8169e+06	9.2296e+06	9.06862e+06	9.12749e+06	8.71714e+06	9.28801e+06
P0A8G9	P0A8G9		xseB		8.81765e+06	9.00977e+06	8.80615e+06	9.03479e+06	8.50402e+06	9.42692e+06
P0A8H8	P0A8H8		yacG		1.96271e+06	2.14206e+06	2.14286e+06	2.09178e+06	1.97999e+06	2.00959e+06
P0A8I1	P0A8I1		yqgF		1.48464e+06	1.2558e+06	1.38378e+06	1.60308e+06	1.60159e+06	1.45767e+06
P0A8I3	P0A8I3		yaaA		3.11508e+06	3.13349e+06	3.06686e+06	3.08706e+06	3.13178e+06	2.93476e+06
P0A8I5	P0A8I5		trmB		6.16339e+06	5.62941e+06	5.96457e+06	5.73682e+06	5.76568e+06	5.60203e+06
P0A8I8	P0A8I8		rlmH		3.83821e+06	3.80294e+06	3.80065e+06	3.76039e+06	3.79599e+06	3.68258e+06
P0A8J2	P0A8J2		dnaT		959188	910286	1.12289e+06	949388	1.1218e+06	824028
P0A8J4	P0A8J4		ybeD		1.15805e+07	1.17341e+07	1.13281e+07	1.10638e+07	1.18033e+07	1.12782e+07
P0A8J8	P0A8J8		rhlB		5.22868e+06	5.10137e+06	5.18527e+06	5.18131e+06	5.25396e+06	5.27877e+06
P0A8K1	P0A8K1		psd		4.24728e+06	4.44572e+06	4.05086e+06	4.05251e+06	3.75464e+06	4.3814e+06
P0A8K5	P0A8K5		yaeP		1.24934e+06	1.2859e+06	1.44046e+06	1.2294e+06	962636	1.24788e+06
P0A8L1	P0A8L1		serS		2.86089e+07	3.01985e+07	2.9053e+07	2.86694e+07	2.79012e+07	2.94371e+07
P0A8L5	P0A8L5		ycgN		1.24376e+06	1.13636e+06	1.18928e+06	1.21299e+06	1.24358e+06	1.214e+06
P0A8L7	P0A8L7		yciU		2.39311e+06	2.45115e+06	2.27649e+06	2.46573e+06	2.28298e+06	2.1965e+06
P0A8M0	P0A8M0		asnS		3.24513e+07	3.33953e+07	3.27389e+07	3.18754e+07	3.16684e+07	3.33858e+07
P0A8M3	P0A8M3		thrS		1.35696e+07	1.35729e+07	1.30004e+07	1.39836e+07	1.36588e+07	1.36077e+07
P0A8M6	P0A8M6		yeeX		8.4783e+06	9.4793e+06	9.41504e+06	9.12175e+06	8.51409e+06	8.69573e+06
P0A8N0	P0A8N0		matP		4.27377e+06	4.70861e+06	4.28029e+06	4.16991e+06	5.37984e+06	4.7746e+06
P0A8N3	P0A8N3		lysS		3.42293e+07	3.39666e+07	3.48163e+07	3.46142e+07	3.44678e+07	3.44768e+07
P0A8N5	P0A8N5		lysU		1.88481e+07	1.84063e+07	1.82563e+07	1.80967e+07	1.89043e+07	1.85781e+07
P0A8N7	P0A8N7		epmA		3.17284e+06	3.17293e+06	3.22019e+06	3.13245e+06	3.17328e+06	3.12352e+06
P0A8P3	P0A8P3		yggX		1.96621e+07	2.02369e+07	2.06222e+07	1.99838e+07	1.99763e+07	2.09869e+07
P0A8P6	P0A8P6		xerC			1.37844e+06		1.32639e+06		
P0A8Q0	P0A8Q0		frdC		2.54088e+06	2.62357e+06	2.49475e+06	2.52221e+06	2.68169e+06	2.23613e+06
P0A8Q6	P0A8Q6		clpS		1.57356e+06	1.3314e+06	1.31203e+06	1.55562e+06	1.35207e+06	1.4162e+06
P0A8R0	P0A8R0		rraA		1.77007e+07	1.65645e+07	1.75714e+07	1.76842e+07	1.72812e+07	1.81356e+07
P0A8R9	P0A8R9		hdfR		1.14554e+06	1.13822e+06	1.21561e+06	1.18763e+06	1.07749e+06	1.11659e+06
P0A8S1	P0A8S1		iciA		2.92229e+06	2.85634e+06	2.99771e+06	2.96863e+06	2.94002e+06	2.92947e+06
P0A8T1	P0A8T1		prmA		6.76105e+06	7.34676e+06	7.44059e+06	6.60266e+06	6.97716e+06	6.67763e+06
P0A8T7	P0A8T7		rpoC		4.9534e+07	5.07834e+07	5.08944e+07	4.93564e+07	4.93976e+07	5.03445e+07
P0A8U0	P0A8U0		syd		476775	545586	486290	523712	512928	482960
P0A8U2	P0A8U2		yafD		169278	144270	160177	96574.9	192907	105589
P0A8U6	P0A8U6		metJ		7.88521e+06	8.19477e+06	8.12778e+06	7.63968e+06	7.7565e+06	8.07781e+06
P0A8V2	P0A8V2		rpoB		6.11441e+07	6.06386e+07	6.16168e+07	6.16404e+07	6.10084e+07	6.13361e+07
P0A8V6	P0A8V6		fadR		6.20588e+06	6.39431e+06	6.52308e+06	6.39377e+06	6.36025e+06	6.3708e+06
P0A8W0	P0A8W0		nanR		2.42726e+06	2.35219e+06	2.36548e+06	2.51916e+06	2.50018e+06	2.39023e+06
P0A8W2	P0A8W2		slyA		9.12748e+06	9.3137e+06	8.97276e+06	8.82279e+06	9.29606e+06	8.94762e+06
P0A8W5	P0A8W5		yqgE		2.75939e+06	2.95788e+06	2.95942e+06	2.7757e+06	2.6577e+06	3.02188e+06
P0A8W8	P0A8W8		yfbU		1.68015e+07	1.84003e+07	1.84542e+07	1.64767e+07	1.7111e+07	1.86133e+07
P0A8X0	P0A8X0		yjgA		6.3994e+06	6.42812e+06	6.27585e+06	6.39e+06	6.47252e+06	6.30099e+06
P0A8X2	P0A8X2		yceI		1.03999e+06	921225	1.02294e+06	925132	917231	1.03245e+06
P0A8Y1	P0A8Y1		yjjG		1.20281e+06	1.30955e+06	1.26242e+06	1.36213e+06	1.26766e+06	1.25976e+06
P0A8Y3	P0A8Y3		yihX		3.03632e+06	2.84797e+06	2.85333e+06	3.05688e+06	3.13304e+06	2.76575e+06
P0A8Y5	P0A8Y5		yidA		4.60985e+06	4.36262e+06	4.41904e+06	4.52924e+06	4.70488e+06	4.65227e+06
P0A8Z0	P0A8Z0		yciA		1.96413e+06	2.03518e+06	1.7847e+06	2.04199e+06	1.94372e+06	2.06874e+06
P0A8Z3	P0A8Z3		ybgC		6.58826e+06	3.59106e+06	3.1342e+06	4.26676e+06	5.23225e+06	3.19497e+06
P0A8Z7	P0A8Z7		yqiA		360433	411448	367084	390452	358237	381227
P0A901	P0A901		blc		997662	961804	874202	1.04797e+06	1.06956e+06	926415
P0A903	P0A903		bamC		1.75656e+07	1.84176e+07	1.839e+07	1.79712e+07	1.78702e+07	1.81141e+07
P0A905	P0A905		slyB		2.73457e+07	2.86994e+07	2.85691e+07	2.68758e+07	2.74829e+07	2.635e+07
P0A908	P0A908		mipA		1.87462e+06	2.06822e+06	2.03983e+06	2.00052e+06	1.98759e+06	2.06085e+06
P0A910	P0A910		ompA		5.6992e+08	5.8139e+08	5.6372e+08	5.81699e+08	5.57614e+08	5.63065e+08
P0A912	P0A912		pal		5.42845e+07	5.60193e+07	5.42768e+07	5.55114e+07	5.58062e+07	5.51389e+07
P0A915	P0A915		ompW		1.49318e+07	1.4897e+07	1.50973e+07	1.52376e+07	1.55476e+07	1.49123e+07
P0A917	P0A917		ompX		1.43984e+07	1.32055e+07	1.33988e+07	1.49545e+07	1.4707e+07	1.31897e+07
P0A921	P0A921		pldA		1.71631e+06	1.77989e+06	1.67992e+06	1.72599e+06	1.6235e+06	1.53107e+06
P0A927	P0A927		tsx		9.51241e+06	8.98336e+06	8.95028e+06	1.01449e+07	1.04459e+07	8.6726e+06
P0A932	P0A932		gfcE		1.301e+07	1.32244e+07	1.33162e+07	1.2443e+07	1.2031e+07	1.30659e+07
P0A935	P0A935		mltA		5.47974e+06	5.50391e+06	5.07192e+06	5.12225e+06	5.581e+06	5.10038e+06
P0A937	P0A937		bamE		6.47445e+06	6.06822e+06	5.77525e+06	7.25678e+06	6.64617e+06	6.08254e+06
P0A940	P0A940		bamA		1.31577e+07	1.27853e+07	1.30531e+07	1.34853e+07	1.34046e+07	1.31807e+07
P0A944	P0A944		rimI		557801	681204	744597	526580	591727	717825
P0A948	P0A948		rimJ		340863	403546	464984	330684	293952	354587
P0A951	P0A951		speG		5.05464e+07	5.14959e+07	5.92885e+07	5.258e+07	4.4786e+07	5.46223e+07
P0A953	P0A953		fabB		3.11289e+07	3.24256e+07	3.22159e+07	3.12689e+07	3.0832e+07	3.09865e+07
P0A955	P0A955		eda		2.7691e+07	2.73092e+07	2.7256e+07	2.73979e+07	2.66959e+07	2.71555e+07
P0A959	P0A959		alaA		1.70057e+06	1.68892e+06	1.6886e+06	1.63536e+06	1.7398e+06	1.51951e+06
P0A962	P0A962		ansA		1.69647e+06	1.60727e+06	1.66614e+06	1.72082e+06	1.77507e+06	1.66743e+06
P0A964	P0A964		cheW		1.53144e+07	1.57966e+07	1.52417e+07	1.46802e+07	1.49882e+07	1.55893e+07
P0A968	P0A968		cspD		2.26519e+06	1.89277e+06	1.97349e+06	2.16493e+06	2.21923e+06	1.85442e+06
P0A972	P0A972		cspE		3.78782e+08	2.26531e+08	2.22895e+08	3.8889e+08	3.83246e+08	2.28974e+08
P0A978	P0A978		cspG		1.89903e+06	1.83002e+06	1.77486e+06	1.96276e+06	1.83131e+06	2.06025e+06
P0A988	P0A988		dnaN		7.49401e+06	7.85916e+06	7.75627e+06	7.8176e+06	7.54854e+06	7.66046e+06
P0A991	P0A991		fbaB		8.16966e+06	7.77742e+06	8.00322e+06	8.43843e+06	8.71384e+06	8.23807e+06
P0A993	P0A993		fbp		1.84529e+07	1.86954e+07	1.8829e+07	1.81612e+07	1.86909e+07	1.89118e+07
P0A996	P0A996		glpC		1.65747e+06	1.55808e+06	1.61049e+06	1.55891e+06	1.59013e+06	1.51711e+06
P0A998	P0A998		ftnA		3.32539e+07	3.28654e+07	3.3816e+07	3.56217e+07	3.22693e+07	3.09478e+07
P0A9A2	P0A9A2		ftnB		697764	597312	644001	637243	677131	482009
P0A9A6	P0A9A6		ftsZ		1.4228e+07	1.50352e+07	1.49758e+07	1.45628e+07	1.4533e+07	1.48894e+07
P0A9A9	P0A9A9		fur		1.76621e+07	1.8997e+07	1.87187e+07	1.74495e+07	1.76438e+07	1.87993e+07
P0A9B2	P0A9B2		gapA		3.24768e+08	3.25399e+08	3.22943e+08	3.37317e+08	3.31419e+08	3.22495e+08
P0A9B6	P0A9B6		epd		1.55418e+06	1.56864e+06	1.63246e+06	1.64353e+06	1.38603e+06	1.59994e+06
P0A9C0	P0A9C0		glpA		3.01271e+06	3.05567e+06	2.90999e+06	3.01554e+06	2.88949e+06	2.79105e+06
P0A9C3	P0A9C3		galM		5.65846e+06	5.56062e+06	5.55729e+06	5.59379e+06	5.53692e+06	5.4293e+06
P0A9C5	P0A9C5		glnA		4.21267e+07	4.02708e+07	4.10855e+07	4.1877e+07	4.24227e+07	4.06017e+07
P0A9C9	P0A9C9		glpX		7.98677e+06	7.37451e+06	7.5169e+06	7.66724e+06	8.29403e+06	7.64758e+06
P0A9D2	P0A9D2		gstA		8.30725e+06	7.97725e+06	8.1998e+06	8.15766e+06	8.1312e+06	8.02113e+06
P0A9D4	P0A9D4		cysE		2.87572e+06	3.02539e+06	2.95234e+06	2.76408e+06	2.58127e+06	2.95625e+06
P0A9D8	P0A9D8		dapD		3.41641e+07	3.61027e+07	3.57455e+07	3.36831e+07	3.38667e+07	3.4883e+07
P0A9E5	P0A9E5		fnr		7.05572e+06	6.71597e+06	6.78074e+06	7.1321e+06	7.06001e+06	6.39514e+06
P0A9F1	P0A9F1		mntR		1.25152e+06	1.04812e+06	937321	1.12875e+06	1.2149e+06	1.02218e+06
P0A9F3	P0A9F3		cysB		3.49971e+06	3.44868e+06	3.71871e+06	3.50578e+06	3.44057e+06	3.44749e+06
P0A9F6	P0A9F6		gcvA		188848	174467	183940	176762	188955	198777
P0A9G2	P0A9G2		nhaR		960542	931900	939366	1.163e+06	892439	1.05091e+06
P0A9G6	P0A9G6		aceA		7.03987e+06	6.78447e+06	6.93069e+06	7.19024e+06	6.72666e+06	6.85336e+06
P0A9G8	P0A9G8		modE		2.71592e+06	2.85581e+06	2.99742e+06	2.63361e+06	2.96275e+06	2.7718e+06
P0A9H1	P0A9H1		mug		2.92097e+06	2.38395e+06	2.22584e+06	2.89743e+06	2.68185e+06	2.5179e+06
P0A9H5	P0A9H5		btuR		838384	783965	737648	743541	769260	730648
P0A9H7	P0A9H7		cfa		3.00632e+06	2.90092e+06	2.91301e+06	3.0034e+06	3.11908e+06	2.91759e+06
P0A9H9	P0A9H9		cheZ		2.08225e+06	1.9492e+06	2.03913e+06	2.07164e+06	2.01215e+06	1.96343e+06
P0A9I1	P0A9I1		citE		6.15129e+06	6.1084e+06	6.10216e+06	6.05204e+06	6.06169e+06	6.07318e+06
P0A9I3	P0A9I3		gcvR		2.41812e+06	2.2375e+06	2.19813e+06	2.35567e+06	2.30343e+06	2.21868e+06
P0A9I8	P0A9I8		nirD		2.46746e+06	2.83929e+06	2.55193e+06	2.75618e+06	2.75759e+06	2.38157e+06
P0A9J0	P0A9J0		rng		4.59727e+06	4.70624e+06	4.57993e+06	4.487e+06	4.73611e+06	4.49214e+06
P0A9J4	P0A9J4		panE		2.52375e+06	2.33126e+06	2.61685e+06	2.48299e+06	2.48205e+06	2.32766e+06
P0A9J6	P0A9J6		rbsK		3.48186e+06	2.85868e+06	3.52224e+06	3.45437e+06	3.54136e+06	3.52778e+06
P0A9J8	P0A9J8		pheA		1.87954e+06	2.00038e+06	2.10276e+06	1.95633e+06	1.80515e+06	2.06953e+06
P0A9K3	P0A9K3		ybeZ		5.77612e+06	5.70433e+06	5.61752e+06	5.66723e+06	5.5693e+06	5.7551e+06
P0A9K7	P0A9K7		phoU		3.08992e+06	3.07746e+06	3.21561e+06	3.00961e+06	3.06823e+06	3.07516e+06
P0A9K9	P0A9K9		slyD		6.90623e+07	7.39143e+07	7.01729e+07	6.23535e+07	6.63135e+07	7.30564e+07
P0A9L3	P0A9L3		fklB		1.96645e+07	1.98579e+07	1.99131e+07	1.97842e+07	1.97504e+07	1.99296e+07
P0A9L5	P0A9L5		ppiC		2.66564e+06	2.31606e+06	2.20396e+06	2.59898e+06	2.62187e+06	2.47759e+06
P0A9L8	P0A9L8		proC		1.94147e+06	3.17058e+06	2.64348e+06	2.13687e+06	2.33564e+06	2.61213e+06
P0A9M0	P0A9M0		lon		9.27099e+06	9.00674e+06	8.98212e+06	9.22279e+06	9.4249e+06	9.25195e+06
P0A9M2	P0A9M2		hpt		3.73533e+06	3.87497e+06	4.06284e+06	3.46079e+06	3.60395e+06	3.87144e+06
P0A9M5	P0A9M5		gpt		7.79595e+07	7.79941e+07	8.01411e+07	7.78714e+07	7.33816e+07	8.04798e+07
P0A9M8	P0A9M8		pta		3.74882e+07	3.75657e+07	3.75251e+07	3.74734e+07	3.77438e+07	3.70879e+07
P0A9N4	P0A9N4		pflA		4.71527e+06	4.86942e+06	4.61808e+06	4.89385e+06	4.86093e+06	4.63424e+06
P0A9P0	P0A9P0		lpdA		3.13356e+07	3.09458e+07	3.09208e+07	3.16412e+07	3.14073e+07	3.05404e+07
P0A9P4	P0A9P4		trxB		8.64107e+06	9.07335e+06	9.14064e+06	8.59235e+06	8.67679e+06	9.32117e+06
P0A9P6	P0A9P6		deaD		9.67884e+06	9.45941e+06	9.43292e+06	9.38062e+06	9.58009e+06	9.65606e+06
P0A9Q1	P0A9Q1		arcA		2.22791e+07	2.3817e+07	2.30375e+07	2.27152e+07	2.30433e+07	2.33049e+07
P0A9Q5	P0A9Q5		accD		1.50309e+07	1.58727e+07	1.56154e+07	1.49663e+07	1.5161e+07	1.57324e+07
P0A9Q7	P0A9Q7		adhE		1.87649e+08	1.88496e+08	1.87553e+08	1.8809e+08	1.85883e+08	1.86736e+08
P0A9Q9	P0A9Q9		asd		1.80504e+07	1.85858e+07	1.87311e+07	1.80216e+07	1.77972e+07	1.86269e+07
P0A9R4	P0A9R4		fdx		7.77162e+06	7.77769e+06	7.79164e+06	7.52755e+06	8.16291e+06	7.92551e+06
P0A9R7	P0A9R7		ftsE		3.78641e+06	3.7928e+06	3.71704e+06	3.78191e+06	3.62058e+06	3.74962e+06
P0A9S1	P0A9S1		fucO		1.06058e+06	1.03601e+06	1.01854e+06	974175	951146	1.03181e+06
P0A9S5	P0A9S5		gldA		1.40283e+07	1.50003e+07	1.48391e+07	1.48717e+07	1.40674e+07	1.5473e+07
P0A9T0	P0A9T0		serA		6.63924e+06	6.4898e+06	6.54836e+06	6.68047e+06	6.59922e+06	6.60785e+06
P0A9T4	P0A9T4		tas		9.39484e+06	9.37489e+06	9.39818e+06	9.09932e+06	9.01894e+06	8.62473e+06
P0A9T6	P0A9T6		ybaQ		649376	1.23218e+06	1.13579e+06	1.2054e+06	1.39427e+06	1.14245e+06
P0A9T8	P0A9T8		ybbA		804220	749514	751012	714538	695845	719508
P0A9U1	P0A9U1		ybhF		712172	536831	723706	524636	644236	418698
P0A9U3	P0A9U3		ybiT		5.44338e+06	5.34596e+06	5.35532e+06	5.18099e+06	5.22029e+06	5.56936e+06
P0A9V1	P0A9V1		lptB		4.62885e+06	4.67752e+06	4.61246e+06	4.65492e+06	4.67573e+06	4.7789e+06
P0A9W0	P0A9W0		ulaR			1.36114e+06	1.46393e+06	1.18065e+06		1.38625e+06
P0A9W3	P0A9W3		yjjK		8.6104e+06	8.97052e+06	8.73869e+06	8.65859e+06	8.56052e+06	8.65854e+06
P0A9W6	P0A9W6		yrbA		5.49034e+06	6.04589e+06	5.64205e+06	5.21158e+06	6.04062e+06	5.82053e+06
P0A9W9	P0A9W9		yrdA		5.33419e+06	5.23867e+06	5.09744e+06	5.16589e+06	5.04439e+06	5.28395e+06
P0A9X4	P0A9X4		mreB		2.48125e+07	2.46186e+07	2.44313e+07	2.54919e+07	2.52749e+07	2.52814e+07
P0A9X9	P0A9X9		cspA		3.30779e+07	2.86149e+07	2.84788e+07	3.29907e+07	3.43221e+07	2.97316e+07
P0A9Y6	P0A9Y6		cspC		1.44503e+08	1.27436e+08	1.28509e+08	1.48551e+08	1.45972e+08	1.2862e+08
P0A9Z1	P0A9Z1		glnB		1.38125e+07	1.27561e+07	1.21181e+07	1.43275e+07	1.3027e+07	1.27356e+07
P0AA04	P0AA04		ptsH		6.57014e+07	4.60924e+07	5.01581e+07	7.28631e+07	6.68937e+07	4.81507e+07
P0AA10	P0AA10		rplM		6.62076e+07	6.5334e+07	6.18997e+07	6.69687e+07	6.94165e+07	6.20026e+07
P0AA16	P0AA16		ompR		9.15531e+06	8.71547e+06	8.88592e+06	8.67631e+06	8.85862e+06	8.98332e+06
P0AA25	P0AA25		trxA		2.69389e+07	2.8155e+07	2.77354e+07	2.75832e+07	2.7361e+07	2.89006e+07
P0AA31	P0AA31		yedF		3.56239e+06	3.39453e+06	3.44352e+06	3.86417e+06	3.50533e+06	3.21592e+06
P0AA39	P0AA39		rluC		1.39487e+06	1.35112e+06	1.32271e+06	1.15599e+06	1.2118e+06	1.19507e+06
P0AA43	P0AA43		rsuA		4.46434e+06	4.52042e+06	4.71886e+06	4.32598e+06	4.63755e+06	4.38435e+06
P0AA53	P0AA53		qmcA		1.77561e+06	1.86596e+06	1.98114e+06	1.64369e+06	1.5938e+06	1.73839e+06
P0AA86	P0AA86		dsbE		1.13369e+06	1.03224e+06	1.02177e+06	1.21886e+06	1.29909e+06	901506
P0AA91	P0AA91		yeaY		1.39548e+06	1.30666e+06	1.36247e+06	1.43415e+06	1.49603e+06	1.4335e+06
P0AA93	P0AA93		ypdA		277444	370905	345586	308672	239883	312474
P0AA95	P0AA95		yacC		1.18491e+06	1.03747e+06	1.01106e+06	1.08115e+06	1.02132e+06	967573
P0AA97	P0AA97		yaeQ		957857	880134	862484	885966	881846	850171
P0AAA1	P0AAA1		yagU		3.33143e+06	3.49911e+06	3.21956e+06	3.3874e+06	3.62577e+06	3.33495e+06
P0AAB4	P0AAB4		ubiD		2.86847e+06	2.50224e+06	2.2662e+06	2.65288e+06	2.83849e+06	2.27802e+06
P0AAB6	P0AAB6		galF		1.3158e+07	1.45493e+07	1.42185e+07	1.21254e+07	1.26433e+07	1.34807e+07
P0AAB8	P0AAB8		uspD		2.26914e+06	2.11482e+06	2.07056e+06	2.2967e+06	2.44996e+06	2.26419e+06
P0AAC0	P0AAC0		uspE		4.82404e+06	5.12037e+06	4.98221e+06	4.99277e+06	5.04615e+06	4.89129e+06
P0AAC8	P0AAC8		iscA		6.43332e+06	6.33099e+06	6.2843e+06	6.48189e+06	6.20187e+06	6.7189e+06
P0AAD6	P0AAD6		sdaC		647268	898988	907478	590688	377204	958061
P0AAF6	P0AAF6		artP		703252	719888	692204	745415	653593	731967
P0AAG3	P0AAG3		gltL		417294	377384	540598	499132	390437	523334
P0AAH0	P0AAH0		pstB		894167	992681	967029	843576	877514	822386
P0AAH8	P0AAH8		sapF		635144	603155	517579	535758	427551	601975
P0AAI3	P0AAI3		ftsH		1.55441e+07	1.4894e+07	1.476e+07	1.55298e+07	1.53423e+07	1.51238e+07
P0AAI5	P0AAI5		fabF		3.53792e+07	3.33064e+07	3.35099e+07	3.61981e+07	3.55023e+07	3.4275e+07
P0AAI9	P0AAI9		fabD		1.00683e+07	1.00904e+07	9.73875e+06	1.0206e+07	1.0101e+07	9.91958e+06
P0AAJ3	P0AAJ3		fdnH		4.27791e+06	4.45392e+06	4.22017e+06	4.50886e+06	4.16714e+06	4.05288e+06
P0AAJ5	P0AAJ5		fdoH		3.68824e+06	3.67795e+06	3.63955e+06	3.83716e+06	3.5982e+06	3.83987e+06
P0AAJ8	P0AAJ8		hybA		1.86526e+06	1.63402e+06	1.70948e+06	1.90674e+06	1.86599e+06	1.65178e+06
P0AAK1	P0AAK1		hycB		1.38502e+06	1.44809e+06	1.43491e+06	1.31537e+06	1.35927e+06	1.38516e+06
P0AAL3	P0AAL3		napG		1.82175e+06	1.68384e+06	1.53634e+06	1.92991e+06	2.022e+06	1.53293e+06
P0AAN1	P0AAN1		hybE		988863	983491	1.00449e+06	1.04231e+06	986358	938636
P0AAN3	P0AAN3		hypB		2.44198e+06	2.43063e+06	2.48148e+06	2.43368e+06	2.41246e+06	2.51297e+06
P0AAN5	P0AAN5		yaiA		1.02637e+06	1.12188e+06	994844	1.18373e+06	1.04985e+06	964513
P0AAN9	P0AAN9		iraP		256809	268652	338425	274480	361314	328297
P0AAP3	P0AAP3		frmR		3.4975e+06	3.57999e+06	3.74974e+06	3.32171e+06	3.48166e+06	4.09706e+06
P0AAQ2	P0AAQ2		yajD		4.55987e+06	4.25393e+06	4.27104e+06	4.3253e+06	4.55495e+06	4.7765e+06
P0AAR3	P0AAR3		ybaK		2.08478e+06	1.92368e+06	1.9527e+06	1.96656e+06	2.13324e+06	1.92565e+06
P0AAS0	P0AAS0		ylaC		269056	356209	250420	254074	334996	239757
P0AAS7	P0AAS7		ybcJ		2.62388e+06	2.62584e+06	2.62965e+06	2.45317e+06	2.72935e+06	2.65597e+06
P0AAT2	P0AAT2		ybdF		618884	631289	606964	592708	584227	583495
P0AAT4	P0AAT4		mscM		1.91031e+06	1.86301e+06	1.81701e+06	1.87161e+06	2.06271e+06	1.87887e+06
P0AAT6	P0AAT6		rsfS		2.93174e+06	3.21788e+06	3.15306e+06	2.9647e+06	2.98852e+06	3.13915e+06
P0AAT9	P0AAT9		ybeL		7.17188e+06	6.73558e+06	6.89695e+06	7.10267e+06	6.72681e+06	7.06122e+06
P0AAU7	P0AAU7		ybfE		1.29315e+06	1.41438e+06	1.47701e+06	1.36531e+06	1.25035e+06	1.38484e+06
P0AAV4	P0AAV4		ybgJ		995623	872254	889119	1.0067e+06	1.0755e+06	812903
P0AAX8	P0AAX8		ybiS		4.59019e+06	4.61328e+06	4.58066e+06	4.49253e+06	4.63337e+06	4.33323e+06
P0AAZ4	P0AAZ4		rarA		2.21746e+06	2.23976e+06	2.19683e+06	2.15039e+06	2.23071e+06	2.22884e+06
P0AAZ7	P0AAZ7		ycaR		6.91185e+06	6.58186e+06	6.54064e+06	6.69833e+06	6.70121e+06	6.71981e+06
P0AB03	P0AB03		ycbJ		672697	759802	797256	737052	660506	601919
P0AB10	P0AB10		ymbA		565833	425844	553907	462872	543742	603559
P0AB12	P0AB12		yccF			1.06482e+06	773703	942836		
P0AB14	P0AB14		yccJ		2.54422e+06	2.61304e+06	2.74189e+06	2.56422e+06	2.62607e+06	2.70242e+06
P0AB18	P0AB18		tusE		1.59348e+06	1.26129e+06	1.20854e+06	1.54998e+06	1.28544e+06	1.23249e+06
P0AB24	P0AB24		efeO		4.43854e+06	4.53889e+06	4.44484e+06	4.32828e+06	4.60247e+06	4.3501e+06
P0AB26	P0AB26		yceB		2.00764e+06	2.25338e+06	2.12064e+06	2.11771e+06	2.01665e+06	1.93842e+06
P0AB28	P0AB28		yceD		8.6639e+06	7.93175e+06	7.97363e+06	8.37017e+06	8.24908e+06	7.99769e+06
P0AB38	P0AB38		lpoB		5.6287e+06	4.1848e+06	4.30178e+06	5.65733e+06	5.82978e+06	4.21072e+06
P0AB43	P0AB43		ycgL		876475	985610	943726	805670	843828	1.00554e+06
P0AB46	P0AB46		ymgD		1.89114e+06	1.85457e+06	1.73129e+06	1.83537e+06	1.86766e+06	1.85318e+06
P0AB52	P0AB52		ychN		2.25629e+06	2.32733e+06	2.29363e+06	2.28284e+06	2.16664e+06	2.23644e+06
P0AB55	P0AB55		yciI		3.51002e+06	3.67527e+06	4.04748e+06	3.46674e+06	3.28674e+06	3.64783e+06
P0AB61	P0AB61		yciN		4.70406e+06	4.34359e+06	4.40504e+06	4.7099e+06	4.49784e+06	4.46078e+06
P0AB67	P0AB67		pntB		1.69704e+06	1.79211e+06	1.71182e+06	1.61454e+06	1.70375e+06	1.6647e+06
P0AB71	P0AB71		fbaA		1.3321e+08	1.31653e+08	1.33437e+08	1.41134e+08	1.33291e+08	1.29316e+08
P0AB77	P0AB77		kbl		1.33339e+07	1.41578e+07	1.40941e+07	1.32729e+07	1.35642e+07	1.40029e+07
P0AB80	P0AB80		ilvE		6.84729e+06	7.10329e+06	7.05605e+06	6.93164e+06	6.75715e+06	7.22663e+06
P0AB83	P0AB83		nth		1.51237e+06	1.24001e+06	1.56967e+06	1.39482e+06	1.20064e+06	1.45211e+06
P0AB89	P0AB89		purB		9.1722e+06	9.35423e+06	9.31047e+06	8.58156e+06	9.24051e+06	9.48899e+06
P0AB91	P0AB91		aroG		2.26905e+06	2.2511e+06	2.17703e+06	2.25069e+06	2.18773e+06	2.20935e+06
P0AB96	P0AB96		arsC		348630	359455	317672	330015	285142	400604
