Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P0A8V2	P0A8V2		rpoB		6.98565e+07	6.86409e+07	6.9615e+07	7.02127e+07	6.96149e+07	6.95199e+07
P0A8V6	P0A8V6		fadR		6.86913e+06	6.8822e+06	7.01049e+06	7.02296e+06	7.0897e+06	6.61748e+06
P0A8W0	P0A8W0		nanR		2.41466e+06	2.38549e+06	2.32097e+06	2.36587e+06	2.25932e+06	2.2965e+06
P0A8W2	P0A8W2		slyA		8.30793e+06	8.42481e+06	8.16555e+06	8.42362e+06	8.64256e+06	8.00617e+06
P0A8W5	P0A8W5		yqgE		2.08407e+06	2.2552e+06	2.24171e+06	2.30994e+06	2.16143e+06	2.00096e+06
P0A8W8	P0A8W8		yfbU		1.73404e+07	1.72289e+07	1.79629e+07	1.75026e+07	1.72151e+07	1.74857e+07
P0A8X0	P0A8X0		yjgA		7.6999e+06	7.78068e+06	7.76502e+06	7.686e+06	7.73783e+06	7.70003e+06
P0A8X2	P0A8X2		yceI		1.09713e+06	1.18438e+06	1.16387e+06	1.14856e+06	1.12986e+06	1.12535e+06
P0A8Y1	P0A8Y1		yjjG		1.04505e+06	1.00925e+06	1.04123e+06	1.01725e+06	1.0176e+06	1.02047e+06
P0A8Y3	P0A8Y3		yihX		2.3978e+06	2.67055e+06	2.67202e+06	2.61318e+06	2.45344e+06	2.36843e+06
P0A8Y5	P0A8Y5		yidA		5.06274e+06	4.83884e+06	4.87339e+06	4.83706e+06	4.73952e+06	5.06234e+06
P0A8Z0	P0A8Z0		yciA		1.91475e+06	1.80032e+06	1.79773e+06	1.96046e+06	1.96614e+06	1.86855e+06
P0A8Z7	P0A8Z7		yqiA		375922	389139	356985	367764	343101	400770
P0A903	P0A903		bamC		2.1441e+07	2.1228e+07	2.13517e+07	2.09227e+07	2.10942e+07	2.12076e+07
P0A905	P0A905		slyB		2.94543e+07	2.90869e+07	3.01405e+07	3.01676e+07	2.98215e+07	3.03932e+07
P0A908	P0A908		mipA		1.92412e+06	2.02178e+06	2.21902e+06	2.14385e+06	1.87886e+06	1.98441e+06
P0A910	P0A910		ompA		5.94341e+08	5.91337e+08	5.82892e+08	5.9765e+08	6.07665e+08	5.88864e+08
P0A912	P0A912		pal		3.68133e+07	3.6501e+07	3.4281e+07	3.56226e+07	3.6837e+07	3.69707e+07
P0A915	P0A915		ompW		1.32148e+07	1.49103e+07	1.5729e+07	1.54577e+07	1.34098e+07	1.31875e+07
P0A917	P0A917		ompX		1.78997e+07	1.76676e+07	1.77006e+07	1.78281e+07	1.73453e+07	1.74651e+07
P0A921	P0A921		pldA		1.85075e+06	1.91647e+06	1.85289e+06	1.93469e+06	1.87725e+06	1.81026e+06
P0A927	P0A927		tsx		9.49171e+06	1.01014e+07	1.01701e+07	9.52209e+06	9.42031e+06	9.38824e+06
P0A932	P0A932		gfcE		1.59306e+07	1.65075e+07	1.61834e+07	1.57823e+07	1.61361e+07	1.64196e+07
P0A935	P0A935		mltA		5.53206e+06	5.64617e+06	5.91836e+06	5.76347e+06	5.57009e+06	5.67574e+06
P0A937	P0A937		bamE		6.01314e+06	5.81332e+06	6.02177e+06	6.04568e+06	6.00564e+06	6.05378e+06
P0A940	P0A940		bamA		1.40586e+07	1.38497e+07	1.38178e+07	1.41386e+07	1.42449e+07	1.38457e+07
P0A944	P0A944		rimI		510855	599580	555734	562917	477665	462956
P0A953	P0A953		fabB		1.64699e+07	1.62048e+07	1.59487e+07	1.60818e+07	1.64618e+07	1.63257e+07
P0A955	P0A955		eda		3.02569e+07	2.94016e+07	2.82826e+07	2.9784e+07	3.04864e+07	2.97825e+07
P0A959	P0A959		alaA		1.7715e+06	1.84091e+06	1.86243e+06	1.87531e+06	1.85187e+06	1.79654e+06
P0A962	P0A962		ansA		1.96929e+06	1.87957e+06	1.92605e+06	1.9905e+06	1.84761e+06	1.89382e+06
P0A964	P0A964		cheW		1.62299e+07	1.56027e+07	1.58811e+07	1.61447e+07	1.6279e+07	1.57925e+07
P0A968	P0A968		cspD		773122	779067	722023	786140	779308	845702
P0A972	P0A972		cspE		1.24641e+08	1.12099e+08	1.1174e+08	1.14146e+08	1.24458e+08	1.24216e+08
P0A978	P0A978		cspG		9.17514e+06	8.96211e+06	9.03807e+06	9.47507e+06	8.56082e+06	8.31606e+06
P0A988	P0A988		dnaN		4.11638e+06	4.12519e+06	4.01351e+06	4.14741e+06	4.16697e+06	4.18375e+06
P0A991	P0A991		fbaB		7.31744e+06	7.10411e+06	7.25946e+06	7.19751e+06	7.39037e+06	7.23745e+06
P0A993	P0A993		fbp		1.67795e+07	1.62587e+07	1.61387e+07	1.64791e+07	1.63019e+07	1.6087e+07
P0A996	P0A996		glpC		1.93606e+06	1.87259e+06	1.98461e+06	1.89924e+06	1.94572e+06	1.93586e+06
P0A998	P0A998		ftnA		4.52485e+07	4.78533e+07	4.59785e+07	4.69577e+07	4.53972e+07	4.2697e+07
P0A9A6	P0A9A6		ftsZ		1.43162e+07	1.41466e+07	1.41433e+07	1.43167e+07	1.44606e+07	1.43113e+07
P0A9A9	P0A9A9		fur		1.63622e+07	1.66066e+07	1.68832e+07	1.65325e+07	1.62503e+07	1.67807e+07
P0A9B2	P0A9B2		gapA		4.38915e+08	4.26378e+08	4.2522e+08	4.26807e+08	4.28573e+08	4.29399e+08
P0A9B6	P0A9B6		epd		1.62009e+06	1.63391e+06	1.69811e+06	1.69123e+06	1.57276e+06	1.64753e+06
P0A9C0	P0A9C0		glpA		2.20694e+06	2.10678e+06	2.10469e+06	2.19325e+06	2.19108e+06	2.07388e+06
P0A9C3	P0A9C3		galM		5.81684e+06	5.69211e+06	5.58719e+06	5.5908e+06	5.79807e+06	5.58611e+06
P0A9C5	P0A9C5		glnA		2.00814e+07	2.00052e+07	2.006e+07	2.00704e+07	1.95037e+07	1.9752e+07
P0A9C9	P0A9C9		glpX		7.58418e+06	7.34386e+06	7.2942e+06	7.32058e+06	7.4329e+06	7.36814e+06
P0A9D2	P0A9D2		gstA		6.77816e+06	7.30294e+06	7.15863e+06	6.96787e+06	6.86401e+06	6.78935e+06
P0A9D4	P0A9D4		cysE		3.28055e+06	3.46351e+06	3.26036e+06	2.93501e+06	3.34196e+06	3.18964e+06
P0A9D8	P0A9D8		dapD		3.94498e+07	3.95349e+07	3.91309e+07	3.97984e+07	3.87922e+07	3.92658e+07
P0A9E5	P0A9E5		fnr		5.92174e+06	6.14695e+06	5.92725e+06	5.83493e+06	6.03916e+06	5.88028e+06
P0A9F1	P0A9F1		mntR		1.47275e+06	1.52594e+06	1.38173e+06	1.41419e+06	1.31541e+06	1.28543e+06
P0A9F3	P0A9F3		cysB		3.88327e+06	3.7948e+06	3.7595e+06	3.74856e+06	3.7168e+06	3.83786e+06
P0A9G2	P0A9G2		nhaR		1.1013e+06	1.18495e+06	1.07518e+06	1.18151e+06	1.08831e+06	1.1376e+06
P0A9G6	P0A9G6		aceA		7.18703e+06	7.16777e+06	7.16967e+06	7.17531e+06	7.22191e+06	7.09204e+06
P0A9G8	P0A9G8		modE		3.58876e+06	3.61712e+06	3.81029e+06	3.71054e+06	3.6781e+06	3.51806e+06
P0A9H1	P0A9H1		mug		1.27907e+06	1.18421e+06	1.27801e+06	1.3112e+06	1.1775e+06	1.24493e+06
P0A9H5	P0A9H5		btuR		921433	892582	787043	937164	967747	849646
P0A9H7	P0A9H7		cfa		3.27968e+06	3.28774e+06	3.34097e+06	3.34845e+06	3.27786e+06	3.35192e+06
P0A9H9	P0A9H9		cheZ		2.01941e+06	2.02379e+06	2.03419e+06	2.02441e+06	2.02128e+06	2.0958e+06
P0A9I1	P0A9I1		citE		6.45876e+06	6.47956e+06	6.04103e+06	6.19969e+06	6.45072e+06	6.47569e+06
P0A9I3	P0A9I3		gcvR		2.54804e+06	2.28379e+06	2.48067e+06	2.20975e+06	2.39183e+06	2.35086e+06
P0A9I8	P0A9I8		nirD		2.61092e+06	2.83719e+06	2.73456e+06	2.5861e+06	2.74143e+06	2.69675e+06
P0A9J0	P0A9J0		rng		1.99192e+07	1.92845e+07	1.92096e+07	1.95159e+07	1.9351e+07	1.87327e+07
P0A9J4	P0A9J4		panE		343531	282632	309576	283666	310540	325381
P0A9J6	P0A9J6		rbsK		3.24721e+06	3.23866e+06	3.17815e+06	3.42846e+06	3.34398e+06	3.26834e+06
P0A9J8	P0A9J8		pheA		2.048e+06	2.22635e+06	2.07122e+06	2.12266e+06	2.15549e+06	1.98556e+06
P0A9K3	P0A9K3		ybeZ		5.79829e+06	5.70483e+06	5.90694e+06	5.83551e+06	5.72528e+06	5.69017e+06
P0A9K7	P0A9K7		phoU		1.58573e+06	1.66511e+06	1.77024e+06	1.55133e+06	1.59543e+06	1.72236e+06
P0A9K9	P0A9K9		slyD		6.92717e+07	6.51472e+07	6.95431e+07	6.73816e+07	7.07352e+07	7.43475e+07
P0A9L3	P0A9L3		fklB		2.26459e+07	2.16302e+07	2.1774e+07	2.14161e+07	2.23773e+07	2.32557e+07
P0A9L5	P0A9L5		ppiC		2.43277e+06	2.39833e+06	2.28128e+06	2.46367e+06	2.44232e+06	2.18784e+06
P0A9M0	P0A9M0		lon		9.54523e+06	9.29117e+06	9.42235e+06	9.41625e+06	9.55936e+06	9.47713e+06
P0A9M2	P0A9M2		hpt		1.3009e+07	1.29926e+07	1.28655e+07	1.3068e+07	1.27671e+07	1.31215e+07
P0A9M5	P0A9M5		gpt		2.97378e+07	2.93932e+07	2.82977e+07	2.98229e+07	2.96113e+07	2.89541e+07
P0A9M8	P0A9M8		pta		4.77483e+07	4.66998e+07	4.70068e+07	4.71094e+07	4.7466e+07	4.74194e+07
P0A9N4	P0A9N4		pflA		5.08591e+06	5.17466e+06	5.08846e+06	5.10673e+06	5.11536e+06	5.17459e+06
P0A9P0	P0A9P0		lpdA		3.77113e+07	3.74493e+07	3.73222e+07	3.73903e+07	3.74572e+07	3.79422e+07
P0A9P4	P0A9P4		trxB		1.21953e+07	1.19045e+07	1.1811e+07	1.22484e+07	1.18933e+07	1.16371e+07
P0A9P6	P0A9P6		deaD		9.61119e+06	9.38994e+06	9.19324e+06	9.29214e+06	9.55827e+06	9.5193e+06
P0A9Q1	P0A9Q1		arcA		2.65129e+07	2.64839e+07	2.64469e+07	2.6328e+07	2.61136e+07	2.63891e+07
P0A9Q5	P0A9Q5		accD		3.11278e+07	2.99219e+07	3.10926e+07	3.04613e+07	3.05047e+07	3.07968e+07
P0A9Q7	P0A9Q7		adhE		1.35362e+08	1.34506e+08	1.35177e+08	1.33702e+08	1.33836e+08	1.33184e+08
P0A9Q9	P0A9Q9		asd		1.97326e+07	2.02399e+07	2.02424e+07	2.00913e+07	1.97645e+07	1.94355e+07
P0A9R4	P0A9R4		fdx		8.41199e+06	8.21886e+06	8.7357e+06	8.34791e+06	8.56859e+06	8.65578e+06
P0A9R7	P0A9R7		ftsE		4.16302e+06	4.53356e+06	4.28183e+06	4.20972e+06	4.31004e+06	3.98426e+06
P0A9S1	P0A9S1		fucO		887463	776619	799465	875587	797304	849880
P0A9S5	P0A9S5		gldA		1.18433e+07	1.19622e+07	1.16901e+07	1.22608e+07	1.18059e+07	1.15482e+07
P0A9T0	P0A9T0		serA		6.17767e+06	6.28012e+06	6.13122e+06	6.20988e+06	6.16991e+06	6.15059e+06
P0A9T4	P0A9T4		tas		9.74894e+06	9.41735e+06	9.48432e+06	9.39785e+06	9.24426e+06	9.32201e+06
P0A9T8	P0A9T8		ybbA		807798	812810	800864	803838	830564	829996
P0A9U3	P0A9U3		ybiT		6.00654e+06	6.03307e+06	5.91851e+06	6.03086e+06	6.06558e+06	5.88507e+06
P0A9V1	P0A9V1		lptB		6.0683e+06	6.36751e+06	6.234e+06	6.44596e+06	6.09539e+06	6.04731e+06
P0A9W3	P0A9W3		yjjK		9.43064e+06	9.65934e+06	9.53738e+06	9.66096e+06	9.6057e+06	9.3943e+06
P0A9W6	P0A9W6		yrbA		6.73473e+06	7.11762e+06	7.07394e+06	6.93317e+06	6.48817e+06	6.77451e+06
P0A9W9	P0A9W9		yrdA		5.02043e+06	4.95186e+06	5.049e+06	4.95546e+06	4.96975e+06	5.19115e+06
P0A9X4	P0A9X4		mreB		8.76818e+06	8.63745e+06	8.68411e+06	8.61128e+06	8.7089e+06	8.59709e+06
P0A9X9	P0A9X9		cspA		2.48698e+07	2.48691e+07	2.56242e+07	2.50827e+07	2.46798e+07	2.47905e+07
P0A9Y6	P0A9Y6		cspC		1.54219e+08	1.462e+08	1.4503e+08	1.46666e+08	1.54169e+08	1.55877e+08
P0A9Z1	P0A9Z1		glnB		1.42784e+07	1.42288e+07	1.42732e+07	1.4157e+07	1.36317e+07	1.42688e+07
P0AA04	P0AA04		ptsH		5.20553e+07	5.06415e+07	4.87161e+07	4.85812e+07	5.2557e+07	5.21066e+07
P0AA10	P0AA10		rplM		7.38111e+07	7.69332e+07	7.7552e+07	7.66845e+07	7.48224e+07	7.6016e+07
P0AA16	P0AA16		ompR		7.73083e+06	7.56791e+06	7.46256e+06	7.5996e+06	7.75732e+06	7.81408e+06
P0AA25	P0AA25		trxA		2.60366e+07	2.68992e+07	2.69748e+07	2.67357e+07	2.57887e+07	2.61878e+07
P0AA31	P0AA31		yedF		3.78813e+06	3.92657e+06	3.58308e+06	3.8635e+06	3.99513e+06	3.86137e+06
P0AA39	P0AA39		rluC		1.29361e+06	1.30244e+06	1.28766e+06	1.30364e+06	1.26989e+06	1.30967e+06
P0AA43	P0AA43		rsuA		4.27407e+06	4.45731e+06	4.57925e+06	4.51005e+06	4.38264e+06	4.38138e+06
P0AA57	P0AA57		yobA		672995	724038	678017	718736	698209	700234
P0AA86	P0AA86		dsbE		453752	347842	381150	366577	370988	382052
P0AA91	P0AA91		yeaY		1.50263e+06	1.52196e+06	1.53709e+06	1.44071e+06	1.5211e+06	1.51322e+06
P0AA95	P0AA95		yacC		1.04458e+06	1.00528e+06	1.05421e+06	997801	1.01273e+06	1.11846e+06
P0AA97	P0AA97		yaeQ		1.00104e+06	817874	817240	970688	969833	925040
P0AAA1	P0AAA1		yagU		6.88201e+06	7.15393e+06	7.27852e+06	7.12422e+06	6.84383e+06	7.0613e+06
P0AAB4	P0AAB4		ubiD		2.3849e+06	2.13101e+06	2.06831e+06	2.56174e+06	2.2281e+06	2.24864e+06
P0AAB6	P0AAB6		galF		1.39062e+07	1.44494e+07	1.46527e+07	1.4141e+07	1.39217e+07	1.4146e+07
P0AAB8	P0AAB8		uspD		2.33848e+06	2.39037e+06	2.47337e+06	2.33373e+06	2.23676e+06	2.3437e+06
P0AAC0	P0AAC0		uspE		5.2054e+06	5.3369e+06	5.63415e+06	5.36388e+06	5.24555e+06	5.07948e+06
P0AAC8	P0AAC8		iscA		6.78286e+06	6.82125e+06	6.60473e+06	6.98766e+06	6.97587e+06	6.41984e+06
P0AAF6	P0AAF6		artP		803562	719072	898795	767210	805694	712183
P0AAH0	P0AAH0		pstB		880197	1.00392e+06	892924	980229	931704	819871
P0AAI3	P0AAI3		ftsH		1.18281e+07	1.15715e+07	1.13928e+07	1.16197e+07	1.16648e+07	1.16618e+07
P0AAI5	P0AAI5		fabF		4.11039e+07	4.17223e+07	4.13322e+07	4.14399e+07	4.05377e+07	4.10551e+07
P0AAI9	P0AAI9		fabD		5.24312e+06	4.95326e+06	5.01394e+06	4.93902e+06	5.22595e+06	5.26822e+06
P0AAJ3	P0AAJ3		fdnH		4.73789e+06	4.66374e+06	4.71871e+06	4.62384e+06	4.50528e+06	4.5811e+06
P0AAJ5	P0AAJ5		fdoH		3.79429e+06	3.88563e+06	3.83053e+06	3.85642e+06	3.88158e+06	3.69191e+06
P0AAJ8	P0AAJ8		hybA		1.92651e+06	1.88144e+06	1.88242e+06	1.922e+06	1.95111e+06	1.88925e+06
P0AAK1	P0AAK1		hycB		1.52019e+06	1.59733e+06	1.70791e+06	1.55812e+06	1.53339e+06	1.50589e+06
P0AAN3	P0AAN3		hypB		2.92435e+06	2.95916e+06	2.90598e+06	2.94855e+06	2.9316e+06	2.938e+06
P0AAN5	P0AAN5		yaiA		1.33943e+06	1.42935e+06	1.38861e+06	1.36527e+06	1.40395e+06	1.28944e+06
P0AAP3	P0AAP3		frmR		2.74432e+06	2.82075e+06	2.70985e+06	2.74492e+06	2.79351e+06	2.74147e+06
P0AAQ2	P0AAQ2		yajD		5.03626e+06	5.17674e+06	4.91096e+06	4.92565e+06	4.97677e+06	5.00339e+06
P0AAR3	P0AAR3		ybaK		1.30534e+06	1.27505e+06	1.24285e+06	1.19264e+06	1.29052e+06	1.2253e+06
P0AAS0	P0AAS0		ylaC		212852	264281	293876	261411	270739	252380
P0AAS7	P0AAS7		ybcJ		2.612e+06	2.86204e+06	2.76917e+06	2.87413e+06	2.55997e+06	2.5249e+06
P0AAT4	P0AAT4		mscM		1.92883e+06	1.99618e+06	1.96195e+06	2.02638e+06	1.96467e+06	1.98914e+06
P0AAT6	P0AAT6		rsfS		3.52477e+06	3.30521e+06	3.36994e+06	3.4096e+06	3.43144e+06	3.43361e+06
P0AAT9	P0AAT9		ybeL		7.55917e+06	7.5873e+06	7.25575e+06	7.61138e+06	7.62546e+06	7.24567e+06
P0AAU7	P0AAU7		ybfE		1.2687e+06	1.44458e+06	1.29343e+06	1.41631e+06	1.42184e+06	1.27936e+06
P0AAX8	P0AAX8		ybiS		5.4763e+06	5.411e+06	5.22565e+06	5.4676e+06	5.39022e+06	5.19965e+06
P0AAZ4	P0AAZ4		rarA		1.17806e+06	1.12428e+06	1.10512e+06	1.20657e+06	1.17617e+06	1.19363e+06
P0AAZ7	P0AAZ7		ycaR		4.0855e+06	4.25832e+06	4.30115e+06	4.2545e+06	4.15056e+06	3.96661e+06
P0AB14	P0AB14		yccJ		2.69987e+06	2.82829e+06	2.96367e+06	2.77133e+06	2.77654e+06	2.74327e+06
P0AB18	P0AB18		tusE		1.70715e+06	1.69272e+06	1.5268e+06	1.73334e+06	1.71804e+06	1.54998e+06
P0AB20	P0AB20		hspQ		1.41998e+06	1.40156e+06	951193	1.2371e+06	1.45367e+06	1.32296e+06
P0AB24	P0AB24		efeO		5.5178e+06	5.57271e+06	5.89956e+06	5.51875e+06	5.64588e+06	5.47402e+06
P0AB26	P0AB26		yceB		2.40133e+06	2.37015e+06	2.21448e+06	2.4358e+06	2.45318e+06	2.31249e+06
P0AB28	P0AB28		yceD		8.50397e+06	8.60418e+06	8.32866e+06	8.59831e+06	8.33968e+06	8.51122e+06
P0AB38	P0AB38		lpoB		5.27442e+06	5.34737e+06	5.03024e+06	5.17491e+06	5.02783e+06	5.01113e+06
P0AB43	P0AB43		ycgL		1.04027e+06	1.02304e+06	1.10016e+06	1.02175e+06	1.074e+06	1.0364e+06
P0AB46	P0AB46		ymgD		2.09229e+06	2.16209e+06	1.99347e+06	2.20206e+06	2.18631e+06	2.16691e+06
P0AB52	P0AB52		ychN		2.37438e+06	2.38576e+06	2.5797e+06	2.52635e+06	2.197e+06	2.27162e+06
P0AB55	P0AB55		yciI		3.75787e+06	4.17821e+06	4.36034e+06	4.23879e+06	4.20659e+06	3.86463e+06
P0AB58	P0AB58		yciM		409178	388840	343320	417547	335777	367276
P0AB61	P0AB61		yciN		4.9628e+06	4.98018e+06	5.06746e+06	4.96662e+06	4.88234e+06	5.07965e+06
P0AB67	P0AB67		pntB		1.80227e+06	1.67969e+06	1.79901e+06	1.71448e+06	1.72103e+06	1.73897e+06
P0AB71	P0AB71		fbaA		1.54868e+08	1.64455e+08	1.64298e+08	1.66023e+08	1.57645e+08	1.54739e+08
P0AB77	P0AB77		kbl		1.63923e+07	1.58427e+07	1.63454e+07	1.60892e+07	1.61522e+07	1.6475e+07
P0AB80	P0AB80		ilvE		6.8221e+06	6.99561e+06	6.78683e+06	6.92812e+06	6.91705e+06	6.83741e+06
P0AB83	P0AB83		nth		1.46912e+06	1.42075e+06	1.45367e+06	1.525e+06	1.44643e+06	1.42451e+06
P0AB89	P0AB89		purB		8.50645e+06	8.61573e+06	8.68705e+06	8.66942e+06	8.62071e+06	8.52294e+06
P0AB91	P0AB91		aroG		3.50379e+06	3.44441e+06	3.45381e+06	3.35706e+06	3.45139e+06	3.38678e+06
P0AB98	P0AB98		atpB		518952	587606	545604	466129	501574	509957
P0ABA0	P0ABA0		atpF		2.31493e+07	2.21382e+07	2.26272e+07	2.24237e+07	2.28017e+07	2.28723e+07
P0ABA4	P0ABA4		atpH		2.29634e+07	2.22411e+07	2.27123e+07	2.23052e+07	2.26394e+07	2.26628e+07
P0ABA6	P0ABA6		atpG		3.14854e+07	3.38643e+07	3.28089e+07	3.28251e+07	3.13263e+07	3.07619e+07
P0ABB0	P0ABB0		atpA		5.98032e+07	5.9199e+07	5.83708e+07	5.93249e+07	5.98817e+07	5.98769e+07
P0ABB4	P0ABB4		atpD		5.13615e+07	5.06188e+07	5.06385e+07	5.0869e+07	5.10385e+07	5.13952e+07
P0ABC3	P0ABC3		hflC		1.16897e+07	1.17515e+07	1.12821e+07	1.17083e+07	1.16713e+07	1.16235e+07
P0ABC7	P0ABC7		hflK		1.57685e+07	1.59024e+07	1.62734e+07	1.59802e+07	1.58095e+07	1.59624e+07
P0ABD3	P0ABD3		bfr		6.89319e+06	7.00433e+06	6.96068e+06	7.06608e+06	6.78455e+06	6.88044e+06
P0ABD5	P0ABD5		accA		1.29255e+07	1.27268e+07	1.28419e+07	1.29417e+07	1.29053e+07	1.29381e+07
P0ABD8	P0ABD8		accB		3.45568e+07	3.22853e+07	3.26899e+07	3.35764e+07	3.33903e+07	3.3144e+07
P0ABE2	P0ABE2		bolA		3.50869e+06	3.54414e+06	3.1934e+06	3.73595e+06	3.66078e+06	3.25828e+06
P0ABF1	P0ABF1		pcnB		3.06566e+06	3.16438e+06	3.25958e+06	3.20576e+06	3.16242e+06	3.16358e+06
P0ABF6	P0ABF6		cdd		6.93038e+06	6.81037e+06	6.63699e+06	6.80746e+06	6.76459e+06	6.91556e+06
P0ABH0	P0ABH0		ftsA		3.25689e+06	3.23446e+06	3.16481e+06	3.21222e+06	3.23674e+06	3.27623e+06
P0ABH7	P0ABH7		gltA		1.06996e+07	1.09533e+07	1.03128e+07	1.10507e+07	1.07674e+07	1.08623e+07
P0ABH9	P0ABH9		clpA		7.573e+06	7.79918e+06	7.57889e+06	7.59395e+06	7.66005e+06	7.47376e+06
P0ABI4	P0ABI4		corA		1.65177e+06	1.68892e+06	1.62827e+06	1.60679e+06	1.71684e+06	1.69536e+06
P0ABI8	P0ABI8		cyoB		2.09276e+06	2.3126e+06	2.37754e+06	2.39328e+06	2.22312e+06	2.16812e+06
P0ABJ1	P0ABJ1		cyoA		2.44639e+06	2.33429e+06	2.21565e+06	2.38814e+06	2.18083e+06	2.29799e+06
P0ABJ9	P0ABJ9		cydA		4.12768e+07	4.05445e+07	4.09307e+07	4.12283e+07	4.07406e+07	4.108e+07
P0ABK2	P0ABK2		cydB		5.65401e+06	5.57719e+06	6.25541e+06	5.26937e+06	5.60664e+06	5.70856e+06
P0ABK5	P0ABK5		cysK		3.70242e+07	3.71015e+07	3.6865e+07	3.68189e+07	3.69015e+07	3.76005e+07
P0ABM9	P0ABM9		ccmH		817557	913605	812886	819434	898090	1.05993e+06
P0ABN1	P0ABN1		dgkA		357576	387197	333674	307871	252168	436486
P0ABN5	P0ABN5		dcuA		3.57159e+06	3.5404e+06	3.64586e+06	3.58587e+06	3.67089e+06	3.35179e+06
P0ABN9	P0ABN9		dcuB		6.99595e+06	6.81656e+06	6.82242e+06	6.45469e+06	6.76857e+06	6.44655e+06
P0ABP8	P0ABP8		deoD		5.31331e+07	5.215e+07	5.23854e+07	5.20929e+07	5.23749e+07	5.34323e+07
P0ABQ0	P0ABQ0		coaBC		725975	789301	801092	766896	709110	704836
P0ABQ2	P0ABQ2		garR		1.917e+06	1.80441e+06	1.78702e+06	1.80447e+06	1.89912e+06	1.77665e+06
P0ABQ4	P0ABQ4		folA		2.58149e+06	2.6075e+06	2.85124e+06	2.67859e+06	2.53468e+06	2.71367e+06
P0ABS1	P0ABS1		dksA		3.33555e+07	3.44926e+07	3.40695e+07	3.35821e+07	3.31842e+07	3.35685e+07
P0ABT2	P0ABT2		dps		5.43129e+07	5.62053e+07	5.591e+07	5.53616e+07	5.51406e+07	5.47945e+07
P0ABU0	P0ABU0		menB		1.06024e+07	1.09149e+07	1.13582e+07	1.12394e+07	1.0272e+07	1.11621e+07
P0ABU2	P0ABU2		ychF		1.60843e+07	1.565e+07	1.55287e+07	1.58532e+07	1.59261e+07	1.56826e+07
P0ABU5	P0ABU5		elbB		1.74546e+07	1.72567e+07	1.66128e+07	1.74743e+07	1.8102e+07	1.7269e+07
P0ABU7	P0ABU7		exbB		2.51138e+06	2.17033e+06	2.18509e+06	2.33867e+06	2.3695e+06	2.22833e+06
P0ABU9	P0ABU9		tolQ		2.50497e+06	2.38966e+06	2.47252e+06	2.43161e+06	2.51138e+06	2.37038e+06
P0ABV2	P0ABV2		exbD		2.11174e+06	2.19389e+06	2.12614e+06	2.27934e+06	2.12803e+06	2.04178e+06
P0ABV6	P0ABV6		tolR		7.02508e+06	7.27607e+06	7.28288e+06	7.08377e+06	6.79818e+06	7.02749e+06
P0ABX2	P0ABX2		flgC		2.26688e+06	1.85067e+06	2.16093e+06	1.95958e+06	1.71707e+06	1.85025e+06
P0ABX5	P0ABX5		flgG		1.25868e+06	1.25858e+06	1.36141e+06	1.18788e+06	1.263e+06	1.42504e+06
P0ABX8	P0ABX8		fliL		2.53559e+06	2.46158e+06	2.50098e+06	2.39955e+06	2.37088e+06	2.37585e+06
P0ABZ1	P0ABZ1		fliG		2.47273e+06	2.50341e+06	2.47735e+06	2.53263e+06	2.51147e+06	2.44202e+06
P0ABZ4	P0ABZ4		kdsC		4.92983e+06	4.96253e+06	4.83339e+06	4.93507e+06	5.02819e+06	4.85543e+06
P0ABZ6	P0ABZ6		surA		1.51011e+07	1.51838e+07	1.52067e+07	1.50227e+07	1.54294e+07	1.53004e+07
P0AC02	P0AC02		bamD		2.07591e+07	2.01195e+07	2.08051e+07	2.0185e+07	2.06668e+07	2.05056e+07
P0AC13	P0AC13		folP		6.76958e+06	6.69275e+06	6.93105e+06	6.7202e+06	6.64485e+06	6.79591e+06
P0AC19	P0AC19		folX		3.55306e+06	3.79246e+06	3.74883e+06	3.66671e+06	3.71052e+06	3.55977e+06
P0AC30	P0AC30		ftsX		5.72528e+06	5.11808e+06	5.84874e+06	5.90743e+06	5.79016e+06	5.70287e+06
P0AC33	P0AC33		fumA		1.75219e+06	1.68994e+06	1.89612e+06	1.76674e+06	1.69236e+06	1.7383e+06
P0AC38	P0AC38		aspA		1.29224e+08	1.28383e+08	1.26527e+08	1.30374e+08	1.29463e+08	1.28188e+08
P0AC41	P0AC41		sdhA		4.51741e+06	4.4654e+06	4.38539e+06	4.38396e+06	4.56488e+06	4.18839e+06
P0AC47	P0AC47		frdB		1.78656e+07	1.77468e+07	1.7703e+07	1.77422e+07	1.76687e+07	1.82098e+07
