Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09155	P09155		rnd		1.41974e+07	1.55863e+07	1.4375e+07	1.4056e+07	1.4417e+07	1.53088e+07
P09158	P09158		speE		7.19699e+06	7.51984e+06	7.158e+06	7.18118e+06	7.09747e+06	7.14934e+06
P09169	P09169		ompT		9.81999e+06	1.00015e+07	9.25694e+06	9.71177e+06	9.77294e+06	9.25869e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.50743e+06	2.46226e+06				2.68423e+06
P09323	P09323		nagE		761415	748324	631343	567079	548294	612959
P09348	P09348		motA		1.011e+06	1.02603e+06	983610	940935	1.02512e+06	1.06177e+06
P09372	P09372		grpE		2.12821e+07	2.15192e+07	2.20046e+07	2.15487e+07	2.28364e+07	1.92987e+07
P09373	P09373		pflB		2.69835e+08	2.73743e+08	2.78545e+08	2.79783e+08	2.77487e+08	2.55901e+08
P09394	P09394		glpQ		5.79867e+06	5.93653e+06	5.8641e+06	5.93188e+06	5.79009e+06	5.69918e+06
P09424	P09424		mtlD		2.31576e+06	2.40319e+06	2.1516e+06	2.17108e+06	2.16087e+06	2.06888e+06
P09546	P09546		putA		3.28992e+06	3.17825e+06	3.17178e+06	3.21223e+06	3.17695e+06	3.02454e+06
P09549	P09549		dedD		1.29019e+06	1.26821e+06	1.40213e+06	1.37385e+06	1.38556e+06	1.3175e+06
P09831	P09831		gltB		3.81259e+06	3.807e+06	3.79822e+06	3.83778e+06	3.4995e+06	3.71583e+06
P09832	P09832		gltD		2.9674e+06	2.80516e+06	2.95161e+06	2.98431e+06	3.03602e+06	2.81619e+06
P09996	P09996		yidB		350148	405342	509110	512493	413658	376048
P0A698	P0A698		uvrA		2.86875e+06	2.85671e+06	2.95135e+06	2.80237e+06	2.86712e+06	2.89096e+06
P0A6A0	P0A6A0		ubiB		1.54438e+06	1.55516e+06	1.60708e+06	1.56063e+06	1.67831e+06	1.82545e+06
P0A6A3	P0A6A3		ackA		1.37821e+08	1.37899e+08	1.35173e+08	1.35685e+08	1.27378e+08	1.23989e+08
P0A6A8	P0A6A8		acpP		1.60955e+08	1.61592e+08	1.53055e+08	1.56534e+08	1.46874e+08	1.62198e+08
P0A6B4	P0A6B4		alr		3.21222e+06	3.31274e+06	3.26722e+06	3.26006e+06	3.27198e+06	3.02804e+06
P0A6B7	P0A6B7		iscS		3.5809e+07	3.54662e+07	3.5326e+07	3.52869e+07	3.48123e+07	3.17103e+07
P0A6C1	P0A6C1		nfo		2.32085e+06	2.3219e+06	2.3469e+06	2.35437e+06	2.25462e+06	2.28118e+06
P0A6D0	P0A6D0		argR		1.52369e+06	1.73541e+06	1.67304e+06	1.65445e+06	1.77535e+06	1.81207e+06
P0A6D3	P0A6D3		aroA		5.16637e+06	5.18504e+06	5.17234e+06	5.0766e+06	5.22794e+06	5.47868e+06
P0A6D7	P0A6D7		aroK		8.82787e+06	8.69419e+06	8.53292e+06	8.44405e+06	8.65572e+06	8.22468e+06
P0A6E1	P0A6E1		aroL		48991.6		70219.4		72876.9	40616.7
P0A6E4	P0A6E4		argG		826965	826985	696771	623795	604044	628874
P0A6E6	P0A6E6		atpC		7.33633e+06	7.11642e+06	7.61096e+06	7.9513e+06	7.68892e+06	7.5091e+06
P0A6E9	P0A6E9		bioD2		5.62384e+06	5.59331e+06	5.91253e+06	5.94663e+06	5.55233e+06	5.46493e+06
P0A6F1	P0A6F1		carA		7.87167e+06	7.93357e+06	8.14859e+06	8.17562e+06	8.26556e+06	7.31503e+06
P0A6F3	P0A6F3		glpK		5.24358e+06	5.26273e+06	5.14703e+06	5.29057e+06	5.08332e+06	5.21191e+06
P0A6F5	P0A6F5		groL		8.17894e+07	8.16759e+07	8.2194e+07	8.19545e+07	8.20299e+07	7.15448e+07
P0A6F9	P0A6F9		groS		9.4234e+07	9.14992e+07	1.07289e+08	1.04862e+08	1.00035e+08	8.59869e+07
P0A6G3	P0A6G3		pncC		3.39396e+06	3.4875e+06	3.39258e+06	3.30931e+06	3.6007e+06	3.38235e+06
P0A6G7	P0A6G7		clpP		2.37248e+07	2.34165e+07	2.46232e+07	2.2955e+07	2.38908e+07	2.15038e+07
P0A6H1	P0A6H1		clpX		1.6493e+07	1.68099e+07	1.62214e+07	1.64931e+07	1.60117e+07	1.6495e+07
P0A6H5	P0A6H5		hslU		2.29475e+07	2.329e+07	2.26849e+07	2.26802e+07	2.27797e+07	2.26066e+07
P0A6H8	P0A6H8		cls		789722	763696	711986	608414	638462	853546
P0A6I0	P0A6I0		cmk		1.10228e+07	1.1319e+07	1.12623e+07	1.11888e+07	1.1389e+07	1.03281e+07
P0A6I3	P0A6I3		coaA		3.57461e+06	3.58633e+06	3.27288e+06	3.16926e+06	3.27861e+06	3.36107e+06
P0A6I6	P0A6I6		coaD		1.1459e+06	1.09859e+06	1.11255e+06	1.1979e+06	1.21865e+06	1.04965e+06
P0A6I9	P0A6I9		coaE		3.45452e+06	3.6734e+06	3.42752e+06	3.49583e+06	3.91653e+06	3.68753e+06
P0A6J1	P0A6J1		cysC		1.37983e+06	1.44422e+06	1.3454e+06	1.3865e+06	1.3217e+06	1.36158e+06
P0A6J5	P0A6J5		dadA		1.56398e+06	1.77082e+06	1.86829e+06	1.83025e+06	2.17089e+06	1.22697e+06
P0A6J8	P0A6J8		ddlA		1.15624e+07	1.13e+07	1.1348e+07	1.15367e+07	1.11395e+07	1.10644e+07
P0A6K1	P0A6K1		dapF		736849	701292	449491	343444	391234	801035
P0A6K3	P0A6K3		def		9.90388e+06	9.50914e+06	1.05406e+07	1.02037e+07	1.05101e+07	9.26087e+06
P0A6K6	P0A6K6		deoB		1.89428e+07	1.91922e+07	1.85116e+07	1.88549e+07	1.82434e+07	1.81792e+07
P0A6L0	P0A6L0		deoC		1.26701e+07	1.23839e+07	1.31547e+07	1.27666e+07	1.29801e+07	1.11616e+07
P0A6L2	P0A6L2		dapA		2.2081e+07	2.22715e+07	2.22057e+07	2.2567e+07	2.16784e+07	2.1532e+07
P0A6L4	P0A6L4		nanA		455482	520200	496428	560557	542329	451147
P0A6L7	P0A6L7		uxaB		1.69316e+06	1.72273e+06	1.98328e+06	1.67032e+06	1.66339e+06	1.56242e+06
P0A6L9	P0A6L9		hscB		4.67307e+06	4.80172e+06	4.79994e+06	5.04965e+06	5.03975e+06	4.45761e+06
P0A6M4	P0A6M4		dtd		2.03696e+06	2.25935e+06	1.99048e+06	2.03827e+06	2.14209e+06	1.90301e+06
P0A6M8	P0A6M8		fusA		1.22637e+08	1.22414e+08	1.25484e+08	1.25247e+08	1.25589e+08	1.11816e+08
P0A6N4	P0A6N4		efp		7.25793e+07	7.78573e+07	7.68727e+07	7.7863e+07	7.24375e+07	8.54348e+07
P0A6N8	P0A6N8		yeiP		1.56868e+07	1.53692e+07	1.5332e+07	1.5367e+07	1.54568e+07	1.4996e+07
P0A6P1	P0A6P1		tsf		2.09086e+08	2.09243e+08	2.14604e+08	2.12736e+08	2.12319e+08	1.95e+08
P0A6P5	P0A6P5		der		4.59178e+06	4.75593e+06	4.70602e+06	4.73682e+06	4.74204e+06	4.62445e+06
P0A6P7	P0A6P7		engB		6.62604e+06	6.73415e+06	6.90281e+06	6.75867e+06	6.85775e+06	6.23159e+06
P0A6P9	P0A6P9		eno		1.65094e+08	1.63802e+08	1.68411e+08	1.70885e+08	1.67538e+08	1.49015e+08
P0A6Q3	P0A6Q3		fabA		1.44332e+07	1.4361e+07	1.38612e+07	1.38589e+07	1.41694e+07	1.36158e+07
P0A6Q6	P0A6Q6		fabZ		2.73223e+07	2.80526e+07	2.65676e+07	2.57015e+07	2.70852e+07	2.84778e+07
P0A6R0	P0A6R0		fabH		1.83339e+07	1.82022e+07	1.74702e+07	1.75577e+07	1.69441e+07	1.73492e+07
P0A6R3	P0A6R3		fis		6.13215e+06	5.84449e+06	5.38217e+06	5.03358e+06	5.57486e+06	4.02951e+06
P0A6S0	P0A6S0		flgH		2.28391e+06	2.39937e+06	2.4099e+06	2.41059e+06	2.31702e+06	2.38853e+06
P0A6S7	P0A6S7		gpsA		6.49178e+06	6.50607e+06	6.66288e+06	6.77228e+06	6.30386e+06	7.00739e+06
P0A6T1	P0A6T1		pgi		4.14076e+07	4.12929e+07	4.20453e+07	4.06409e+07	4.17791e+07	3.59964e+07
P0A6T3	P0A6T3		galK		5.15306e+06	5.12324e+06	5.48374e+06	5.43927e+06	5.1777e+06	4.88071e+06
P0A6T5	P0A6T5		folE		2.89803e+06	3.09253e+06	2.92933e+06	2.86247e+06	2.91071e+06	2.9695e+06
P0A6T9	P0A6T9		gcvH		1.92635e+06	1.81478e+06	1.8669e+06	1.81571e+06	1.80729e+06	2.17676e+06
P0A6U3	P0A6U3		mnmG		6.85137e+06	6.8319e+06	6.71831e+06	6.75905e+06	6.68752e+06	7.35635e+06
P0A6U5	P0A6U5		rsmG		5.69852e+06	5.55074e+06	5.83831e+06	5.80068e+06	6.04209e+06	5.43219e+06
P0A6U8	P0A6U8		glgA		3.03193e+06	3.08814e+06	3.10722e+06	3.04478e+06	3.09989e+06	3.20531e+06
P0A6V1	P0A6V1		glgC		7.36391e+06	7.38211e+06	7.57356e+06	7.44939e+06	7.64894e+06	7.32214e+06
P0A6V8	P0A6V8		glk		9.55978e+06	9.55375e+06	9.93033e+06	1.03586e+07	1.01052e+07	9.83723e+06
P0A6W0	P0A6W0		glsA2		1.12512e+06	1.02923e+06	1.03748e+06	1.13498e+06	1.15688e+06	1.19037e+06
P0A6W3	P0A6W3		mraY		1.42951e+06	1.3642e+06	1.57428e+06	1.5926e+06	1.51128e+06	1.41768e+06
P0A6W5	P0A6W5		greA		2.36797e+07	2.45078e+07	2.43949e+07	2.34404e+07	2.40509e+07	2.47354e+07
P0A6W9	P0A6W9		gshA		5.55717e+06	5.53612e+06	5.64013e+06	5.6959e+06	5.70509e+06	5.65337e+06
P0A6X1	P0A6X1		hemA		428879	550008	446421	490882	523584	466668
P0A6X3	P0A6X3		hfq		993733	1.04668e+06	844111	1.04829e+06	908845	777493
P0A6X7	P0A6X7		ihfA		5.25016e+07	5.27363e+07	4.56429e+07	4.99243e+07	4.57479e+07	5.29313e+07
P0A6Y1	P0A6Y1		ihfB		1.30515e+07	1.18302e+07	1.18282e+07	1.10312e+07	1.04346e+07	1.35376e+07
P0A6Y5	P0A6Y5		hslO		7.12873e+06	7.13458e+06	6.90611e+06	7.20112e+06	6.73453e+06	7.78401e+06
P0A6Y8	P0A6Y8		dnaK		4.13311e+07	4.11014e+07	4.04465e+07	4.08792e+07	3.95712e+07	3.70991e+07
P0A6Z1	P0A6Z1		hscA		4.27321e+06	4.34749e+06	4.42389e+06	4.42556e+06	4.30794e+06	4.22642e+06
P0A6Z3	P0A6Z3		htpG		2.75356e+07	2.74198e+07	2.73526e+07	2.71488e+07	2.73315e+07	2.60199e+07
P0A6Z6	P0A6Z6		nikR		1.22052e+06	1.26801e+06	1.13935e+06	1.20884e+06	1.09573e+06	1.12234e+06
P0A705	P0A705		infB		1.63897e+07	1.64555e+07	1.60737e+07	1.57847e+07	1.60463e+07	1.57019e+07
P0A707	P0A707		infC		5.89581e+07	5.79851e+07	5.73879e+07	5.73437e+07	5.7031e+07	5.37214e+07
P0A715	P0A715		kdsA		2.31205e+07	2.33321e+07	2.37219e+07	2.33833e+07	2.32487e+07	1.80038e+07
P0A717	P0A717		prs		2.44199e+07	2.45596e+07	2.4528e+07	2.45584e+07	2.47017e+07	2.25701e+07
P0A720	P0A720		tmk		2.49696e+06	2.60305e+06	2.70898e+06	2.62553e+06	2.56177e+06	2.60048e+06
P0A722	P0A722		lpxA		8.17307e+06	7.96406e+06	8.88416e+06	8.87894e+06	8.76249e+06	8.03884e+06
P0A729	P0A729		yceF		2.45934e+06	2.31368e+06	2.29423e+06	2.2997e+06	2.17569e+06	2.38279e+06
P0A731	P0A731		mgsA		3.60709e+06	3.74179e+06	3.81957e+06	3.79116e+06	3.73619e+06	3.25964e+06
P0A734	P0A734		minE		2.54188e+07	2.64864e+07	2.48459e+07	2.40942e+07	2.4613e+07	2.55886e+07
P0A738	P0A738		moaC		1.07615e+06	1.08877e+06	1.0464e+06	1.04122e+06	1.05994e+06	1.23208e+06
P0A744	P0A744		msrA		6.77643e+06	6.74668e+06	6.76169e+06	6.94724e+06	6.90115e+06	7.45503e+06
P0A746	P0A746		msrB		1.18984e+06	1.1109e+06	1.42511e+06	1.32221e+06	1.39759e+06	1.07938e+06
P0A749	P0A749		murA		1.18338e+07	1.23466e+07	1.16649e+07	1.18614e+07	1.18563e+07	1.10799e+07
P0A752	P0A752		nadD		622547	619097	503899	483544	593493	240794
P0A759	P0A759		nagB		4.24231e+06	3.94472e+06	3.95202e+06	4.04881e+06	4.34096e+06	5.05796e+06
P0A763	P0A763		ndk		1.3436e+07	1.39022e+07	1.49347e+07	1.48929e+07	1.52087e+07	1.38361e+07
P0A780	P0A780		nusB		1.36461e+07	1.43005e+07	1.30406e+07	1.29571e+07	1.28873e+07	1.30681e+07
P0A784	P0A784		orn		2.98072e+06	2.94417e+06	2.92476e+06	3.14268e+06	3.08514e+06	2.82721e+06
P0A786	P0A786		pyrB		2.66103e+06	2.65471e+06	2.56311e+06	2.80632e+06	2.54591e+06	2.43206e+06
P0A790	P0A790		panD		6.92505e+06	6.68925e+06	7.15928e+06	7.19384e+06	6.88641e+06	7.11757e+06
P0A794	P0A794		pdxJ		8.31191e+06	8.06156e+06	8.28808e+06	8.17829e+06	8.72137e+06	7.21934e+06
P0A796	P0A796		pfkA		2.4637e+07	2.40805e+07	2.42135e+07	2.42536e+07	2.42048e+07	2.16397e+07
P0A799	P0A799		pgk		4.0891e+08	4.14833e+08	4.25845e+08	4.32385e+08	4.28777e+08	3.89131e+08
P0A7A2	P0A7A2		gpmB		5.16512e+06	4.46028e+06	4.74497e+06	4.25187e+06	4.53185e+06	4.34465e+06
P0A7A5	P0A7A5		pcm		941093	945978	907314	993970	840912	936734
P0A7A7	P0A7A7		plsB		3.01461e+06	3.02835e+06	2.82415e+06	2.85334e+06	2.80554e+06	2.85608e+06
P0A7A9	P0A7A9		ppa		9.68903e+07	9.62387e+07	9.19113e+07	9.17474e+07	9.31911e+07	8.07485e+07
P0A7B1	P0A7B1		ppk		1.44621e+06	1.43859e+06	1.48776e+06	1.41253e+06	1.42385e+06	1.69332e+06
P0A7B5	P0A7B5		proB		9.73423e+06	9.7757e+06	9.01992e+06	8.75638e+06	8.71545e+06	9.26012e+06
P0A7B8	P0A7B8		hslV		1.7824e+07	1.98789e+07	1.37877e+07	1.74953e+07	1.41553e+07	1.21333e+07
P0A7C2	P0A7C2		lexA		4.73531e+06	4.89181e+06	4.63015e+06	4.74828e+06	4.51701e+06	3.98475e+06
P0A7C6	P0A7C6		pepE		5.70237e+06	5.71296e+06	5.75796e+06	5.83152e+06	5.52054e+06	6.16197e+06
P0A7D1	P0A7D1		pth		4.45094e+06	4.54766e+06	4.57892e+06	4.62139e+06	4.48738e+06	4.31847e+06
P0A7D4	P0A7D4		purA		3.4856e+07	3.56136e+07	3.59762e+07	3.57974e+07	3.52635e+07	3.28691e+07
P0A7D7	P0A7D7		purC		7.74247e+06	7.78156e+06	6.94418e+06	7.3557e+06	7.29358e+06	6.87379e+06
P0A7E1	P0A7E1		pyrD		6.97276e+06	7.15165e+06	7.06547e+06	6.85466e+06	6.91121e+06	6.84999e+06
P0A7E3	P0A7E3		pyrE		5.32392e+06	5.37332e+06	5.35537e+06	5.26355e+06	5.09818e+06	4.95872e+06
P0A7E5	P0A7E5		pyrG		1.59858e+07	1.61026e+07	1.64739e+07	1.62837e+07	1.62856e+07	1.56947e+07
P0A7E9	P0A7E9		pyrH		7.71397e+06	7.49734e+06	7.67676e+06	7.55399e+06	7.35842e+06	6.23662e+06
P0A7F3	P0A7F3		pyrI		2.48982e+06	2.45465e+06	2.38184e+06	2.35247e+06	2.2181e+06	2.17864e+06
P0A7F6	P0A7F6		speD		2.05733e+06	1.97151e+06	1.97992e+06	1.88669e+06	1.91991e+06	2.05699e+06
P0A7F9	P0A7F9		queA		4.2165e+06	4.18791e+06	4.41088e+06	4.41683e+06	3.7989e+06	4.30199e+06
P0A7G2	P0A7G2		rbfA		2.10663e+07	2.10236e+07	2.14237e+07	2.10122e+07	2.09621e+07	1.87254e+07
P0A7G6	P0A7G6		recA		1.11171e+07	1.07631e+07	1.09826e+07	1.09789e+07	1.11833e+07	1.01669e+07
P0A7H6	P0A7H6		recR		798088	757128	831600	834417	808778	925728
P0A7I0	P0A7I0		prfA		4.10227e+06	4.06433e+06	4.08104e+06	4.04447e+06	4.16114e+06	4.02255e+06
P0A7I4	P0A7I4		prfC		4.91801e+06	4.81709e+06	4.845e+06	5.03106e+06	5.03564e+06	4.88257e+06
P0A7I7	P0A7I7		ribA		1.00499e+07	9.88656e+06	9.62506e+06	9.56674e+06	8.93901e+06	9.85622e+06
P0A7J0	P0A7J0		ribB		1.41419e+07	1.38685e+07	1.38356e+07	1.37753e+07	1.33843e+07	1.35486e+07
P0A7J3	P0A7J3		rplJ		5.00686e+08	5.01317e+08	5.18295e+08	5.12994e+08	5.00967e+08	4.5985e+08
P0A7J7	P0A7J7		rplK		1.5556e+08	1.57097e+08	1.61559e+08	1.61564e+08	1.6135e+08	1.36467e+08
P0A7K2	P0A7K2		rplL		2.15927e+08	2.20155e+08	1.95582e+08	1.93965e+08	1.92758e+08	2.23814e+08
P0A7K6	P0A7K6		rplS		7.8877e+07	7.77679e+07	7.85979e+07	7.75019e+07	7.85507e+07	7.19201e+07
P0A7L0	P0A7L0		rplA		3.37156e+08	3.41825e+08	3.06941e+08	3.00268e+08	2.91983e+08	2.98324e+08
P0A7L3	P0A7L3		rplT		4.54489e+07	4.52974e+07	3.61045e+07	3.63234e+07	3.4922e+07	4.53353e+07
P0A7L8	P0A7L8		rpmA		1.38971e+08	1.40071e+08	1.3832e+08	1.42143e+08	1.38935e+08	1.03283e+08
P0A7M2	P0A7M2		rpmB		1.45403e+08	1.48675e+08	1.37812e+08	1.40295e+08	1.40039e+08	1.3227e+08
P0A7M6	P0A7M6		rpmC		2.36187e+07	2.52781e+07	2.11161e+07	1.99206e+07	1.88344e+07	2.67678e+07
P0A7M9	P0A7M9		rpmE		3.31467e+07	3.2199e+07	3.43462e+07	3.29458e+07	3.60799e+07	2.38278e+07
P0A7N4	P0A7N4		rpmF		4.15187e+07	4.20631e+07	3.77816e+07	3.6763e+07	3.74943e+07	3.50207e+07
P0A7N9	P0A7N9		rpmG		1.65841e+07	1.61218e+07	1.81906e+07	1.81563e+07	1.81388e+07	1.39199e+07
P0A7P5	P0A7P5		rpmH		2.7238e+07	2.89951e+07	2.79019e+07	2.76601e+07	2.66448e+07	2.27897e+07
P0A7Q1	P0A7Q1		rpmI		1.02771e+07	1.10492e+07	1.60504e+07	1.87208e+07	1.74575e+07	1.35603e+07
P0A7R1	P0A7R1		rplI		4.23498e+08	4.38512e+08	4.62115e+08	4.63408e+08	4.60144e+08	3.87276e+08
P0A7R5	P0A7R5		rpsJ		1.82014e+08	1.83385e+08	1.9726e+08	1.98726e+08	1.96133e+08	1.70287e+08
P0A7R9	P0A7R9		rpsK		1.04046e+08	1.05453e+08	1.0611e+08	1.08858e+08	1.09851e+08	7.67401e+07
P0A7S3	P0A7S3		rpsL		7.09576e+07	7.0442e+07	7.09821e+07	6.82393e+07	7.00923e+07	6.9682e+07
P0A7S9	P0A7S9		rpsM		3.49909e+07	3.53318e+07	3.19585e+07	3.17363e+07	3.16453e+07	3.32677e+07
P0A7T3	P0A7T3		rpsP		6.99936e+07	7.27987e+07	7.07013e+07	7.18481e+07	7.08651e+07	5.97056e+07
P0A7T7	P0A7T7		rpsR		6.73207e+07	6.98639e+07	7.25346e+07	7.33082e+07	7.65137e+07	7.28727e+07
P0A7U3	P0A7U3		rpsS		1.32027e+08	1.34665e+08	1.37755e+08	1.29837e+08	1.34422e+08	1.04395e+08
P0A7U7	P0A7U7		rpsT		2.73514e+07	2.67886e+07	2.66205e+07	2.66689e+07	2.62727e+07	1.97197e+07
P0A7V0	P0A7V0		rpsB		8.94659e+07	9.04626e+07	8.67734e+07	8.72069e+07	8.81968e+07	8.5259e+07
P0A7V3	P0A7V3		rpsC		8.60107e+07	8.51725e+07	8.76162e+07	8.7202e+07	8.67666e+07	7.25342e+07
P0A7V8	P0A7V8		rpsD		1.51326e+08	1.51716e+08	1.47294e+08	1.50903e+08	1.42142e+08	1.36925e+08
P0A7W1	P0A7W1		rpsE		1.21484e+08	1.23751e+08	1.36539e+08	1.32492e+08	1.33287e+08	9.53299e+07
P0A7W7	P0A7W7		rpsH		3.21739e+07	3.18366e+07	3.20311e+07	3.23723e+07	3.16296e+07	2.77085e+07
P0A7X3	P0A7X3		rpsI		8.33958e+07	8.21558e+07	7.98577e+07	7.99741e+07	8.19034e+07	7.78618e+07
P0A7X6	P0A7X6		rimM		7.09797e+06	7.28549e+06	7.65572e+06	7.37831e+06	7.12496e+06	6.84811e+06
P0A7Y0	P0A7Y0		rnc		9.82871e+06	1.02781e+07	9.87576e+06	1.00456e+07	1.04641e+07	8.50158e+06
P0A7Y8	P0A7Y8		rnpA		1.50742e+06	1.63617e+06	1.74135e+06	1.69439e+06	1.61458e+06	1.57257e+06
P0A7Z0	P0A7Z0		rpiA		2.07417e+07	2.07057e+07	2.17217e+07	2.15967e+07	2.14965e+07	1.90997e+07
P0A7Z4	P0A7Z4		rpoA		1.41812e+08	1.42031e+08	1.43385e+08	1.43348e+08	1.41597e+08	1.37949e+08
P0A800	P0A800		rpoZ		5.05188e+07	4.94535e+07	5.09179e+07	5.09313e+07	4.97593e+07	4.36048e+07
P0A805	P0A805		frr		2.83165e+07	2.87914e+07	2.73781e+07	2.7415e+07	2.56193e+07	2.62282e+07
P0A809	P0A809		ruvA		974346	850023	1.13322e+06	1.0386e+06	1.01536e+06	935658
P0A812	P0A812		ruvB		1.34405e+06	1.34675e+06	1.27961e+06	1.36945e+06	1.30717e+06	1.33257e+06
P0A817	P0A817		metK		2.57422e+07	2.63561e+07	2.37803e+07	2.32391e+07	2.26025e+07	2.44593e+07
P0A821	P0A821		selA		1.37569e+06	1.44431e+06	1.43244e+06	1.51932e+06	1.45409e+06	1.41087e+06
P0A823	P0A823		sfsA		855024	911481	802998	763770	868087	875333
P0A825	P0A825		glyA		4.07693e+07	4.03378e+07	4.07103e+07	4.17051e+07	4.03065e+07	3.43503e+07
P0A832	P0A832		smpB		4.26581e+06	3.95505e+06	4.03541e+06	4.10304e+06	4.19319e+06	3.67367e+06
P0A836	P0A836		sucC		6.77631e+06	6.80968e+06	6.73115e+06	6.86675e+06	6.80896e+06	6.58811e+06
P0A840	P0A840		surE		1.68215e+06	1.71904e+06	1.65096e+06	1.68835e+06	1.68703e+06	1.56306e+06
P0A843	P0A843		tatE		8.59495e+06	9.12927e+06	8.65561e+06	9.23668e+06	8.98328e+06	9.64488e+06
P0A847	P0A847		tgt		3.89834e+06	3.83089e+06	3.7267e+06	3.85236e+06	3.73751e+06	3.6466e+06
P0A850	P0A850		tig		1.33063e+08	1.3215e+08	1.34595e+08	1.35214e+08	1.35067e+08	1.19676e+08
P0A853	P0A853		tnaA		3.63696e+06	3.69985e+06	3.67505e+06	3.57908e+06	3.70432e+06	3.64777e+06
P0A855	P0A855		tolB		1.85442e+07	1.84825e+07	1.91999e+07	1.81728e+07	1.92955e+07	1.78813e+07
P0A858	P0A858		tpiA		8.20398e+07	8.15368e+07	8.01049e+07	8.21377e+07	7.78502e+07	5.6842e+07
P0A862	P0A862		tpx		3.95453e+07	4.04282e+07	4.14349e+07	4.20282e+07	4.07529e+07	4.06428e+07
P0A867	P0A867		talA		4.78289e+06	4.80916e+06	4.59168e+06	4.58869e+06	4.40233e+06	4.67209e+06
P0A870	P0A870		talB		5.67843e+07	5.52512e+07	5.57401e+07	5.46827e+07	5.51106e+07	5.507e+07
P0A873	P0A873		trmD		3.754e+06	3.80768e+06	3.69058e+06	3.80874e+06	3.69825e+06	3.65791e+06
P0A877	P0A877		trpA		2.49948e+06	2.56799e+06	2.56528e+06	2.70681e+06	2.54123e+06	2.35719e+06
P0A879	P0A879		trpB		579779	582939	666323	551410	624055	562499
P0A881	P0A881		trpR		2.15951e+06	2.27372e+06	2.08553e+06	2.19073e+06	2.06862e+06	1.80502e+06
P0A884	P0A884		thyA		5.1893e+06	5.15167e+06	5.11806e+06	4.87522e+06	5.34424e+06	4.68468e+06
P0A887	P0A887		ubiE		7.50172e+06	7.58284e+06	7.89124e+06	7.82716e+06	7.52178e+06	7.62995e+06
P0A890	P0A890		tusA		2.0672e+06	1.94027e+06	2.01044e+06	1.80426e+06	1.8761e+06	1.60274e+06
P0A894	P0A894		yhbJ		1.56017e+06	1.59906e+06	1.57088e+06	1.63736e+06	1.66688e+06	1.48602e+06
P0A898	P0A898		ybeY		3.54591e+06	3.52927e+06	3.54255e+06	3.56548e+06	3.58828e+06	3.10998e+06
P0A8A0	P0A8A0		yebC		2.98773e+06	2.86621e+06	2.7974e+06	2.70543e+06	2.83366e+06	2.01486e+06
P0A8A2	P0A8A2		yeeN		8.74271e+06	9.30706e+06	8.98526e+06	9.4771e+06	8.81505e+06	8.02016e+06
P0A8A4	P0A8A4		ppsR		1.97021e+06	2.02334e+06	1.95452e+06	1.97914e+06	1.92858e+06	2.07513e+06
P0A8A8	P0A8A8		rimP		2.0207e+07	1.91446e+07	2.02787e+07	1.90419e+07	1.93603e+07	1.76124e+07
P0A8B2	P0A8B2		yfcN		1.63977e+06	1.85946e+06	1.5917e+06	1.73929e+06	1.51321e+06	1.48256e+06
P0A8B5	P0A8B5		ybaB		2.14976e+06	1.85771e+06	1.99406e+06	1.87399e+06	2.12493e+06	1.75091e+06
P0A8C1	P0A8C1		ybjQ		1.27983e+06	1.30925e+06	1.45178e+06	1.27982e+06	1.26955e+06	1.60592e+06
P0A8C4	P0A8C4		ygfB		3.24982e+06	2.94854e+06	2.94157e+06	2.83678e+06	3.0589e+06	3.12048e+06
P0A8D0	P0A8D0		nrdR		1.61316e+06	1.67064e+06	1.55016e+06	1.38289e+06	1.44126e+06	1.5261e+06
P0A8D3	P0A8D3		yaiI		2.37479e+06	2.38701e+06	2.51776e+06	2.46283e+06	2.42167e+06	2.67982e+06
P0A8D6	P0A8D6		ymdB		3.27484e+06	3.15606e+06	3.30813e+06	3.40436e+06	3.24497e+06	3.49666e+06
P0A8E1	P0A8E1		ycfP		1.22823e+07	1.23446e+07	1.2002e+07	1.16482e+07	1.20822e+07	1.19862e+07
P0A8E7	P0A8E7		yajQ		2.0556e+07	2.06037e+07	2.16954e+07	2.14446e+07	2.12511e+07	1.96961e+07
P0A8F0	P0A8F0		upp		3.15334e+07	3.10076e+07	3.15852e+07	3.13381e+07	3.07423e+07	2.93742e+07
