Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P07762	P07762		glgB		2.6134e+06	2.68263e+06	2.46713e+06	2.47119e+06	2.58911e+06	2.75504e+06
P07813	P07813		leuS		1.47193e+07	1.43571e+07	1.40042e+07	1.39767e+07	1.43373e+07	1.41443e+07
P07821	P07821		fhuC		632238	767097	549381	539810	649572	568839
P07822	P07822		fhuD		315121	298514	366684	288203	343801	263271
P07862	P07862		ddlB		5.686e+06	5.57929e+06	5.50788e+06	5.26621e+06	5.56878e+06	5.17979e+06
P07913	P07913		tdh		4.29012e+06	4.02931e+06	4.22503e+06	4.33888e+06	4.14508e+06	3.94957e+06
P08178	P08178		purM		2.96796e+06	2.87776e+06	2.6463e+06	3.0328e+06	2.98455e+06	2.6916e+06
P08179	P08179		purN		2.82228e+06	3.03389e+06	2.88546e+06	3.07442e+06	2.26399e+06	2.91535e+06
P08189	P08189		fimF		1.27557e+06	895393	913970	1.10173e+06	1.05732e+06	957967
P08190	P08190		fimG		2.22979e+06	2.02142e+06	2.04873e+06	2.21406e+06	2.18246e+06	2.03873e+06
P08191	P08191		fimH		2.78764e+06	2.78922e+06	2.79041e+06	2.70804e+06	2.80116e+06	2.87007e+06
P08192	P08192		folC		3.22162e+06	3.18952e+06	3.29464e+06	3.17033e+06	3.23406e+06	3.35812e+06
P08200	P08200		icd		2.48477e+07	2.37372e+07	2.18514e+07	2.21429e+07	2.26329e+07	2.23261e+07
P08201	P08201		nirB		5.01134e+06	4.86059e+06	4.93175e+06	4.87864e+06	4.88054e+06	4.90146e+06
P08244	P08244		pyrF		9.18645e+06	9.15359e+06	9.38908e+06	9.06157e+06	9.67788e+06	8.47548e+06
P08245	P08245		yciH		748322	655418	703935	753532	743480	618038
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				4.10451e+06	4.11974e+06				3.27888e+06
P08312	P08312		pheS		1.39772e+07	1.37236e+07	1.37142e+07	1.38603e+07	1.35171e+07	1.24815e+07
P08331	P08331		cpdB		2.8781e+06	2.92245e+06	3.01691e+06	2.93734e+06	2.92922e+06	2.96406e+06
P08337	P08337		mutT		1.09478e+06	1.06983e+06	1.07404e+06	1.00549e+06	1.01751e+06	1.01199e+06
P08373	P08373		murB		1.71244e+06	1.7185e+06	1.68871e+06	1.70516e+06	1.79112e+06	1.7914e+06
P08390	P08390		usg		4.77332e+06	4.80622e+06	5.15676e+06	4.90466e+06	4.913e+06	4.26256e+06
P08395	P08395		sppA		2.32307e+06	2.16467e+06	2.20807e+06	2.36328e+06	2.33442e+06	2.22214e+06
P08506	P08506		dacC		6.31947e+06	6.23405e+06	6.25714e+06	6.13599e+06	6.11861e+06	6.02514e+06
P08622	P08622		dnaJ		5.67869e+06	5.63556e+06	5.80825e+06	5.75701e+06	5.72712e+06	5.56104e+06
P08660	P08660		lysC		2.9904e+06	3.06941e+06	3.17409e+06	2.93866e+06	3.05903e+06	3.20333e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.28203e+06	2.35314e+06	1.15912e+06			2.42816e+06
P08839	P08839		ptsI		3.25739e+07	3.23134e+07	3.15859e+07	3.1463e+07	3.11022e+07	3.12582e+07
P08956	P08956		hsdR		2.17939e+06	2.19912e+06	2.20781e+06	2.11086e+06	2.0589e+06	2.11465e+06
P08957	P08957		hsdM		1.11095e+07	1.09111e+07	1.11753e+07	1.12277e+07	1.12723e+07	1.04843e+07
P09029	P09029		purK		1.16739e+06	1.18462e+06	1.07701e+06	1.04487e+06	992035	1.31503e+06
P09030	P09030		xthA		2.77725e+06	2.77596e+06	2.78699e+06	2.82095e+06	2.78406e+06	2.67183e+06
P09053	P09053		avtA		2.25565e+06	2.29459e+06	2.31751e+06	2.22346e+06	2.15942e+06	2.20294e+06
P09126	P09126		hemD		1.87105e+06	2.0864e+06	2.09998e+06	1.98349e+06	1.99685e+06	2.02214e+06
P09127	P09127		hemX		1.21085e+07	1.16366e+07	1.16507e+07	1.18468e+07	1.15615e+07	1.13405e+07
P09147	P09147		galE		4.91326e+06	4.85958e+06	4.87641e+06	5.03473e+06	4.94444e+06	4.72048e+06
P09148	P09148		galT		2.02499e+06	1.91113e+06	2.07003e+06	1.95797e+06	1.96227e+06	1.86217e+06
P09152	P09152		narG		4.89442e+06	4.83037e+06	4.82343e+06	4.76338e+06	4.67635e+06	5.04809e+06
P09155	P09155		rnd		1.16602e+07	1.14963e+07	1.19679e+07	1.10229e+07	1.19484e+07	1.1159e+07
P09158	P09158		speE		6.61078e+06	6.69804e+06	6.62905e+06	6.6541e+06	6.64788e+06	6.41831e+06
P09169	P09169		ompT		1.28897e+07	1.28325e+07	1.17357e+07	1.36339e+07	1.21602e+07	1.23086e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.41403e+06	2.36235e+06				2.56643e+06
P09323	P09323		nagE		769866	819190	559760	730472	704249	764173
P09348	P09348		motA		1.00104e+06	1.03784e+06	951326	832659	917450	1.11904e+06
P09372	P09372		grpE		1.7178e+07	1.6836e+07	1.55141e+07	1.62897e+07	1.53191e+07	1.5669e+07
P09373	P09373		pflB		2.33879e+08	2.37901e+08	2.23531e+08	2.22024e+08	2.2075e+08	2.25218e+08
P09394	P09394		glpQ		5.68872e+06	5.61961e+06	5.78668e+06	5.82936e+06	5.66335e+06	5.73955e+06
P09424	P09424		mtlD		2.18668e+06	2.25523e+06	2.10111e+06	2.15957e+06	2.27591e+06	2.04191e+06
P09546	P09546		putA		1.83152e+06	1.70872e+06	1.79902e+06	1.85899e+06	1.79817e+06	1.62005e+06
P09549	P09549		dedD		1.10831e+06	1.07433e+06	1.09584e+06	1.02688e+06	1.16939e+06	1.12255e+06
P09831	P09831		gltB		3.43591e+06	3.46022e+06	3.51135e+06	3.48413e+06	3.42621e+06	3.27173e+06
P09832	P09832		gltD		3.32101e+06	3.18299e+06	3.20171e+06	3.322e+06	3.16404e+06	3.02494e+06
P0A698	P0A698		uvrA		2.63584e+06	2.60255e+06	2.64769e+06	2.64938e+06	2.5471e+06	2.584e+06
P0A6A0	P0A6A0		ubiB		1.49935e+06	1.47237e+06	1.73966e+06	1.49133e+06	1.85149e+06	1.78194e+06
P0A6A3	P0A6A3		ackA		1.28475e+08	1.28572e+08	1.24377e+08	1.26581e+08	1.23054e+08	1.1664e+08
P0A6A8	P0A6A8		acpP		1.57736e+08	1.57608e+08	1.60926e+08	1.58011e+08	1.5428e+08	1.56573e+08
P0A6B4	P0A6B4		alr		3.17139e+06	3.16166e+06	3.18351e+06	3.14385e+06	3.13833e+06	2.90589e+06
P0A6B7	P0A6B7		iscS		1.82322e+07	1.7822e+07	1.71756e+07	1.73201e+07	1.71128e+07	1.64931e+07
P0A6C1	P0A6C1		nfo		2.0333e+06	2.08288e+06	2.07656e+06	2.17042e+06	2.1022e+06	1.81341e+06
P0A6D0	P0A6D0		argR		1.45602e+06	1.66221e+06	1.58273e+06	1.69461e+06	1.60652e+06	1.74141e+06
P0A6D3	P0A6D3		aroA		5.02697e+06	5.0112e+06	5.12881e+06	4.94903e+06	5.19048e+06	5.24185e+06
P0A6D7	P0A6D7		aroK		7.65096e+06	7.56515e+06	7.24665e+06	7.17513e+06	7.28694e+06	6.97359e+06
P0A6E1	P0A6E1		aroL		110241	67908				112705
P0A6E6	P0A6E6		atpC		6.66055e+06	6.4042e+06	6.30911e+06	6.61362e+06	6.30338e+06	6.33173e+06
P0A6E9	P0A6E9		bioD2		5.56617e+06	5.55674e+06	5.66997e+06	5.52532e+06	5.45621e+06	5.74e+06
P0A6F1	P0A6F1		carA		8.26804e+06	8.46789e+06	8.2513e+06	7.67273e+06	7.83388e+06	7.49499e+06
P0A6F3	P0A6F3		glpK		5.08855e+06	5.05382e+06	5.04465e+06	4.81335e+06	4.98399e+06	4.95997e+06
P0A6F5	P0A6F5		groL		1.06552e+08	1.05544e+08	1.02571e+08	1.02609e+08	1.00275e+08	9.00873e+07
P0A6F9	P0A6F9		groS		8.1516e+07	7.85724e+07	8.5154e+07	8.38348e+07	8.35314e+07	7.40916e+07
P0A6G3	P0A6G3		pncC		3.21826e+06	3.26627e+06	3.15972e+06	3.16271e+06	3.25188e+06	3.00056e+06
P0A6G7	P0A6G7		clpP		2.18071e+07	2.19341e+07	2.00539e+07	2.1081e+07	2.18064e+07	1.95822e+07
P0A6H1	P0A6H1		clpX		1.66118e+07	1.66774e+07	1.68414e+07	1.6896e+07	1.66571e+07	1.61984e+07
P0A6H5	P0A6H5		hslU		2.19411e+07	2.20367e+07	2.15762e+07	2.14726e+07	2.15274e+07	2.12333e+07
P0A6H8	P0A6H8		cls		600102	565137	630614	458224	587398	637975
P0A6I0	P0A6I0		cmk		1.03164e+07	1.06602e+07	1.07983e+07	1.02991e+07	1.02601e+07	1.02913e+07
P0A6I3	P0A6I3		coaA		3.22281e+06	3.16384e+06	3.14615e+06	3.05401e+06	3.38027e+06	3.25834e+06
P0A6I6	P0A6I6		coaD		1.11907e+06	1.05695e+06	1.18139e+06	1.20669e+06	1.09434e+06	897413
P0A6I9	P0A6I9		coaE		3.44981e+06	3.56871e+06	3.35449e+06	3.57808e+06	3.63797e+06	3.24827e+06
P0A6J1	P0A6J1		cysC		1.28835e+06	1.33827e+06	1.38904e+06	1.28522e+06	1.37671e+06	1.32373e+06
P0A6J5	P0A6J5		dadA		1.58695e+06	1.5672e+06	1.644e+06	1.76865e+06	1.65761e+06	1.10273e+06
P0A6J8	P0A6J8		ddlA		1.32412e+07	1.3252e+07	1.35539e+07	1.29705e+07	1.33148e+07	1.29526e+07
P0A6K1	P0A6K1		dapF		733142	666228	709298	659462	734135	767206
P0A6K3	P0A6K3		def		1.04953e+07	1.00582e+07	1.06206e+07	1.05942e+07	1.05038e+07	9.651e+06
P0A6K6	P0A6K6		deoB		1.74207e+07	1.77016e+07	1.70538e+07	1.73127e+07	1.71712e+07	1.69929e+07
P0A6L0	P0A6L0		deoC		9.74446e+06	9.66832e+06	9.6832e+06	9.68932e+06	9.31668e+06	8.64243e+06
P0A6L2	P0A6L2		dapA		2.64648e+07	2.70566e+07	2.65406e+07	2.68889e+07	2.61978e+07	2.57762e+07
P0A6L4	P0A6L4		nanA		615419	729053	785688	665470	657441	762195
P0A6L7	P0A6L7		uxaB		1.92066e+06	1.91174e+06	1.89422e+06	1.5545e+06	1.89187e+06	1.74459e+06
P0A6L9	P0A6L9		hscB		4.64692e+06	4.72708e+06	4.6165e+06	4.39259e+06	4.82594e+06	4.30084e+06
P0A6M4	P0A6M4		dtd		2.44599e+06	2.54048e+06	2.56257e+06	2.05004e+06	2.53218e+06	1.44257e+06
P0A6M8	P0A6M8		fusA		1.19631e+08	1.19911e+08	1.15436e+08	1.17104e+08	1.14988e+08	1.1048e+08
P0A6N4	P0A6N4		efp		6.18066e+07	6.38373e+07	6.3601e+07	6.36408e+07	6.2706e+07	6.98114e+07
P0A6N8	P0A6N8		yeiP		1.45814e+07	1.44625e+07	1.46462e+07	1.51745e+07	1.42786e+07	1.41301e+07
P0A6P1	P0A6P1		tsf		1.95228e+08	1.96502e+08	1.89138e+08	1.90906e+08	1.84275e+08	1.8491e+08
P0A6P5	P0A6P5		der		4.37045e+06	4.7438e+06	4.58703e+06	4.68976e+06	4.30455e+06	4.72508e+06
P0A6P7	P0A6P7		engB		6.37493e+06	6.44387e+06	6.4103e+06	6.3919e+06	6.46641e+06	6.19196e+06
P0A6P9	P0A6P9		eno		1.68818e+08	1.66167e+08	1.60478e+08	1.62421e+08	1.56602e+08	1.50328e+08
P0A6Q3	P0A6Q3		fabA		1.38529e+07	1.3755e+07	1.35587e+07	1.37849e+07	1.37734e+07	1.36647e+07
P0A6Q6	P0A6Q6		fabZ		2.58524e+07	2.61986e+07	2.65282e+07	2.53901e+07	2.60539e+07	2.70553e+07
P0A6R0	P0A6R0		fabH		1.77077e+07	1.74672e+07	1.66818e+07	1.68414e+07	1.68695e+07	1.72187e+07
P0A6R3	P0A6R3		fis		5.77701e+06	5.55986e+06	4.24633e+06	4.37822e+06	4.18487e+06	3.77456e+06
P0A6S0	P0A6S0		flgH		2.35773e+06	2.41576e+06	2.54353e+06	2.50911e+06	2.38768e+06	2.43949e+06
P0A6S7	P0A6S7		gpsA		6.15075e+06	6.18421e+06	6.2504e+06	6.23775e+06	5.96364e+06	6.52186e+06
P0A6T1	P0A6T1		pgi		4.01311e+07	3.99555e+07	3.78415e+07	3.81816e+07	3.80738e+07	3.56e+07
P0A6T3	P0A6T3		galK		4.48184e+06	4.45943e+06	4.40252e+06	4.50934e+06	4.27159e+06	4.17191e+06
P0A6T5	P0A6T5		folE		2.82335e+06	3.00349e+06	2.90394e+06	2.73906e+06	2.85157e+06	2.77954e+06
P0A6T9	P0A6T9		gcvH		1.82781e+06	1.73114e+06	1.69304e+06	1.7586e+06	1.85295e+06	1.91714e+06
P0A6U3	P0A6U3		mnmG		6.48811e+06	6.55652e+06	6.28323e+06	6.35497e+06	6.37409e+06	6.45338e+06
P0A6U5	P0A6U5		rsmG		5.42678e+06	5.20027e+06	5.1981e+06	4.84565e+06	5.24261e+06	5.06528e+06
P0A6U8	P0A6U8		glgA		3.00758e+06	2.97162e+06	2.99367e+06	2.90279e+06	2.9395e+06	2.98989e+06
P0A6V1	P0A6V1		glgC		7.095e+06	7.2496e+06	7.5331e+06	7.3878e+06	7.40931e+06	7.06201e+06
P0A6V8	P0A6V8		glk		9.90607e+06	9.84148e+06	1.00795e+07	1.00145e+07	9.99857e+06	1.00421e+07
P0A6W0	P0A6W0		glsA2		1.9595e+06	1.9752e+06	1.89458e+06	1.59381e+06	1.20805e+06	1.49755e+06
P0A6W3	P0A6W3		mraY		1.37328e+06	1.2974e+06	1.51422e+06	1.37851e+06	1.33974e+06	1.33854e+06
P0A6W5	P0A6W5		greA		2.28564e+07	2.32943e+07	2.33912e+07	2.28902e+07	2.28692e+07	2.36269e+07
P0A6W9	P0A6W9		gshA		5.37909e+06	5.37184e+06	5.38084e+06	5.46928e+06	5.43003e+06	5.25761e+06
P0A6X3	P0A6X3		hfq		942503	1.00392e+06	775978	840298	911376	733675
P0A6X7	P0A6X7		ihfA		4.57229e+07	4.63517e+07	4.73929e+07	4.58334e+07	4.65484e+07	4.60102e+07
P0A6Y1	P0A6Y1		ihfB		9.00164e+06	8.50828e+06	8.59313e+06	8.09225e+06	7.87847e+06	9.4764e+06
P0A6Y5	P0A6Y5		hslO		6.88411e+06	6.85946e+06	6.82583e+06	7.00217e+06	6.94427e+06	7.14974e+06
P0A6Y8	P0A6Y8		dnaK		4.35607e+07	4.32939e+07	4.24735e+07	4.30473e+07	4.20886e+07	3.97334e+07
P0A6Z1	P0A6Z1		hscA		3.45829e+06	3.48862e+06	3.65467e+06	3.69003e+06	3.51966e+06	3.39813e+06
P0A6Z3	P0A6Z3		htpG		2.6278e+07	2.60879e+07	2.54075e+07	2.61286e+07	2.58455e+07	2.45555e+07
P0A6Z6	P0A6Z6		nikR		1.1895e+06	1.2731e+06	1.15207e+06	1.15599e+06	1.18951e+06	1.09387e+06
P0A705	P0A705		infB		2.83076e+07	2.8123e+07	2.77198e+07	2.74105e+07	2.78188e+07	2.73443e+07
P0A707	P0A707		infC		5.79858e+07	5.74955e+07	5.6437e+07	5.73779e+07	5.48877e+07	5.37677e+07
P0A715	P0A715		kdsA		2.05587e+07	2.07549e+07	2.0633e+07	2.01793e+07	2.03818e+07	1.99889e+07
P0A717	P0A717		prs		3.08494e+07	3.11174e+07	2.74914e+07	2.78143e+07	2.77674e+07	2.8548e+07
P0A720	P0A720		tmk		2.67848e+06	2.74492e+06	2.59849e+06	2.69265e+06	2.72817e+06	2.67654e+06
P0A722	P0A722		lpxA		8.14952e+06	7.56831e+06	7.94989e+06	8.41155e+06	7.95464e+06	7.56828e+06
P0A725	P0A725		lpxC		3.17464e+06	2.85023e+06	2.90927e+06	2.87152e+06	2.90443e+06	2.50094e+06
P0A729	P0A729		yceF		2.47295e+06	2.23102e+06	2.31595e+06	2.23472e+06	2.46002e+06	2.35498e+06
P0A731	P0A731		mgsA		3.64071e+06	3.64772e+06	3.2991e+06	3.69782e+06	3.83565e+06	3.22254e+06
P0A734	P0A734		minE		2.41241e+07	2.51925e+07	2.41196e+07	2.28057e+07	2.46222e+07	2.35947e+07
P0A738	P0A738		moaC		1.10404e+06	1.03692e+06	1.06237e+06	1.11e+06	1.02561e+06	1.10314e+06
P0A744	P0A744		msrA		5.72527e+06	5.67845e+06	5.77007e+06	5.37054e+06	5.79075e+06	6.04278e+06
P0A746	P0A746		msrB		1.14634e+06	1.13238e+06	1.10496e+06	1.11739e+06	1.10192e+06	911947
P0A749	P0A749		murA		1.05301e+07	1.09958e+07	1.06986e+07	1.04926e+07	1.08934e+07	9.49614e+06
P0A752	P0A752		nadD		603196	596058	598755	518304	586738	232761
P0A759	P0A759		nagB		4.08608e+06	3.75581e+06	4.17202e+06	4.25521e+06	3.59818e+06	4.49103e+06
P0A763	P0A763		ndk		1.32834e+07	1.35014e+07	1.35894e+07	1.36343e+07	1.36415e+07	1.33695e+07
P0A780	P0A780		nusB		1.3428e+07	1.37442e+07	1.36249e+07	1.29706e+07	1.2945e+07	1.29346e+07
P0A784	P0A784		orn		3.28974e+06	3.21601e+06	3.15456e+06	3.21315e+06	3.14991e+06	3.05056e+06
P0A786	P0A786		pyrB		2.62178e+06	2.53079e+06	2.61487e+06	2.54921e+06	2.55328e+06	2.55215e+06
P0A790	P0A790		panD		6.59837e+06	6.33146e+06	6.29998e+06	6.67672e+06	6.22445e+06	6.67131e+06
P0A794	P0A794		pdxJ		7.5163e+06	7.44999e+06	7.28699e+06	7.19596e+06	7.51622e+06	6.46478e+06
P0A796	P0A796		pfkA		2.36352e+07	2.29509e+07	2.00655e+07	2.09117e+07	2.14397e+07	2.07861e+07
P0A799	P0A799		pgk		4.09947e+08	4.06987e+08	3.9814e+08	4.00079e+08	4.00449e+08	3.81238e+08
P0A7A2	P0A7A2		gpmB		3.37358e+06	3.01105e+06	3.0353e+06	3.14404e+06	2.6983e+06	3.22977e+06
P0A7A5	P0A7A5		pcm		908174	955298	870767	926122	927073	871273
P0A7A7	P0A7A7		plsB		2.85604e+06	2.74574e+06	2.74809e+06	2.6896e+06	2.74468e+06	2.9439e+06
P0A7A9	P0A7A9		ppa		9.37831e+07	9.31016e+07	9.05958e+07	9.02109e+07	9.39185e+07	8.31339e+07
P0A7B1	P0A7B1		ppk		1.31738e+06	1.30586e+06	1.28476e+06	1.31564e+06	1.31661e+06	1.41996e+06
P0A7B5	P0A7B5		proB		5.19773e+06	5.03868e+06	4.9676e+06	4.96981e+06	4.84812e+06	4.94562e+06
P0A7B8	P0A7B8		hslV		1.65728e+07	1.72665e+07	1.5133e+07	1.28345e+07	1.51181e+07	1.27378e+07
P0A7C2	P0A7C2		lexA		4.50304e+06	4.59981e+06	4.54373e+06	4.3358e+06	4.44573e+06	3.94302e+06
P0A7C6	P0A7C6		pepE		5.37145e+06	5.28538e+06	5.35138e+06	5.38388e+06	5.09581e+06	5.46369e+06
P0A7D1	P0A7D1		pth		5.48693e+06	5.37951e+06	5.32042e+06	5.30153e+06	4.82091e+06	4.83938e+06
P0A7D4	P0A7D4		purA		4.19507e+07	4.14753e+07	4.21085e+07	4.18124e+07	4.07475e+07	4.01446e+07
P0A7D7	P0A7D7		purC		7.04947e+06	7.24096e+06	6.66204e+06	6.37578e+06	6.58739e+06	6.36521e+06
P0A7E1	P0A7E1		pyrD		7.51591e+06	7.67694e+06	7.70466e+06	7.56063e+06	7.13089e+06	7.55577e+06
P0A7E3	P0A7E3		pyrE		5.12566e+06	5.16296e+06	5.0492e+06	5.05496e+06	5.00936e+06	4.99528e+06
P0A7E5	P0A7E5		pyrG		1.52456e+07	1.51688e+07	1.50834e+07	1.50696e+07	1.52704e+07	1.46409e+07
P0A7E9	P0A7E9		pyrH		7.16937e+06	6.83612e+06	6.16406e+06	6.64062e+06	6.19469e+06	6.31597e+06
P0A7F3	P0A7F3		pyrI		2.34794e+06	2.30416e+06	2.31894e+06	2.44611e+06	2.3148e+06	2.12488e+06
P0A7F6	P0A7F6		speD		2.0995e+06	1.95801e+06	2.08274e+06	2.04027e+06	2.11256e+06	1.87702e+06
P0A7F9	P0A7F9		queA		4.15406e+06	3.96135e+06	3.74902e+06	3.99676e+06	3.53941e+06	4.73427e+06
P0A7G2	P0A7G2		rbfA		2.08437e+07	1.94798e+07	1.97857e+07	1.90871e+07	1.86539e+07	1.88232e+07
P0A7G6	P0A7G6		recA		9.89702e+06	9.73701e+06	9.67238e+06	1.00035e+07	9.97886e+06	9.14245e+06
P0A7H6	P0A7H6		recR		754454	670251	814102	741924	824573	949793
P0A7I0	P0A7I0		prfA		3.72232e+06	3.73703e+06	3.68566e+06	3.74925e+06	3.8606e+06	3.45883e+06
P0A7I4	P0A7I4		prfC		5.12897e+06	5.04927e+06	5.03151e+06	5.06027e+06	4.91914e+06	5.23729e+06
P0A7I7	P0A7I7		ribA		9.52436e+06	9.33769e+06	9.00854e+06	9.39246e+06	9.06612e+06	8.758e+06
P0A7J0	P0A7J0		ribB		1.47876e+07	1.43505e+07	1.32787e+07	1.32186e+07	1.36552e+07	1.3207e+07
P0A7J3	P0A7J3		rplJ		4.72155e+08	4.67911e+08	4.59732e+08	4.59412e+08	4.47119e+08	4.40754e+08
P0A7J7	P0A7J7		rplK		1.45136e+08	1.46017e+08	1.40628e+08	1.44018e+08	1.43582e+08	1.36456e+08
P0A7K2	P0A7K2		rplL		2.0094e+08	2.01625e+08	1.9991e+08	2.00403e+08	1.98144e+08	1.95958e+08
P0A7K6	P0A7K6		rplS		7.35787e+07	7.41148e+07	7.47978e+07	7.37928e+07	7.42402e+07	6.62275e+07
P0A7L0	P0A7L0		rplA		3.11412e+08	3.17047e+08	3.03139e+08	2.99173e+08	2.92284e+08	2.8345e+08
P0A7L3	P0A7L3		rplT		4.6465e+07	4.68054e+07	4.69428e+07	4.41663e+07	4.71408e+07	4.84485e+07
P0A7L8	P0A7L8		rpmA		1.61691e+08	1.61446e+08	1.62875e+08	1.62928e+08	1.61281e+08	1.35465e+08
P0A7M2	P0A7M2		rpmB		1.37206e+08	1.37347e+08	1.38574e+08	1.3648e+08	1.40873e+08	1.26308e+08
P0A7M6	P0A7M6		rpmC		2.41371e+07	2.52662e+07	2.30532e+07	2.2804e+07	2.31833e+07	2.5759e+07
P0A7M9	P0A7M9		rpmE		5.13815e+07	5.02215e+07	4.8709e+07	5.00259e+07	4.98809e+07	4.0063e+07
P0A7N4	P0A7N4		rpmF		3.96187e+07	3.97246e+07	3.7603e+07	3.93485e+07	3.78669e+07	3.39309e+07
P0A7N9	P0A7N9		rpmG		8.54752e+07	8.21204e+07	8.62895e+07	8.90473e+07	8.47057e+07	7.46027e+07
P0A7P5	P0A7P5		rpmH		2.59278e+07	2.7325e+07	2.58312e+07	2.62648e+07	2.46877e+07	2.47815e+07
P0A7Q1	P0A7Q1		rpmI		1.42235e+07	1.52398e+07	1.73811e+07	1.75306e+07	1.76957e+07	1.72065e+07
P0A7R1	P0A7R1		rplI		4.15437e+08	4.25551e+08	4.2949e+08	4.21806e+08	4.22912e+08	3.95112e+08
P0A7R5	P0A7R5		rpsJ		1.69339e+08	1.69893e+08	1.73022e+08	1.71994e+08	1.65727e+08	1.59351e+08
P0A7R9	P0A7R9		rpsK		1.02699e+08	1.03951e+08	9.86342e+07	9.84048e+07	9.90551e+07	8.46947e+07
P0A7S3	P0A7S3		rpsL		6.42804e+07	6.26518e+07	6.41765e+07	6.42668e+07	6.31941e+07	6.13019e+07
P0A7S9	P0A7S9		rpsM		3.4726e+07	3.54753e+07	3.351e+07	3.34995e+07	3.42008e+07	3.40767e+07
P0A7T3	P0A7T3		rpsP		7.36668e+07	7.37628e+07	7.24563e+07	7.29286e+07	7.04596e+07	5.98759e+07
P0A7T7	P0A7T7		rpsR		4.23575e+07	4.38709e+07	4.3093e+07	4.36418e+07	4.4007e+07	4.43993e+07
P0A7U3	P0A7U3		rpsS		1.38e+08	1.40156e+08	1.24848e+08	1.21653e+08	1.26103e+08	1.07343e+08
P0A7U7	P0A7U7		rpsT		2.88746e+07	2.91332e+07	2.80437e+07	2.81255e+07	2.8888e+07	2.113e+07
P0A7V0	P0A7V0		rpsB		9.03256e+07	9.13911e+07	8.8849e+07	8.86362e+07	8.93683e+07	8.49042e+07
P0A7V3	P0A7V3		rpsC		8.64101e+07	8.49738e+07	8.57176e+07	8.61465e+07	8.72972e+07	7.38329e+07
P0A7V8	P0A7V8		rpsD		2.0164e+08	2.0198e+08	1.98364e+08	2.00872e+08	1.94547e+08	1.86972e+08
P0A7W1	P0A7W1		rpsE		1.46303e+08	1.44896e+08	1.28364e+08	1.33954e+08	1.28968e+08	1.2238e+08
P0A7W7	P0A7W7		rpsH		3.4995e+07	3.50537e+07	2.98324e+07	2.95835e+07	3.10556e+07	3.06736e+07
P0A7X3	P0A7X3		rpsI		7.99378e+07	8.06092e+07	7.13675e+07	7.12733e+07	7.27319e+07	7.74108e+07
P0A7X6	P0A7X6		rimM		7.32886e+06	7.06143e+06	6.90905e+06	6.97083e+06	6.55516e+06	6.43172e+06
P0A7Y0	P0A7Y0		rnc		9.67921e+06	9.61657e+06	9.55178e+06	9.4988e+06	9.84136e+06	9.0858e+06
P0A7Y8	P0A7Y8		rnpA		1.72728e+06	1.78894e+06	1.93933e+06	1.75447e+06	1.63996e+06	1.7693e+06
P0A7Z0	P0A7Z0		rpiA		1.67098e+07	1.64011e+07	1.63101e+07	1.58143e+07	1.59097e+07	1.57462e+07
P0A7Z4	P0A7Z4		rpoA		1.34022e+08	1.34848e+08	1.35728e+08	1.34194e+08	1.34923e+08	1.29328e+08
P0A800	P0A800		rpoZ		4.78271e+07	4.70378e+07	4.95074e+07	4.95266e+07	4.85805e+07	3.79321e+07
P0A805	P0A805		frr		3.03516e+07	3.04912e+07	2.77155e+07	2.8105e+07	2.69869e+07	2.67455e+07
P0A809	P0A809		ruvA		434257	358471	450786	468850	439907	397728
P0A812	P0A812		ruvB		1.15302e+06	1.15979e+06	1.15682e+06	1.1295e+06	1.05696e+06	1.09406e+06
P0A817	P0A817		metK		2.47603e+07	2.49216e+07	2.37232e+07	2.36237e+07	2.29611e+07	2.43112e+07
P0A821	P0A821		selA		1.27424e+06	1.41294e+06	1.35704e+06	1.29141e+06	1.36994e+06	1.393e+06
P0A823	P0A823		sfsA		799312	817339	918391	905419	864536	808946
P0A825	P0A825		glyA		2.97368e+07	2.92309e+07	2.86392e+07	2.89216e+07	2.92967e+07	2.51974e+07
