Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P09029	P09029		purK		1.30845e+06	1.44399e+06	1.34305e+06	1.26989e+06	1.27266e+06	1.52311e+06
P09030	P09030		xthA		4.09859e+06	4.13321e+06	4.10505e+06	4.11534e+06	3.94477e+06	3.88172e+06
P09053	P09053		avtA		2.19057e+06	2.05359e+06	2.24466e+06	2.00115e+06	2.02456e+06	2.11813e+06
P09126	P09126		hemD		2.20637e+06	2.22542e+06	2.34916e+06	2.17889e+06	2.22644e+06	2.08626e+06
P09127	P09127		hemX		1.26763e+07	1.24851e+07	1.23679e+07	1.26743e+07	1.23661e+07	1.21043e+07
P09147	P09147		galE		1.00011e+07	1.03752e+07	9.83882e+06	1.04509e+07	1.03452e+07	9.00147e+06
P09148	P09148		galT		2.01058e+06	1.95777e+06	2.00837e+06	2.13086e+06	2.09933e+06	1.95563e+06
P09152	P09152		narG		5.23798e+06	5.37132e+06	5.24891e+06	5.23008e+06	5.12817e+06	5.49214e+06
P09155	P09155		rnd		2.36208e+06	2.44897e+06	2.55156e+06	2.31753e+06	2.4453e+06	2.54471e+06
P09158	P09158		speE		7.59157e+06	7.45683e+06	7.7537e+06	6.90975e+06	7.41965e+06	7.65292e+06
P09169	P09169		ompT		1.59292e+07	1.45515e+07	1.62249e+07	1.4977e+07	1.59434e+07	1.41387e+07
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				2.63418e+06	5.42616e+06	2.51127e+06	5.27801e+06	5.39172e+06	2.44206e+06
P09323	P09323		nagE		753459	656092	823238	591588	683484	824019
P09348	P09348		motA		1.06601e+06	1.09744e+06	1.05763e+06	974533	983698	1.42561e+06
P09372	P09372		grpE		1.54535e+07	1.62661e+07	1.55505e+07	1.57122e+07	1.60021e+07	1.33895e+07
P09373	P09373		pflB		3.14531e+08	3.2397e+08	3.19487e+08	3.2064e+08	3.25879e+08	2.98624e+08
P09394	P09394		glpQ		6.11411e+06	6.1366e+06	6.24772e+06	6.20318e+06	6.05413e+06	6.06112e+06
P09424	P09424		mtlD		2.37029e+06	2.38305e+06	2.38671e+06	2.37391e+06	2.39009e+06	2.03227e+06
P09546	P09546		putA		1.8353e+06	1.83493e+06	1.74036e+06	1.69842e+06	1.88427e+06	1.75081e+06
P09549	P09549		dedD		1.33267e+06	1.38133e+06	1.37487e+06	1.35987e+06	1.37994e+06	1.40098e+06
P09831	P09831		gltB		4.11939e+06	4.12461e+06	4.13777e+06	4.13678e+06	4.01938e+06	4.02654e+06
P09832	P09832		gltD		3.92817e+06	3.81135e+06	3.82892e+06	3.83654e+06	3.97925e+06	4.00219e+06
P09996	P09996		yidB		367420	452066	420102	450598	463379	391878
P0A698	P0A698		uvrA		2.01793e+07	2.04686e+07	1.98555e+07	2.07592e+07	2.02331e+07	1.92193e+07
P0A6A0	P0A6A0		ubiB		1.59555e+06	1.59999e+06	1.62734e+06	1.65943e+06	1.61514e+06	2.00035e+06
P0A6A3	P0A6A3		ackA		1.38855e+08	1.36082e+08	1.37482e+08	1.35578e+08	1.40243e+08	1.22734e+08
P0A6A8	P0A6A8		acpP		1.74074e+08	1.56806e+08	1.71213e+08	1.57265e+08	1.59975e+08	1.73028e+08
P0A6B4	P0A6B4		alr		3.38877e+06	3.42067e+06	3.44749e+06	3.46871e+06	3.38258e+06	3.11029e+06
P0A6B7	P0A6B7		iscS		3.58365e+07	3.66113e+07	3.58937e+07	3.53578e+07	3.58378e+07	3.11888e+07
P0A6C1	P0A6C1		nfo		2.36475e+06	2.2826e+06	2.26208e+06	2.28686e+06	2.32099e+06	2.36838e+06
P0A6D0	P0A6D0		argR		1.62245e+06	1.59728e+06	1.70158e+06	1.50517e+06	1.77825e+06	1.88029e+06
P0A6D3	P0A6D3		aroA		5.32848e+06	5.29934e+06	5.33251e+06	5.48901e+06	5.48761e+06	5.74138e+06
P0A6D7	P0A6D7		aroK		8.7909e+06	8.66756e+06	8.7539e+06	8.35676e+06	8.76894e+06	8.47886e+06
P0A6E1	P0A6E1		aroL		60256.5	38712.8				54959.7
P0A6E4	P0A6E4		argG		780407	740803	755373	702678	759122	646887
P0A6E6	P0A6E6		atpC		7.65407e+06	7.92819e+06	7.43251e+06	8.24876e+06	8.31615e+06	7.28613e+06
P0A6E9	P0A6E9		bioD2		5.9594e+06	5.77591e+06	5.89798e+06	6.10293e+06	6.02101e+06	6.1235e+06
P0A6F1	P0A6F1		carA		1.05872e+07	1.05422e+07	1.08066e+07	1.02784e+07	1.05714e+07	9.88154e+06
P0A6F3	P0A6F3		glpK		5.46763e+06	5.38069e+06	5.37177e+06	5.19496e+06	5.3454e+06	5.10056e+06
P0A6F5	P0A6F5		groL		7.61498e+07	7.71181e+07	7.54999e+07	7.55572e+07	7.80601e+07	6.3069e+07
P0A6F9	P0A6F9		groS		9.20799e+07	8.13653e+07	9.07527e+07	8.76087e+07	8.28881e+07	8.32523e+07
P0A6G3	P0A6G3		pncC		3.66921e+06	3.44503e+06	3.66829e+06	3.54198e+06	3.65126e+06	3.31684e+06
P0A6G7	P0A6G7		clpP		2.31318e+07	2.37062e+07	2.38401e+07	2.42815e+07	2.40482e+07	2.17556e+07
P0A6H1	P0A6H1		clpX		2.79654e+07	2.84733e+07	2.78665e+07	2.74827e+07	2.77208e+07	2.6802e+07
P0A6H5	P0A6H5		hslU		2.3251e+07	2.33708e+07	2.37861e+07	2.35925e+07	2.31393e+07	2.33436e+07
P0A6H8	P0A6H8		cls		744368	690519	789760	567324	677210	826625
P0A6I0	P0A6I0		cmk		1.10428e+07	1.1463e+07	1.14403e+07	1.13699e+07	1.13612e+07	1.09894e+07
P0A6I3	P0A6I3		coaA		3.7141e+06	3.24825e+06	3.52369e+06	3.3954e+06	3.35896e+06	3.56836e+06
P0A6I6	P0A6I6		coaD		1.19929e+06	983309	1.04693e+06	950836	1.11051e+06	1.09348e+06
P0A6I9	P0A6I9		coaE		3.73302e+06	3.0253e+06	3.82065e+06	3.43437e+06	3.4152e+06	3.2946e+06
P0A6J1	P0A6J1		cysC		1.59764e+06	1.56817e+06	1.63663e+06	1.61214e+06	1.49651e+06	1.54881e+06
P0A6J5	P0A6J5		dadA		1.92606e+06	1.91199e+06	1.97526e+06	1.72103e+06	1.93895e+06	1.29857e+06
P0A6J8	P0A6J8		ddlA		8.52446e+06	8.37901e+06	8.38597e+06	8.37361e+06	8.26063e+06	7.91603e+06
P0A6K1	P0A6K1		dapF		735755	766076	712091	714064	719788	751398
P0A6K3	P0A6K3		def		1.0218e+07	1.02245e+07	9.78481e+06	9.86099e+06	1.00217e+07	9.40584e+06
P0A6K6	P0A6K6		deoB		1.98314e+07	1.9525e+07	1.97942e+07	1.96342e+07	1.97416e+07	1.88345e+07
P0A6L0	P0A6L0		deoC		1.21742e+07	1.23916e+07	1.2135e+07	1.23232e+07	1.24316e+07	1.06544e+07
P0A6L2	P0A6L2		dapA		2.89578e+07	2.91942e+07	2.91472e+07	2.97202e+07	2.96122e+07	2.68867e+07
P0A6L4	P0A6L4		nanA		438667	458490	542433	591815	465874	457253
P0A6L7	P0A6L7		uxaB		1.22482e+06	1.29346e+06	1.27095e+06	1.18941e+06	1.21594e+06	1.05991e+06
P0A6L9	P0A6L9		hscB		5.38322e+06	5.54991e+06	5.57162e+06	5.45754e+06	5.53921e+06	5.30638e+06
P0A6M4	P0A6M4		dtd		2.19437e+06	2.19132e+06	2.32151e+06	2.05006e+06	2.19446e+06	2.14052e+06
P0A6M8	P0A6M8		fusA		1.48422e+08	1.46358e+08	1.48954e+08	1.485e+08	1.49773e+08	1.36922e+08
P0A6N4	P0A6N4		efp		7.26826e+07	7.65267e+07	7.79346e+07	7.63564e+07	7.50502e+07	8.56859e+07
P0A6N8	P0A6N8		yeiP		1.62567e+07	1.59696e+07	1.63057e+07	1.53995e+07	1.57956e+07	1.58187e+07
P0A6P1	P0A6P1		tsf		1.82785e+08	1.79255e+08	1.83678e+08	1.78468e+08	1.80982e+08	1.723e+08
P0A6P5	P0A6P5		der		4.48868e+06	4.80708e+06	4.77275e+06	4.95063e+06	4.69318e+06	4.61356e+06
P0A6P7	P0A6P7		engB		8.68032e+06	8.68189e+06	8.76577e+06	8.52997e+06	8.57641e+06	7.99911e+06
P0A6P9	P0A6P9		eno		1.68015e+08	1.62674e+08	1.66834e+08	1.66894e+08	1.65122e+08	1.5384e+08
P0A6Q3	P0A6Q3		fabA		1.43406e+07	1.49737e+07	1.46934e+07	1.49329e+07	1.43149e+07	1.3954e+07
P0A6Q6	P0A6Q6		fabZ		2.71407e+07	2.8406e+07	2.78637e+07	2.88687e+07	2.79434e+07	2.91508e+07
P0A6R0	P0A6R0		fabH		1.78655e+07	1.82685e+07	1.77641e+07	1.78883e+07	1.85836e+07	1.74208e+07
P0A6R3	P0A6R3		fis		7.40776e+06	8.03276e+06	7.23399e+06	6.8162e+06	7.95734e+06	4.82775e+06
P0A6S0	P0A6S0		flgH		1.95596e+06	1.90669e+06	2.02099e+06	1.87757e+06	1.91118e+06	1.98564e+06
P0A6S7	P0A6S7		gpsA		6.78497e+06	6.56626e+06	6.88748e+06	6.73617e+06	6.42428e+06	7.37554e+06
P0A6T1	P0A6T1		pgi		5.48861e+07	5.41226e+07	5.5248e+07	5.42233e+07	5.49756e+07	4.65204e+07
P0A6T3	P0A6T3		galK		4.85252e+06	4.59691e+06	4.77905e+06	4.54607e+06	4.67286e+06	4.57008e+06
P0A6T5	P0A6T5		folE		4.71993e+06	4.83626e+06	5.00601e+06	4.72227e+06	4.93262e+06	4.5748e+06
P0A6T9	P0A6T9		gcvH		1.92194e+06	1.94808e+06	1.79721e+06	1.91039e+06	1.93913e+06	2.12051e+06
P0A6U3	P0A6U3		mnmG		7.14518e+06	6.89346e+06	7.06658e+06	6.84767e+06	7.00525e+06	7.22822e+06
P0A6U5	P0A6U5		rsmG		6.15984e+06	6.49785e+06	5.90008e+06	6.15609e+06	6.18443e+06	5.83415e+06
P0A6U8	P0A6U8		glgA		3.21893e+06	3.30944e+06	3.25555e+06	3.36792e+06	3.09472e+06	3.37908e+06
P0A6V1	P0A6V1		glgC		7.61288e+06	7.65836e+06	7.37577e+06	7.27271e+06	7.77159e+06	7.56476e+06
P0A6V8	P0A6V8		glk		9.69493e+06	9.83402e+06	9.67498e+06	9.70643e+06	9.82558e+06	9.70479e+06
P0A6W0	P0A6W0		glsA2		1.1114e+06	1.13861e+06	1.10929e+06	1.15781e+06	1.14113e+06	1.17829e+06
P0A6W3	P0A6W3		mraY		1.39238e+06	1.38581e+06	1.36081e+06	1.50023e+06	1.38024e+06	1.39019e+06
P0A6W5	P0A6W5		greA		2.52949e+07	2.52973e+07	2.62555e+07	2.55916e+07	2.43764e+07	2.56357e+07
P0A6W9	P0A6W9		gshA		5.91329e+06	5.8058e+06	5.82045e+06	5.72571e+06	5.92575e+06	5.84287e+06
P0A6X1	P0A6X1		hemA		568729	649803	743247	616578	661565	652347
P0A6X3	P0A6X3		hfq		979988	858191	1.03432e+06	898933	1.08868e+06	696477
P0A6X7	P0A6X7		ihfA		5.39604e+07	5.18055e+07	5.46954e+07	5.31695e+07	5.37355e+07	5.44673e+07
P0A6Y1	P0A6Y1		ihfB		9.50708e+06	9.6514e+06	9.09013e+06	9.67075e+06	9.69745e+06	9.31851e+06
P0A6Y5	P0A6Y5		hslO		7.34055e+06	7.61152e+06	7.3107e+06	7.31593e+06	7.46952e+06	7.66685e+06
P0A6Y8	P0A6Y8		dnaK		4.16967e+07	4.14031e+07	4.19411e+07	4.10297e+07	4.24073e+07	3.85444e+07
P0A6Z1	P0A6Z1		hscA		5.11505e+06	5.00806e+06	5.23462e+06	5.08176e+06	5.12206e+06	5.13013e+06
P0A6Z3	P0A6Z3		htpG		2.86283e+07	2.87834e+07	2.83701e+07	2.83273e+07	2.88108e+07	2.67067e+07
P0A6Z6	P0A6Z6		nikR		1.22321e+06	1.10208e+06	1.28607e+06	1.1616e+06	1.07049e+06	1.08623e+06
P0A705	P0A705		infB		2.10467e+07	2.09421e+07	2.08624e+07	2.03858e+07	2.08965e+07	2.00978e+07
P0A707	P0A707		infC		6.1168e+07	5.93622e+07	6.09651e+07	6.17875e+07	6.235e+07	5.20585e+07
P0A715	P0A715		kdsA		2.27288e+07	2.36686e+07	2.35768e+07	2.35189e+07	2.3337e+07	2.02301e+07
P0A717	P0A717		prs		2.97288e+07	3.10038e+07	3.01277e+07	3.29304e+07	3.23929e+07	2.69154e+07
P0A720	P0A720		tmk		2.65631e+06	2.807e+06	2.91858e+06	2.99244e+06	2.88232e+06	2.88952e+06
P0A722	P0A722		lpxA		8.76072e+06	8.70909e+06	8.4247e+06	8.61959e+06	8.86739e+06	7.86098e+06
P0A729	P0A729		yceF		2.50892e+06	2.65754e+06	2.34755e+06	2.37146e+06	2.52786e+06	2.36086e+06
P0A731	P0A731		mgsA		3.7124e+06	3.87646e+06	3.74139e+06	3.82699e+06	4.00754e+06	3.51469e+06
P0A734	P0A734		minE		3.36152e+07	3.56516e+07	3.57895e+07	3.39903e+07	3.41199e+07	3.3313e+07
P0A738	P0A738		moaC		1.0336e+06	1.11149e+06	1.03773e+06	1.06036e+06	1.12118e+06	1.10637e+06
P0A744	P0A744		msrA		6.7615e+06	7.21827e+06	6.87702e+06	6.29097e+06	7.08794e+06	7.15245e+06
P0A746	P0A746		msrB		1.41075e+06	1.40194e+06	1.33223e+06	1.41668e+06	1.41951e+06	1.15009e+06
P0A749	P0A749		murA		1.21401e+07	1.19597e+07	1.22432e+07	1.15774e+07	1.1365e+07	1.14112e+07
P0A752	P0A752		nadD		605756	546123	614540	605881	515129	251936
P0A759	P0A759		nagB		4.35667e+06	4.47798e+06	4.1839e+06	4.03638e+06	4.25704e+06	5.01181e+06
P0A763	P0A763		ndk		1.35166e+07	1.37973e+07	1.39295e+07	1.35538e+07	1.31354e+07	1.40886e+07
P0A780	P0A780		nusB		1.37976e+07	1.36334e+07	1.37405e+07	1.27398e+07	1.26803e+07	1.29665e+07
P0A784	P0A784		orn		3.64671e+06	3.54838e+06	3.50894e+06	3.57118e+06	3.46609e+06	3.3981e+06
P0A786	P0A786		pyrB		2.78697e+06	2.80213e+06	2.73444e+06	2.70664e+06	2.65258e+06	2.73403e+06
P0A790	P0A790		panD		1.04169e+07	9.97812e+06	1.00958e+07	8.78122e+06	1.04907e+07	1.03598e+07
P0A794	P0A794		pdxJ		8.61678e+06	8.81588e+06	8.72073e+06	8.50226e+06	8.4516e+06	7.69238e+06
P0A796	P0A796		pfkA		2.2934e+07	2.3489e+07	2.25524e+07	2.31919e+07	2.3782e+07	1.98437e+07
P0A799	P0A799		pgk		3.96664e+08	3.90185e+08	4.00813e+08	4.05197e+08	4.03261e+08	3.73629e+08
P0A7A2	P0A7A2		gpmB		4.19284e+06	4.04575e+06	3.72244e+06	3.72305e+06	3.89934e+06	3.28465e+06
P0A7A5	P0A7A5		pcm		1.02997e+06	1.07206e+06	1.04931e+06	972576	1.02444e+06	919766
P0A7A7	P0A7A7		plsB		2.78563e+06	2.90359e+06	2.77824e+06	2.89179e+06	2.70975e+06	2.95376e+06
P0A7A9	P0A7A9		ppa		9.8743e+07	9.74789e+07	1.00941e+08	9.77813e+07	9.80112e+07	8.69888e+07
P0A7B1	P0A7B1		ppk		1.4796e+06	1.42016e+06	1.49503e+06	1.56165e+06	1.49277e+06	1.59697e+06
P0A7B5	P0A7B5		proB		5.13799e+06	5.02624e+06	5.18432e+06	4.95224e+06	4.96509e+06	5.20212e+06
P0A7B8	P0A7B8		hslV		1.52919e+07	1.56093e+07	1.76218e+07	1.72603e+07	1.45818e+07	1.58579e+07
P0A7C2	P0A7C2		lexA		3.4551e+06	3.45565e+06	3.6549e+06	3.70077e+06	3.50214e+06	2.90742e+06
P0A7C6	P0A7C6		pepE		5.70977e+06	5.70153e+06	5.74152e+06	5.6292e+06	5.53405e+06	5.77594e+06
P0A7D1	P0A7D1		pth		5.61484e+06	5.57954e+06	5.61854e+06	5.35678e+06	5.454e+06	5.07276e+06
P0A7D4	P0A7D4		purA		4.54053e+07	4.4508e+07	4.51162e+07	4.40243e+07	4.44212e+07	4.27056e+07
P0A7D7	P0A7D7		purC		7.84175e+06	7.69654e+06	7.85505e+06	7.85417e+06	7.7288e+06	6.54301e+06
P0A7E1	P0A7E1		pyrD		7.46176e+06	7.9007e+06	7.47344e+06	7.70971e+06	7.67716e+06	7.51855e+06
P0A7E3	P0A7E3		pyrE		5.17e+06	5.19183e+06	5.18268e+06	5.08224e+06	5.11502e+06	4.9297e+06
P0A7E5	P0A7E5		pyrG		1.70953e+07	1.7139e+07	1.69071e+07	1.68954e+07	1.67345e+07	1.6872e+07
P0A7E9	P0A7E9		pyrH		8.65523e+06	7.79052e+06	8.28283e+06	8.11123e+06	8.19536e+06	7.50567e+06
P0A7F3	P0A7F3		pyrI		2.59093e+06	2.6026e+06	2.48511e+06	2.51878e+06	2.55518e+06	2.22895e+06
P0A7F6	P0A7F6		speD		2.17665e+06	2.0898e+06	2.10678e+06	1.90147e+06	2.06712e+06	2.02129e+06
P0A7F9	P0A7F9		queA		3.7723e+06	3.83537e+06	3.93628e+06	3.6892e+06	3.56597e+06	4.24955e+06
P0A7G2	P0A7G2		rbfA		2.14873e+07	2.16602e+07	2.11602e+07	2.03686e+07	2.09416e+07	1.81282e+07
P0A7G6	P0A7G6		recA		1.09633e+07	1.11659e+07	1.06858e+07	1.03974e+07	1.08051e+07	1.00129e+07
P0A7H6	P0A7H6		recR		776501	905241	734534	857434	915145	868530
P0A7I0	P0A7I0		prfA		4.60955e+06	4.67902e+06	4.634e+06	4.58312e+06	4.56925e+06	4.4643e+06
P0A7I4	P0A7I4		prfC		5.52066e+06	5.87737e+06	5.3967e+06	5.7712e+06	5.64026e+06	5.47394e+06
P0A7I7	P0A7I7		ribA		9.87814e+06	9.85031e+06	1.03289e+07	9.47531e+06	1.00616e+07	9.7023e+06
P0A7J0	P0A7J0		ribB		1.48092e+07	1.47697e+07	1.49049e+07	1.44782e+07	1.47727e+07	1.31784e+07
P0A7J3	P0A7J3		rplJ		4.95381e+08	4.99808e+08	4.99425e+08	5.22148e+08	4.98224e+08	4.54663e+08
P0A7J7	P0A7J7		rplK		7.54859e+07	7.69493e+07	7.82326e+07	8.02805e+07	7.72426e+07	7.32697e+07
P0A7K2	P0A7K2		rplL		2.18404e+08	2.1733e+08	2.21893e+08	2.22324e+08	2.18497e+08	2.27193e+08
P0A7K6	P0A7K6		rplS		7.53704e+07	7.6e+07	7.62776e+07	7.37762e+07	7.64388e+07	6.77622e+07
P0A7L0	P0A7L0		rplA		1.57929e+08	1.55199e+08	1.63484e+08	1.67711e+08	1.61797e+08	1.40024e+08
P0A7L3	P0A7L3		rplT		5.08871e+07	4.66957e+07	5.2605e+07	4.56766e+07	4.60687e+07	5.24074e+07
P0A7L8	P0A7L8		rpmA		1.3457e+08	1.36788e+08	1.34641e+08	1.38363e+08	1.35496e+08	8.87585e+07
P0A7M2	P0A7M2		rpmB		8.14428e+07	7.87965e+07	8.17911e+07	8.24618e+07	7.94178e+07	7.34488e+07
P0A7M6	P0A7M6		rpmC		2.53423e+07	2.78229e+07	2.67449e+07	2.92461e+07	2.8319e+07	2.73461e+07
P0A7M9	P0A7M9		rpmE		5.21556e+07	5.44691e+07	5.07013e+07	5.16399e+07	5.35624e+07	3.88727e+07
P0A7N4	P0A7N4		rpmF		3.8959e+07	3.70764e+07	3.86211e+07	3.4666e+07	3.7445e+07	3.34908e+07
P0A7N9	P0A7N9		rpmG		9.15302e+07	8.78904e+07	8.91337e+07	8.98936e+07	8.97046e+07	8.18245e+07
P0A7P5	P0A7P5		rpmH		2.69042e+07	2.58777e+07	2.90902e+07	2.81947e+07	2.58899e+07	2.62102e+07
P0A7Q1	P0A7Q1		rpmI		1.48831e+07	1.57697e+07	1.59471e+07	1.5966e+07	1.67171e+07	1.83395e+07
P0A7R1	P0A7R1		rplI		4.42271e+08	4.37874e+08	4.57146e+08	4.2305e+08	4.32699e+08	4.31546e+08
P0A7R5	P0A7R5		rpsJ		1.80446e+08	1.77673e+08	1.84618e+08	1.71399e+08	1.79182e+08	1.7055e+08
P0A7R9	P0A7R9		rpsK		1.16593e+08	1.14471e+08	1.18189e+08	1.11533e+08	1.15587e+08	8.38438e+07
P0A7S3	P0A7S3		rpsL		7.62682e+07	7.16813e+07	7.49412e+07	6.94334e+07	7.18676e+07	7.70393e+07
P0A7S9	P0A7S9		rpsM		4.03186e+07	4.03848e+07	4.09976e+07	4.11299e+07	4.03931e+07	3.77322e+07
P0A7T3	P0A7T3		rpsP		6.77064e+07	6.59008e+07	6.75194e+07	6.56223e+07	6.64318e+07	5.73619e+07
P0A7T7	P0A7T7		rpsR		5.45578e+07	5.35634e+07	5.72082e+07	5.69035e+07	5.73074e+07	5.71477e+07
P0A7U3	P0A7U3		rpsS		1.42326e+08	1.30122e+08	1.43223e+08	1.33629e+08	1.31481e+08	1.1058e+08
P0A7U7	P0A7U7		rpsT		3.20442e+07	3.10648e+07	3.15936e+07	2.99745e+07	3.10855e+07	2.44326e+07
P0A7V0	P0A7V0		rpsB		1.5111e+08	1.54617e+08	1.53372e+08	1.57234e+08	1.5556e+08	1.45539e+08
P0A7V3	P0A7V3		rpsC		9.95143e+07	9.75706e+07	9.88505e+07	9.93376e+07	9.99713e+07	8.25812e+07
P0A7V8	P0A7V8		rpsD		1.54364e+08	1.49618e+08	1.56087e+08	1.5483e+08	1.54028e+08	1.40223e+08
P0A7W1	P0A7W1		rpsE		1.49324e+08	1.48192e+08	1.48202e+08	1.48433e+08	1.48611e+08	1.23518e+08
P0A7W7	P0A7W7		rpsH		2.59e+07	2.45599e+07	2.58112e+07	2.51454e+07	2.45674e+07	2.30306e+07
P0A7X3	P0A7X3		rpsI		7.44207e+07	7.73891e+07	7.41734e+07	7.42984e+07	7.42279e+07	6.29182e+07
P0A7X6	P0A7X6		rimM		7.59904e+06	8.00123e+06	7.47735e+06	7.29622e+06	7.53765e+06	7.00911e+06
P0A7Y0	P0A7Y0		rnc		9.9947e+06	1.01745e+07	1.02067e+07	9.7689e+06	1.01257e+07	9.37962e+06
P0A7Y8	P0A7Y8		rnpA		2.0151e+06	2.11956e+06	2.07304e+06	1.7402e+06	1.85899e+06	2.03807e+06
P0A7Z0	P0A7Z0		rpiA		1.94463e+07	1.94069e+07	1.93992e+07	1.94477e+07	1.95946e+07	1.87908e+07
P0A7Z4	P0A7Z4		rpoA		6.49103e+07	6.35419e+07	6.57882e+07	6.42075e+07	6.42884e+07	6.28e+07
P0A800	P0A800		rpoZ		5.75236e+07	5.33234e+07	5.71322e+07	5.26477e+07	5.43102e+07	4.86437e+07
P0A805	P0A805		frr		3.21849e+07	3.233e+07	3.26374e+07	3.30129e+07	3.34616e+07	2.93356e+07
P0A809	P0A809		ruvA		994098	983199	872228	866509	979901	879454
P0A812	P0A812		ruvB		1.20529e+06	1.15735e+06	1.16485e+06	1.16402e+06	1.08781e+06	1.15946e+06
P0A817	P0A817		metK		1.6563e+07	1.61083e+07	1.62809e+07	1.51686e+07	1.59092e+07	1.56613e+07
P0A821	P0A821		selA		1.30624e+06	1.37129e+06	1.29289e+06	1.37356e+06	1.37359e+06	1.4243e+06
P0A823	P0A823		sfsA		772224	618593	909472	760007	755911	780763
P0A825	P0A825		glyA		3.23581e+07	3.1684e+07	3.1949e+07	3.11908e+07	3.16971e+07	2.68051e+07
P0A832	P0A832		smpB		4.33803e+06	4.44388e+06	4.02161e+06	4.39133e+06	4.39663e+06	3.00241e+06
P0A836	P0A836		sucC		9.48965e+06	9.33213e+06	9.3515e+06	9.44853e+06	9.27149e+06	9.00858e+06
P0A840	P0A840		surE		1.74987e+06	1.6795e+06	1.75542e+06	1.68409e+06	1.72864e+06	1.6074e+06
P0A843	P0A843		tatE		9.05317e+06	9.02001e+06	9.26934e+06	9.3152e+06	9.24913e+06	9.66297e+06
P0A847	P0A847		tgt		3.15869e+06	3.12034e+06	3.15973e+06	3.15033e+06	3.21018e+06	2.77999e+06
P0A850	P0A850		tig		1.31548e+08	1.32226e+08	1.31875e+08	1.31705e+08	1.33327e+08	1.19918e+08
P0A853	P0A853		tnaA		3.68321e+06	3.79509e+06	3.79295e+06	3.8102e+06	3.75703e+06	3.59053e+06
P0A855	P0A855		tolB		1.57959e+07	1.57947e+07	1.58246e+07	1.48326e+07	1.57692e+07	1.4685e+07
P0A858	P0A858		tpiA		8.74634e+07	9.65361e+07	8.94048e+07	9.86869e+07	9.66344e+07	5.89707e+07
P0A862	P0A862		tpx		4.08516e+07	4.01253e+07	4.09092e+07	4.24957e+07	4.1398e+07	4.08601e+07
P0A867	P0A867		talA		5.18462e+06	5.12936e+06	5.22894e+06	5.15556e+06	5.23794e+06	5.02197e+06
P0A870	P0A870		talB		5.24898e+07	5.10291e+07	5.15559e+07	5.07115e+07	5.12167e+07	5.05579e+07
P0A873	P0A873		trmD		4.04103e+06	3.89716e+06	4.06332e+06	4.21602e+06	4.14131e+06	3.81416e+06
P0A877	P0A877		trpA		2.70713e+06	2.77329e+06	2.86142e+06	2.73629e+06	2.74005e+06	2.5931e+06
P0A879	P0A879		trpB		1.48821e+06	1.44609e+06	1.22939e+06	1.26249e+06	1.21824e+06	1.5431e+06
P0A881	P0A881		trpR		2.10687e+06	2.19315e+06	2.17544e+06	2.23473e+06	2.04476e+06	1.88566e+06
P0A884	P0A884		thyA		5.61994e+06	5.80356e+06	5.50999e+06	5.48818e+06	5.65575e+06	4.82052e+06
P0A887	P0A887		ubiE		7.68218e+06	7.63747e+06	7.62264e+06	7.82691e+06	7.7119e+06	7.6555e+06
P0A890	P0A890		tusA		2.15863e+06	2.03806e+06	1.93958e+06	1.95527e+06	2.05116e+06	1.43301e+06
P0A894	P0A894		yhbJ		1.73275e+06	1.72747e+06	1.78173e+06	1.69832e+06	1.71466e+06	1.68488e+06
P0A898	P0A898		ybeY		3.69138e+06	3.74161e+06	3.72001e+06	3.5013e+06	3.6885e+06	3.2367e+06
P0A8A0	P0A8A0		yebC		3.09009e+06	2.99501e+06	2.9699e+06	2.94821e+06	3.12537e+06	2.47911e+06
P0A8A2	P0A8A2		yeeN		8.81094e+06	8.49337e+06	9.49377e+06	8.80432e+06	8.77109e+06	8.22058e+06
P0A8A4	P0A8A4		ppsR		2.14399e+06	2.19334e+06	2.17268e+06	2.18241e+06	2.14743e+06	2.05633e+06
P0A8A8	P0A8A8		rimP		2.10309e+07	1.92755e+07	2.01234e+07	1.76084e+07	1.79944e+07	1.84709e+07
P0A8B2	P0A8B2		yfcN		1.43944e+06	1.49363e+06	1.66697e+06	1.55752e+06	1.5105e+06	1.34089e+06
P0A8B5	P0A8B5		ybaB		2.10308e+06	2.43611e+06	1.85567e+06	2.19915e+06	2.2665e+06	1.59565e+06
P0A8C1	P0A8C1		ybjQ		1.33106e+06	1.4766e+06	1.13774e+06	1.39657e+06	1.5618e+06	2.1683e+06
