Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0A836	P0A836		sucC		8.77518e+06	8.75268e+06	8.63949e+06	8.93198e+06	8.69382e+06	8.95806e+06
P0A840	P0A840		surE		1.71432e+06	1.66999e+06	1.67506e+06	1.71552e+06	1.70328e+06	1.80996e+06
P0A843	P0A843		tatE		8.17186e+06	8.70311e+06	8.12923e+06	8.67757e+06	9.03891e+06	8.95264e+06
P0A847	P0A847		tgt		3.96899e+06	3.92743e+06	3.80899e+06	3.81556e+06	3.76289e+06	3.8472e+06
P0A850	P0A850		tig		1.41516e+08	1.40718e+08	1.38664e+08	1.39595e+08	1.4019e+08	1.39637e+08
P0A853	P0A853		tnaA		3.36899e+06	3.34654e+06	3.31256e+06	3.49091e+06	3.43e+06	3.55982e+06
P0A855	P0A855		tolB		1.67546e+07	1.69144e+07	1.67331e+07	1.75098e+07	1.79954e+07	1.75183e+07
P0A858	P0A858		tpiA		5.16508e+07	5.10714e+07	5.05453e+07	5.14721e+07	5.18079e+07	5.04534e+07
P0A862	P0A862		tpx		4.01136e+07	4.02817e+07	4.03009e+07	3.9874e+07	3.96897e+07	4.00717e+07
P0A867	P0A867		talA		4.51794e+06	4.80894e+06	4.76579e+06	4.55211e+06	4.38084e+06	4.58855e+06
P0A870	P0A870		talB		4.92014e+07	4.87694e+07	4.90428e+07	5.03498e+07	4.98791e+07	5.06308e+07
P0A873	P0A873		trmD		4.02882e+06	4.06608e+06	3.95767e+06	4.04119e+06	4.00775e+06	3.9007e+06
P0A877	P0A877		trpA		3.23399e+06	3.44168e+06	3.16752e+06	3.46988e+06	3.18452e+06	3.51199e+06
P0A879	P0A879		trpB		615529	569540	530191	549961	498200	480020
P0A881	P0A881		trpR		2.0756e+06	2.01294e+06	2.02719e+06	2.30338e+06	2.21136e+06	2.08195e+06
P0A884	P0A884		thyA		5.43998e+06	5.51321e+06	5.56232e+06	5.51365e+06	5.4224e+06	5.38094e+06
P0A887	P0A887		ubiE		1.03573e+07	1.03871e+07	1.03282e+07	1.05504e+07	1.03669e+07	1.07429e+07
P0A890	P0A890		tusA		2.23438e+06	2.3153e+06	2.21219e+06	2.33338e+06	2.22788e+06	2.35438e+06
P0A894	P0A894		yhbJ		1.5509e+06	1.51996e+06	1.48078e+06	1.59109e+06	1.57677e+06	1.4735e+06
P0A898	P0A898		ybeY		3.64075e+06	3.56742e+06	3.54294e+06	3.7855e+06	3.75508e+06	3.77678e+06
P0A8A0	P0A8A0		yebC		3.62816e+06	3.73887e+06	3.39575e+06	3.26554e+06	3.46293e+06	3.50531e+06
P0A8A2	P0A8A2		yeeN		9.68867e+06	9.82803e+06	1.02197e+07	9.66512e+06	8.95914e+06	9.59088e+06
P0A8A4	P0A8A4		ppsR		2.0893e+06	2.03395e+06	2.11722e+06	2.07536e+06	1.96059e+06	1.96746e+06
P0A8A8	P0A8A8		rimP		1.81924e+07	1.71364e+07	1.80551e+07	1.68421e+07	1.62764e+07	1.92262e+07
P0A8B2	P0A8B2		yfcN		1.58185e+06	1.56219e+06	1.45574e+06	1.46621e+06	1.51632e+06	1.53068e+06
P0A8B5	P0A8B5		ybaB		2.18361e+06	1.77011e+06	2.03556e+06	1.97094e+06	1.84617e+06	1.9499e+06
P0A8C1	P0A8C1		ybjQ		972241	1.12886e+06	1.12073e+06	1.38741e+06	1.08207e+06	1.25667e+06
P0A8C4	P0A8C4		ygfB		3.3148e+06	3.35903e+06	3.4426e+06	3.54951e+06	3.39239e+06	3.4076e+06
P0A8D0	P0A8D0		nrdR		1.41138e+06	1.44661e+06	1.5045e+06	1.43395e+06	1.56865e+06	1.48505e+06
P0A8D3	P0A8D3		yaiI		2.59734e+06	2.49621e+06	2.7678e+06	2.50003e+06	2.37545e+06	2.64408e+06
P0A8D6	P0A8D6		ymdB		3.39949e+06	3.31528e+06	3.18731e+06	3.35155e+06	3.2872e+06	3.27861e+06
P0A8E1	P0A8E1		ycfP		1.0609e+07	1.04292e+07	1.0236e+07	1.06689e+07	1.05112e+07	1.03703e+07
P0A8E7	P0A8E7		yajQ		1.56958e+07	1.58747e+07	1.54686e+07	1.60037e+07	1.60018e+07	1.62507e+07
P0A8F0	P0A8F0		upp		3.22674e+07	3.21445e+07	3.24301e+07	2.98421e+07	3.03483e+07	3.08049e+07
P0A8F4	P0A8F4		udk		7.1965e+06	7.25251e+06	7.22227e+06	7.20077e+06	6.94845e+06	6.93541e+06
P0A8F8	P0A8F8		uvrB		1.97576e+06	1.98195e+06	1.89523e+06	1.92744e+06	2.06682e+06	2.0027e+06
P0A8G0	P0A8G0		uvrC		561277	620870	574609	531769	568438	605868
P0A8G3	P0A8G3		uxaC		2.19222e+06	2.20102e+06	2.24884e+06	2.19654e+06	2.21904e+06	2.1881e+06
P0A8G6	P0A8G6		wrbA		8.36318e+06	8.39608e+06	8.62177e+06	8.47847e+06	8.68963e+06	8.41537e+06
P0A8G9	P0A8G9		xseB		8.99884e+06	9.26224e+06	8.7023e+06	9.82579e+06	9.29804e+06	9.20379e+06
P0A8H8	P0A8H8		yacG		1.91876e+06	1.97109e+06	1.94297e+06	2.06446e+06	2.11103e+06	2.00116e+06
P0A8I1	P0A8I1		yqgF		1.55237e+06	1.58835e+06	1.48298e+06	1.68072e+06	1.59976e+06	1.627e+06
P0A8I3	P0A8I3		yaaA		3.95591e+06	4.00131e+06	4.03473e+06	4.07001e+06	4.29713e+06	4.08464e+06
P0A8I5	P0A8I5		trmB		6.43178e+06	6.17645e+06	6.35794e+06	6.91942e+06	6.95799e+06	6.79328e+06
P0A8I8	P0A8I8		rlmH		2.66898e+06	2.52585e+06	2.6766e+06	2.67457e+06	2.72924e+06	2.78769e+06
P0A8J2	P0A8J2		dnaT		963013	1.00454e+06	942738	1.10359e+06	1.11885e+06	1.14235e+06
P0A8J4	P0A8J4		ybeD		1.56849e+07	1.61698e+07	1.61365e+07	1.68916e+07	1.66977e+07	1.73459e+07
P0A8J8	P0A8J8		rhlB		5.36552e+06	5.52455e+06	5.33676e+06	5.54076e+06	5.69586e+06	5.4976e+06
P0A8K1	P0A8K1		psd		4.37853e+06	4.52057e+06	4.24026e+06	4.43358e+06	4.18704e+06	4.36629e+06
P0A8K5	P0A8K5		yaeP		1.57187e+06	1.50319e+06	1.63566e+06	1.39232e+06	1.46302e+06	1.49362e+06
P0A8L1	P0A8L1		serS		2.51706e+07	2.47563e+07	2.50338e+07	2.47922e+07	2.44245e+07	2.49472e+07
P0A8L7	P0A8L7		yciU		2.4089e+06	2.92724e+06	1.85272e+06	2.71422e+06	2.77218e+06	2.89184e+06
P0A8M0	P0A8M0		asnS		2.77606e+07	2.80982e+07	2.74165e+07	2.74004e+07	2.73731e+07	2.73179e+07
P0A8M3	P0A8M3		thrS		1.15383e+07	1.17601e+07	1.1498e+07	1.17879e+07	1.17391e+07	1.19026e+07
P0A8M6	P0A8M6		yeeX		9.44004e+06	1.06147e+07	9.16589e+06	1.05332e+07	9.94263e+06	1.01199e+07
P0A8N0	P0A8N0		matP		5.43844e+06	4.89081e+06	5.14807e+06	4.18192e+06	4.75258e+06	4.03213e+06
P0A8N3	P0A8N3		lysS		4.03172e+07	3.99291e+07	3.99376e+07	3.94091e+07	3.97488e+07	3.96005e+07
P0A8N5	P0A8N5		lysU		2.0209e+07	2.06079e+07	2.06129e+07	2.0908e+07	2.12196e+07	2.07775e+07
P0A8N7	P0A8N7		epmA		3.12324e+06	3.1713e+06	3.2089e+06	3.27742e+06	3.26546e+06	3.41834e+06
P0A8P3	P0A8P3		yggX		2.17332e+07	2.15076e+07	2.1501e+07	2.1633e+07	2.19789e+07	2.14979e+07
P0A8Q0	P0A8Q0		frdC		1.82362e+06	1.88122e+06	1.90804e+06	1.81912e+06	1.88126e+06	1.79227e+06
P0A8Q6	P0A8Q6		clpS		1.46544e+06	1.57093e+06	1.47715e+06	1.55288e+06	1.60233e+06	1.63671e+06
P0A8R0	P0A8R0		rraA		2.02039e+07	1.97236e+07	2.06096e+07	1.97137e+07	1.91925e+07	2.00686e+07
P0A8R9	P0A8R9		hdfR		1.1625e+06	1.06765e+06	1.10016e+06	1.16797e+06	1.06851e+06	1.09146e+06
P0A8S1	P0A8S1		iciA		3.11834e+06	3.20749e+06	3.21934e+06	3.30719e+06	3.19316e+06	3.19397e+06
P0A8T1	P0A8T1		prmA		6.45348e+06	6.54095e+06	6.33085e+06	7.05186e+06	6.90243e+06	6.86043e+06
P0A8T7	P0A8T7		rpoC		5.05146e+07	5.01879e+07	4.98368e+07	4.9958e+07	4.99358e+07	5.01778e+07
P0A8U0	P0A8U0		syd		412948	509374	561837	649934	658679	648756
P0A8U2	P0A8U2		yafD		173215	110521	133030	146959	126589	102848
P0A8U6	P0A8U6		metJ		8.55115e+06	8.32823e+06	8.71335e+06	8.09806e+06	8.33071e+06	8.33779e+06
P0A8V0	P0A8V0		rbn		321573	350878	374850	365783	316916	365752
P0A8V2	P0A8V2		rpoB		7.03094e+07	7.06326e+07	7.03611e+07	6.92882e+07	6.95073e+07	7.07696e+07
P0A8V6	P0A8V6		fadR		6.73506e+06	6.74503e+06	6.6233e+06	6.63242e+06	6.50152e+06	6.94379e+06
P0A8W0	P0A8W0		nanR		2.79068e+06	2.80072e+06	2.68034e+06	2.88575e+06	2.7428e+06	2.6996e+06
P0A8W2	P0A8W2		slyA		9.21096e+06	9.64624e+06	9.77584e+06	9.49294e+06	9.30972e+06	9.93032e+06
P0A8W5	P0A8W5		yqgE		2.8349e+06	2.99633e+06	2.8606e+06	2.94448e+06	2.9429e+06	2.99221e+06
P0A8W8	P0A8W8		yfbU		1.75964e+07	1.76e+07	1.7947e+07	1.69029e+07	1.76233e+07	1.71277e+07
P0A8X0	P0A8X0		yjgA		6.37008e+06	6.45119e+06	6.31884e+06	6.5382e+06	6.59228e+06	6.44444e+06
P0A8X2	P0A8X2		yceI		1.17224e+06	1.22633e+06	1.09933e+06	1.2079e+06	1.23248e+06	1.21327e+06
P0A8Y1	P0A8Y1		yjjG		1.79981e+06	1.70026e+06	1.74721e+06	1.76691e+06	1.73395e+06	1.81383e+06
P0A8Y3	P0A8Y3		yihX		2.85e+06	2.79631e+06	2.87535e+06	2.92855e+06	2.93949e+06	2.91343e+06
P0A8Y5	P0A8Y5		yidA		4.67752e+06	4.82977e+06	4.72339e+06	4.79685e+06	4.69069e+06	4.79438e+06
P0A8Z0	P0A8Z0		yciA		2.15417e+06	2.09516e+06	2.13081e+06	2.1454e+06	2.07432e+06	2.23698e+06
P0A8Z3	P0A8Z3		ybgC		3.77537e+06	4.19632e+06	4.48424e+06	4.97011e+06	4.91921e+06	4.61418e+06
P0A8Z7	P0A8Z7		yqiA		258216	287185	293394	441425	366519	396288
P0A903	P0A903		bamC		2.12302e+07	2.153e+07	2.1053e+07	2.2347e+07	2.20815e+07	2.1965e+07
P0A905	P0A905		slyB		3.1683e+07	3.10074e+07	3.09955e+07	3.08514e+07	3.15228e+07	3.16199e+07
P0A908	P0A908		mipA		2.44086e+06	2.35816e+06	2.42493e+06	2.40243e+06	2.50948e+06	2.47281e+06
P0A910	P0A910		ompA		6.39679e+08	6.41953e+08	6.32598e+08	6.36027e+08	6.23327e+08	6.29255e+08
P0A912	P0A912		pal		5.69277e+07	5.56282e+07	5.608e+07	6.08761e+07	5.81385e+07	6.00967e+07
P0A915	P0A915		ompW		1.57907e+07	1.50701e+07	1.59435e+07	1.52112e+07	1.50374e+07	1.48466e+07
P0A917	P0A917		ompX		1.82717e+07	1.82584e+07	1.75508e+07	1.86418e+07	1.89688e+07	1.88479e+07
P0A921	P0A921		pldA		1.87914e+06	1.92549e+06	1.83544e+06	1.96766e+06	1.93783e+06	1.927e+06
P0A927	P0A927		tsx		9.7017e+06	9.62833e+06	9.58068e+06	1.03989e+07	1.0323e+07	1.00608e+07
P0A932	P0A932		gfcE		1.49446e+07	1.441e+07	1.49003e+07	1.52387e+07	1.48376e+07	1.47511e+07
P0A935	P0A935		mltA		5.88159e+06	6.10704e+06	5.42609e+06	6.05895e+06	6.10545e+06	6.05901e+06
P0A937	P0A937		bamE		6.86566e+06	6.97828e+06	6.82791e+06	7.07068e+06	7.12209e+06	6.92836e+06
P0A940	P0A940		bamA		1.43346e+07	1.45948e+07	1.42032e+07	1.4588e+07	1.46946e+07	1.49654e+07
P0A944	P0A944		rimI		695376	668569	621493	639694	579120	577030
P0A948	P0A948		rimJ		462975	477828	406943	528567	441023	386601
P0A951	P0A951		speG		1.09491e+06	1.27998e+06	1.16736e+06	1.35928e+06	1.24378e+06	1.21148e+06
P0A953	P0A953		fabB		1.69377e+07	1.71108e+07	1.70065e+07	1.66837e+07	1.65609e+07	1.67243e+07
P0A955	P0A955		eda		2.94988e+07	3.00923e+07	3.01712e+07	2.97432e+07	2.83814e+07	3.01858e+07
P0A959	P0A959		alaA		3.28376e+06	3.35026e+06	3.47418e+06	3.51776e+06	3.50822e+06	3.45658e+06
P0A962	P0A962		ansA		1.62905e+06	1.72032e+06	1.58209e+06	1.63031e+06	1.66844e+06	1.68054e+06
P0A964	P0A964		cheW		1.62179e+07	1.57858e+07	1.5532e+07	1.56593e+07	1.54887e+07	1.58304e+07
P0A968	P0A968		cspD		2.17762e+06	2.15571e+06	2.25764e+06	2.44874e+06	2.28348e+06	2.46218e+06
P0A972	P0A972		cspE		1.03853e+08	1.02986e+08	1.03293e+08	1.09552e+08	1.07981e+08	1.09168e+08
P0A978	P0A978		cspG		1.16017e+06	1.10234e+06	1.20369e+06	1.03728e+06	1.12946e+06	1.18302e+06
P0A988	P0A988		dnaN		4.55712e+06	4.5341e+06	4.54231e+06	4.51612e+06	4.57273e+06	4.54178e+06
P0A991	P0A991		fbaB		8.34251e+06	8.54913e+06	8.61146e+06	8.61028e+06	8.58007e+06	8.53643e+06
P0A993	P0A993		fbp		1.7237e+07	1.68222e+07	1.69697e+07	1.70829e+07	1.69058e+07	1.7362e+07
P0A996	P0A996		glpC		1.61838e+06	1.6323e+06	1.69977e+06	1.5686e+06	1.70753e+06	1.69192e+06
P0A998	P0A998		ftnA		4.61394e+07	4.65095e+07	4.76096e+07	4.81063e+07	4.56268e+07	4.6701e+07
P0A9A2	P0A9A2		ftnB		976568	1.00236e+06	990876	1.06667e+06	1.01335e+06	1.10703e+06
P0A9A6	P0A9A6		ftsZ		1.46623e+07	1.45683e+07	1.4641e+07	1.42566e+07	1.43217e+07	1.44276e+07
P0A9A9	P0A9A9		fur		1.83151e+07	1.82442e+07	1.83756e+07	1.82239e+07	1.84828e+07	1.85447e+07
P0A9B2	P0A9B2		gapA		3.32514e+08	3.30084e+08	3.20855e+08	3.31868e+08	3.32455e+08	3.32238e+08
P0A9B6	P0A9B6		epd		1.86561e+06	1.74634e+06	1.82944e+06	2.00879e+06	1.90364e+06	1.91235e+06
P0A9C0	P0A9C0		glpA		2.16009e+06	2.16807e+06	2.07347e+06	2.21286e+06	2.25702e+06	2.26504e+06
P0A9C3	P0A9C3		galM		7.12957e+06	7.38838e+06	6.81374e+06	7.55785e+06	6.9361e+06	7.50987e+06
P0A9C5	P0A9C5		glnA		4.13404e+07	4.18911e+07	4.10614e+07	4.29755e+07	4.2833e+07	4.34815e+07
P0A9C9	P0A9C9		glpX		4.15804e+06	4.21214e+06	4.22929e+06	4.25522e+06	4.3668e+06	4.23632e+06
P0A9D2	P0A9D2		gstA		9.44731e+06	9.65482e+06	9.23376e+06	9.15835e+06	9.28803e+06	9.1872e+06
P0A9D4	P0A9D4		cysE		3.1794e+06	3.35665e+06	3.34802e+06	3.27138e+06	3.19377e+06	3.34198e+06
P0A9D8	P0A9D8		dapD		4.00547e+07	4.09189e+07	4.01998e+07	3.99943e+07	3.88695e+07	3.92315e+07
P0A9E5	P0A9E5		fnr		7.43544e+06	7.85913e+06	7.48973e+06	8.01818e+06	7.87962e+06	7.88247e+06
P0A9F1	P0A9F1		mntR		1.16836e+06	1.17752e+06	1.2097e+06	1.39335e+06	1.26573e+06	1.3134e+06
P0A9F3	P0A9F3		cysB		3.93191e+06	4.02102e+06	3.87301e+06	3.93372e+06	3.88386e+06	3.97019e+06
P0A9F6	P0A9F6		gcvA		536940	601306	509795	454654	370913	430602
P0A9G2	P0A9G2		nhaR		1.23404e+06	1.21936e+06	1.28341e+06	1.23731e+06	1.10797e+06	1.2699e+06
P0A9G4	P0A9G4		cueR		402873	541680	496907	225387	441596	394775
P0A9G6	P0A9G6		aceA		2.3267e+07	2.29084e+07	2.03794e+07	2.28575e+07	2.26221e+07	2.24544e+07
P0A9G8	P0A9G8		modE		3.40271e+06	3.38603e+06	3.3927e+06	3.41091e+06	3.6586e+06	3.47378e+06
P0A9H1	P0A9H1		mug		1.26814e+06	1.26357e+06	1.07702e+06	1.21793e+06	1.25855e+06	1.23704e+06
P0A9H7	P0A9H7		cfa		3.38578e+06	3.33265e+06	3.33976e+06	3.50714e+06	3.41665e+06	3.51895e+06
P0A9H9	P0A9H9		cheZ		2.28781e+06	2.38283e+06	2.31181e+06	2.38688e+06	2.25432e+06	2.27172e+06
P0A9I1	P0A9I1		citE		6.23355e+06	6.67174e+06	6.44944e+06	6.65955e+06	6.29632e+06	6.3709e+06
P0A9I3	P0A9I3		gcvR		2.31932e+06	2.42407e+06	2.48088e+06	2.4242e+06	2.32268e+06	2.47311e+06
P0A9I8	P0A9I8		nirD		2.95405e+06	3.0002e+06	3.26728e+06	3.10386e+06	3.09763e+06	2.87258e+06
P0A9J0	P0A9J0		rng		4.69163e+06	4.77696e+06	4.78356e+06	4.61826e+06	4.58459e+06	4.57262e+06
P0A9J4	P0A9J4		panE		2.8736e+06	2.97287e+06	2.74732e+06	2.98131e+06	2.95216e+06	2.90922e+06
P0A9J6	P0A9J6		rbsK		3.67199e+06	3.71094e+06	3.53587e+06	3.4432e+06	3.204e+06	3.53427e+06
P0A9J8	P0A9J8		pheA		2.22806e+06	2.17749e+06	2.12807e+06	2.2025e+06	1.9887e+06	2.04485e+06
P0A9K3	P0A9K3		ybeZ		5.27652e+06	5.32403e+06	5.30994e+06	5.05444e+06	5.13984e+06	5.16722e+06
P0A9K7	P0A9K7		phoU		2.73514e+06	2.8654e+06	2.8843e+06	3.01279e+06	3.05343e+06	2.88135e+06
P0A9K9	P0A9K9		slyD		6.53281e+07	6.35799e+07	6.18039e+07	6.22472e+07	6.19626e+07	6.27244e+07
P0A9L3	P0A9L3		fklB		1.99897e+07	1.90416e+07	1.98958e+07	1.92684e+07	1.95037e+07	1.90723e+07
P0A9L5	P0A9L5		ppiC		2.56039e+06	2.67355e+06	2.54999e+06	2.53468e+06	2.38982e+06	2.58238e+06
P0A9L8	P0A9L8		proC		3.17689e+06	3.09517e+06	3.29e+06	3.16488e+06	2.97607e+06	3.1513e+06
P0A9M0	P0A9M0		lon		1.01222e+07	1.01319e+07	1.00948e+07	1.01711e+07	1.02788e+07	1.03624e+07
P0A9M2	P0A9M2		hpt		6.14778e+06	6.15436e+06	6.13496e+06	6.0761e+06	6.03185e+06	6.15432e+06
P0A9M5	P0A9M5		gpt		7.97538e+07	7.84799e+07	8.09241e+07	8.19216e+07	8.05074e+07	8.24242e+07
P0A9M8	P0A9M8		pta		4.75052e+07	4.69084e+07	4.78355e+07	4.69824e+07	4.70479e+07	4.74417e+07
P0A9N4	P0A9N4		pflA		4.98415e+06	5.16883e+06	5.25098e+06	5.37511e+06	5.34216e+06	5.28794e+06
P0A9P0	P0A9P0		lpdA		3.2985e+07	3.25925e+07	3.23231e+07	3.2939e+07	3.23979e+07	3.24869e+07
P0A9P4	P0A9P4		trxB		1.46975e+07	1.47773e+07	1.5013e+07	1.48847e+07	1.53125e+07	1.5385e+07
P0A9P6	P0A9P6		deaD		1.0081e+07	1.00152e+07	1.00341e+07	9.84953e+06	9.66465e+06	9.67339e+06
P0A9Q1	P0A9Q1		arcA		2.57092e+07	2.55028e+07	2.53705e+07	2.58129e+07	2.59687e+07	2.55281e+07
P0A9Q5	P0A9Q5		accD		3.15392e+07	3.08141e+07	3.11669e+07	3.05752e+07	3.1571e+07	3.20876e+07
P0A9Q7	P0A9Q7		adhE		2.01802e+08	2.02239e+08	2.03395e+08	1.96456e+08	1.93942e+08	1.96324e+08
P0A9Q9	P0A9Q9		asd		2.09715e+07	2.08376e+07	2.12764e+07	2.05425e+07	2.06658e+07	2.05418e+07
P0A9R4	P0A9R4		fdx		7.92613e+06	8.29362e+06	8.02491e+06	8.01673e+06	8.87904e+06	8.09841e+06
P0A9R7	P0A9R7		ftsE		3.46969e+06	3.60059e+06	3.37155e+06	3.51253e+06	3.50498e+06	3.42017e+06
P0A9S1	P0A9S1		fucO		1.28349e+06	1.35618e+06	1.28382e+06	1.19725e+06	1.09711e+06	1.23041e+06
P0A9S5	P0A9S5		gldA		1.37472e+07	1.41527e+07	1.36152e+07	1.31978e+07	1.26695e+07	1.33378e+07
P0A9T0	P0A9T0		serA		6.16039e+06	6.19441e+06	6.15271e+06	6.34315e+06	6.26577e+06	6.3638e+06
P0A9T4	P0A9T4		tas		9.83135e+06	9.68952e+06	9.51993e+06	9.3813e+06	9.36128e+06	9.35226e+06
P0A9T6	P0A9T6		ybaQ		789218	875260	794649	1.01501e+06	851337	966748
P0A9T8	P0A9T8		ybbA		830683	746430	840600	812621	812602	830730
P0A9U1	P0A9U1		ybhF		588081	557432	487749	549744	585413	563920
P0A9U3	P0A9U3		ybiT		6.10065e+06	6.10717e+06	6.0142e+06	6.18537e+06	6.08264e+06	6.34472e+06
P0A9V1	P0A9V1		lptB		6.07904e+06	6.09715e+06	6.03578e+06	6.07161e+06	6.06468e+06	6.17837e+06
P0A9W3	P0A9W3		yjjK		8.72522e+06	8.78861e+06	8.43293e+06	8.91554e+06	8.67306e+06	8.87152e+06
P0A9W6	P0A9W6		yrbA		1.28893e+07	1.31698e+07	1.31539e+07	1.34028e+07	1.40277e+07	1.3417e+07
P0A9W9	P0A9W9		yrdA		5.20347e+06	5.29302e+06	5.21937e+06	5.41347e+06	5.60864e+06	5.5165e+06
P0A9X4	P0A9X4		mreB		1.14602e+07	1.13712e+07	1.15264e+07	1.15107e+07	1.14098e+07	1.13011e+07
P0A9X9	P0A9X9		cspA		2.66673e+07	2.69511e+07	2.68428e+07	2.4837e+07	2.52919e+07	2.53672e+07
P0A9Y6	P0A9Y6		cspC		1.6381e+08	1.65605e+08	1.70226e+08	1.57322e+08	1.58431e+08	1.60069e+08
P0A9Z1	P0A9Z1		glnB		1.15717e+07	1.19579e+07	1.1886e+07	1.16239e+07	1.14089e+07	1.18655e+07
P0AA04	P0AA04		ptsH		4.4952e+07	4.57582e+07	4.65789e+07	4.82348e+07	4.60614e+07	4.76231e+07
P0AA10	P0AA10		rplM		6.99789e+07	7.14682e+07	6.95655e+07	7.26453e+07	7.28023e+07	7.29626e+07
P0AA16	P0AA16		ompR		1.08397e+07	1.07912e+07	1.1212e+07	1.11782e+07	1.06382e+07	1.08716e+07
P0AA25	P0AA25		trxA		2.88594e+07	2.83392e+07	2.87745e+07	2.77185e+07	2.67519e+07	2.71384e+07
P0AA31	P0AA31		yedF		3.06919e+06	3.2599e+06	3.27216e+06	3.29799e+06	3.20011e+06	3.21123e+06
P0AA39	P0AA39		rluC		1.28452e+06	1.20023e+06	1.26011e+06	1.26804e+06	1.29215e+06	1.32071e+06
P0AA43	P0AA43		rsuA		4.80152e+06	4.81542e+06	4.89961e+06	4.6103e+06	4.94839e+06	4.5381e+06
P0AA53	P0AA53		qmcA		1.8412e+06	1.98209e+06	1.88997e+06	2.06388e+06	2.04582e+06	2.0182e+06
P0AA86	P0AA86		dsbE		2.98821e+06	2.79837e+06	2.63301e+06	2.94459e+06	2.71495e+06	2.58785e+06
P0AA91	P0AA91		yeaY		1.52584e+06	1.54236e+06	1.53718e+06	1.47437e+06	1.48923e+06	1.42605e+06
P0AA93	P0AA93		ypdA		394587	441837	385774	411754	310592	307872
P0AA95	P0AA95		yacC		1.20901e+06	1.1355e+06	1.18006e+06	1.0462e+06	1.11947e+06	1.04737e+06
P0AA97	P0AA97		yaeQ		1.22169e+06	1.17222e+06	1.10803e+06	1.19512e+06	1.18596e+06	1.19267e+06
P0AAA1	P0AAA1		yagU		3.72241e+06	3.80278e+06	3.91615e+06	3.92286e+06	3.98942e+06	3.9868e+06
P0AAB4	P0AAB4		ubiD		2.11641e+06	2.18558e+06	2.28296e+06	2.16536e+06	1.9841e+06	2.24859e+06
P0AAB6	P0AAB6		galF		1.12256e+07	1.09556e+07	1.11213e+07	1.09018e+07	1.11785e+07	1.10945e+07
P0AAB8	P0AAB8		uspD		3.28337e+06	3.19726e+06	3.24029e+06	3.19697e+06	3.24751e+06	3.20551e+06
P0AAC0	P0AAC0		uspE		5.30666e+06	5.36909e+06	5.40446e+06	5.25432e+06	5.44726e+06	5.33429e+06
P0AAC8	P0AAC8		iscA		6.56744e+06	6.84233e+06	7.05331e+06	6.82338e+06	6.91588e+06	7.0301e+06
P0AAD6	P0AAD6		sdaC		680821	606449	696204	729332	708824	657692
P0AAF6	P0AAF6		artP		1.19736e+06	1.00398e+06	1.33505e+06	921749	1.05818e+06	1.05958e+06
P0AAG3	P0AAG3		gltL		562926	578976	454286	492848	464183	460854
P0AAH0	P0AAH0		pstB		1.22426e+06	1.2087e+06	1.21046e+06	1.19153e+06	1.11541e+06	1.22251e+06
P0AAH8	P0AAH8		sapF		552216	639887	629914	506656	554473	524287
P0AAI3	P0AAI3		ftsH		1.26e+07	1.26062e+07	1.22185e+07	1.23896e+07	1.24818e+07	1.25617e+07
P0AAI5	P0AAI5		fabF		4.12131e+07	4.14116e+07	4.21867e+07	4.35667e+07	4.34122e+07	4.37165e+07
P0AAI9	P0AAI9		fabD		5.33699e+06	5.41516e+06	5.22596e+06	5.12628e+06	5.17951e+06	5.25338e+06
P0AAJ3	P0AAJ3		fdnH		4.42296e+06	4.61144e+06	4.59926e+06	4.66564e+06	4.69569e+06	4.62686e+06
P0AAJ5	P0AAJ5		fdoH		3.93936e+06	3.77206e+06	3.78535e+06	4.01675e+06	3.71898e+06	3.83049e+06
P0AAJ8	P0AAJ8		hybA		1.78838e+06	1.94519e+06	1.91669e+06	1.97491e+06	1.99253e+06	1.95688e+06
P0AAK1	P0AAK1		hycB		1.46439e+06	1.37783e+06	1.49398e+06	1.63223e+06	1.7489e+06	1.58876e+06
P0AAN1	P0AAN1		hybE		1.18306e+06	1.12229e+06	1.1666e+06	1.16402e+06	1.17015e+06	1.14766e+06
P0AAN3	P0AAN3		hypB		3.02273e+06	3.2246e+06	3.17474e+06	3.11844e+06	3.14765e+06	3.16423e+06
P0AAN5	P0AAN5		yaiA		1.41678e+06	1.33327e+06	1.37842e+06	1.48288e+06	1.50797e+06	1.54139e+06
P0AAN9	P0AAN9		iraP		479051	524533	586949	516542	573839	461686
P0AAP3	P0AAP3		frmR		3.19075e+06	3.16605e+06	3.11759e+06	2.90996e+06	2.84341e+06	2.86568e+06
P0AAQ2	P0AAQ2		yajD		4.82014e+06	5.05181e+06	4.56561e+06	5.21095e+06	5.0253e+06	5.04037e+06
