Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P09394	P09394		glpQ		5.66407e+06	5.78411e+06	5.59049e+06	5.80397e+06	5.94826e+06	5.81932e+06
P09424	P09424		mtlD		2.31327e+06	2.30414e+06	2.32042e+06	2.22051e+06	2.22244e+06	2.1964e+06
P09549	P09549		dedD		1.2061e+06	1.24048e+06	1.19258e+06	1.24664e+06	1.32441e+06	1.24342e+06
P09831	P09831		gltB		2.59811e+06	2.56408e+06	2.57529e+06	2.53546e+06	2.51718e+06	2.5336e+06
P09832	P09832		gltD		2.94426e+06	2.9448e+06	3.03858e+06	3.10585e+06	3.02055e+06	3.18397e+06
P0A698	P0A698		uvrA		2.61349e+06	2.64012e+06	2.52584e+06	2.72067e+06	2.68381e+06	2.74236e+06
P0A6A0	P0A6A0		ubiB		1.60084e+06	1.69343e+06	1.53235e+06	1.69175e+06	1.81874e+06	1.77599e+06
P0A6A3	P0A6A3		ackA		1.87844e+08	1.87971e+08	1.92016e+08	1.79168e+08	1.77633e+08	1.78121e+08
P0A6A8	P0A6A8		acpP		1.38461e+08	1.39233e+08	1.4628e+08	1.29268e+08	1.1751e+08	1.25798e+08
P0A6B4	P0A6B4		alr		3.0177e+06	3.06573e+06	2.98546e+06	3.03232e+06	2.95762e+06	2.84861e+06
P0A6B7	P0A6B7		iscS		1.70647e+07	1.69122e+07	1.6908e+07	1.6812e+07	1.68548e+07	1.68026e+07
P0A6C1	P0A6C1		nfo		2.1518e+06	2.18167e+06	2.19901e+06	2.17492e+06	2.12168e+06	2.20366e+06
P0A6D0	P0A6D0		argR		1.5364e+06	1.48548e+06	1.69703e+06	1.56896e+06	1.6213e+06	1.71012e+06
P0A6D3	P0A6D3		aroA		5.73277e+06	5.7693e+06	5.84424e+06	6.32566e+06	6.28898e+06	6.42641e+06
P0A6D7	P0A6D7		aroK		1.22591e+07	1.2183e+07	1.24554e+07	1.24061e+07	1.21367e+07	1.17988e+07
P0A6E1	P0A6E1		aroL		71471.7	101445	105426	112782	87390.8	123650
P0A6E6	P0A6E6		atpC		7.71096e+06	7.74174e+06	7.85064e+06	7.18797e+06	7.38118e+06	7.27294e+06
P0A6E9	P0A6E9		bioD2		5.59222e+06	6.09231e+06	5.96224e+06	6.05705e+06	6.32896e+06	6.50461e+06
P0A6F1	P0A6F1		carA		5.73029e+06	5.61713e+06	5.80438e+06	5.84013e+06	5.73633e+06	5.82512e+06
P0A6F3	P0A6F3		glpK		5.05384e+06	4.89545e+06	5.09491e+06	5.09021e+06	4.96844e+06	4.89486e+06
P0A6F5	P0A6F5		groL		8.70356e+07	8.71993e+07	8.89695e+07	8.53501e+07	8.56154e+07	8.50796e+07
P0A6F9	P0A6F9		groS		1.04699e+08	1.06499e+08	1.06596e+08	8.36934e+07	9.13926e+07	8.48653e+07
P0A6G3	P0A6G3		pncC		2.09452e+06	2.14834e+06	2.19704e+06	2.19128e+06	2.26523e+06	2.24177e+06
P0A6G7	P0A6G7		clpP		2.25688e+07	2.272e+07	2.28367e+07	2.29605e+07	2.26626e+07	2.21678e+07
P0A6H1	P0A6H1		clpX		1.60583e+07	1.60679e+07	1.60555e+07	1.53509e+07	1.53609e+07	1.56439e+07
P0A6H5	P0A6H5		hslU		2.36132e+07	2.37814e+07	2.36703e+07	2.34026e+07	2.3603e+07	2.35657e+07
P0A6H8	P0A6H8		cls		185291	191894	212051	262894	228882	216978
P0A6I0	P0A6I0		cmk		1.06465e+07	1.04792e+07	1.05506e+07	1.0962e+07	1.05563e+07	1.0398e+07
P0A6I3	P0A6I3		coaA		3.30514e+06	3.5507e+06	3.37001e+06	3.73983e+06	3.61655e+06	3.78815e+06
P0A6I9	P0A6I9		coaE		1.1549e+06	1.20297e+06	1.15231e+06	1.38635e+06	1.34495e+06	1.29536e+06
P0A6J1	P0A6J1		cysC		1.43799e+06	1.38032e+06	1.41806e+06	1.43241e+06	1.55321e+06	1.54862e+06
P0A6J8	P0A6J8		ddlA		1.08319e+07	1.1127e+07	1.09767e+07	1.14414e+07	1.13706e+07	1.13253e+07
P0A6K1	P0A6K1		dapF		547709	626707	612575	641863	562493	620690
P0A6K3	P0A6K3		def		1.4162e+07	1.36492e+07	1.39369e+07	1.36183e+07	1.37341e+07	1.39363e+07
P0A6K6	P0A6K6		deoB		2.00045e+07	2.00905e+07	2.0336e+07	1.89659e+07	1.95013e+07	1.95689e+07
P0A6L0	P0A6L0		deoC		1.0109e+07	1.02235e+07	1.01121e+07	1.05133e+07	1.04559e+07	1.04032e+07
P0A6L2	P0A6L2		dapA		4.20543e+07	4.14715e+07	4.26722e+07	4.20609e+07	4.18819e+07	4.12382e+07
P0A6L7	P0A6L7		uxaB		1.46135e+06	1.40133e+06	1.53528e+06	1.37179e+06	1.41194e+06	1.64437e+06
P0A6L9	P0A6L9		hscB		5.99873e+06	5.61485e+06	5.83135e+06	5.25795e+06	5.44582e+06	5.75593e+06
P0A6M4	P0A6M4		dtd		2.3643e+06	2.20717e+06	2.107e+06	2.43803e+06	2.28985e+06	2.39905e+06
P0A6M8	P0A6M8		fusA		1.27214e+08	1.2907e+08	1.30582e+08	1.23171e+08	1.21147e+08	1.2e+08
P0A6N4	P0A6N4		efp		5.4442e+07	5.37766e+07	5.24179e+07	5.20503e+07	5.20945e+07	5.10013e+07
P0A6N8	P0A6N8		yeiP		1.17932e+07	1.16053e+07	1.18544e+07	1.15164e+07	1.19539e+07	1.20564e+07
P0A6P1	P0A6P1		tsf		2.04669e+08	2.04748e+08	2.09444e+08	1.98532e+08	1.92555e+08	1.9866e+08
P0A6P5	P0A6P5		der		4.51374e+06	4.72737e+06	4.46595e+06	4.68524e+06	4.7459e+06	4.90074e+06
P0A6P7	P0A6P7		engB		9.02827e+06	8.76866e+06	9.02958e+06	8.69359e+06	8.4497e+06	9.12834e+06
P0A6P9	P0A6P9		eno		1.50362e+08	1.52541e+08	1.55235e+08	1.41519e+08	1.44789e+08	1.4201e+08
P0A6Q3	P0A6Q3		fabA		1.46098e+07	1.46085e+07	1.44669e+07	1.40986e+07	1.36758e+07	1.30708e+07
P0A6Q6	P0A6Q6		fabZ		2.59777e+07	2.6097e+07	2.59587e+07	2.68228e+07	2.69476e+07	2.54418e+07
P0A6R0	P0A6R0		fabH		1.73233e+07	1.71438e+07	1.7648e+07	1.74369e+07	1.788e+07	1.72855e+07
P0A6R3	P0A6R3		fis		6.90379e+06	6.78998e+06	7.34746e+06	6.80476e+06	6.53025e+06	6.18023e+06
P0A6S0	P0A6S0		flgH		2.48939e+06	2.54157e+06	2.50416e+06	2.68803e+06	2.73115e+06	2.71884e+06
P0A6S7	P0A6S7		gpsA		5.07346e+06	5.06253e+06	4.74931e+06	5.11173e+06	5.29357e+06	5.34971e+06
P0A6T1	P0A6T1		pgi		4.67991e+07	4.60703e+07	4.71607e+07	4.58875e+07	4.6082e+07	4.47471e+07
P0A6T3	P0A6T3		galK		3.40016e+06	3.499e+06	3.56209e+06	3.41953e+06	3.53462e+06	3.35806e+06
P0A6T5	P0A6T5		folE		4.07188e+06	4.09469e+06	4.10813e+06	4.30189e+06	4.54038e+06	4.21345e+06
P0A6T9	P0A6T9		gcvH		2.07631e+06	2.20214e+06	2.31241e+06	2.10906e+06	1.91224e+06	1.87372e+06
P0A6U3	P0A6U3		mnmG		6.45075e+06	6.57708e+06	6.61418e+06	6.54258e+06	6.63759e+06	6.364e+06
P0A6U5	P0A6U5		rsmG		6.14169e+06	6.02956e+06	6.06924e+06	5.64264e+06	6.01728e+06	5.54386e+06
P0A6U8	P0A6U8		glgA		3.03424e+06	3.34218e+06	3.04039e+06	3.34286e+06	3.26752e+06	3.19311e+06
P0A6V1	P0A6V1		glgC		7.46618e+06	6.97269e+06	7.34516e+06	7.39311e+06	7.43814e+06	7.48603e+06
P0A6V8	P0A6V8		glk		1.08615e+07	1.09106e+07	1.05551e+07	1.11248e+07	1.05253e+07	1.09545e+07
P0A6W5	P0A6W5		greA		2.59426e+07	2.63008e+07	2.50637e+07	2.57539e+07	2.57547e+07	2.49041e+07
P0A6W9	P0A6W9		gshA		5.40549e+06	5.58477e+06	5.81357e+06	5.41298e+06	5.57811e+06	5.67793e+06
P0A6X1	P0A6X1		hemA		344127			305646	298348	361874
P0A6X3	P0A6X3		hfq		925221	646533	907709	728765	779301	683055
P0A6X7	P0A6X7		ihfA		4.84495e+07	5.02221e+07	5.03213e+07	4.69834e+07	4.92104e+07	5.13996e+07
P0A6Y1	P0A6Y1		ihfB		1.11437e+07	1.07823e+07	1.11361e+07	9.15706e+06	1.02213e+07	9.59716e+06
P0A6Y5	P0A6Y5		hslO		7.12073e+06	6.98084e+06	7.11967e+06	7.13483e+06	7.10843e+06	7.2177e+06
P0A6Y8	P0A6Y8		dnaK		4.85628e+07	4.81989e+07	4.94218e+07	4.75178e+07	4.70927e+07	4.68711e+07
P0A6Z1	P0A6Z1		hscA		4.90675e+06	4.95107e+06	4.84284e+06	4.91368e+06	4.94075e+06	4.97907e+06
P0A6Z3	P0A6Z3		htpG		3.07019e+07	3.01175e+07	3.04637e+07	3.00178e+07	2.96906e+07	2.971e+07
P0A6Z6	P0A6Z6		nikR		2.16527e+06	2.09121e+06	2.04257e+06	1.83584e+06	2.06267e+06	2.06747e+06
P0A705	P0A705		infB		2.34499e+07	2.33627e+07	2.3541e+07	2.36029e+07	2.36091e+07	2.39061e+07
P0A707	P0A707		infC		4.80714e+07	5.09238e+07	5.12902e+07	4.96433e+07	4.98174e+07	4.89762e+07
P0A715	P0A715		kdsA		2.28843e+07	2.31177e+07	2.29015e+07	2.3606e+07	2.32769e+07	2.32568e+07
P0A717	P0A717		prs		3.10775e+07	3.13851e+07	3.23479e+07	3.04325e+07	3.0444e+07	3.08224e+07
P0A720	P0A720		tmk		3.14115e+06	3.41116e+06	3.10965e+06	3.03658e+06	3.0441e+06	3.15504e+06
P0A722	P0A722		lpxA		8.3145e+06	8.62131e+06	8.85226e+06	8.27175e+06	8.17969e+06	8.55424e+06
P0A725	P0A725		lpxC		422488	801320	664964	455727	441695	384974
P0A729	P0A729		yceF		2.20001e+06	2.27902e+06	2.30219e+06	2.26673e+06	2.36023e+06	2.35517e+06
P0A731	P0A731		mgsA		3.87381e+06	3.81087e+06	4.11116e+06	3.4776e+06	3.60243e+06	3.83109e+06
P0A734	P0A734		minE		3.40022e+07	3.44466e+07	3.31398e+07	3.44118e+07	3.40076e+07	3.2652e+07
P0A738	P0A738		moaC		806614	787846	758523	806259	810071	756221
P0A744	P0A744		msrA		3.72674e+06	2.89187e+06	3.65119e+06	3.36877e+06	3.51515e+06	3.34447e+06
P0A746	P0A746		msrB		1.51498e+06	1.51125e+06	1.56002e+06	1.41815e+06	1.42941e+06	1.32962e+06
P0A749	P0A749		murA		8.03039e+06	7.91989e+06	7.79352e+06	7.73822e+06	7.99311e+06	8.1667e+06
P0A752	P0A752		nadD		600126	672843	673684	683155	540903	653244
P0A759	P0A759		nagB		4.91298e+06	4.68982e+06	5.09895e+06	5.24062e+06	5.12829e+06	4.94865e+06
P0A763	P0A763		ndk		1.34215e+07	1.34557e+07	1.34362e+07	1.29285e+07	1.30858e+07	1.26919e+07
P0A780	P0A780		nusB		1.27886e+07	1.26344e+07	1.24529e+07	1.32714e+07	1.34778e+07	1.32249e+07
P0A784	P0A784		orn		2.9476e+06	2.93213e+06	2.87875e+06	2.77058e+06	2.77024e+06	2.68426e+06
P0A786	P0A786		pyrB		2.43338e+06	2.52675e+06	2.41023e+06	2.51859e+06	2.48977e+06	2.56389e+06
P0A790	P0A790		panD		7.76896e+06	7.42253e+06	7.27991e+06	7.62425e+06	7.56378e+06	7.23747e+06
P0A794	P0A794		pdxJ		6.51705e+06	6.17888e+06	6.13878e+06	6.03425e+06	6.04476e+06	5.92806e+06
P0A796	P0A796		pfkA		2.44656e+07	2.40524e+07	2.43324e+07	2.35458e+07	2.279e+07	2.26654e+07
P0A799	P0A799		pgk		1.78973e+08	1.76721e+08	1.79521e+08	1.75546e+08	1.72655e+08	1.73251e+08
P0A7A2	P0A7A2		gpmB		1.69344e+06	1.66827e+06	1.50091e+06	1.50559e+06	1.62873e+06	1.75577e+06
P0A7A5	P0A7A5		pcm		850696	738752	798993	724562	658801	696337
P0A7A7	P0A7A7		plsB		3.28084e+06	3.40848e+06	3.2013e+06	3.32255e+06	3.49304e+06	3.28572e+06
P0A7A9	P0A7A9		ppa		8.89949e+07	9.20847e+07	8.91954e+07	8.96438e+07	8.96378e+07	8.53442e+07
P0A7B1	P0A7B1		ppk		1.85497e+06	1.82309e+06	1.77019e+06	1.81096e+06	1.78464e+06	1.82103e+06
P0A7B5	P0A7B5		proB		4.49229e+06	4.48699e+06	4.43663e+06	4.65609e+06	4.46449e+06	4.57688e+06
P0A7B8	P0A7B8		hslV		1.60102e+07	1.6997e+07	1.52482e+07	1.29619e+07	1.38172e+07	1.22149e+07
P0A7C2	P0A7C2		lexA		4.43701e+06	4.52444e+06	4.42416e+06	4.54786e+06	4.42497e+06	4.48987e+06
P0A7C6	P0A7C6		pepE		5.54668e+06	5.4262e+06	5.35351e+06	5.70276e+06	5.57705e+06	5.75152e+06
P0A7D1	P0A7D1		pth		5.29563e+06	5.12068e+06	5.21917e+06	5.18509e+06	5.24732e+06	5.12815e+06
P0A7D4	P0A7D4		purA		4.45115e+07	4.44406e+07	4.40761e+07	4.40415e+07	4.47994e+07	4.38943e+07
P0A7D7	P0A7D7		purC		7.26411e+06	7.50356e+06	7.13304e+06	7.15735e+06	7.18436e+06	7.1767e+06
P0A7E1	P0A7E1		pyrD		7.00711e+06	6.82715e+06	6.58429e+06	7.41914e+06	7.22234e+06	7.41021e+06
P0A7E3	P0A7E3		pyrE		4.10402e+06	4.07432e+06	4.04316e+06	4.16575e+06	4.14442e+06	4.04658e+06
P0A7E5	P0A7E5		pyrG		1.65252e+07	1.66666e+07	1.60401e+07	1.64196e+07	1.62357e+07	1.64631e+07
P0A7E9	P0A7E9		pyrH		8.10464e+06	8.56683e+06	8.57242e+06	8.5344e+06	8.0435e+06	8.20842e+06
P0A7F3	P0A7F3		pyrI		2.1407e+06	2.30711e+06	2.15247e+06	2.14928e+06	2.21651e+06	2.26099e+06
P0A7F6	P0A7F6		speD		1.87501e+06	1.86541e+06	1.8468e+06	1.68852e+06	1.79449e+06	1.82042e+06
P0A7F9	P0A7F9		queA		4.37944e+06	4.36076e+06	4.43412e+06	4.39889e+06	4.21957e+06	4.1827e+06
P0A7G2	P0A7G2		rbfA		2.64203e+07	2.63704e+07	2.55447e+07	2.53145e+07	2.52068e+07	2.46984e+07
P0A7G6	P0A7G6		recA		1.13781e+07	1.1058e+07	1.12564e+07	1.13206e+07	1.14905e+07	1.14497e+07
P0A7H6	P0A7H6		recR		846038	739177	783186	776828	774401	869584
P0A7I0	P0A7I0		prfA		4.37672e+06	4.19722e+06	4.25927e+06	4.36917e+06	4.46997e+06	4.43356e+06
P0A7I4	P0A7I4		prfC		5.80817e+06	5.72448e+06	5.66393e+06	5.33404e+06	5.29978e+06	5.26105e+06
P0A7I7	P0A7I7		ribA		9.4821e+06	9.64063e+06	9.57009e+06	9.22924e+06	9.49717e+06	9.56834e+06
P0A7J0	P0A7J0		ribB		1.40065e+07	1.34861e+07	1.41245e+07	1.24978e+07	1.24066e+07	1.21576e+07
P0A7J3	P0A7J3		rplJ		5.13092e+08	5.24728e+08	5.13526e+08	5.37078e+08	5.33345e+08	5.25484e+08
P0A7J7	P0A7J7		rplK		1.51324e+08	1.50251e+08	1.45295e+08	1.4861e+08	1.46556e+08	1.50967e+08
P0A7K2	P0A7K2		rplL		1.77704e+08	1.85211e+08	1.80685e+08	1.8149e+08	1.8603e+08	1.83522e+08
P0A7K6	P0A7K6		rplS		5.95107e+07	5.86283e+07	5.97241e+07	5.81734e+07	5.75271e+07	5.75716e+07
P0A7L0	P0A7L0		rplA		1.63327e+08	1.73059e+08	1.66034e+08	1.52069e+08	1.5183e+08	1.53358e+08
P0A7L3	P0A7L3		rplT		4.18438e+07	4.22846e+07	4.06273e+07	4.29682e+07	4.30373e+07	4.15272e+07
P0A7L8	P0A7L8		rpmA		1.1583e+08	1.16097e+08	1.15835e+08	1.15692e+08	1.17741e+08	1.19406e+08
P0A7M2	P0A7M2		rpmB		1.40727e+08	1.40485e+08	1.31833e+08	1.40785e+08	1.40352e+08	1.41586e+08
P0A7M6	P0A7M6		rpmC		2.82326e+07	2.88376e+07	2.86532e+07	2.69341e+07	2.71016e+07	3.12002e+07
P0A7M9	P0A7M9		rpmE		8.62262e+07	8.46424e+07	8.76207e+07	8.27777e+07	8.5088e+07	8.41064e+07
P0A7N4	P0A7N4		rpmF		4.77096e+07	4.64524e+07	4.7942e+07	4.43709e+07	4.45096e+07	4.57291e+07
P0A7N9	P0A7N9		rpmG		1.17875e+08	1.20502e+08	1.18588e+08	1.15648e+08	1.05896e+08	1.12974e+08
P0A7P5	P0A7P5		rpmH		2.50873e+07	2.7182e+07	2.68458e+07	2.69414e+07	2.67474e+07	2.61621e+07
P0A7Q1	P0A7Q1		rpmI		1.50673e+07	1.48977e+07	1.55624e+07	1.71683e+07	1.67577e+07	1.58932e+07
P0A7R1	P0A7R1		rplI		3.10504e+08	3.14788e+08	3.15716e+08	3.13613e+08	3.0574e+08	3.14019e+08
P0A7R5	P0A7R5		rpsJ		1.69332e+08	1.67152e+08	1.72007e+08	1.63967e+08	1.61871e+08	1.62429e+08
P0A7R9	P0A7R9		rpsK		9.41031e+07	9.18543e+07	9.40156e+07	9.34376e+07	9.4363e+07	9.36258e+07
P0A7S3	P0A7S3		rpsL		7.44307e+07	7.66839e+07	7.66513e+07	7.69579e+07	7.3034e+07	7.57608e+07
P0A7S9	P0A7S9		rpsM		4.09161e+07	4.15089e+07	4.01413e+07	4.12496e+07	4.06478e+07	3.99003e+07
P0A7T3	P0A7T3		rpsP		7.80992e+07	7.92023e+07	7.91812e+07	7.5167e+07	7.55729e+07	7.23816e+07
P0A7T7	P0A7T7		rpsR		3.00931e+07	3.1437e+07	3.15434e+07	3.01434e+07	3.1318e+07	3.1634e+07
P0A7U3	P0A7U3		rpsS		8.45914e+07	8.71719e+07	8.535e+07	8.52912e+07	8.49095e+07	8.30144e+07
P0A7U7	P0A7U7		rpsT		2.98154e+07	2.94334e+07	3.01652e+07	3.01381e+07	2.98947e+07	3.09443e+07
P0A7V0	P0A7V0		rpsB		1.41268e+08	1.44125e+08	1.44533e+08	1.39554e+08	1.41015e+08	1.36186e+08
P0A7V3	P0A7V3		rpsC		9.55416e+07	9.71239e+07	9.84568e+07	9.49961e+07	9.52958e+07	9.31913e+07
P0A7V8	P0A7V8		rpsD		1.96917e+08	2.01199e+08	1.98882e+08	1.97585e+08	2.00248e+08	2.03226e+08
P0A7W1	P0A7W1		rpsE		2.23249e+08	2.27861e+08	2.24938e+08	2.13189e+08	2.12552e+08	2.08814e+08
P0A7W7	P0A7W7		rpsH		4.84332e+07	5.10663e+07	5.04594e+07	5.20967e+07	4.98123e+07	4.856e+07
P0A7X3	P0A7X3		rpsI		9.16458e+07	9.11397e+07	9.05617e+07	8.41235e+07	8.18875e+07	8.24713e+07
P0A7X6	P0A7X6		rimM		6.69454e+06	6.29322e+06	6.61116e+06	6.88777e+06	6.75786e+06	6.49447e+06
P0A7Y0	P0A7Y0		rnc		9.9743e+06	9.83227e+06	1.01689e+07	9.65074e+06	9.9478e+06	9.63146e+06
P0A7Y8	P0A7Y8		rnpA		993227	1.01929e+06	903811	1.1094e+06	1.03484e+06	1.05929e+06
P0A7Z0	P0A7Z0		rpiA		2.04312e+07	1.98553e+07	2.03748e+07	2.1538e+07	2.04746e+07	2.04311e+07
P0A7Z4	P0A7Z4		rpoA		1.0571e+08	1.07999e+08	1.08936e+08	1.05416e+08	1.05156e+08	1.04972e+08
P0A800	P0A800		rpoZ		4.30588e+07	4.28158e+07	4.36812e+07	4.14829e+07	4.17786e+07	4.18552e+07
P0A805	P0A805		frr		2.73974e+07	2.7772e+07	2.82922e+07	2.85208e+07	2.75052e+07	2.72189e+07
P0A809	P0A809		ruvA		519584	570577	502965	512242	475591	433498
P0A812	P0A812		ruvB		1.18201e+06	1.22643e+06	1.16974e+06	1.25263e+06	1.19879e+06	1.22337e+06
P0A817	P0A817		metK		1.92902e+07	1.91107e+07	1.92829e+07	1.92244e+07	1.93478e+07	1.88783e+07
P0A821	P0A821		selA		960609	1.00216e+06	977187	967877	996611	986731
P0A825	P0A825		glyA		2.80138e+07	2.79146e+07	2.7897e+07	2.73839e+07	2.65155e+07	2.64882e+07
P0A832	P0A832		smpB		3.79495e+06	3.82662e+06	3.98382e+06	4.10758e+06	4.3308e+06	4.05406e+06
P0A836	P0A836		sucC		9.2047e+06	9.52949e+06	9.30741e+06	9.42191e+06	9.20378e+06	9.3809e+06
P0A840	P0A840		surE		1.76673e+06	1.62319e+06	1.78128e+06	1.76671e+06	1.70176e+06	1.80994e+06
P0A843	P0A843		tatE		7.80809e+06	9.29532e+06	8.19317e+06	9.02282e+06	8.87929e+06	8.53838e+06
P0A847	P0A847		tgt		3.25303e+06	3.37969e+06	3.43182e+06	3.16914e+06	3.29999e+06	3.27506e+06
P0A850	P0A850		tig		1.27115e+08	1.2951e+08	1.30413e+08	1.25144e+08	1.26267e+08	1.25798e+08
P0A853	P0A853		tnaA		3.51784e+06	3.64387e+06	3.57336e+06	3.62329e+06	3.52408e+06	3.61264e+06
P0A855	P0A855		tolB		1.68568e+07	1.59986e+07	1.62633e+07	1.52958e+07	1.57951e+07	1.54194e+07
P0A858	P0A858		tpiA		8.68743e+07	8.91783e+07	9.13335e+07	8.45027e+07	8.32463e+07	8.07392e+07
P0A862	P0A862		tpx		3.80993e+07	3.97159e+07	3.91685e+07	4.03369e+07	3.99897e+07	4.052e+07
P0A867	P0A867		talA		4.87646e+06	4.87967e+06	4.84178e+06	4.80708e+06	4.72376e+06	4.80071e+06
P0A870	P0A870		talB		3.4757e+07	3.54072e+07	3.47941e+07	3.41196e+07	3.44295e+07	3.38112e+07
P0A873	P0A873		trmD		3.85258e+06	3.97977e+06	3.91858e+06	4.24886e+06	4.02667e+06	4.14401e+06
P0A877	P0A877		trpA		1.70323e+06	1.7107e+06	1.72786e+06	1.692e+06	1.68071e+06	1.50129e+06
P0A879	P0A879		trpB		424314	479831	434061	431402	432743	440780
P0A884	P0A884		thyA		9.67988e+06	9.27329e+06	9.3413e+06	8.99338e+06	9.24885e+06	9.35578e+06
P0A887	P0A887		ubiE		7.73269e+06	8.23912e+06	7.95684e+06	7.95338e+06	7.91064e+06	7.9602e+06
P0A890	P0A890		tusA		847731	828595	856821	785595	714110	663053
P0A894	P0A894		yhbJ		1.5938e+06	1.58674e+06	1.59631e+06	1.49661e+06	1.50825e+06	1.52797e+06
P0A898	P0A898		ybeY		3.51225e+06	3.35331e+06	3.56561e+06	3.29582e+06	3.27923e+06	3.01822e+06
P0A8A0	P0A8A0		yebC		5.13201e+06	5.04331e+06	5.11942e+06	4.93828e+06	4.99823e+06	5.07024e+06
P0A8A2	P0A8A2		yeeN		8.0548e+06	8.44245e+06	8.49059e+06	8.76736e+06	8.77847e+06	8.7694e+06
P0A8A4	P0A8A4		ppsR		2.309e+06	2.24259e+06	2.16681e+06	2.30333e+06	2.21605e+06	2.13551e+06
P0A8A8	P0A8A8		rimP		1.85347e+07	1.70989e+07	1.75629e+07	1.53828e+07	1.66289e+07	1.59468e+07
P0A8B2	P0A8B2		yfcN		1.43765e+06	1.64043e+06	1.51868e+06	1.66936e+06	1.75353e+06	1.73749e+06
P0A8B5	P0A8B5		ybaB		1.8754e+06	1.99204e+06	1.30123e+06	1.54188e+06	1.86291e+06	1.99883e+06
P0A8C1	P0A8C1		ybjQ		1.40034e+06	1.23301e+06	1.51549e+06	1.38617e+06	1.3498e+06	1.84016e+06
P0A8C4	P0A8C4		ygfB		3.26598e+06	3.51948e+06	3.44557e+06	3.16642e+06	3.23747e+06	3.3074e+06
P0A8D0	P0A8D0		nrdR		1.57223e+06	1.58253e+06	1.64477e+06	1.52609e+06	1.46157e+06	1.46026e+06
P0A8D3	P0A8D3		yaiI		1.33074e+06	1.31241e+06	1.25954e+06	1.27737e+06	1.28169e+06	1.17665e+06
P0A8D6	P0A8D6		ymdB		1.70478e+06	1.69975e+06	1.50829e+06	1.71228e+06	1.74395e+06	1.77277e+06
P0A8E1	P0A8E1		ycfP		5.96728e+06	5.99805e+06	6.08775e+06	5.96274e+06	6.05877e+06	5.64779e+06
P0A8E7	P0A8E7		yajQ		1.6331e+07	1.60997e+07	1.62475e+07	1.5455e+07	1.57787e+07	1.5544e+07
P0A8F0	P0A8F0		upp		3.95313e+07	3.98499e+07	4.09044e+07	4.00951e+07	4.08426e+07	3.95705e+07
P0A8F4	P0A8F4		udk		7.63459e+06	7.82607e+06	7.54361e+06	7.74494e+06	7.88315e+06	7.89383e+06
P0A8F8	P0A8F8		uvrB		6.52824e+06	6.75287e+06	6.41018e+06	7.06826e+06	7.3146e+06	6.68614e+06
P0A8G3	P0A8G3		uxaC		1.37756e+06	1.37221e+06	1.36973e+06	1.36043e+06	1.39249e+06	1.35075e+06
P0A8G6	P0A8G6		wrbA		9.52436e+06	9.185e+06	9.40536e+06	9.96468e+06	9.69563e+06	9.56549e+06
P0A8G9	P0A8G9		xseB		9.44472e+06	9.6367e+06	9.43075e+06	9.83442e+06	1.00127e+07	1.01602e+07
P0A8H8	P0A8H8		yacG		2.01969e+06	2.03626e+06	2.08445e+06	2.14714e+06	2.16538e+06	1.85245e+06
P0A8I1	P0A8I1		yqgF		1.52484e+06	1.62542e+06	1.65122e+06	1.46034e+06	1.59658e+06	1.44702e+06
P0A8I3	P0A8I3		yaaA		2.91013e+06	2.96994e+06	2.91319e+06	2.93654e+06	2.89434e+06	2.8782e+06
P0A8I5	P0A8I5		trmB		7.05687e+06	6.63298e+06	7.07799e+06	5.97368e+06	5.93381e+06	6.08939e+06
P0A8I8	P0A8I8		rlmH		4.06007e+06	4.16186e+06	4.13012e+06	3.94033e+06	3.97829e+06	3.85542e+06
P0A8J2	P0A8J2		dnaT		994173	988514	1.15093e+06	1.03138e+06	1.12735e+06	988571
P0A8J4	P0A8J4		ybeD		1.49342e+07	1.45109e+07	1.49683e+07	1.40934e+07	1.4024e+07	1.35741e+07
P0A8J8	P0A8J8		rhlB		5.20368e+06	5.13502e+06	5.14476e+06	5.15665e+06	5.14228e+06	5.25934e+06
P0A8K1	P0A8K1		psd		4.4479e+06	4.67996e+06	4.51205e+06	4.67501e+06	4.4373e+06	4.66193e+06
P0A8K5	P0A8K5		yaeP		1.61391e+06	1.93312e+06	1.83549e+06	1.14826e+06	1.7833e+06	1.33491e+06
P0A8L1	P0A8L1		serS		3.20882e+07	3.26797e+07	3.23704e+07	3.23254e+07	3.12263e+07	3.12964e+07
P0A8L7	P0A8L7		yciU		2.77181e+06	2.92087e+06	2.74805e+06	2.7406e+06	2.5042e+06	2.64918e+06
P0A8M0	P0A8M0		asnS		3.00423e+07	3.10917e+07	3.01431e+07	3.14898e+07	3.07003e+07	3.13925e+07
