Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P22255	P22255		cysQ		7.49915e+06	7.49774e+06	7.13556e+06	7.31683e+06	7.66241e+06	7.19691e+06
P22256	P22256		gabT		908236	1.31588e+06	1.11252e+06	1.18668e+06	1.08385e+06	1.18073e+06
P22259	P22259		pckA		7.76355e+06	7.55941e+06	7.73643e+06	7.86354e+06	7.96017e+06	7.76812e+06
P22333	P22333		add		1.40709e+07	1.42873e+07	1.45137e+07	1.32778e+07	1.37418e+07	1.39991e+07
P22523	P22523		mukB		4.19763e+06	4.21365e+06	4.15978e+06	4.17398e+06	4.16549e+06	4.1985e+06
P22524	P22524		mukE		5.70624e+06	5.80971e+06	5.94706e+06	5.67856e+06	5.72888e+06	5.64517e+06
P22525	P22525		ycbB		1.67106e+06	1.55435e+06	1.74919e+06	1.88117e+06	1.78154e+06	1.68603e+06
P22634	P22634		murI		928236	1.05377e+06	1.05186e+06	1.01772e+06	1.17213e+06	1.12634e+06
P22939	P22939		ispA		5.04409e+06	4.7641e+06	4.74685e+06	4.16078e+06	4.50696e+06	4.67692e+06
P23003	P23003		trmA		1.00856e+06	1.05517e+06	1.01352e+06	1.08489e+06	1.14709e+06	1.06554e+06
P23305	P23305		yigA		1.44072e+06	1.49119e+06	1.3504e+06	1.48809e+06	1.49605e+06	1.41029e+06
P23331	P23331		tdk		3.02438e+06	2.80079e+06	3.0155e+06	2.92519e+06	2.99181e+06	2.80335e+06
P23538	P23538		ppsA		5.10289e+06	4.93646e+06	5.07256e+06	5.13655e+06	5.09567e+06	5.26811e+06
P23721	P23721		serC		1.34026e+07	1.32334e+07	1.31097e+07	1.33315e+07	1.29769e+07	1.30886e+07
P23827	P23827		eco		1.26642e+07	1.2348e+07	1.24175e+07	1.28184e+07	1.29651e+07	1.26804e+07
P23830	P23830		pssA		1.3708e+06	1.3913e+06	1.37111e+06	1.32926e+06	1.27849e+06	1.47643e+06
P23836	P23836		phoP		2.23346e+07	2.17872e+07	2.19893e+07	2.16845e+07	2.27121e+07	2.16313e+07
P23837	P23837		phoQ		1.2264e+06	1.32849e+06	1.19342e+06	1.3826e+06	1.35966e+06	1.21686e+06
P23839	P23839		yicC		6.16304e+06	5.96889e+06	5.91661e+06	5.82583e+06	6.01657e+06	6.10708e+06
P23843	P23843		oppA		5.09e+06	5.22228e+06	5.27876e+06	5.41972e+06	5.22692e+06	5.51307e+06
P23845	P23845		cysN		3.40703e+06	3.47912e+06	3.53417e+06	3.49396e+06	3.58646e+06	3.54408e+06
P23857	P23857		pspE		947743	951663	907597	1.0313e+06	1.0068e+06	1.07626e+06
P23865	P23865		prc		7.07581e+06	7.11e+06	6.82139e+06	6.88815e+06	6.92807e+06	6.95724e+06
P23869	P23869		ppiB		3.99836e+07	3.82692e+07	4.0488e+07	4.14221e+07	4.3159e+07	4.14033e+07
P23871	P23871		hemH		2.48339e+06	2.69414e+06	2.56186e+06	2.51012e+06	2.6342e+06	2.45957e+06
P23882	P23882		fmt		7.41384e+06	7.28654e+06	6.99982e+06	7.15697e+06	7.75224e+06	7.31956e+06
P23893	P23893		hemL		2.96942e+07	2.95716e+07	2.95629e+07	2.94e+07	2.98887e+07	2.95031e+07
P23894	P23894		htpX		4.41453e+06	4.52208e+06	4.39238e+06	4.33761e+06	4.7855e+06	4.27789e+06
P23908	P23908		argE		1.53606e+06	1.24486e+06	1.45166e+06	1.3256e+06	1.31843e+06	1.30358e+06
P23909	P23909		mutS		3.51995e+06	3.44613e+06	3.38167e+06	3.53723e+06	3.5295e+06	3.57485e+06
P23917	P23917		mak		629431	507798	537871	480239	544849	620663
P24169	P24169		speF		6.17903e+06	6.61209e+06	6.62278e+06	7.00105e+06	6.66922e+06	6.57974e+06
P24171	P24171		dcp		1.9159e+06	1.8914e+06	1.89848e+06	1.82232e+06	1.83863e+06	1.81974e+06
P24178	P24178		yffB		4.59382e+06	4.51657e+06	4.54424e+06	4.3746e+06	4.80901e+06	4.47081e+06
P24182	P24182		accC		2.00828e+07	2.00367e+07	2.01405e+07	2.00016e+07	2.04832e+07	2.01332e+07
P24183	P24183		fdnG		4.60535e+06	4.47143e+06	4.59964e+06	4.35771e+06	4.4965e+06	4.5154e+06
P24186	P24186		folD		5.13154e+06	4.93745e+06	4.9487e+06	5.09638e+06	5.16104e+06	5.28849e+06
P24193	P24193		hypE		2.78286e+06	2.92876e+06	2.81011e+06	2.94545e+06	2.85921e+06	2.8173e+06
P24202	P24202		mrr		1.71283e+06	1.60535e+06	1.64092e+06	1.66171e+06	1.94161e+06	1.70636e+06
P24203	P24203		yjiA		3.57523e+06	3.12036e+06	3.42711e+06	3.32674e+06	3.61033e+06	3.37596e+06
P24205	P24205		msbB		2.11077e+06	2.37069e+06	2.35673e+06	2.20578e+06	2.37262e+06	2.29532e+06
P24215	P24215		uxuA		2.69782e+06	2.41403e+06	2.27521e+06	2.52609e+06	2.28121e+06	2.59706e+06
P24216	P24216		fliD		834234	900022	867105	815606	861977	838638
P24224	P24224		acpS		1.82486e+06	2.07866e+06	1.84923e+06	2.04848e+06	2.10424e+06	1.96138e+06
P24228	P24228		dacB		1.76616e+06	1.74641e+06	1.75282e+06	1.82498e+06	1.69989e+06	1.71105e+06
P24232	P24232		hmp		1.26568e+06	1.35105e+06	1.39829e+06	1.26749e+06	1.17055e+06	1.12605e+06
P24251	P24251		crl		6.81121e+06	7.34099e+06	6.90698e+06	6.84653e+06	6.68387e+06	6.66269e+06
P24255	P24255		rpoN		1.16697e+06	934045	902018	828386	1.2305e+06	1.12212e+06
P24554	P24554		radA		1.26348e+06	1.31594e+06	1.2987e+06	1.24533e+06	1.18068e+06	1.34546e+06
P25397	P25397		tehB		2.36322e+06	2.28294e+06	2.42664e+06	2.30152e+06	2.21651e+06	2.25827e+06
P25437	P25437		frmA		7.75863e+06	8.08723e+06	7.92819e+06	7.89157e+06	8.357e+06	7.96535e+06
P25516	P25516		acnA		3.50118e+06	3.38968e+06	3.27367e+06	3.19823e+06	3.22225e+06	3.10098e+06
P25519	P25519		hflX		2.1758e+06	2.19864e+06	2.18533e+06	2.2174e+06	2.31286e+06	2.3594e+06
P25522	P25522		mnmE		4.21523e+06	4.16538e+06	4.21844e+06	4.4556e+06	4.45006e+06	4.45197e+06
P25524	P25524		codA		2.00304e+06	1.93741e+06	2.09206e+06	2.14803e+06	2.36778e+06	2.13672e+06
P25535	P25535		visC		1.9745e+06	2.21062e+06	2.01296e+06	2.09858e+06	2.01876e+06	2.25127e+06
P25536	P25536		yhdE		2.57906e+06	2.56984e+06	2.49847e+06	2.60386e+06	2.55845e+06	2.66651e+06
P25539	P25539		ribD		4.02186e+06	3.98116e+06	4.00521e+06	3.97136e+06	4.15319e+06	4.0025e+06
P25552	P25552		gppA		2.5418e+06	2.66168e+06	2.45292e+06	2.84314e+06	2.62339e+06	2.59282e+06
P25714	P25714		yidC		7.09311e+06	6.74806e+06	7.15044e+06	7.08861e+06	7.29501e+06	7.47194e+06
P25736	P25736		endA		962608	1.00652e+06	1.00116e+06	1.05209e+06	1.03373e+06	1.09655e+06
P25741	P25741		rfaP		153969	300768	145858	146531	105792	131555
P25745	P25745		mnmA		4.05038e+06	4.10761e+06	4.0865e+06	4.12864e+06	4.17113e+06	4.25638e+06
P25746	P25746		hflD		3.77122e+06	3.78555e+06	3.56419e+06	3.54896e+06	3.52174e+06	3.48092e+06
P25888	P25888		rhlE		6.3383e+06	6.25576e+06	6.06277e+06	6.1853e+06	6.15858e+06	6.41452e+06
P25894	P25894		yggG		970160	912536	886554	1.00185e+06	781429	832860
P25906	P25906		ydbC		796734	826510	661770	983400	855450	821184
P26608	P26608		fliS		3.75777e+06	4.35016e+06	4.31256e+06	3.98457e+06	4.01613e+06	4.05505e+06
P26612	P26612		amyA		596929	567244	612030	652289	683301	543465
P26616	P26616		maeA		1.06794e+07	1.0573e+07	1.06044e+07	1.01993e+07	1.03544e+07	1.04721e+07
P26646	P26646		acuI		6.60226e+06	6.31487e+06	6.55102e+06	6.37218e+06	6.62629e+06	6.39549e+06
P26647	P26647		plsC		1.23528e+06	1.21184e+06	1.0836e+06	1.17188e+06	1.09869e+06	1.21007e+06
P26648	P26648		ftsP		922478	876704	878039	807621	1.02705e+06	886776
P27248	P27248		gcvT		9.7396e+06	9.81642e+06	9.91684e+06	1.00295e+07	9.83606e+06	1.00988e+07
P27298	P27298		prlC		1.14623e+07	1.14978e+07	1.14397e+07	1.14309e+07	1.12801e+07	1.16027e+07
P27302	P27302		tktA		3.4978e+07	3.43444e+07	3.49858e+07	3.35868e+07	3.48686e+07	3.33035e+07
P27303	P27303		emrA		1.25794e+06	1.31395e+06	1.30859e+06	1.25066e+06	1.27612e+06	1.32168e+06
P27306	P27306		sthA		1.11507e+06	940293	1.00191e+06	1.06678e+06	855881	1.05346e+06
P27431	P27431		ycfD		4.92759e+06	5.05002e+06	4.91524e+06	5.06186e+06	4.40492e+06	5.09234e+06
P27434	P27434		rodZ		1.01521e+07	1.07912e+07	1.05431e+07	1.08007e+07	1.04525e+07	1.06468e+07
P27828	P27828		wecB		2.63966e+06	2.63323e+06	2.77871e+06	2.65975e+06	2.9368e+06	2.94369e+06
P27829	P27829		wecC		3.52154e+06	3.42838e+06	3.45424e+06	3.31578e+06	3.4063e+06	3.52475e+06
P27830	P27830		rffG		1.63833e+06	1.67543e+06	1.52501e+06	1.53793e+06	1.60723e+06	1.51189e+06
P27833	P27833		rffA		2.31544e+06	2.13731e+06	2.26043e+06	2.33846e+06	2.45086e+06	2.29031e+06
P27836	P27836		wecG		671490	612097	593274	537791	568844	516644
P27838	P27838		cyaY		1.87559e+06	1.94229e+06	1.82518e+06	1.76017e+06	1.76915e+06	1.70772e+06
P27848	P27848		yigL		4.98492e+06	5.88941e+06	5.74574e+06	4.93569e+06	5.11628e+06	4.90753e+06
P27859	P27859		tatD		1.43574e+06	1.39602e+06	1.42443e+06	1.44673e+06	1.43419e+06	1.39754e+06
P28248	P28248		dcd		3.18274e+06	3.13707e+06	3.23053e+06	3.13128e+06	3.17661e+06	3.16894e+06
P28249	P28249		asmA		389033	423411	388381	407669	421614	391340
P28304	P28304		qorA		4.32391e+06	4.71848e+06	4.5765e+06	4.46762e+06	4.79257e+06	4.66713e+06
P28306	P28306		yceG		824531	860915	825954	922015	936205	844000
P28629	P28629		adiA		1.77166e+06	1.84972e+06	1.96062e+06	1.7471e+06	1.92306e+06	1.87029e+06
P28635	P28635		metQ		1.16933e+07	1.15408e+07	1.1534e+07	1.09068e+07	1.0682e+07	1.11662e+07
P28903	P28903		nrdD		5.14515e+06	5.17941e+06	5.20125e+06	5.19752e+06	5.56382e+06	5.30934e+06
P28904	P28904		treC		2.87982e+06	2.78335e+06	2.86097e+06	2.72525e+06	2.78767e+06	2.84315e+06
P29018	P29018		cydD		658856	596901	645115	666979	644490	727737
P29131	P29131		ftsN		1.19277e+06	1.16387e+06	1.32505e+06	1.28852e+06	1.27944e+06	1.42385e+06
P29208	P29208		menC		2.93642e+06	2.8923e+06	2.82382e+06	2.91757e+06	2.87487e+06	2.9759e+06
P29217	P29217		yceH		2.52571e+06	2.40474e+06	2.422e+06	2.38458e+06	2.37645e+06	2.52038e+06
P29680	P29680		hemE		5.94986e+06	6.18507e+06	6.23578e+06	5.90022e+06	5.87861e+06	6.1664e+06
P29744	P29744		flgL		2.579e+06	2.42049e+06	2.47638e+06	2.71131e+06	2.53582e+06	2.88328e+06
P29745	P29745		pepT		6.65932e+06	6.59759e+06	6.79071e+06	6.49537e+06	6.64129e+06	6.53045e+06
P30011	P30011		nadC		2.29718e+06	2.27869e+06	2.30269e+06	2.41943e+06	2.09067e+06	2.40779e+06
P30014	P30014		rnt		5.42543e+06	5.50531e+06	5.39257e+06	5.49914e+06	5.66556e+06	5.75794e+06
P30128	P30128		greB		2.29956e+06	2.11412e+06	2.11383e+06	2.1555e+06	2.21265e+06	2.21487e+06
P30130	P30130		fimD		1.46438e+06	1.42632e+06	1.48097e+06	1.25339e+06	1.63031e+06	1.47295e+06
P30177	P30177		ybiB		9.04984e+06	8.75569e+06	8.88154e+06	8.49399e+06	8.44243e+06	8.34688e+06
P30178	P30178		ybiC		2.43827e+06	2.37341e+06	2.34664e+06	2.33591e+06	2.6076e+06	2.4732e+06
P30744	P30744		sdaB		6.24181e+06	6.28802e+06	5.83956e+06	5.93468e+06	6.29986e+06	5.90313e+06
P30749	P30749		moaE		3.24938e+06	3.55063e+06	3.55925e+06	3.21945e+06	3.47749e+06	3.37241e+06
P30843	P30843		basR		1.99616e+06	1.79967e+06	1.80167e+06	1.95533e+06	2.01892e+06	1.79929e+06
P30850	P30850		rnb		6.56788e+06	6.67817e+06	6.66728e+06	6.58152e+06	6.70556e+06	6.61924e+06
P30852	P30852		smf		1.99162e+06	1.81031e+06	1.48254e+06	1.85197e+06	1.75096e+06	1.91438e+06
P30859	P30859		artI		1.19579e+07	1.09654e+07	1.18196e+07	1.22728e+07	1.172e+07	1.27073e+07
P30870	P30870		glnE		1.10824e+06	988074	729174	596752	998190	908937
P30871	P30871		ygiF		5.08459e+06	5.1018e+06	5.00676e+06	4.98082e+06	5.10999e+06	5.1845e+06
P30958	P30958		mfd		6.40462e+06	6.7705e+06	6.60404e+06	6.53842e+06	6.65463e+06	6.5544e+06
P31057	P31057		panB		5.76616e+06	5.86265e+06	5.81321e+06	5.84183e+06	5.66822e+06	6.11449e+06
P31063	P31063		yedD		5.53493e+06	5.78532e+06	5.86024e+06	5.68193e+06	5.36954e+06	5.53395e+06
P31069	P31069		kch		428211	412365	292526	394030	458809	236411
P31119	P31119		aas		1.93591e+06	1.87501e+06	1.75341e+06	1.9692e+06	1.88027e+06	1.8784e+06
P31120	P31120		glmM		1.12089e+07	1.16826e+07	1.12187e+07	1.13597e+07	1.11801e+07	1.1313e+07
P31142	P31142		sseA		7.17092e+06	7.29975e+06	7.26249e+06	7.42067e+06	7.33129e+06	7.34225e+06
P31224	P31224		acrB		2.03293e+06	2.07169e+06	2.12319e+06	2.15846e+06	2.19828e+06	2.06864e+06
P31433	P31433		yicH		1.26315e+06	1.49159e+06	1.35297e+06	1.31668e+06	1.38028e+06	1.33966e+06
P31455	P31455		yidR		1.42556e+06	1.42343e+06	1.36941e+06	1.44706e+06	1.37755e+06	1.47577e+06
P31460	P31460		dgoR		1.45039e+06	1.36749e+06	1.29958e+06	1.22883e+06	1.28821e+06	1.264e+06
P31467	P31467		yieH		1.97201e+06	1.79416e+06	2.07647e+06	1.93344e+06	1.99882e+06	2.14831e+06
P31473	P31473		ravA		1.23368e+06	1.16914e+06	1.35866e+06	1.34316e+06	1.29672e+06	1.37963e+06
P31475	P31475		yieP		975695	1.00791e+06	1.02793e+06	1.0392e+06	981945	1.02299e+06
P31550	P31550		thiB		1.70791e+06	1.78606e+06	1.79898e+06	1.82341e+06	1.77294e+06	1.73481e+06
P31554	P31554		lptD		6.71329e+06	6.60778e+06	6.70627e+06	6.79699e+06	6.74331e+06	6.88738e+06
P31658	P31658		hchA		9.4421e+06	9.1268e+06	8.79142e+06	7.94019e+06	9.84072e+06	9.11158e+06
P31663	P31663		panC		2.88069e+06	2.65178e+06	2.68807e+06	2.72609e+06	2.91089e+06	2.78965e+06
P31678	P31678		otsB		786382	810995	721724	846396	750776	760904
P31697	P31697		fimC		4.75732e+06	4.67822e+06	4.72364e+06	4.55977e+06	4.81093e+06	4.56639e+06
P31802	P31802		narP		1.18677e+07	1.21203e+07	1.11524e+07	1.12416e+07	1.14522e+07	1.17555e+07
P31808	P31808		yciK		3.17325e+06	3.14295e+06	3.24554e+06	2.98784e+06	3.20663e+06	3.08309e+06
P31825	P31825		yfiC		738819	524844	619557	561025	594970	581054
P31979	P31979		nuoF		1.33565e+07	1.34671e+07	1.37675e+07	1.33284e+07	1.34966e+07	1.34602e+07
P32099	P32099		lplA		2.11076e+06	2.22056e+06	2.45287e+06	1.92118e+06	2.37588e+06	2.17912e+06
P32131	P32131		hemN		3.01062e+06	3.21257e+06	3.21503e+06	3.28344e+06	3.21475e+06	3.21181e+06
P32132	P32132		typA		3.89861e+07	3.8875e+07	3.88729e+07	3.9475e+07	3.92934e+07	3.90817e+07
P32157	P32157		yiiM		3.37038e+06	3.31041e+06	3.27919e+06	3.41088e+06	3.49346e+06	3.34818e+06
P32162	P32162		yiiS		2.25981e+06	2.342e+06	2.47286e+06	2.43301e+06	2.46116e+06	2.55179e+06
P32173	P32173		mobA		600181	737907	704677	651215	764203	683203
P32176	P32176		fdoG		7.04709e+06	6.81791e+06	6.87401e+06	7.03608e+06	6.96179e+06	6.903e+06
P32662	P32662		gph		2.4293e+06	2.14727e+06	2.45494e+06	2.20149e+06	2.02784e+06	2.32391e+06
P32664	P32664		nudC		1.0481e+06	1.05711e+06	1.07645e+06	1.07053e+06	1.1336e+06	1.01001e+06
P32680	P32680		yjaG		1.81674e+06	1.67836e+06	1.67171e+06	1.85898e+06	1.90511e+06	1.82564e+06
P32684	P32684		rluF		1.22442e+06	1.11589e+06	1.06374e+06	1.07393e+06	1.16363e+06	1.14095e+06
P32685	P32685		yjbD		383638	382188	353246	393298	451900	378318
P32695	P32695		dusA		991082	810657	972951	856227	976790	1.03895e+06
P33018	P33018		yeiG		522651	592823	486548	406268	297612	436549
P33025	P33025		psuG		1.90055e+06	1.96061e+06	1.77505e+06	1.94849e+06	2.0015e+06	2.01183e+06
P33030	P33030		yeiR		2.26011e+06	2.33826e+06	2.14868e+06	2.3762e+06	2.19967e+06	2.3488e+06
P33136	P33136		mdoG		1.26124e+07	1.2354e+07	1.23988e+07	1.22467e+07	1.25139e+07	1.2247e+07
P33195	P33195		gcvP		5.75369e+06	5.71491e+06	5.85339e+06	5.59714e+06	5.53617e+06	5.75478e+06
P33218	P33218		yebE		5.53301e+06	5.33226e+06	4.80601e+06	5.83232e+06	6.26816e+06	4.5777e+06
P33219	P33219		yebF		467961	518042	458621	498340	488962	502071
P33225	P33225		torA		2.87602e+06	3.2999e+06	2.76558e+06	4.30037e+06	3.74947e+06	4.15497e+06
P33235	P33235		flgK		1.85912e+06	1.83035e+06	1.85258e+06	1.79521e+06	1.62297e+06	1.74222e+06
P33355	P33355		yehS		1.85851e+06	1.70277e+06	1.62307e+06	1.52431e+06	1.50466e+06	1.58051e+06
P33362	P33362		osmF		1.69927e+06	1.84741e+06	1.69812e+06	1.71727e+06	1.79485e+06	1.57124e+06
P33363	P33363		bglX		3.83892e+06	3.86943e+06	3.79874e+06	3.73255e+06	3.69043e+06	3.82682e+06
P33570	P33570		tktB		2.5068e+06	2.2853e+06	2.39312e+06	2.36815e+06	2.30254e+06	2.35742e+06
P33590	P33590		nikA		3.52284e+06	3.54525e+06	3.52346e+06	3.53179e+06	3.30784e+06	3.50624e+06
P33593	P33593		nikD		1.93909e+06	1.96871e+06	1.84564e+06	1.6567e+06	1.60773e+06	1.64959e+06
P33599	P33599		nuoC		1.56851e+07	1.60164e+07	1.60156e+07	1.58366e+07	1.59319e+07	1.57676e+07
P33602	P33602		nuoG		1.52617e+07	1.56484e+07	1.54469e+07	1.54283e+07	1.5134e+07	1.48172e+07
P33643	P33643		rluD		3.25274e+06	3.23641e+06	3.05369e+06	3.08438e+06	3.18105e+06	3.12405e+06
P33650	P33650		feoB		2.19024e+06	2.26083e+06	2.10868e+06	2.02069e+06	1.99187e+06	2.01408e+06
P33667	P33667		selU		1.03172e+06	903908	964675	936873	938339	1.11138e+06
P33898	P33898		gapC		1.70466e+06	1.63597e+06	1.61905e+06	1.78847e+06	1.69653e+06	1.70703e+06
P33916	P33916		yejF		164137	211236	166434	175828	177082	153389
P33920	P33920		yejK		2.71441e+06	2.71302e+06	2.78288e+06	2.70711e+06	2.72275e+06	2.79165e+06
P33937	P33937		napA		4.11497e+06	4.10827e+06	4.00853e+06	4.20125e+06	4.25598e+06	4.05494e+06
P35340	P35340		ahpF		9.8719e+06	9.98242e+06	1.0041e+07	9.99369e+06	9.93251e+06	1.0117e+07
P36566	P36566		smtA		408758	425544	482313	488598	517999	474946
P36659	P36659		cbpA		3.31156e+06	3.2558e+06	3.69589e+06	3.45636e+06	3.73344e+06	3.48049e+06
P36672	P36672		treB		1.12143e+06	967423	1.03317e+06	1.08135e+06	1.10423e+06	1.19216e+06
P36673	P36673		treR		800373	824340	843774	830312	688904	862081
P36680	P36680		zapD		2.88137e+06	2.96124e+06	3.05671e+06	2.91608e+06	3.09864e+06	2.90294e+06
P36683	P36683		acnB		1.07496e+07	1.09246e+07	1.07361e+07	1.03589e+07	1.06381e+07	1.04385e+07
P36767	P36767		rdgC		4.60246e+06	4.91991e+06	4.43096e+06	4.42861e+06	4.46185e+06	4.54847e+06
P36879	P36879		yadG		1.03123e+06	1.15704e+06	1.15453e+06	1.0484e+06	1.10684e+06	1.18755e+06
P36928	P36928		yegD		1.04909e+06	1.0631e+06	999526	1.20405e+06	1.07772e+06	1.19345e+06
P36929	P36929		rsmB		3.1508e+06	2.81573e+06	2.83596e+06	3.13104e+06	3.24861e+06	3.43781e+06
P36930	P36930		gatR		812762	869955	871075	949912	744981	884314
P36938	P36938		pgm		9.08883e+06	9.08449e+06	8.94132e+06	8.24609e+06	8.39562e+06	8.53789e+06
P36979	P36979		rlmN		3.57087e+06	3.54125e+06	3.332e+06	3.48472e+06	3.60623e+06	3.44899e+06
P36999	P36999		rlmA		945685	774142	949632	1.0024e+06	1.06986e+06	1.10639e+06
P37005	P37005		lasT		1.19368e+06	1.12906e+06	1.14988e+06	908445	1.10492e+06	1.10344e+06
P37028	P37028		btuF		708720	634868	566694	626873	624292	538224
P37051	P37051		purU		5.89698e+06	5.19357e+06	5.65457e+06	5.48589e+06	5.81266e+06	5.72521e+06
P37052	P37052		ychJ		917821	865472	981971	889641	967729	908052
P37095	P37095		pepB		1.28366e+07	1.29805e+07	1.28804e+07	1.28022e+07	1.30901e+07	1.27927e+07
P37128	P37128		nudK		2.87369e+06	2.5136e+06	2.85877e+06	2.36886e+06	2.77173e+06	2.65891e+06
P37177	P37177		ptsP		1.07898e+06	1.02355e+06	907820	1.00171e+06	1.05773e+06	1.01959e+06
P37182	P37182		hybD		3.93799e+06	4.01507e+06	3.87036e+06	4.03151e+06	3.93528e+06	3.99219e+06
P37194	P37194		slp		4.91199e+07	4.77656e+07	4.95886e+07	4.9811e+07	5.02504e+07	5.01748e+07
P37329	P37329		modA		2.88213e+06	2.84598e+06	2.86434e+06	2.96952e+06	2.94365e+06	2.90193e+06
P37330	P37330		glcB		1.89829e+06	1.86461e+06	1.96589e+06	1.96997e+06	1.76224e+06	1.89904e+06
P37342	P37342		yjjI		2.44669e+06	2.47117e+06	2.49149e+06	2.51531e+06	2.60316e+06	2.58917e+06
P37349	P37349		dhaM		2.02756e+06	2.04438e+06	1.9873e+06	2.04266e+06	2.06849e+06	2.08391e+06
P37440	P37440		ucpA		9.25609e+06	9.1128e+06	9.38364e+06	9.06991e+06	9.02456e+06	9.41763e+06
P37590	P37590		pmrD		2.03982e+06	2.25082e+06	2.24012e+06	2.17012e+06	2.24805e+06	2.23973e+06
P37613	P37613		yhhK		4.1187e+06	4.49202e+06	4.46761e+06	4.38441e+06	4.44522e+06	4.36318e+06
P37617	P37617		zntA		1.56048e+06	1.63752e+06	1.52117e+06	1.73644e+06	1.61275e+06	1.70159e+06
P37626	P37626		yhiI		1.07534e+06	1.20367e+06	1.10779e+06	1.1797e+06	1.05406e+06	1.05351e+06
P37631	P37631		yhiN		854715	874004	855784	882338	828772	858244
P37634	P37634		rlmJ		8.50645e+06	8.37436e+06	8.4366e+06	7.87872e+06	8.38409e+06	8.3446e+06
P37636	P37636		mdtE		3.96537e+06	4.05617e+06	4.09209e+06	4.11119e+06	4.21092e+06	4.10536e+06
P37647	P37647		kdgK		2.0805e+06	2.15028e+06	2.0392e+06	2.32665e+06	2.47571e+06	2.49341e+06
P37648	P37648		yhjJ		3.39061e+06	3.42436e+06	3.51341e+06	3.3483e+06	3.38434e+06	3.41728e+06
P37650	P37650		bcsC		1.12268e+06	1.06453e+06	1.02279e+06	1.13104e+06	1.04017e+06	1.10446e+06
P37651	P37651		bcsZ		2.43518e+06	2.19712e+06	2.24658e+06	2.00737e+06	2.32769e+06	2.28892e+06
P37652	P37652		bcsB		4.70362e+06	4.28114e+06	4.31253e+06	4.19711e+06	4.56061e+06	4.45611e+06
P37655	P37655		bcsQ		955367	944446	820779	959859	1.04571e+06	990463
P37665	P37665		yiaD		6.52016e+06	6.31396e+06	6.38624e+06	6.73397e+06	6.45812e+06	6.40054e+06
P37666	P37666		ghrB		1.01368e+07	1.00751e+07	1.03932e+07	9.63168e+06	9.76297e+06	9.56086e+06
P37685	P37685		aldB		1.10061e+06	1.1719e+06	1.06854e+06	1.27828e+06	1.24569e+06	1.00069e+06
P37689	P37689		gpmI		3.75051e+07	3.65117e+07	3.74938e+07	3.58023e+07	3.6332e+07	3.75294e+07
P37692	P37692		rfaF		3.30143e+06	3.3053e+06	3.14285e+06	3.28594e+06	3.40068e+06	3.39003e+06
P37765	P37765		rluB		4.79495e+06	4.78269e+06	4.59158e+06	4.5336e+06	4.95246e+06	4.69462e+06
P37773	P37773		mpl		8.21167e+06	8.28008e+06	8.08268e+06	8.01158e+06	8.22881e+06	8.0781e+06
P37902	P37902		gltI		2.01602e+06	1.96102e+06	1.86614e+06	1.89668e+06	1.82704e+06	2.18196e+06
P37903	P37903		uspF		8.61268e+06	8.72917e+06	9.12421e+06	9.53209e+06	9.05526e+06	9.18745e+06
P37908	P37908		yfjD		335938	345545	374163	367891	396948	394665
P38038	P38038		cysJ		3.38753e+06	3.3634e+06	3.34734e+06	3.48415e+06	3.5813e+06	3.51161e+06
P38134	P38134		etk		4.89136e+06	4.70981e+06	4.82712e+06	4.98473e+06	4.83131e+06	4.88246e+06
P38489	P38489		nfnB		6.52871e+06	6.20558e+06	6.1659e+06	5.70029e+06	5.75061e+06	5.63746e+06
P38506	P38506		ygdG		568679	579605	539351	552536	588228	580991
P38521	P38521		yggL		2.86287e+06	2.99889e+06	2.81243e+06	2.69815e+06	2.68982e+06	2.78738e+06
P39099	P39099		degQ		5.43972e+06	5.47704e+06	5.62e+06	5.75327e+06	5.39391e+06	5.71415e+06
P39160	P39160		uxuB		1.37032e+06	1.36118e+06	1.21366e+06	1.37548e+06	1.22674e+06	1.26362e+06
P39172	P39172		znuA		3.79816e+06	3.94755e+06	3.92082e+06	3.96884e+06	3.90692e+06	4.00933e+06
P39173	P39173		yeaD		1.84454e+07	1.86026e+07	1.93757e+07	1.95018e+07	1.89782e+07	1.89914e+07
P39177	P39177		uspG		2.74388e+07	2.76202e+07	2.69431e+07	2.73512e+07	2.72543e+07	2.62763e+07
P39199	P39199		prmB		7.8133e+06	7.9004e+06	7.53131e+06	7.91583e+06	7.78888e+06	7.66774e+06
P39274	P39274		yjdJ		3.77147e+06	3.21479e+06	3.4122e+06	3.93792e+06	4.71323e+06	4.21576e+06
P39280	P39280		epmB		1.30977e+06	1.48555e+06	1.31386e+06	1.28998e+06	1.39784e+06	1.35893e+06
