Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML
P06968	P06968		dut		1.05412e+07	1.06733e+07	1.04962e+07	1.06884e+07	1.09373e+07	1.05169e+07
P06971	P06971		fhuA		1.43143e+07	1.43478e+07	1.45785e+07	1.39025e+07	1.41502e+07	1.40726e+07
P06974	P06974		fliM		1.85127e+06	1.73693e+06	1.83929e+06	1.72015e+06	1.79249e+06	1.67104e+06
P06983	P06983		hemC		1.16908e+07	1.17825e+07	1.17023e+07	1.23544e+07	1.18978e+07	1.17394e+07
P06986	P06986		hisC		4.8146e+06	4.67413e+06	4.92884e+06	4.82648e+06	4.62891e+06	4.57794e+06
P06987	P06987		hisB		2.72562e+06	2.91918e+06	2.93099e+06	3.05442e+06	2.94512e+06	2.93204e+06
P06988	P06988		hisD		3.83968e+06	4.00272e+06	3.84248e+06	3.78726e+06	3.88941e+06	3.74443e+06
P06992	P06992		rsmA		3.21418e+06	3.26419e+06	3.20687e+06	3.29719e+06	3.28269e+06	3.26909e+06
P06993	P06993		malT		371326	375982	311284	357218	379317	322680
P06996	P06996		ompC		2.51476e+08	2.5467e+08	2.47938e+08	2.50428e+08	2.49638e+08	2.54259e+08
P06999	P06999		pfkB		1.39156e+06	1.3088e+06	1.32177e+06	1.24745e+06	1.21561e+06	1.21821e+06
P07000	P07000		pldB		646609	604532	606069	636300	566323	580485
P07001	P07001		pntA		4.43041e+06	4.57227e+06	4.52012e+06	4.59828e+06	4.49118e+06	4.38099e+06
P07003	P07003		poxB		2.56716e+06	2.5232e+06	2.57614e+06	2.51203e+06	2.47967e+06	2.39342e+06
P07004	P07004		proA		5.46616e+06	5.43421e+06	5.48167e+06	5.40533e+06	5.60688e+06	5.32439e+06
P07012	P07012		prfB		9.9631e+06	9.87083e+06	9.88013e+06	1.04162e+07	1.05631e+07	1.03054e+07
P07014	P07014		sdhB		4.81352e+06	4.97485e+06	4.85253e+06	5.05547e+06	4.85563e+06	4.93659e+06
P07017	P07017		tar		5.09998e+06	5.02089e+06	4.99749e+06	4.89158e+06	4.84377e+06	4.91135e+06
P07021	P07021		yfiB		1.33815e+06	1.45399e+06	1.42867e+06	1.29459e+06	1.21293e+06	1.3508e+06
P07023	P07023		tyrA		2.7484e+06	2.68053e+06	2.60454e+06	2.66231e+06	2.76389e+06	2.43604e+06
P07024	P07024		ushA		5.14576e+06	5.17465e+06	4.98331e+06	4.99084e+06	5.21e+06	5.10603e+06
P07026	P07026		sdiA		1.82395e+06	1.85489e+06	1.85731e+06	1.83893e+06	1.72254e+06	1.84641e+06
P07117	P07117		putP		410513	425406	404350	492375	452796	497067
P07118	P07118		valS		2.04935e+07	2.05731e+07	2.03847e+07	2.04787e+07	2.03473e+07	2.04208e+07
P07330	P07330		cheB		1.57685e+06	1.39484e+06	1.4745e+06	1.57778e+06	1.5544e+06	1.63666e+06
P07363	P07363		cheA		1.88716e+06	1.87501e+06	1.77964e+06	1.8537e+06	1.80942e+06	1.81221e+06
P07395	P07395		pheT		1.66923e+07	1.65413e+07	1.59212e+07	1.64108e+07	1.64741e+07	1.60743e+07
P07604	P07604		tyrR		2.5874e+06	2.60003e+06	2.61384e+06	2.63152e+06	2.64274e+06	2.70407e+06
P07639	P07639		aroB		3.24833e+06	3.333e+06	3.18241e+06	3.22404e+06	3.24405e+06	3.32102e+06
P07648	P07648		recC		707036	689744	722430	633658	668867	694226
P07649	P07649		truA		1.85835e+06	1.80899e+06	1.81869e+06	2.01722e+06	2.0555e+06	2.04258e+06
P07650	P07650		deoA		6.43928e+06	6.45451e+06	6.29979e+06	6.60421e+06	6.38783e+06	6.51611e+06
P07658	P07658		fdhF		1.14093e+06	1.16318e+06	1.11073e+06	1.19084e+06	1.14689e+06	1.16732e+06
P07762	P07762		glgB		4.00452e+06	4.00874e+06	4.06002e+06	3.99655e+06	3.78394e+06	3.95007e+06
P07813	P07813		leuS		1.50235e+07	1.52147e+07	1.47801e+07	1.55049e+07	1.53862e+07	1.55908e+07
P07821	P07821		fhuC		1.42999e+06	1.45493e+06	1.31055e+06	1.38707e+06	1.46237e+06	861960
P07822	P07822		fhuD		389639	412692	398742	441564	416589	424526
P07862	P07862		ddlB		6.00548e+06	6.11266e+06	6.17679e+06	6.26694e+06	6.20052e+06	6.1289e+06
P07913	P07913		tdh		4.62727e+06	4.32786e+06	4.60905e+06	4.44091e+06	4.30986e+06	4.38345e+06
P08178	P08178		purM		1.93951e+06	1.8294e+06	1.95825e+06	1.85467e+06	1.78235e+06	1.72441e+06
P08179	P08179		purN		5.17647e+06	5.04954e+06	5.41081e+06	5.29126e+06	5.14433e+06	4.61577e+06
P08189	P08189		fimF		1.20693e+06	1.18089e+06	1.17884e+06	1.16099e+06	1.28641e+06	1.27668e+06
P08190	P08190		fimG		2.19405e+06	2.32433e+06	2.12997e+06	2.31556e+06	2.41521e+06	2.51892e+06
P08191	P08191		fimH		3.10947e+06	2.92165e+06	3.12225e+06	3.00027e+06	3.07881e+06	3.05431e+06
P08192	P08192		folC		3.88374e+06	3.84352e+06	3.94093e+06	3.96106e+06	3.89455e+06	3.92256e+06
P08200	P08200		icd		2.4496e+07	2.3955e+07	2.34425e+07	2.53456e+07	2.53817e+07	2.62725e+07
P08201	P08201		nirB		5.50077e+06	5.35652e+06	5.56574e+06	5.50911e+06	5.54118e+06	5.45582e+06
P08244	P08244		pyrF		8.68145e+06	8.80424e+06	9.07898e+06	8.59392e+06	9.04884e+06	9.10664e+06
P08245	P08245		yciH		787196	761884	781485	733178	771301	745636
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				2.5443e+06	2.59245e+06	2.60657e+06	1.03363e+06	950138	830359
P08312	P08312		pheS		1.27604e+07	1.25594e+07	1.24349e+07	1.2809e+07	1.26822e+07	1.29663e+07
P08331	P08331		cpdB		4.42474e+06	4.2907e+06	4.34612e+06	4.41977e+06	4.29184e+06	4.39434e+06
P08337	P08337		mutT		1.05407e+06	1.05832e+06	1.0463e+06	1.07208e+06	1.0175e+06	1.12209e+06
P08373	P08373		murB		1.74378e+06	1.70243e+06	1.80082e+06	1.82564e+06	1.80967e+06	1.83335e+06
P08390	P08390		usg		5.76765e+06	5.76178e+06	5.7423e+06	5.55581e+06	5.45132e+06	5.40278e+06
P08395	P08395		sppA		2.56996e+06	2.51423e+06	2.55933e+06	2.50907e+06	2.44811e+06	2.25799e+06
P08506	P08506		dacC		6.22755e+06	6.25426e+06	6.28684e+06	6.55437e+06	6.4798e+06	6.63808e+06
P08622	P08622		dnaJ		6.90789e+06	6.95882e+06	6.95979e+06	7.05453e+06	6.99697e+06	7.1335e+06
P08660	P08660		lysC		2.62977e+06	2.66528e+06	2.62184e+06	2.54378e+06	2.53667e+06	2.54277e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				1.93721e+06	1.91749e+06	1.97572e+06	294214	278885	216330
P08839	P08839		ptsI		3.43833e+07	3.52394e+07	3.42027e+07	3.52115e+07	3.56057e+07	3.49768e+07
P08956	P08956		hsdR		2.60547e+06	2.59363e+06	2.53965e+06	2.49264e+06	2.47405e+06	2.30941e+06
P08957	P08957		hsdM		1.20792e+07	1.2213e+07	1.19602e+07	1.22793e+07	1.21717e+07	1.22373e+07
P09029	P09029		purK		1.16438e+06	1.18171e+06	1.19534e+06	1.14892e+06	1.17323e+06	1.10324e+06
P09030	P09030		xthA		2.30415e+06	2.37989e+06	2.35982e+06	2.55304e+06	2.45672e+06	2.48232e+06
P09053	P09053		avtA		3.26562e+06	3.2722e+06	3.28794e+06	3.07712e+06	2.98376e+06	3.34536e+06
P09126	P09126		hemD		1.51885e+06	1.43311e+06	1.53595e+06	1.60194e+06	1.43719e+06	1.63771e+06
P09127	P09127		hemX		1.2397e+07	1.26302e+07	1.28428e+07	1.18234e+07	1.23486e+07	1.23582e+07
P09147	P09147		galE		8.94145e+06	8.89526e+06	9.12302e+06	9.41354e+06	9.56736e+06	9.71908e+06
P09148	P09148		galT		1.56977e+06	1.69061e+06	1.59954e+06	1.70347e+06	1.69883e+06	1.68438e+06
P09152	P09152		narG		5.44137e+06	5.39403e+06	5.44935e+06	5.45455e+06	5.51695e+06	5.45708e+06
P09155	P09155		rnd		2.70061e+06	2.62581e+06	2.73095e+06	2.60236e+06	2.51228e+06	2.45608e+06
P09158	P09158		speE		7.4429e+06	7.35981e+06	7.44296e+06	7.31515e+06	7.4758e+06	7.31069e+06
P09169	P09169		ompT		5.59661e+06	5.76082e+06	5.94758e+06	5.96551e+06	5.81557e+06	6.08782e+06
P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)	P09211ups|GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human)				1.6911e+06	1.33748e+06	1.45848e+06	1.3868e+06		486202
P09323	P09323		nagE		777546	721026	811845	716276	754996	759720
P09348	P09348		motA		786792	716693	733854	736482	781169	763610
P09372	P09372		grpE		4.47905e+07	4.38537e+07	4.46651e+07	4.6026e+07	4.57201e+07	4.77878e+07
P09373	P09373		pflB		2.94339e+08	2.94756e+08	2.88361e+08	2.95121e+08	2.94755e+08	2.95604e+08
P09394	P09394		glpQ		5.60025e+06	5.47966e+06	5.56243e+06	5.79083e+06	5.78821e+06	5.87068e+06
P09424	P09424		mtlD		2.39872e+06	2.38455e+06	2.38026e+06	2.39706e+06	2.30487e+06	2.31049e+06
P09546	P09546		putA		1.95563e+06	1.92419e+06	1.90785e+06	1.96704e+06	1.91434e+06	2.07262e+06
P09549	P09549		dedD		1.55591e+06	1.47737e+06	1.56545e+06	1.57982e+06	1.57939e+06	1.67596e+06
P09831	P09831		gltB		5.77116e+06	5.72288e+06	5.65685e+06	5.86869e+06	6.01506e+06	5.80003e+06
P09832	P09832		gltD		3.03376e+06	3.16625e+06	3.01114e+06	3.13732e+06	3.2128e+06	3.19301e+06
P09996	P09996		yidB		450210	457968	546157	515826	432565	434408
P0A698	P0A698		uvrA		2.73035e+06	2.80833e+06	2.72807e+06	2.78346e+06	2.81078e+06	2.75462e+06
P0A6A0	P0A6A0		ubiB		1.92713e+06	1.6855e+06	1.85392e+06	1.60493e+06	1.56241e+06	1.76237e+06
P0A6A3	P0A6A3		ackA		1.19146e+08	1.19947e+08	1.17898e+08	1.20978e+08	1.20731e+08	1.17751e+08
P0A6A8	P0A6A8		acpP		1.55075e+08	1.5826e+08	1.57783e+08	1.74798e+08	1.71827e+08	1.66976e+08
P0A6B4	P0A6B4		alr		3.24987e+06	3.26236e+06	3.27751e+06	3.33389e+06	3.45509e+06	3.26215e+06
P0A6B7	P0A6B7		iscS		1.80518e+07	1.8381e+07	1.7893e+07	1.83653e+07	1.83355e+07	1.80933e+07
P0A6C1	P0A6C1		nfo		2.61275e+06	2.424e+06	2.40498e+06	2.49983e+06	2.4706e+06	2.46801e+06
P0A6D0	P0A6D0		argR		1.57374e+06	1.81554e+06	1.65546e+06	1.55768e+06	1.65331e+06	1.54714e+06
P0A6D3	P0A6D3		aroA		5.51131e+06	5.51649e+06	5.66044e+06	5.40266e+06	5.34091e+06	5.38076e+06
P0A6D7	P0A6D7		aroK		7.97908e+06	8.0896e+06	7.84863e+06	8.00384e+06	8.02331e+06	7.85544e+06
P0A6E1	P0A6E1		aroL		132757	166866	187617	95386.2	84630.5	
P0A6E4	P0A6E4		argG		2.21958e+06	2.46792e+06	2.15109e+06	2.40929e+06	2.2542e+06	1.95109e+06
P0A6E6	P0A6E6		atpC		7.76382e+06	7.87746e+06	8.05248e+06	8.57552e+06	8.71223e+06	9.22007e+06
P0A6E9	P0A6E9		bioD2		6.4265e+06	6.20651e+06	6.23725e+06	5.94638e+06	6.07235e+06	6.28477e+06
P0A6F1	P0A6F1		carA		8.43247e+06	8.57344e+06	8.17915e+06	8.44659e+06	8.44729e+06	7.95364e+06
P0A6F3	P0A6F3		glpK		5.12633e+06	5.25353e+06	5.15046e+06	5.26559e+06	5.29724e+06	5.20093e+06
P0A6F5	P0A6F5		groL		8.08336e+07	7.99086e+07	8.13683e+07	7.83432e+07	7.94424e+07	7.87816e+07
P0A6F9	P0A6F9		groS		9.84301e+07	9.96808e+07	1.0201e+08	1.09094e+08	1.10672e+08	1.06947e+08
P0A6G3	P0A6G3		pncC		3.26741e+06	3.1111e+06	3.37362e+06	3.48033e+06	3.29511e+06	3.44822e+06
P0A6G7	P0A6G7		clpP		2.48929e+07	2.51048e+07	2.49998e+07	2.58699e+07	2.50169e+07	2.50693e+07
P0A6H1	P0A6H1		clpX		1.81788e+07	1.8723e+07	1.81576e+07	1.90543e+07	1.8978e+07	1.86154e+07
P0A6H5	P0A6H5		hslU		2.3674e+07	2.32889e+07	2.38236e+07	2.30354e+07	2.32431e+07	2.28979e+07
P0A6H8	P0A6H8		cls		675987	739618	777070	743769	759076	658946
P0A6I0	P0A6I0		cmk		1.08021e+07	1.0876e+07	1.07263e+07	1.08911e+07	1.10257e+07	1.11358e+07
P0A6I3	P0A6I3		coaA		3.64848e+06	3.55241e+06	3.54304e+06	3.58123e+06	3.50506e+06	3.50577e+06
P0A6I6	P0A6I6		coaD		1.15089e+06	1.20651e+06	1.03422e+06	1.09507e+06	1.09301e+06	1.04469e+06
P0A6I9	P0A6I9		coaE		3.89489e+06	3.64326e+06	3.82538e+06	3.66894e+06	3.65582e+06	3.62954e+06
P0A6J1	P0A6J1		cysC		1.53587e+06	1.59038e+06	1.59845e+06	1.53534e+06	1.54712e+06	1.471e+06
P0A6J8	P0A6J8		ddlA		1.30651e+07	1.28697e+07	1.28675e+07	1.25331e+07	1.21915e+07	1.21924e+07
P0A6K1	P0A6K1		dapF		727698	637211	702783	446610	448909	498759
P0A6K3	P0A6K3		def		1.39029e+07	1.38984e+07	1.41844e+07	1.41588e+07	1.43486e+07	1.42546e+07
P0A6K6	P0A6K6		deoB		1.90616e+07	1.88269e+07	1.93112e+07	1.9574e+07	1.95211e+07	1.94364e+07
P0A6L0	P0A6L0		deoC		1.37108e+07	1.34516e+07	1.37536e+07	1.37058e+07	1.36926e+07	1.37345e+07
P0A6L2	P0A6L2		dapA		2.28791e+07	2.3289e+07	2.23283e+07	2.30737e+07	2.31311e+07	2.30611e+07
P0A6L4	P0A6L4		nanA			298177	447290	361469	408999	463030
P0A6L7	P0A6L7		uxaB		1.95808e+06	1.95409e+06	2.08119e+06	1.74209e+06	1.74728e+06	1.87357e+06
P0A6L9	P0A6L9		hscB		5.6589e+06	5.62097e+06	5.39308e+06	5.90425e+06	5.60122e+06	5.92013e+06
P0A6M4	P0A6M4		dtd		2.3654e+06	2.82587e+06	2.93727e+06	2.0261e+06	2.06788e+06	2.09832e+06
P0A6M8	P0A6M8		fusA		1.43691e+08	1.42305e+08	1.42769e+08	1.43059e+08	1.40804e+08	1.41893e+08
P0A6N4	P0A6N4		efp		8.73005e+07	8.41814e+07	7.97304e+07	7.89068e+07	8.07637e+07	7.94106e+07
P0A6N8	P0A6N8		yeiP		1.56416e+07	1.57777e+07	1.55476e+07	1.53989e+07	1.57162e+07	1.53694e+07
P0A6P1	P0A6P1		tsf		1.85138e+08	1.83911e+08	1.78646e+08	1.83731e+08	1.84001e+08	1.82638e+08
P0A6P5	P0A6P5		der		5.07798e+06	5.10748e+06	5.0202e+06	5.0564e+06	5.07191e+06	5.10312e+06
P0A6P7	P0A6P7		engB		8.54751e+06	8.69128e+06	8.662e+06	8.84897e+06	8.84122e+06	9.1053e+06
P0A6P9	P0A6P9		eno		1.71356e+08	1.70897e+08	1.67031e+08	1.72766e+08	1.72351e+08	1.70394e+08
P0A6Q3	P0A6Q3		fabA		1.45233e+07	1.42144e+07	1.42335e+07	1.4335e+07	1.47681e+07	1.52557e+07
P0A6Q6	P0A6Q6		fabZ		2.76927e+07	2.8728e+07	2.84015e+07	2.66448e+07	2.65893e+07	2.76911e+07
P0A6R0	P0A6R0		fabH		1.85045e+07	1.85987e+07	1.89971e+07	1.88824e+07	1.83397e+07	1.88834e+07
P0A6R3	P0A6R3		fis		4.52425e+06	4.20032e+06	4.144e+06	4.98152e+06	5.12466e+06	5.51854e+06
P0A6S0	P0A6S0		flgH		2.17763e+06	2.06436e+06	2.1026e+06	2.2055e+06	2.11834e+06	2.1405e+06
P0A6S5	P0A6S5		ftsB		835263	634541	688191	834464	879496	784209
P0A6S7	P0A6S7		gpsA		6.99392e+06	6.87516e+06	6.78173e+06	6.72621e+06	6.58899e+06	6.49811e+06
P0A6T1	P0A6T1		pgi		4.02324e+07	4.04725e+07	4.00087e+07	4.11577e+07	4.12137e+07	4.11769e+07
P0A6T3	P0A6T3		galK		4.83195e+06	4.93247e+06	4.86479e+06	4.93317e+06	5.08754e+06	4.85155e+06
P0A6T5	P0A6T5		folE		3.80833e+06	3.73889e+06	3.83677e+06	3.62752e+06	3.54292e+06	3.63887e+06
P0A6T9	P0A6T9		gcvH		2.05044e+06	2.04937e+06	1.96933e+06	2.00772e+06	2.0613e+06	1.96674e+06
P0A6U3	P0A6U3		mnmG		7.47133e+06	7.51377e+06	7.41874e+06	7.47469e+06	7.46209e+06	7.37798e+06
P0A6U5	P0A6U5		rsmG		6.02793e+06	6.19557e+06	5.9271e+06	5.90651e+06	6.11327e+06	6.17473e+06
P0A6U8	P0A6U8		glgA		3.31548e+06	3.18355e+06	3.16815e+06	3.24196e+06	3.1517e+06	3.12256e+06
P0A6V1	P0A6V1		glgC		7.88408e+06	7.95872e+06	7.60528e+06	7.51718e+06	7.61266e+06	7.69354e+06
P0A6V8	P0A6V8		glk		6.78955e+06	6.61734e+06	6.68075e+06	6.31001e+06	6.51706e+06	6.19825e+06
P0A6W0	P0A6W0		glsA2		1.47419e+06	1.39603e+06	1.51378e+06	1.46149e+06	1.63245e+06	1.92595e+06
P0A6W3	P0A6W3		mraY		1.33178e+06	1.34408e+06	1.43403e+06	1.50355e+06	1.53751e+06	1.4204e+06
P0A6W5	P0A6W5		greA		2.58472e+07	2.56929e+07	2.54718e+07	2.5352e+07	2.51576e+07	2.52511e+07
P0A6W9	P0A6W9		gshA		5.62016e+06	5.7247e+06	5.65107e+06	5.90201e+06	5.87793e+06	5.83139e+06
P0A6X3	P0A6X3		hfq		1.06415e+06	1.05054e+06	997498	1.23283e+06	1.08956e+06	1.06603e+06
P0A6X7	P0A6X7		ihfA		5.29254e+07	5.33382e+07	5.35134e+07	5.02176e+07	4.87469e+07	5.09153e+07
P0A6Y1	P0A6Y1		ihfB		1.24941e+07	1.25453e+07	1.1669e+07	1.22897e+07	1.27004e+07	1.20615e+07
P0A6Y5	P0A6Y5		hslO		5.83268e+06	6.07431e+06	6.32374e+06	6.15746e+06	6.24435e+06	5.94135e+06
P0A6Y8	P0A6Y8		dnaK		4.75516e+07	4.82236e+07	4.75234e+07	4.79218e+07	4.76601e+07	4.73588e+07
P0A6Z1	P0A6Z1		hscA		5.54084e+06	5.569e+06	5.45241e+06	5.22899e+06	5.12134e+06	5.06935e+06
P0A6Z3	P0A6Z3		htpG		2.62446e+07	2.66731e+07	2.59884e+07	2.73495e+07	2.69116e+07	2.71785e+07
P0A6Z6	P0A6Z6		nikR		1.46211e+06	1.54838e+06	1.28205e+06	1.21256e+06	1.23677e+06	1.33306e+06
P0A705	P0A705		infB		1.83304e+07	1.82077e+07	1.84246e+07	1.85853e+07	1.83292e+07	1.84308e+07
P0A707	P0A707		infC		5.83359e+07	5.89079e+07	5.85729e+07	6.06275e+07	6.10064e+07	6.11559e+07
P0A715	P0A715		kdsA		2.35631e+07	2.41239e+07	2.32355e+07	2.37053e+07	2.34974e+07	2.37149e+07
P0A717	P0A717		prs		4.94818e+07	4.85027e+07	4.86612e+07	4.9822e+07	4.89849e+07	4.86059e+07
P0A720	P0A720		tmk		2.9088e+06	3.08313e+06	3.06217e+06	3.08061e+06	3.10676e+06	3.00421e+06
P0A722	P0A722		lpxA		1.21855e+07	1.22339e+07	1.18473e+07	1.29674e+07	1.26416e+07	1.29198e+07
P0A729	P0A729		yceF		2.29876e+06	2.40697e+06	2.2893e+06	2.39179e+06	2.43175e+06	2.6142e+06
P0A731	P0A731		mgsA		4.06382e+06	3.86452e+06	4.01587e+06	3.85813e+06	3.96127e+06	3.81004e+06
P0A734	P0A734		minE		2.8394e+07	2.74124e+07	2.8933e+07	2.81369e+07	2.67024e+07	2.87665e+07
P0A738	P0A738		moaC		2.14735e+06	2.19804e+06	2.15866e+06	2.3222e+06	2.18839e+06	2.16157e+06
P0A744	P0A744		msrA		5.9484e+06	6.30528e+06	6.12122e+06	5.88832e+06	5.85658e+06	6.09988e+06
P0A746	P0A746		msrB		1.22841e+06	1.26319e+06	1.13746e+06	1.36482e+06	1.51144e+06	1.44218e+06
P0A749	P0A749		murA		8.04348e+06	7.60247e+06	8.30201e+06	7.79013e+06	7.99443e+06	7.91826e+06
P0A752	P0A752		nadD		630808	668843	664942	601888	667206	690852
P0A759	P0A759		nagB		4.55957e+06	4.5693e+06	4.58505e+06	4.68324e+06	4.69662e+06	4.92606e+06
P0A763	P0A763		ndk		1.90337e+07	1.80035e+07	1.7977e+07	1.8005e+07	1.84326e+07	1.80042e+07
P0A776	P0A776		rppH		729255	708526	698659	562947	645435	767114
P0A780	P0A780		nusB		1.40434e+07	1.4317e+07	1.39182e+07	1.35707e+07	1.35627e+07	1.3641e+07
P0A784	P0A784		orn		2.87937e+06	2.81962e+06	2.912e+06	3.04107e+06	2.96774e+06	2.98025e+06
P0A786	P0A786		pyrB		2.80983e+06	2.87279e+06	2.93073e+06	2.83012e+06	2.80133e+06	2.65446e+06
P0A790	P0A790		panD		7.1392e+06	6.9891e+06	6.81787e+06	6.88252e+06	7.08901e+06	6.79729e+06
P0A794	P0A794		pdxJ		8.45031e+06	8.53914e+06	8.56141e+06	8.23334e+06	8.52842e+06	8.50582e+06
P0A796	P0A796		pfkA		2.35716e+07	2.32652e+07	2.34505e+07	2.38417e+07	2.36735e+07	2.37404e+07
P0A799	P0A799		pgk		1.8518e+08	1.85805e+08	1.84523e+08	1.83432e+08	1.82309e+08	1.81988e+08
P0A7A2	P0A7A2		gpmB		3.77018e+06	3.75045e+06	3.52524e+06	3.7616e+06	4.04342e+06	3.51499e+06
P0A7A5	P0A7A5		pcm		926144	930112	1.00938e+06	906485	864686	867899
P0A7A7	P0A7A7		plsB		3.20331e+06	3.19401e+06	3.16462e+06	3.15203e+06	3.00262e+06	3.07086e+06
P0A7A9	P0A7A9		ppa		9.31123e+07	9.23906e+07	9.608e+07	9.79072e+07	9.5914e+07	9.50248e+07
P0A7B1	P0A7B1		ppk		1.64734e+06	1.64183e+06	1.61335e+06	1.67726e+06	1.59961e+06	1.60955e+06
P0A7B5	P0A7B5		proB		5.32278e+06	5.22838e+06	5.17632e+06	5.22257e+06	5.14447e+06	4.90084e+06
P0A7B8	P0A7B8		hslV		1.69465e+07	1.64254e+07	1.45042e+07	1.57901e+07	1.51049e+07	1.56558e+07
P0A7C2	P0A7C2		lexA		4.92741e+06	4.88557e+06	4.9379e+06	4.66318e+06	4.68678e+06	4.56198e+06
P0A7C6	P0A7C6		pepE		5.92457e+06	5.79547e+06	5.63653e+06	5.85723e+06	5.76513e+06	5.59832e+06
P0A7D1	P0A7D1		pth		6.08685e+06	5.79304e+06	5.9489e+06	5.84377e+06	5.64437e+06	5.64845e+06
P0A7D4	P0A7D4		purA		2.46959e+07	2.45752e+07	2.4903e+07	2.48822e+07	2.46064e+07	2.48512e+07
P0A7D7	P0A7D7		purC		7.57049e+06	7.6482e+06	7.34827e+06	7.3768e+06	7.42212e+06	7.29375e+06
P0A7E1	P0A7E1		pyrD		9.29748e+06	9.03748e+06	8.99241e+06	8.80801e+06	8.89025e+06	8.95055e+06
P0A7E3	P0A7E3		pyrE		5.63531e+06	5.59126e+06	5.50698e+06	5.57797e+06	5.57511e+06	5.60729e+06
P0A7E5	P0A7E5		pyrG		1.5825e+07	1.58979e+07	1.56757e+07	1.59332e+07	1.58206e+07	1.61604e+07
P0A7E9	P0A7E9		pyrH		8.18271e+06	8.19581e+06	8.09008e+06	8.03972e+06	8.17645e+06	8.3421e+06
P0A7F3	P0A7F3		pyrI		2.08565e+06	2.18272e+06	2.15891e+06	2.11477e+06	2.16063e+06	2.14192e+06
P0A7F6	P0A7F6		speD		2.15866e+06	2.14607e+06	2.19609e+06	2.20068e+06	2.14344e+06	2.24949e+06
P0A7F9	P0A7F9		queA		3.98562e+06	3.71012e+06	4.17459e+06	3.82365e+06	3.66765e+06	3.81757e+06
P0A7G2	P0A7G2		rbfA		2.11807e+07	2.14117e+07	2.18052e+07	2.13344e+07	2.19384e+07	2.03045e+07
P0A7G6	P0A7G6		recA		1.11017e+07	1.11844e+07	1.11933e+07	1.11101e+07	1.11491e+07	1.14043e+07
P0A7H6	P0A7H6		recR		1.00718e+06	1.13879e+06	983978	978927	1.10092e+06	1.09378e+06
P0A7I0	P0A7I0		prfA		4.30669e+06	4.30397e+06	4.35462e+06	4.24167e+06	4.44189e+06	4.28762e+06
P0A7I4	P0A7I4		prfC		5.41038e+06	5.41405e+06	5.54525e+06	5.40597e+06	5.43378e+06	5.56833e+06
P0A7I7	P0A7I7		ribA		1.05283e+07	1.12076e+07	1.02712e+07	1.07436e+07	1.04841e+07	1.00066e+07
P0A7J0	P0A7J0		ribB		1.33271e+07	1.38597e+07	1.32766e+07	1.42033e+07	1.45875e+07	1.48715e+07
P0A7J3	P0A7J3		rplJ		5.31539e+08	5.1761e+08	5.05069e+08	5.11961e+08	5.00107e+08	4.92292e+08
P0A7J7	P0A7J7		rplK		1.60769e+08	1.57756e+08	1.5602e+08	1.55361e+08	1.52885e+08	1.52522e+08
P0A7K2	P0A7K2		rplL		2.136e+08	2.12423e+08	2.09013e+08	2.01229e+08	2.02679e+08	2.03534e+08
P0A7K6	P0A7K6		rplS		7.38684e+07	7.44647e+07	7.09333e+07	7.31438e+07	7.30404e+07	7.27555e+07
P0A7L0	P0A7L0		rplA		2.03064e+08	2.02514e+08	2.00255e+08	1.9729e+08	1.93838e+08	1.92566e+08
P0A7L3	P0A7L3		rplT		4.71398e+07	4.50904e+07	4.56978e+07	4.23141e+07	4.20855e+07	4.34097e+07
P0A7L8	P0A7L8		rpmA		1.45613e+08	1.46382e+08	1.48431e+08	1.43311e+08	1.38482e+08	1.41765e+08
P0A7M2	P0A7M2		rpmB		1.59035e+08	1.55202e+08	1.51502e+08	1.50367e+08	1.50577e+08	1.4886e+08
P0A7M6	P0A7M6		rpmC		2.66111e+07	2.72587e+07	2.53696e+07	2.51858e+07	2.39718e+07	2.40734e+07
P0A7M9	P0A7M9		rpmE		4.75122e+07	4.77828e+07	4.73404e+07	4.98363e+07	4.99452e+07	5.20553e+07
P0A7N4	P0A7N4		rpmF		4.37184e+07	4.40279e+07	4.2892e+07	4.59225e+07	4.54242e+07	4.65705e+07
