Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A8E1	P0A8E1		ycfP		1.46736e+07	1.45945e+07	1.43078e+07	1.43041e+07	1.43836e+07	1.36673e+07
P0A8E7	P0A8E7		yajQ		1.77336e+07	1.77332e+07	1.82781e+07	1.82336e+07	1.84583e+07	1.68625e+07
P0A8F0	P0A8F0		upp		3.01118e+07	2.9966e+07	3.04019e+07	2.97236e+07	3.03656e+07	3.04693e+07
P0A8F4	P0A8F4		udk		7.23279e+06	7.42257e+06	7.50591e+06	7.09166e+06	7.55399e+06	6.72264e+06
P0A8F8	P0A8F8		uvrB		1.78606e+06	1.91785e+06	1.86226e+06	1.91221e+06	1.96098e+06	2.06465e+06
P0A8G0	P0A8G0		uvrC		421076	448881	438630	428821	449332	415706
P0A8G3	P0A8G3		uxaC		2.09598e+06	2.08163e+06	1.9615e+06	2.15853e+06	1.94718e+06	2.10841e+06
P0A8G6	P0A8G6		wrbA		1.01722e+07	1.01434e+07	9.85309e+06	1.0164e+07	9.8068e+06	9.56775e+06
P0A8G9	P0A8G9		xseB		9.19756e+06	9.68606e+06	9.50241e+06	9.69512e+06	8.86731e+06	8.25245e+06
P0A8H8	P0A8H8		yacG		2.00054e+06	1.99924e+06	1.96805e+06	2.02754e+06	1.89006e+06	1.97415e+06
P0A8I1	P0A8I1		yqgF		1.67743e+06	1.69288e+06	1.68012e+06	1.73548e+06	1.73116e+06	1.83621e+06
P0A8I3	P0A8I3		yaaA		3.33877e+06	3.40854e+06	3.36305e+06	3.40361e+06	3.43442e+06	3.3554e+06
P0A8I5	P0A8I5		trmB		7.00143e+06	6.7916e+06	7.17168e+06	7.1476e+06	7.47904e+06	5.95097e+06
P0A8I8	P0A8I8		rlmH		2.84091e+06	2.75838e+06	2.79768e+06	2.82616e+06	2.87956e+06	2.43729e+06
P0A8J2	P0A8J2		dnaT		1.22552e+06	1.22899e+06	1.30961e+06	1.33763e+06	1.39739e+06	885028
P0A8J4	P0A8J4		ybeD		1.30939e+07	1.30516e+07	1.39212e+07	1.39771e+07	1.35944e+07	1.35537e+07
P0A8J8	P0A8J8		rhlB		6.50394e+06	6.70546e+06	6.59367e+06	6.45431e+06	6.41646e+06	6.20915e+06
P0A8K1	P0A8K1		psd		4.31547e+06	4.43598e+06	4.53914e+06	4.71242e+06	4.41914e+06	4.70096e+06
P0A8K5	P0A8K5		yaeP		2.30391e+06	2.0994e+06	2.35517e+06	2.29081e+06	2.39446e+06	2.2508e+06
P0A8L1	P0A8L1		serS		3.47524e+07	3.45242e+07	3.47873e+07	3.47549e+07	3.54297e+07	3.25832e+07
P0A8L5	P0A8L5		ycgN		1.16474e+06	1.15916e+06	1.07447e+06	1.19701e+06	1.3637e+06	1.2646e+06
P0A8L7	P0A8L7		yciU		2.05449e+06	2.09371e+06	2.2961e+06	2.20082e+06	2.0695e+06	2.02277e+06
P0A8M0	P0A8M0		asnS		2.82861e+07	2.82253e+07	2.81054e+07	2.78238e+07	2.80634e+07	2.80907e+07
P0A8M3	P0A8M3		thrS		1.55254e+07	1.56873e+07	1.5547e+07	1.57028e+07	1.57261e+07	1.38539e+07
P0A8M6	P0A8M6		yeeX		1.16124e+07	1.19729e+07	1.20776e+07	1.20695e+07	1.15568e+07	1.0531e+07
P0A8N0	P0A8N0		matP		444336	471941	418019	359700	415709	290549
P0A8N3	P0A8N3		lysS		4.19922e+07	4.18248e+07	4.09825e+07	4.08388e+07	4.10167e+07	4.11504e+07
P0A8N5	P0A8N5		lysU		2.19231e+07	2.15876e+07	2.19715e+07	2.23148e+07	2.24346e+07	2.11619e+07
P0A8N7	P0A8N7		epmA		3.17915e+06	3.01709e+06	3.06041e+06	3.20114e+06	3.0172e+06	2.74341e+06
P0A8P3	P0A8P3		yggX		2.78177e+07	2.66229e+07	2.71489e+07	2.68726e+07	2.77617e+07	2.65323e+07
P0A8Q0	P0A8Q0		frdC		2.37587e+06	2.38909e+06	2.32338e+06	2.15965e+06	2.29929e+06	2.39613e+06
P0A8Q6	P0A8Q6		clpS		1.54707e+06	1.48142e+06	1.36654e+06	1.41989e+06	1.53484e+06	1.34467e+06
P0A8R0	P0A8R0		rraA		2.02097e+07	2.06076e+07	2.01737e+07	2.01413e+07	1.9287e+07	2.14401e+07
P0A8R9	P0A8R9		hdfR		1.19997e+06	1.1243e+06	1.13185e+06	1.16054e+06	1.0603e+06	1.13893e+06
P0A8S1	P0A8S1		iciA		2.88122e+06	2.79443e+06	2.84522e+06	2.78286e+06	2.9511e+06	2.78273e+06
P0A8T1	P0A8T1		prmA		6.65333e+06	6.76436e+06	6.80321e+06	6.4318e+06	6.79377e+06	6.51996e+06
P0A8T7	P0A8T7		rpoC		4.76194e+07	4.73334e+07	4.81278e+07	4.81673e+07	4.79058e+07	4.23039e+07
P0A8U0	P0A8U0		syd		1.37917e+06	1.35226e+06	1.42669e+06	1.35886e+06	1.3079e+06	1.13839e+06
P0A8U2	P0A8U2		yafD		163504	224578	115901	141862	113696	108272
P0A8U6	P0A8U6		metJ		8.53045e+06	8.40795e+06	8.52137e+06	8.75776e+06	8.57739e+06	8.1825e+06
P0A8V0	P0A8V0		rbn		384613	335726	339063		377229	392809
P0A8V2	P0A8V2		rpoB		7.50406e+07	7.47126e+07	7.49765e+07	7.52263e+07	7.59107e+07	7.12404e+07
P0A8V6	P0A8V6		fadR		5.57965e+06	5.49735e+06	5.6393e+06	5.50153e+06	5.51427e+06	4.96018e+06
P0A8W0	P0A8W0		nanR		3.03049e+06	2.93799e+06	2.9402e+06	2.78463e+06	2.76164e+06	2.67136e+06
P0A8W2	P0A8W2		slyA		8.52445e+06	8.49836e+06	8.34631e+06	8.39586e+06	8.68429e+06	7.6943e+06
P0A8W5	P0A8W5		yqgE		2.32439e+06	2.36166e+06	2.34479e+06	2.35642e+06	2.32145e+06	2.19339e+06
P0A8W8	P0A8W8		yfbU		1.904e+07	1.8689e+07	1.89031e+07	1.85034e+07	1.91549e+07	1.59012e+07
P0A8X0	P0A8X0		yjgA		8.53722e+06	8.30673e+06	8.38752e+06	8.27672e+06	8.28565e+06	8.21792e+06
P0A8X2	P0A8X2		yceI		1.13002e+06	1.19161e+06	1.22077e+06	1.15168e+06	1.09569e+06	1.14073e+06
P0A8Y1	P0A8Y1		yjjG		1.16174e+06	1.12413e+06	1.17047e+06	1.09379e+06	1.15965e+06	1.1507e+06
P0A8Y3	P0A8Y3		yihX		2.93017e+06	2.95238e+06	2.86643e+06	2.80573e+06	2.96242e+06	2.85636e+06
P0A8Y5	P0A8Y5		yidA		4.62694e+06	4.59616e+06	4.56376e+06	4.67724e+06	4.65861e+06	4.20971e+06
P0A8Z0	P0A8Z0		yciA		2.226e+06	2.14274e+06	2.13384e+06	2.14336e+06	2.15151e+06	1.95113e+06
P0A8Z3	P0A8Z3		ybgC		323528	72058.4	114538	197240		331311
P0A8Z7	P0A8Z7		yqiA		299082	244303	281499	416526	416659	79458.3
P0A901	P0A901		blc		1.24772e+06	1.20102e+06	1.10785e+06	1.17067e+06	1.08769e+06	1.1824e+06
P0A903	P0A903		bamC		1.8702e+07	1.88124e+07	1.91709e+07	1.92542e+07	1.90623e+07	1.81947e+07
P0A905	P0A905		slyB		3.2796e+07	3.17231e+07	3.42439e+07	3.50277e+07	3.36297e+07	2.79816e+07
P0A908	P0A908		mipA		2.46474e+06	2.36666e+06	2.06892e+06	2.07695e+06	2.23047e+06	2.47571e+06
P0A910	P0A910		ompA		5.66631e+08	5.84824e+08	5.90519e+08	5.7499e+08	5.66071e+08	5.19357e+08
P0A912	P0A912		pal		5.93233e+07	5.76917e+07	5.95879e+07	6.19296e+07	6.17044e+07	5.66702e+07
P0A915	P0A915		ompW		1.82716e+07	1.73819e+07	1.80007e+07	1.73653e+07	1.75944e+07	1.86826e+07
P0A917	P0A917		ompX		1.9653e+07	1.9156e+07	1.81852e+07	1.81001e+07	1.90337e+07	2.03293e+07
P0A921	P0A921		pldA		2.09863e+06	1.98938e+06	1.9197e+06	1.8796e+06	1.95811e+06	2.43814e+06
P0A927	P0A927		tsx		1.048e+07	1.0277e+07	1.02011e+07	1.00858e+07	1.00505e+07	9.98348e+06
P0A932	P0A932		gfcE		1.59246e+07	1.51183e+07	1.60674e+07	1.6295e+07	1.56494e+07	1.34599e+07
P0A935	P0A935		mltA		5.99488e+06	5.74833e+06	5.76484e+06	5.83436e+06	5.76425e+06	5.30057e+06
P0A937	P0A937		bamE		7.76999e+06	7.91193e+06	8.27299e+06	8.33281e+06	8.54056e+06	6.60602e+06
P0A940	P0A940		bamA		1.53355e+07	1.4922e+07	1.50162e+07	1.52652e+07	1.52792e+07	1.43252e+07
P0A944	P0A944		rimI		816758	802011	941656	857725	922174	952324
P0A948	P0A948		rimJ		368561	436623	368593	330100	275826	
P0A951	P0A951		speG		1.30693e+06	1.2697e+06	1.19735e+06	1.37355e+06	1.30243e+06	1.25121e+06
P0A953	P0A953		fabB		3.32504e+07	3.30296e+07	3.33471e+07	3.31508e+07	3.31189e+07	3.18005e+07
P0A955	P0A955		eda		2.68151e+07	2.64762e+07	2.71413e+07	2.75486e+07	2.73567e+07	2.39849e+07
P0A959	P0A959		alaA		2.03878e+06	2.06067e+06	2.00759e+06	1.83673e+06	1.88923e+06	1.71205e+06
P0A962	P0A962		ansA		2.05025e+06	1.96826e+06	2.14042e+06	2.10956e+06	2.1761e+06	2.1208e+06
P0A964	P0A964		cheW		1.53699e+07	1.58751e+07	1.57997e+07	1.59394e+07	1.6026e+07	1.7416e+07
P0A968	P0A968		cspD		1.82941e+06	1.86463e+06	1.84308e+06	2.09956e+06	1.73202e+06	1.60109e+06
P0A972	P0A972		cspE		1.1252e+08	1.13527e+08	1.18923e+08	1.19191e+08	1.16418e+08	9.76412e+07
P0A978	P0A978		cspG		1.17293e+07	1.25068e+07	1.09696e+07	1.09587e+07	1.08356e+07	1.00241e+07
P0A988	P0A988		dnaN		4.46076e+06	4.51136e+06	4.57007e+06	4.51089e+06	4.54807e+06	3.92866e+06
P0A991	P0A991		fbaB		8.4677e+06	8.53588e+06	8.79072e+06	8.7229e+06	8.41219e+06	8.36611e+06
P0A993	P0A993		fbp		1.73641e+07	1.71274e+07	1.73768e+07	1.76595e+07	1.73972e+07	1.58791e+07
P0A996	P0A996		glpC		1.66341e+06	1.59671e+06	1.65233e+06	1.60861e+06	1.66367e+06	1.61429e+06
P0A998	P0A998		ftnA		4.58479e+07	4.81326e+07	4.67401e+07	4.62894e+07	4.37553e+07	4.8474e+07
P0A9A2	P0A9A2		ftnB		989305	1.04558e+06	986924	973616	995421	1.35079e+06
P0A9A6	P0A9A6		ftsZ		1.36648e+07	1.36986e+07	1.36477e+07	1.39266e+07	1.47087e+07	1.30763e+07
P0A9A9	P0A9A9		fur		1.86462e+07	1.84975e+07	1.92059e+07	1.95139e+07	1.90074e+07	1.60971e+07
P0A9B2	P0A9B2		gapA		3.65045e+08	3.63279e+08	3.76075e+08	3.68673e+08	3.66711e+08	3.10833e+08
P0A9B6	P0A9B6		epd		2.21907e+06	2.15568e+06	1.99336e+06	2.11873e+06	2.06967e+06	2.21137e+06
P0A9C0	P0A9C0		glpA		2.17892e+06	2.2078e+06	2.20417e+06	2.1913e+06	2.2307e+06	1.95654e+06
P0A9C3	P0A9C3		galM		7.42281e+06	7.35068e+06	7.71617e+06	7.62489e+06	7.32027e+06	6.67554e+06
P0A9C5	P0A9C5		glnA		3.73004e+07	3.74082e+07	3.85037e+07	3.84768e+07	3.88549e+07	3.57845e+07
P0A9C9	P0A9C9		glpX		8.10268e+06	8.28373e+06	7.94367e+06	8.11783e+06	8.27998e+06	7.91081e+06
P0A9D2	P0A9D2		gstA		5.83859e+06	6.08323e+06	5.78825e+06	5.74068e+06	5.68695e+06	5.6803e+06
P0A9D4	P0A9D4		cysE		4.1988e+06	4.08271e+06	3.95786e+06	3.94324e+06	4.03828e+06	3.59999e+06
P0A9D8	P0A9D8		dapD		3.7978e+07	3.78e+07	3.79593e+07	3.81998e+07	3.72456e+07	3.6701e+07
P0A9E5	P0A9E5		fnr		7.96496e+06	8.1608e+06	8.17275e+06	8.38599e+06	8.03781e+06	7.70464e+06
P0A9F1	P0A9F1		mntR		1.39498e+06	1.48609e+06	1.41204e+06	1.54006e+06	1.42799e+06	1.35916e+06
P0A9F3	P0A9F3		cysB		4.04798e+06	3.98418e+06	3.81069e+06	3.90712e+06	3.74314e+06	3.7945e+06
P0A9F6	P0A9F6		gcvA		499672	460425	415296	412099	418725	330164
P0A9G2	P0A9G2		nhaR		1.15423e+06	1.29222e+06	1.09551e+06	1.16436e+06	1.20209e+06	1.08397e+06
P0A9G6	P0A9G6		aceA		1.9334e+07	1.85255e+07	1.86879e+07	1.92338e+07	1.90678e+07	1.79235e+07
P0A9G8	P0A9G8		modE		3.58078e+06	3.54789e+06	3.62395e+06	3.6268e+06	3.5471e+06	3.3133e+06
P0A9H1	P0A9H1		mug		3.06645e+06	3.14684e+06	2.99149e+06	3.07474e+06	2.92296e+06	2.99149e+06
P0A9H5	P0A9H5		btuR		1.08481e+06	1.06809e+06	1.11321e+06	1.08675e+06	1.0762e+06	975843
P0A9H7	P0A9H7		cfa		3.32872e+06	3.31143e+06	3.48629e+06	3.42688e+06	3.50263e+06	3.21652e+06
P0A9H9	P0A9H9		cheZ		2.06529e+06	2.09837e+06	2.10609e+06	2.05834e+06	2.12445e+06	2.00004e+06
P0A9I1	P0A9I1		citE		6.25284e+06	6.4159e+06	6.37922e+06	6.51773e+06	6.32581e+06	6.28019e+06
P0A9I3	P0A9I3		gcvR		2.39202e+06	2.31827e+06	2.53121e+06	2.35038e+06	2.39287e+06	1.80039e+06
P0A9I8	P0A9I8		nirD		3.06253e+06	3.03075e+06	3.01144e+06	3.0843e+06	2.79023e+06	2.84498e+06
P0A9J0	P0A9J0		rng		3.39362e+06	3.45983e+06	3.54573e+06	3.45207e+06	3.31034e+06	3.27155e+06
P0A9J4	P0A9J4		panE		2.97071e+06	2.73422e+06	2.71761e+06	2.71871e+06	2.8779e+06	2.63056e+06
P0A9J6	P0A9J6		rbsK		3.57651e+06	3.48777e+06	3.4575e+06	3.4842e+06	3.34035e+06	3.44209e+06
P0A9J8	P0A9J8		pheA		2.32106e+06	2.13661e+06	2.13672e+06	2.2062e+06	2.13338e+06	2.30307e+06
P0A9K3	P0A9K3		ybeZ		6.14724e+06	6.05474e+06	6.0192e+06	6.09294e+06	6.04233e+06	5.93889e+06
P0A9K7	P0A9K7		phoU		2.98078e+06	3.20746e+06	3.12656e+06	2.94884e+06	3.1984e+06	2.56249e+06
P0A9K9	P0A9K9		slyD		9.41414e+07	9.35532e+07	9.77874e+07	9.49556e+07	9.67922e+07	7.61472e+07
P0A9L3	P0A9L3		fklB		2.0373e+07	2.01868e+07	1.87082e+07	1.90037e+07	1.92256e+07	1.88838e+07
P0A9L5	P0A9L5		ppiC		2.27862e+06	2.34781e+06	2.29712e+06	2.22223e+06	2.18802e+06	2.0655e+06
P0A9L8	P0A9L8		proC		2.99256e+06	2.90134e+06	2.8816e+06	3.10095e+06	2.9925e+06	2.45979e+06
P0A9M0	P0A9M0		lon		9.55923e+06	9.60848e+06	9.77066e+06	9.74654e+06	9.76995e+06	9.34136e+06
P0A9M2	P0A9M2		hpt		5.84454e+06	5.72647e+06	5.84074e+06	5.85627e+06	5.91071e+06	5.51403e+06
P0A9M5	P0A9M5		gpt		8.31583e+07	8.002e+07	8.60193e+07	8.50296e+07	8.16873e+07	6.89309e+07
P0A9M8	P0A9M8		pta		5.04078e+07	4.96427e+07	5.01155e+07	5.05824e+07	5.04791e+07	4.431e+07
P0A9N4	P0A9N4		pflA		5.33801e+06	5.13084e+06	5.20549e+06	5.29037e+06	5.30097e+06	4.6723e+06
P0A9N8	P0A9N8		nrdG		581853	606439	561099	601590	520821	484418
P0A9P0	P0A9P0		lpdA		2.8475e+07	2.80379e+07	2.87947e+07	2.87705e+07	2.89477e+07	2.4375e+07
P0A9P4	P0A9P4		trxB		1.04615e+07	1.05473e+07	1.08469e+07	1.1007e+07	1.10075e+07	9.49961e+06
P0A9P6	P0A9P6		deaD		9.68771e+06	9.72212e+06	9.66108e+06	9.75297e+06	9.77822e+06	9.57862e+06
P0A9Q1	P0A9Q1		arcA		2.57752e+07	2.56829e+07	2.57804e+07	2.59854e+07	2.72346e+07	2.22665e+07
P0A9Q5	P0A9Q5		accD		1.68458e+07	1.7339e+07	1.74383e+07	1.72843e+07	1.68246e+07	1.57256e+07
P0A9Q7	P0A9Q7		adhE		1.95137e+08	1.94214e+08	1.94368e+08	1.9587e+08	1.94203e+08	1.75277e+08
P0A9Q9	P0A9Q9		asd		2.02019e+07	1.97965e+07	1.92353e+07	1.95557e+07	1.9927e+07	1.86366e+07
P0A9R4	P0A9R4		fdx		8.39736e+06	8.70902e+06	8.28094e+06	8.50278e+06	8.65149e+06	8.42902e+06
P0A9R7	P0A9R7		ftsE		2.97825e+06	2.99578e+06	3.10854e+06	3.03256e+06	2.9292e+06	3.1974e+06
P0A9S1	P0A9S1		fucO		1.21562e+06	1.15833e+06	1.13051e+06	1.24176e+06	1.15271e+06	1.26092e+06
P0A9S5	P0A9S5		gldA		1.68023e+07	1.66929e+07	1.599e+07	1.60128e+07	1.61751e+07	1.57675e+07
P0A9T0	P0A9T0		serA		7.02332e+06	7.04428e+06	6.90222e+06	7.08333e+06	6.98862e+06	6.97718e+06
P0A9T4	P0A9T4		tas		9.40899e+06	9.41223e+06	9.65844e+06	9.56316e+06	9.60261e+06	8.07479e+06
P0A9T6	P0A9T6		ybaQ		986259	1.16546e+06	1.09129e+06	855872	1.12853e+06	811439
P0A9T8	P0A9T8		ybbA		817720	827667	739204	779151	826846	845056
P0A9U1	P0A9U1		ybhF		417573	395835	489888	417897	408074	528725
P0A9U3	P0A9U3		ybiT		6.24808e+06	6.28546e+06	6.24052e+06	6.34204e+06	6.35969e+06	6.47328e+06
P0A9V1	P0A9V1		lptB		5.53845e+06	5.47036e+06	5.43381e+06	5.42576e+06	5.46659e+06	5.34989e+06
P0A9W0	P0A9W0		ulaR		476229	557592	494332	522313	411668	422301
P0A9W3	P0A9W3		yjjK		9.51594e+06	9.64039e+06	9.74978e+06	9.58317e+06	9.30622e+06	8.80702e+06
P0A9W6	P0A9W6		yrbA		5.61292e+06	5.26453e+06	5.58967e+06	5.94424e+06	5.83613e+06	4.96161e+06
P0A9W9	P0A9W9		yrdA		5.78128e+06	5.66635e+06	5.87377e+06	5.80163e+06	5.88424e+06	5.69638e+06
P0A9X4	P0A9X4		mreB		9.91101e+06	9.86842e+06	1.00501e+07	1.02676e+07	1.01456e+07	8.38632e+06
P0A9X9	P0A9X9		cspA		2.95672e+07	2.97538e+07	2.57388e+07	2.62552e+07	2.68562e+07	2.61268e+07
P0A9Y6	P0A9Y6		cspC		1.76108e+08	1.76335e+08	1.71326e+08	1.72548e+08	1.70604e+08	1.63152e+08
P0A9Z1	P0A9Z1		glnB		1.46407e+07	1.43353e+07	1.38706e+07	1.3842e+07	1.36696e+07	1.53271e+07
P0AA04	P0AA04		ptsH		5.16676e+07	5.33822e+07	6.26913e+07	6.16578e+07	5.95935e+07	4.57365e+07
P0AA10	P0AA10		rplM		8.25913e+07	8.15879e+07	8.61225e+07	8.79561e+07	9.11979e+07	7.82397e+07
P0AA16	P0AA16		ompR		8.65857e+06	8.5173e+06	8.44523e+06	8.6092e+06	8.42964e+06	8.61343e+06
P0AA25	P0AA25		trxA		2.75986e+07	2.79899e+07	2.83281e+07	2.78871e+07	2.70718e+07	2.75922e+07
P0AA31	P0AA31		yedF		3.52123e+06	3.31943e+06	3.57866e+06	3.55225e+06	3.5292e+06	3.45799e+06
P0AA37	P0AA37		rluA		423604	357838	380603	472522	430116	436951
P0AA39	P0AA39		rluC		1.27733e+06	1.34461e+06	1.19273e+06	1.25709e+06	1.31396e+06	1.38156e+06
P0AA43	P0AA43		rsuA		4.73484e+06	4.93512e+06	4.78888e+06	4.96436e+06	4.93537e+06	4.68563e+06
P0AA53	P0AA53		qmcA		1.81875e+06	1.91642e+06	2.12867e+06	1.85697e+06	1.91751e+06	1.62431e+06
P0AA86	P0AA86		dsbE		1.66588e+06	1.57383e+06	1.63292e+06	1.40761e+06	1.75759e+06	1.29736e+06
P0AA91	P0AA91		yeaY		1.39213e+06	1.34492e+06	1.3091e+06	1.36355e+06	1.24328e+06	1.40049e+06
P0AA93	P0AA93		ypdA		368250	386688	365750	330749	236374	288174
P0AA95	P0AA95		yacC		1.1404e+06	1.08415e+06	987759	1.09087e+06	1.14869e+06	1.23425e+06
P0AA97	P0AA97		yaeQ		929680	952547	959848	954169	994767	920565
P0AAA1	P0AAA1		yagU		7.16264e+06	7.02808e+06	7.44566e+06	7.35899e+06	7.68771e+06	6.30347e+06
P0AAB4	P0AAB4		ubiD		2.25556e+06	2.4387e+06	2.35064e+06	2.36707e+06	2.17316e+06	2.11776e+06
P0AAB6	P0AAB6		galF		1.27652e+07	1.30252e+07	1.35373e+07	1.35837e+07	1.38278e+07	1.12427e+07
P0AAB8	P0AAB8		uspD		2.61917e+06	2.56685e+06	2.55008e+06	2.6814e+06	2.72417e+06	2.34301e+06
P0AAC0	P0AAC0		uspE		5.19893e+06	5.07021e+06	4.95722e+06	4.88766e+06	4.79546e+06	4.832e+06
P0AAC8	P0AAC8		iscA		6.2554e+06	6.23705e+06	6.05165e+06	5.88173e+06	6.2968e+06	5.22744e+06
P0AAD6	P0AAD6		sdaC		162679	110468	196113	219394	206952	
P0AAF6	P0AAF6		artP		817017	830441	836915	952360	963159	708004
P0AAG3	P0AAG3		gltL		331169	359648	386863	400542	369816	171244
P0AAH0	P0AAH0		pstB		1.36242e+06	1.4499e+06	1.35859e+06	1.34686e+06	1.3055e+06	1.3559e+06
P0AAH8	P0AAH8		sapF		591281	555407	596160	618244	635037	667983
P0AAI3	P0AAI3		ftsH		1.8748e+07	1.86028e+07	1.926e+07	1.93663e+07	1.92432e+07	1.78471e+07
P0AAI5	P0AAI5		fabF		3.49165e+07	3.50565e+07	3.59346e+07	3.72803e+07	3.59209e+07	3.20314e+07
P0AAI9	P0AAI9		fabD		5.67673e+06	5.5744e+06	5.19657e+06	5.30419e+06	5.30074e+06	4.82182e+06
P0AAJ3	P0AAJ3		fdnH		4.67396e+06	4.63267e+06	4.55926e+06	4.56988e+06	4.56702e+06	4.06403e+06
P0AAJ5	P0AAJ5		fdoH		3.92292e+06	3.99561e+06	3.91531e+06	3.80163e+06	3.7804e+06	3.21777e+06
P0AAJ8	P0AAJ8		hybA		1.99071e+06	2.03534e+06	2.00227e+06	2.06816e+06	2.10059e+06	1.84915e+06
P0AAK1	P0AAK1		hycB		1.48042e+06	1.41828e+06	1.58935e+06	1.57417e+06	1.5039e+06	1.60096e+06
P0AAK4	P0AAK4		hydN		1.18858e+06	1.26107e+06	1.12894e+06	1.13709e+06	1.07214e+06	1.20366e+06
P0AAL3	P0AAL3		napG		615445	628656	557180	594498	467668	520970
P0AAN1	P0AAN1		hybE		1.17354e+06	1.12236e+06	1.18975e+06	1.09106e+06	1.22832e+06	1.09498e+06
P0AAN3	P0AAN3		hypB		3.12792e+06	3.08216e+06	3.28717e+06	3.22793e+06	3.21103e+06	2.84023e+06
P0AAN5	P0AAN5		yaiA		1.45029e+06	1.51827e+06	1.55721e+06	1.44512e+06	1.29843e+06	1.24974e+06
P0AAN9	P0AAN9		iraP		141612	151381	136390	139942	165692	170107
P0AAP3	P0AAP3		frmR		3.48122e+06	3.70006e+06	3.38894e+06	3.44449e+06	3.25254e+06	4.24948e+06
P0AAQ2	P0AAQ2		yajD		4.82121e+06	4.7224e+06	5.11e+06	5.46301e+06	5.68488e+06	5.04939e+06
P0AAR3	P0AAR3		ybaK		2.08117e+06	2.10417e+06	2.03724e+06	2.00643e+06	1.94627e+06	2.14032e+06
P0AAS0	P0AAS0		ylaC		279574	328463	291796	285090	324437	337248
P0AAS7	P0AAS7		ybcJ		2.61555e+06	2.55803e+06	2.28816e+06	2.30563e+06	2.49851e+06	2.24285e+06
P0AAT2	P0AAT2		ybdF		625234	699587	749326	683918	715860	595871
P0AAT4	P0AAT4		mscM		2.09146e+06	2.25183e+06	2.21153e+06	2.26627e+06	2.0223e+06	1.71251e+06
P0AAT6	P0AAT6		rsfS		3.30062e+06	3.0606e+06	3.12631e+06	3.08259e+06	3.11455e+06	2.85658e+06
P0AAT9	P0AAT9		ybeL		7.90643e+06	7.96041e+06	8.18277e+06	8.06956e+06	7.78007e+06	7.58033e+06
P0AAU7	P0AAU7		ybfE		1.33688e+06	1.44141e+06	1.43238e+06	1.31806e+06	1.28892e+06	1.1295e+06
P0AAV4	P0AAV4		ybgJ		1.29123e+06	1.26857e+06	1.29627e+06	1.20588e+06	1.23691e+06	1.22538e+06
P0AAX8	P0AAX8		ybiS		5.50069e+06	5.45891e+06	5.77831e+06	5.71231e+06	5.66905e+06	4.89643e+06
P0AAZ4	P0AAZ4		rarA		1.37285e+06	1.3209e+06	1.29768e+06	1.31134e+06	1.34027e+06	1.21354e+06
P0AAZ7	P0AAZ7		ycaR		6.21402e+06	6.22501e+06	6.14884e+06	6.08179e+06	6.09678e+06	5.67794e+06
P0AB10	P0AB10		ymbA		1.0551e+06	1.09594e+06	794453	739084	550569	711153
P0AB12	P0AB12		yccF		930483				1.02805e+06	696085
P0AB14	P0AB14		yccJ		2.86032e+06	2.81537e+06	2.94942e+06	2.82609e+06	2.92801e+06	2.87745e+06
P0AB18	P0AB18		tusE		1.67973e+06	1.57303e+06	1.55815e+06	1.56455e+06	1.50647e+06	1.70353e+06
P0AB24	P0AB24		efeO		3.84557e+06	3.71565e+06	3.81563e+06	3.68491e+06	3.61344e+06	3.5216e+06
P0AB26	P0AB26		yceB		2.39285e+06	2.35494e+06	2.36396e+06	2.31834e+06	2.21937e+06	2.36994e+06
P0AB28	P0AB28		yceD		8.63385e+06	8.70094e+06	8.72033e+06	8.93215e+06	8.97168e+06	8.3985e+06
P0AB38	P0AB38		lpoB		4.81446e+06	4.42829e+06	4.76426e+06	4.60322e+06	4.99454e+06	4.1189e+06
P0AB43	P0AB43		ycgL		1.24107e+06	1.37083e+06	1.33143e+06	1.35055e+06	1.33586e+06	1.28147e+06
P0AB46	P0AB46		ymgD		2.20276e+06	2.10603e+06	2.21968e+06	2.26569e+06	2.17791e+06	2.19392e+06
P0AB52	P0AB52		ychN		2.93541e+06	2.66932e+06	2.56393e+06	2.8007e+06	2.87979e+06	2.37375e+06
P0AB55	P0AB55		yciI		4.1369e+06	4.11807e+06	4.17928e+06	4.09116e+06	4.01631e+06	3.92702e+06
P0AB58	P0AB58		yciM		512933	557962	568616	651628	649965	525408
P0AB61	P0AB61		yciN		4.28185e+06	4.2412e+06	4.11327e+06	4.29227e+06	4.28151e+06	3.84271e+06
P0AB67	P0AB67		pntB		1.89028e+06	1.81024e+06	1.80595e+06	1.95381e+06	1.75895e+06	2.05462e+06
P0AB71	P0AB71		fbaA		1.58374e+08	1.56558e+08	1.55168e+08	1.57293e+08	1.55043e+08	1.42276e+08
