Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P77625	P77625		yfbT		8.32177e+06	8.09827e+06	7.67604e+06	7.96604e+06	7.8279e+06	9.05835e+06
P77674	P77674		prr		381436	332734	269424	386510	302721	315282
P77717	P77717		ybaY		1.34756e+06	1.31659e+06	1.47114e+06	1.49137e+06	1.43994e+06	1.36993e+06
P77718	P77718		thiI		2.58674e+06	2.56076e+06	2.59961e+06	2.52905e+06	2.52466e+06	2.48326e+06
P77735	P77735		yajO		3.74358e+06	3.75727e+06	3.69594e+06	3.67441e+06	3.55297e+06	3.57392e+06
P77737	P77737		oppF		1.75494e+06	1.94378e+06	2.07251e+06	1.82315e+06	2.02328e+06	1.96213e+06
P77739	P77739		yniA		793500	987935	1.00775e+06	999244	875602	1.01625e+06
P77748	P77748		ydiJ		1.13906e+06	1.1308e+06	975735	974096	1.01989e+06	1.23919e+06
P77756	P77756		queC		1.4742e+06	1.58128e+06	1.51821e+06	1.48552e+06	1.61533e+06	1.60048e+06
P77774	P77774		bamB		1.33696e+07	1.33251e+07	1.31722e+07	1.30534e+07	1.29166e+07	1.32372e+07
P77804	P77804		ydgA		9.0451e+06	8.76309e+06	8.3542e+06	8.41448e+06	8.65196e+06	8.29966e+06
P77808	P77808		yfaY		2.02452e+06	2.04407e+06	2.20192e+06	2.2441e+06	2.31599e+06	2.07594e+06
P78067	P78067		ynjE		2.94466e+06	2.91416e+06	2.84346e+06	2.84044e+06	2.63695e+06	2.63104e+06
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				1.28811e+06	1.26063e+06	6.09684e+06	6.20252e+06	6.01459e+06	1.10239e+06
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				2.01612e+06	2.0265e+06	9.13195e+06	9.22612e+06	9.44714e+06	2.08238e+06
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				5.29439e+06	5.11472e+06	2.04965e+07	2.13201e+07	2.20101e+07	4.61781e+06
Q2M7R5	Q2M7R5		yibT		2.09589e+06	2.36884e+06	2.41506e+06	2.37641e+06	2.47733e+06	2.56741e+06
Q46829	Q46829		bglA		1.25053e+07	1.25054e+07	1.28605e+07	1.24374e+07	1.24458e+07	1.18264e+07
Q46835	Q46835		yghG		2.65814e+06	3.50374e+06	3.22268e+06	3.4576e+06	2.76696e+06	2.64487e+06
Q46845	Q46845		yghU		511552	505087	466867	419947	496496	379853
Q46851	Q46851		gpr		1.74579e+06	2.09687e+06	2.12671e+06	1.98432e+06	1.9784e+06	1.99496e+06
Q46856	Q46856		yqhD		3.71338e+06	3.77946e+06	3.53064e+06	3.74455e+06	3.76843e+06	3.72203e+06
Q46857	Q46857		dkgA		3.84541e+06	3.82766e+06	3.87315e+06	3.82464e+06	3.67203e+06	3.65691e+06
Q46868	Q46868		yqiC		1.00096e+07	1.00153e+07	9.24845e+06	9.23907e+06	9.12254e+06	1.03385e+07
Q46871	Q46871		yqjH		2.92547e+06	3.0755e+06	3.13942e+06	3.1863e+06	3.03103e+06	2.94257e+06
Q46893	Q46893		ispD		2.51977e+06	2.568e+06	2.29761e+06	2.30731e+06	2.17646e+06	2.62546e+06
Q46920	Q46920		queF		4.57856e+06	4.59735e+06	4.3827e+06	4.27748e+06	4.2142e+06	4.41104e+06
Q46927	Q46927		ygdL		580895	540709	563439	483982	499284	459853
Q46948	Q46948		yajL		5.02587e+06	4.95481e+06	5.11864e+06	4.87414e+06	4.58795e+06	5.4102e+06
Q47147	Q47147		yafJ		1.12296e+06	1.09809e+06	1.05446e+06	1.08481e+06	1.14995e+06	1.17174e+06
Q47622	Q47622		sapA		794236	783610	828707	831347	915862	843955
Q47679	Q47679		yafV		932882	883641	875985	841076	755559	963062
Q57154	Q57154		repB		134028	200781	224073	167086	157015	150413
Q57261	Q57261		truD		3.69127e+06	3.60492e+06	3.63567e+06	3.60451e+06	3.58891e+06	3.57954e+06
Q59385	Q59385		copA		2.44534e+06	2.33388e+06	2.20638e+06	2.20904e+06	2.16996e+06	2.27836e+06
Q93K97	Q93K97		nudF		1.30698e+07	1.27228e+07	1.35892e+07	1.26269e+07	1.34926e+07	1.21005e+07
Q9JMR6	Q9JMR6		yuaY		1.20472e+07	1.2682e+07	1.13054e+07	1.09283e+07	1.2012e+07	1.03357e+07
