Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)	P08263ups|GSTA1_HUMAN_UPS Glutathione S-transferase A1 (Chain 2-222) - Homo sapiens (Human)				1.08217e+06	1.05204e+06		1.03717e+06		
P08312	P08312		pheS		1.39225e+07	1.39177e+07	1.37286e+07	1.38929e+07	1.36941e+07	1.36065e+07
P08331	P08331		cpdB		3.39612e+06	3.38108e+06	3.31287e+06	3.35547e+06	3.38152e+06	3.18808e+06
P08337	P08337		mutT		1.44897e+06	1.44438e+06	1.47028e+06	1.47327e+06	1.44625e+06	1.4804e+06
P08373	P08373		murB		1.65139e+06	1.63139e+06	1.70393e+06	1.65697e+06	1.67832e+06	1.73769e+06
P08390	P08390		usg		4.47214e+07	4.5208e+07	4.41393e+07	4.47437e+07	4.37714e+07	4.28956e+07
P08395	P08395		sppA		3.20318e+06	3.11676e+06	3.08067e+06	3.1281e+06	3.14661e+06	3.10873e+06
P08506	P08506		dacC		5.97169e+06	5.78122e+06	5.96101e+06	5.78417e+06	5.84216e+06	5.95544e+06
P08622	P08622		dnaJ		5.90534e+06	5.83979e+06	6.08902e+06	5.90478e+06	6.14655e+06	6.08489e+06
P08660	P08660		lysC		2.47974e+06	2.50945e+06	2.41543e+06	2.49479e+06	2.32854e+06	2.45086e+06
P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)	P08758ups|ANXA5_HUMAN_UPS Annexin A5 (Chain 2-320) - Homo sapiens (Human)				2.40374e+06	2.29461e+06		2.31624e+06		
P08839	P08839		ptsI		4.40519e+07	4.48025e+07	4.37333e+07	4.3539e+07	4.40474e+07	4.38807e+07
P08956	P08956		hsdR		1.57307e+06	1.52855e+06	1.57498e+06	1.5668e+06	1.54123e+06	1.40739e+06
P08957	P08957		hsdM		1.14231e+07	1.14346e+07	1.14904e+07	1.1269e+07	1.14608e+07	1.15401e+07
P09029	P09029		purK		1.07472e+06	1.11255e+06	1.09413e+06	1.14393e+06	1.09687e+06	1.05653e+06
P09030	P09030		xthA		3.23854e+06	3.40121e+06	3.55802e+06	3.36958e+06	3.50817e+06	3.45449e+06
P09126	P09126		hemD		1.44992e+06	1.37037e+06	1.36858e+06	1.44608e+06	1.42435e+06	1.4006e+06
P09127	P09127		hemX		9.10936e+06	8.93882e+06	8.98816e+06	9.07008e+06	8.91969e+06	8.98818e+06
P09147	P09147		galE		9.34186e+06	9.24858e+06	9.36675e+06	9.30892e+06	9.59758e+06	9.42653e+06
P09148	P09148		galT		1.55108e+06	1.52792e+06	1.56583e+06	1.53176e+06	1.5187e+06	1.54829e+06
P09152	P09152		narG		5.26092e+06	5.18314e+06	4.95158e+06	5.24991e+06	5.06093e+06	5.11075e+06
P09155	P09155		rnd		2.38653e+06	2.38627e+06	2.31523e+06	2.43e+06	2.27282e+06	2.28245e+06
P09158	P09158		speE		7.04898e+06	6.98168e+06	7.06363e+06	7.19345e+06	7.19688e+06	6.91068e+06
P09169	P09169		ompT		5.44049e+06	5.23448e+06	5.48301e+06	5.52922e+06	5.78825e+06	5.7832e+06
P09323	P09323		nagE		686813	663133	689398	753815	790601	821869
P09372	P09372		grpE		4.39179e+07	4.71466e+07	4.55689e+07	4.56691e+07	4.67547e+07	4.29199e+07
P09373	P09373		pflB		2.71446e+08	2.72821e+08	2.51603e+08	2.69226e+08	2.4998e+08	2.4722e+08
P09394	P09394		glpQ		5.31637e+06	5.49646e+06	5.35403e+06	5.33089e+06	5.3508e+06	5.08784e+06
P09424	P09424		mtlD		2.3138e+06	2.28089e+06	2.10981e+06	2.18455e+06	2.22024e+06	2.18803e+06
P09546	P09546		putA		1.73285e+06	1.75847e+06	1.90196e+06	1.74502e+06	1.90036e+06	1.8567e+06
P09549	P09549		dedD		1.22974e+06	1.23144e+06	1.1928e+06	1.19382e+06	1.1604e+06	1.25331e+06
P09831	P09831		gltB		3.43972e+06	3.35864e+06	3.56848e+06	3.39916e+06	3.51708e+06	3.56315e+06
P09832	P09832		gltD		2.87757e+06	2.89477e+06	2.98713e+06	2.84652e+06	3.02209e+06	2.89304e+06
P0A698	P0A698		uvrA		2.41069e+06	2.46875e+06	2.46719e+06	2.46715e+06	2.43705e+06	2.42367e+06
P0A6A0	P0A6A0		ubiB		1.81901e+06	1.62617e+06	1.93191e+06	1.79035e+06	1.62164e+06	1.69097e+06
P0A6A3	P0A6A3		ackA		1.26648e+08	1.2744e+08	1.214e+08	1.25709e+08	1.25425e+08	1.20589e+08
P0A6A8	P0A6A8		acpP		1.7718e+08	1.75051e+08	1.8289e+08	1.7183e+08	1.79578e+08	1.79877e+08
P0A6B4	P0A6B4		alr		3.02322e+06	3.02962e+06	3.23581e+06	3.10659e+06	3.1909e+06	3.21406e+06
P0A6B7	P0A6B7		iscS		1.75498e+07	1.75275e+07	1.67827e+07	1.72192e+07	1.71873e+07	1.70156e+07
P0A6C1	P0A6C1		nfo		2.25443e+06	2.15676e+06	2.19758e+06	2.12401e+06	2.24914e+06	2.09944e+06
P0A6D0	P0A6D0		argR		1.44209e+06	1.73944e+06	1.24498e+06	1.71459e+06	1.25175e+06	1.17868e+06
P0A6D3	P0A6D3		aroA		5.79957e+06	5.77576e+06	5.8672e+06	5.87609e+06	5.4577e+06	5.83488e+06
P0A6D7	P0A6D7		aroK		1.27662e+07	1.23955e+07	1.20402e+07	1.26035e+07	1.14288e+07	1.1836e+07
P0A6E4	P0A6E4		argG		531965	584905	648570	534422	578343	621543
P0A6E6	P0A6E6		atpC		6.8368e+06	6.84152e+06	6.67802e+06	6.92988e+06	6.83789e+06	6.84364e+06
P0A6E9	P0A6E9		bioD2		6.32985e+06	6.38446e+06	5.97747e+06	6.07274e+06	5.88135e+06	5.37304e+06
P0A6F1	P0A6F1		carA		4.69316e+06	4.81717e+06	4.84583e+06	4.64365e+06	4.66945e+06	4.52388e+06
P0A6F3	P0A6F3		glpK		4.90917e+06	4.92055e+06	4.9968e+06	4.84273e+06	4.95016e+06	4.8955e+06
P0A6F5	P0A6F5		groL		1.11589e+08	1.10577e+08	1.05682e+08	1.11299e+08	1.0544e+08	1.03843e+08
P0A6F9	P0A6F9		groS		9.90203e+07	1.00262e+08	1.00293e+08	1.01298e+08	1.0179e+08	1.00493e+08
P0A6G3	P0A6G3		pncC		3.11928e+06	2.94304e+06	3.07055e+06	3.14659e+06	3.18393e+06	3.09047e+06
P0A6G7	P0A6G7		clpP		2.53622e+07	2.40975e+07	2.38096e+07	2.33736e+07	2.35667e+07	2.31606e+07
P0A6H1	P0A6H1		clpX		1.73617e+07	1.77093e+07	1.78794e+07	1.70187e+07	1.77317e+07	1.74645e+07
P0A6H5	P0A6H5		hslU		2.31776e+07	2.33105e+07	2.28025e+07	2.30741e+07	2.24942e+07	2.26273e+07
P0A6H8	P0A6H8		cls		168836	165559	182034	200826	184356	184187
P0A6I0	P0A6I0		cmk		1.03856e+07	1.04776e+07	1.0404e+07	1.03388e+07	1.01431e+07	1.02517e+07
P0A6I3	P0A6I3		coaA		3.47251e+06	3.29185e+06	3.4842e+06	3.40244e+06	3.2811e+06	3.74439e+06
P0A6I6	P0A6I6		coaD		593250	698921	769157	591741	686106	603969
P0A6I9	P0A6I9		coaE		1.38459e+06	1.32907e+06	1.15015e+06	1.48581e+06	1.1804e+06	1.20635e+06
P0A6J1	P0A6J1		cysC		1.56976e+06	1.58468e+06	1.48262e+06	1.53617e+06	1.48615e+06	1.52586e+06
P0A6J8	P0A6J8		ddlA		1.54179e+07	1.5038e+07	1.49743e+07	1.51502e+07	1.42447e+07	1.47496e+07
P0A6K1	P0A6K1		dapF		666161	625147	655717	684096	579473	644392
P0A6K3	P0A6K3		def		1.01758e+07	1.01594e+07	1.05062e+07	1.01665e+07	1.04289e+07	1.0452e+07
P0A6K6	P0A6K6		deoB		1.80472e+07	1.77669e+07	1.76015e+07	1.80005e+07	1.76279e+07	1.78603e+07
P0A6L0	P0A6L0		deoC		9.64715e+06	9.37483e+06	9.5443e+06	9.75922e+06	9.38205e+06	9.10287e+06
P0A6L2	P0A6L2		dapA		2.86024e+07	2.86382e+07	2.7698e+07	2.78723e+07	2.80969e+07	2.72254e+07
P0A6L4	P0A6L4		nanA		156687	146564	186438	231859	153892	168230
P0A6L7	P0A6L7		uxaB		1.79598e+06	1.59637e+06	1.61822e+06	1.73618e+06	1.50207e+06	1.55055e+06
P0A6L9	P0A6L9		hscB		5.37023e+06	5.28826e+06	5.30878e+06	5.13091e+06	5.25461e+06	5.47344e+06
P0A6M4	P0A6M4		dtd		2.43613e+06	2.55338e+06	2.22581e+06	2.73798e+06	2.13426e+06	2.12419e+06
P0A6M8	P0A6M8		fusA		1.38277e+08	1.37742e+08	1.33663e+08	1.37056e+08	1.34574e+08	1.33502e+08
P0A6N4	P0A6N4		efp		8.0891e+07	7.95647e+07	7.64779e+07	7.59547e+07	8.08707e+07	7.58738e+07
P0A6N8	P0A6N8		yeiP		1.42447e+07	1.51797e+07	1.52106e+07	1.40864e+07	1.57323e+07	1.49893e+07
P0A6P1	P0A6P1		tsf		1.81177e+08	1.81218e+08	1.70681e+08	1.76869e+08	1.69941e+08	1.68735e+08
P0A6P5	P0A6P5		der		4.01726e+06	4.14722e+06	4.00162e+06	3.93392e+06	4.09907e+06	3.99369e+06
P0A6P7	P0A6P7		engB		6.45935e+06	6.60181e+06	6.49753e+06	6.35014e+06	6.56813e+06	6.59933e+06
P0A6P9	P0A6P9		eno		1.15315e+08	1.14657e+08	1.04407e+08	1.127e+08	1.06472e+08	1.05185e+08
P0A6Q3	P0A6Q3		fabA		1.43009e+07	1.42638e+07	1.38444e+07	1.40918e+07	1.40635e+07	1.39093e+07
P0A6Q6	P0A6Q6		fabZ		2.58237e+07	2.7467e+07	2.6597e+07	2.64648e+07	2.58274e+07	2.58285e+07
P0A6R0	P0A6R0		fabH		1.79563e+07	1.84293e+07	1.7655e+07	1.84458e+07	1.7635e+07	1.7526e+07
P0A6R3	P0A6R3		fis		3.46884e+06	3.39991e+06	3.67471e+06	3.44632e+06	4.04937e+06	3.75863e+06
P0A6S0	P0A6S0		flgH		2.58723e+06	2.5219e+06	2.55191e+06	2.53735e+06	2.55514e+06	2.41944e+06
P0A6S7	P0A6S7		gpsA		6.25411e+06	6.17482e+06	6.10878e+06	6.12979e+06	6.00812e+06	5.66988e+06
P0A6T1	P0A6T1		pgi		2.93644e+07	2.96196e+07	2.86195e+07	2.94117e+07	2.89429e+07	2.86945e+07
P0A6T3	P0A6T3		galK		3.38234e+06	3.40101e+06	3.45244e+06	3.31673e+06	3.47468e+06	3.34118e+06
P0A6T5	P0A6T5		folE		4.76385e+06	4.72851e+06	4.75041e+06	4.54861e+06	4.49914e+06	4.67808e+06
P0A6T9	P0A6T9		gcvH		1.34664e+06	1.4129e+06	1.26701e+06	1.29649e+06	1.3037e+06	1.42291e+06
P0A6U3	P0A6U3		mnmG		6.86126e+06	6.95959e+06	7.01227e+06	6.76711e+06	6.99037e+06	6.90075e+06
P0A6U5	P0A6U5		rsmG		5.22546e+06	5.34581e+06	5.4191e+06	5.2518e+06	5.30245e+06	5.33892e+06
P0A6U8	P0A6U8		glgA		3.46576e+06	3.21174e+06	3.36062e+06	3.22101e+06	3.27536e+06	3.23672e+06
P0A6V1	P0A6V1		glgC		7.58347e+06	7.28792e+06	7.56895e+06	7.30572e+06	7.63159e+06	7.35786e+06
P0A6V8	P0A6V8		glk		1.05833e+07	1.04572e+07	1.04351e+07	1.05033e+07	1.02292e+07	1.02784e+07
P0A6W0	P0A6W0		glsA2		2.03781e+06	2.0411e+06	2.02246e+06	1.84748e+06	2.0274e+06	2.25391e+06
P0A6W3	P0A6W3		mraY		1.26744e+06	1.2674e+06	1.53316e+06	1.33201e+06	1.38439e+06	1.43242e+06
P0A6W5	P0A6W5		greA		2.46412e+07	2.43934e+07	2.42517e+07	2.42922e+07	2.35288e+07	2.35185e+07
P0A6W9	P0A6W9		gshA		4.73517e+06	4.85143e+06	4.80513e+06	4.62898e+06	4.73865e+06	4.77751e+06
P0A6X3	P0A6X3		hfq		1.01606e+06	947555	961782	927985	973467	1.01434e+06
P0A6X7	P0A6X7		ihfA		5.01974e+07	5.09121e+07	5.07623e+07	4.93512e+07	5.02398e+07	4.94788e+07
P0A6Y1	P0A6Y1		ihfB		1.26585e+07	1.26705e+07	1.0071e+07	1.20918e+07	1.07461e+07	9.62015e+06
P0A6Y5	P0A6Y5		hslO		6.37426e+06	6.62572e+06	6.57272e+06	6.82222e+06	6.71542e+06	6.70461e+06
P0A6Y8	P0A6Y8		dnaK		4.60547e+07	4.64146e+07	4.48197e+07	4.54585e+07	4.54746e+07	4.4599e+07
P0A6Z1	P0A6Z1		hscA		5.17188e+06	5.06814e+06	5.15132e+06	5.06403e+06	5.08169e+06	4.76853e+06
P0A6Z3	P0A6Z3		htpG		2.72918e+07	2.75346e+07	2.7243e+07	2.68028e+07	2.78931e+07	2.78226e+07
P0A6Z6	P0A6Z6		nikR		1.93905e+06	2.04841e+06	2.00268e+06	1.91331e+06	1.90013e+06	1.97382e+06
P0A705	P0A705		infB		2.27112e+07	2.25298e+07	2.29295e+07	2.27987e+07	2.30047e+07	2.28158e+07
P0A707	P0A707		infC		4.70283e+07	4.81141e+07	4.67126e+07	4.7585e+07	4.74128e+07	4.48082e+07
P0A715	P0A715		kdsA		2.0621e+07	2.1013e+07	1.95215e+07	2.07648e+07	1.94903e+07	1.90525e+07
P0A717	P0A717		prs		3.23316e+07	3.23393e+07	2.85e+07	3.17577e+07	2.87478e+07	2.85902e+07
P0A720	P0A720		tmk		2.76372e+06	2.84489e+06	2.85208e+06	2.87565e+06	3.00193e+06	2.90606e+06
P0A722	P0A722		lpxA		8.05806e+06	8.13342e+06	8.40088e+06	7.85905e+06	8.95783e+06	8.14542e+06
P0A729	P0A729		yceF		2.35501e+06	2.3654e+06	2.25678e+06	2.37809e+06	2.22451e+06	2.59761e+06
P0A731	P0A731		mgsA		3.85467e+06	3.72989e+06	3.56125e+06	3.98865e+06	3.80231e+06	3.39489e+06
P0A734	P0A734		minE		3.66936e+07	3.50597e+07	3.63326e+07	3.62281e+07	3.51448e+07	3.58994e+07
P0A738	P0A738		moaC		752945	749260	752870	729315	787007	665157
P0A744	P0A744		msrA		3.35681e+06	3.25064e+06	3.20398e+06	3.5448e+06	3.12035e+06	3.09042e+06
P0A746	P0A746		msrB		1.55972e+06	1.5996e+06	1.8016e+06	1.54697e+06	1.99115e+06	1.91963e+06
P0A749	P0A749		murA		7.77524e+06	7.56022e+06	7.6193e+06	7.87335e+06	7.3474e+06	7.66127e+06
P0A759	P0A759		nagB		4.46384e+06	4.50219e+06	4.53447e+06	4.55853e+06	4.48644e+06	4.42196e+06
P0A763	P0A763		ndk		1.87248e+07	1.80236e+07	1.87425e+07	1.88619e+07	1.89862e+07	1.86479e+07
P0A780	P0A780		nusB		1.42763e+07	1.45224e+07	1.42761e+07	1.41675e+07	1.33723e+07	1.39148e+07
P0A784	P0A784		orn		2.9716e+06	2.88761e+06	2.89673e+06	2.89349e+06	2.94018e+06	2.9699e+06
P0A786	P0A786		pyrB		2.42779e+06	2.59155e+06	2.41252e+06	2.46128e+06	2.53909e+06	2.486e+06
P0A790	P0A790		panD		7.37967e+06	7.04265e+06	5.90348e+06	7.16306e+06	5.6245e+06	6.08558e+06
P0A794	P0A794		pdxJ		7.02019e+06	6.76292e+06	6.85833e+06	6.92935e+06	6.7928e+06	6.76015e+06
P0A796	P0A796		pfkA		2.39784e+07	2.37851e+07	2.12979e+07	2.34112e+07	2.15348e+07	2.24462e+07
P0A799	P0A799		pgk		2.49115e+08	2.47117e+08	2.36369e+08	2.49165e+08	2.32491e+08	2.28212e+08
P0A7A2	P0A7A2		gpmB		3.74266e+06	3.69835e+06	3.59147e+06	3.47094e+06	3.64585e+06	3.16462e+06
P0A7A5	P0A7A5		pcm		887394	753833	852423	1.00223e+06	929898	865226
P0A7A7	P0A7A7		plsB		3.03824e+06	2.90512e+06	3.00454e+06	2.93129e+06	2.9893e+06	3.04046e+06
P0A7A9	P0A7A9		ppa		9.31326e+07	9.08108e+07	9.0953e+07	9.28898e+07	9.09404e+07	9.02336e+07
P0A7B1	P0A7B1		ppk		1.51215e+06	1.47885e+06	1.40306e+06	1.49093e+06	1.43759e+06	1.46531e+06
P0A7B5	P0A7B5		proB		5.17649e+06	5.10464e+06	4.80995e+06	5.2247e+06	4.83537e+06	4.86524e+06
P0A7B8	P0A7B8		hslV		1.75087e+07	1.63676e+07	1.44594e+07	1.45576e+07	1.18476e+07	1.37558e+07
P0A7C2	P0A7C2		lexA		4.64496e+06	4.56785e+06	4.66938e+06	4.61934e+06	4.5308e+06	4.61004e+06
P0A7C6	P0A7C6		pepE		5.69852e+06	5.68901e+06	5.7728e+06	5.76705e+06	5.6437e+06	5.4397e+06
P0A7D1	P0A7D1		pth		5.66015e+06	5.529e+06	5.51428e+06	5.68872e+06	5.42205e+06	5.36058e+06
P0A7D4	P0A7D4		purA		3.47831e+07	3.4853e+07	3.54471e+07	3.50703e+07	3.50534e+07	3.41824e+07
P0A7D7	P0A7D7		purC		7.35685e+06	7.30528e+06	7.25736e+06	7.28517e+06	7.01864e+06	7.34792e+06
P0A7E1	P0A7E1		pyrD		2.55151e+07	2.60719e+07	2.69274e+07	2.58439e+07	2.59351e+07	2.51215e+07
P0A7E3	P0A7E3		pyrE		5.33244e+06	5.36458e+06	5.39824e+06	5.23245e+06	5.4656e+06	5.34769e+06
P0A7E5	P0A7E5		pyrG		1.52634e+07	1.55506e+07	1.55555e+07	1.51439e+07	1.52583e+07	1.5655e+07
P0A7E9	P0A7E9		pyrH		7.25552e+06	7.53915e+06	6.33127e+06	7.14814e+06	6.82701e+06	6.35261e+06
P0A7F3	P0A7F3		pyrI		1.94716e+06	2.01559e+06	1.94258e+06	1.93717e+06	2.13551e+06	2.11657e+06
P0A7F6	P0A7F6		speD		2.06738e+06	2.02707e+06	2.05525e+06	2.07577e+06	1.99316e+06	1.96099e+06
P0A7F9	P0A7F9		queA		3.77573e+06	3.74587e+06	3.57806e+06	3.93651e+06	3.78125e+06	3.42204e+06
P0A7G2	P0A7G2		rbfA		2.57315e+07	2.5394e+07	2.4705e+07	2.6811e+07	2.39282e+07	2.42247e+07
P0A7G6	P0A7G6		recA		1.05615e+07	1.06542e+07	1.04613e+07	1.06903e+07	1.03785e+07	1.05956e+07
P0A7H6	P0A7H6		recR		779910	712324	838829	680456	796477	869130
P0A7I0	P0A7I0		prfA		3.92849e+06	3.89708e+06	3.72227e+06	3.93299e+06	3.63743e+06	3.8361e+06
P0A7I4	P0A7I4		prfC		5.18598e+06	5.15111e+06	4.99863e+06	5.1674e+06	5.07301e+06	4.9058e+06
P0A7I7	P0A7I7		ribA		1.00663e+07	1.04506e+07	1.00776e+07	9.82015e+06	1.00752e+07	9.48528e+06
P0A7J0	P0A7J0		ribB		1.3654e+07	1.3786e+07	1.30269e+07	1.35613e+07	1.34947e+07	1.37154e+07
P0A7J3	P0A7J3		rplJ		5.71723e+08	5.67614e+08	5.08242e+08	5.53533e+08	5.06277e+08	5.03965e+08
P0A7J7	P0A7J7		rplK		7.46519e+07	7.21906e+07	6.94004e+07	7.21594e+07	6.85765e+07	6.89337e+07
P0A7K2	P0A7K2		rplL		1.83191e+08	1.84608e+08	1.88924e+08	1.7906e+08	1.89834e+08	1.87373e+08
P0A7K6	P0A7K6		rplS		7.27903e+07	7.37252e+07	7.29589e+07	7.1783e+07	7.17884e+07	7.16596e+07
P0A7L0	P0A7L0		rplA		3.32192e+08	3.34362e+08	3.15946e+08	3.22419e+08	3.23494e+08	3.16494e+08
P0A7L3	P0A7L3		rplT		4.37492e+07	4.24311e+07	4.43703e+07	4.21992e+07	4.2208e+07	4.49462e+07
P0A7L8	P0A7L8		rpmA		1.5719e+08	1.57219e+08	1.57965e+08	1.62761e+08	1.58128e+08	1.57656e+08
P0A7M2	P0A7M2		rpmB		2.1705e+08	2.126e+08	2.08573e+08	1.97775e+08	2.05888e+08	2.12144e+08
P0A7M6	P0A7M6		rpmC		2.61326e+07	2.5161e+07	2.38711e+07	2.55713e+07	2.35321e+07	2.26767e+07
P0A7M9	P0A7M9		rpmE		8.7164e+07	8.87234e+07	8.68246e+07	8.26463e+07	8.78226e+07	8.532e+07
P0A7N4	P0A7N4		rpmF		4.23669e+07	4.32115e+07	4.4102e+07	4.10712e+07	4.51639e+07	4.41417e+07
P0A7N9	P0A7N9		rpmG		1.12322e+08	1.13153e+08	1.17763e+08	1.1152e+08	1.20727e+08	1.15041e+08
P0A7P5	P0A7P5		rpmH		2.61924e+07	2.89036e+07	3.00293e+07	2.2591e+07	2.94028e+07	2.71352e+07
P0A7Q1	P0A7Q1		rpmI		1.57053e+07	1.69787e+07	1.84088e+07	1.65095e+07	1.89457e+07	1.89131e+07
P0A7R1	P0A7R1		rplI		3.23786e+08	3.19577e+08	3.20921e+08	3.14373e+08	3.13656e+08	3.1389e+08
P0A7R5	P0A7R5		rpsJ		1.89418e+08	1.90449e+08	1.83586e+08	1.9032e+08	1.78792e+08	1.77328e+08
P0A7R9	P0A7R9		rpsK		1.1542e+08	1.14923e+08	1.09719e+08	1.13551e+08	1.10591e+08	1.10194e+08
P0A7S3	P0A7S3		rpsL		7.21882e+07	7.27078e+07	7.46314e+07	7.11218e+07	7.52075e+07	7.45656e+07
P0A7S9	P0A7S9		rpsM		3.56201e+07	3.52884e+07	3.45803e+07	3.46511e+07	3.39421e+07	3.41307e+07
P0A7T3	P0A7T3		rpsP		1.32121e+08	1.34628e+08	1.31755e+08	1.30837e+08	1.32251e+08	1.29651e+08
P0A7T7	P0A7T7		rpsR		3.48465e+07	3.55074e+07	3.55297e+07	3.4912e+07	3.57265e+07	3.63592e+07
P0A7U3	P0A7U3		rpsS		1.54433e+08	1.57596e+08	1.41156e+08	1.5334e+08	1.3836e+08	1.36418e+08
P0A7U7	P0A7U7		rpsT		2.88342e+07	2.80408e+07	2.82145e+07	2.76676e+07	2.87735e+07	2.8536e+07
P0A7V0	P0A7V0		rpsB		8.87843e+07	8.93571e+07	8.39848e+07	8.7755e+07	8.38843e+07	8.34592e+07
P0A7V3	P0A7V3		rpsC		9.40956e+07	9.11965e+07	8.96804e+07	9.01528e+07	9.0413e+07	8.84084e+07
P0A7V8	P0A7V8		rpsD		1.43465e+08	1.46338e+08	1.40591e+08	1.39684e+08	1.43479e+08	1.38225e+08
P0A7W1	P0A7W1		rpsE		2.33886e+08	2.3416e+08	2.1475e+08	2.25906e+08	2.17992e+08	2.13978e+08
P0A7W7	P0A7W7		rpsH		3.96963e+07	4.09002e+07	3.84868e+07	3.99672e+07	3.73986e+07	3.79939e+07
P0A7X3	P0A7X3		rpsI		7.61284e+07	7.766e+07	7.42727e+07	7.70034e+07	7.30302e+07	7.35849e+07
P0A7X6	P0A7X6		rimM		6.48235e+06	6.22485e+06	6.31911e+06	6.32015e+06	5.94255e+06	6.15664e+06
P0A7Y0	P0A7Y0		rnc		9.57478e+06	9.63535e+06	9.32669e+06	9.51678e+06	9.26258e+06	9.82603e+06
P0A7Y8	P0A7Y8		rnpA		1.00802e+06	969132	1.03387e+06	956498	933946	819429
P0A7Z0	P0A7Z0		rpiA		1.87429e+07	1.8578e+07	1.82284e+07	1.93192e+07	1.75145e+07	1.74249e+07
P0A7Z4	P0A7Z4		rpoA		1.40109e+08	1.40768e+08	1.36135e+08	1.38448e+08	1.33233e+08	1.33046e+08
P0A800	P0A800		rpoZ		5.521e+07	5.59779e+07	5.63156e+07	5.38762e+07	5.75849e+07	5.62282e+07
P0A805	P0A805		frr		3.15146e+07	3.12529e+07	2.81289e+07	3.12047e+07	2.81528e+07	2.75272e+07
P0A809	P0A809		ruvA			546916	523661	550223	542514	605051
P0A812	P0A812		ruvB		1.32695e+06	1.38878e+06	1.29329e+06	1.3785e+06	1.27424e+06	1.27774e+06
P0A817	P0A817		metK		2.54089e+07	2.54023e+07	2.48896e+07	2.52537e+07	2.47023e+07	2.45324e+07
P0A821	P0A821		selA		1.42579e+06	1.41884e+06	1.50819e+06	1.48157e+06	1.46086e+06	1.41057e+06
P0A825	P0A825		glyA		3.2306e+07	3.25538e+07	3.108e+07	3.20464e+07	3.17979e+07	3.21598e+07
P0A832	P0A832		smpB		4.15748e+06	4.08676e+06	4.08477e+06	4.12625e+06	4.02252e+06	4.17509e+06
P0A836	P0A836		sucC		6.3804e+06	6.32932e+06	6.39637e+06	6.21935e+06	6.47678e+06	6.3071e+06
P0A840	P0A840		surE		1.47248e+06	1.50352e+06	1.91099e+06	1.61369e+06	1.81736e+06	1.63162e+06
P0A843	P0A843		tatE		8.90928e+06	1.03352e+07	8.56994e+06	7.64827e+06	1.02013e+07	9.17737e+06
P0A847	P0A847		tgt		3.44492e+06	3.36607e+06	3.29447e+06	3.33367e+06	3.23535e+06	3.19745e+06
P0A850	P0A850		tig		1.37866e+08	1.37332e+08	1.34346e+08	1.35411e+08	1.34955e+08	1.33796e+08
P0A853	P0A853		tnaA		3.52982e+06	3.51209e+06	3.52292e+06	3.51222e+06	3.38566e+06	3.50354e+06
P0A855	P0A855		tolB		1.70221e+07	1.72967e+07	1.75079e+07	1.72343e+07	1.72173e+07	1.7043e+07
P0A858	P0A858		tpiA		6.92871e+07	6.98213e+07	6.48754e+07	6.74568e+07	6.47907e+07	6.59182e+07
P0A862	P0A862		tpx		2.74204e+07	2.73089e+07	2.75337e+07	2.76227e+07	2.82204e+07	2.6963e+07
P0A867	P0A867		talA		4.24062e+06	4.45589e+06	4.46168e+06	4.51013e+06	4.45693e+06	4.27846e+06
P0A870	P0A870		talB		4.57413e+07	4.50638e+07	4.50747e+07	4.54682e+07	4.47551e+07	4.5172e+07
P0A873	P0A873		trmD		3.82819e+06	4.06099e+06	4.0899e+06	3.89863e+06	3.75263e+06	3.60876e+06
P0A877	P0A877		trpA		1.55365e+06	1.69005e+06	1.68769e+06	1.57123e+06	1.74108e+06	1.65581e+06
P0A879	P0A879		trpB		532779	541041	585583	472743	569359	564303
P0A881	P0A881		trpR		2.36934e+06	2.31373e+06	2.33976e+06	2.50665e+06	2.43276e+06	2.31401e+06
P0A884	P0A884		thyA		9.09741e+06	9.14405e+06	9.04862e+06	8.96722e+06	9.32465e+06	9.46063e+06
P0A887	P0A887		ubiE		9.25192e+06	9.37545e+06	9.25478e+06	9.10904e+06	9.37193e+06	9.07669e+06
P0A894	P0A894		yhbJ		1.62514e+06	1.58462e+06	1.69888e+06	1.59617e+06	1.68462e+06	1.6824e+06
P0A898	P0A898		ybeY		3.56507e+06	3.58087e+06	3.67654e+06	3.49294e+06	3.71316e+06	3.68229e+06
P0A8A0	P0A8A0		yebC		3.11637e+06	3.24262e+06	2.86137e+06	2.96737e+06	2.87574e+06	2.96338e+06
P0A8A2	P0A8A2		yeeN		9.53453e+06	9.55089e+06	9.0427e+06	9.47633e+06	9.11346e+06	8.54128e+06
