Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P0A8F4	P0A8F4		udk		7.36493e+06	7.19955e+06	7.22602e+06	7.24889e+06	7.08284e+06	6.83007e+06
P0A8F8	P0A8F8		uvrB		1.97968e+06	2.02954e+06	1.71278e+06	1.95116e+06	1.90702e+06	1.84127e+06
P0A8G3	P0A8G3		uxaC		1.4528e+06	1.41713e+06	1.42801e+06	1.3242e+06	1.33657e+06	1.33703e+06
P0A8G6	P0A8G6		wrbA		8.30784e+06	8.34819e+06	8.65083e+06	8.54533e+06	8.30519e+06	8.5643e+06
P0A8G9	P0A8G9		xseB		9.38137e+06	9.00223e+06	8.89226e+06	9.88776e+06	9.05715e+06	9.00988e+06
P0A8H8	P0A8H8		yacG		1.86645e+06	1.92774e+06	1.88512e+06	2.12375e+06	2.0839e+06	2.00962e+06
P0A8I1	P0A8I1		yqgF		1.31198e+06	1.44773e+06	1.42945e+06	1.52072e+06	1.43534e+06	1.58341e+06
P0A8I3	P0A8I3		yaaA		4.1201e+06	4.09198e+06	4.00045e+06	4.09805e+06	4.06766e+06	3.93516e+06
P0A8I5	P0A8I5		trmB		6.46636e+06	6.18627e+06	6.3e+06	6.75614e+06	6.70448e+06	6.81267e+06
P0A8I8	P0A8I8		rlmH		3.99616e+06	3.81423e+06	4.07212e+06	4.01073e+06	3.89949e+06	3.99569e+06
P0A8J2	P0A8J2		dnaT		1.0034e+06	965616	1.01563e+06	1.05222e+06	1.05604e+06	1.03507e+06
P0A8J4	P0A8J4		ybeD		1.39435e+07	1.37947e+07	1.3355e+07	1.55511e+07	1.56571e+07	1.55262e+07
P0A8J8	P0A8J8		rhlB		5.75034e+06	5.59753e+06	5.42615e+06	5.71842e+06	5.84492e+06	5.64698e+06
P0A8K1	P0A8K1		psd		4.46729e+06	4.55213e+06	4.20318e+06	4.29998e+06	4.28968e+06	4.3353e+06
P0A8K5	P0A8K5		yaeP		1.62585e+06	1.51584e+06	1.40572e+06	1.48688e+06	1.16337e+06	1.35945e+06
P0A8L1	P0A8L1		serS		2.51464e+07	2.53712e+07	2.48982e+07	2.49188e+07	2.40286e+07	2.48589e+07
P0A8M0	P0A8M0		asnS		2.77304e+07	2.78909e+07	2.75328e+07	2.72798e+07	2.77813e+07	2.72593e+07
P0A8M3	P0A8M3		thrS		1.13919e+07	1.18561e+07	1.12831e+07	1.17742e+07	1.15928e+07	1.19543e+07
P0A8M6	P0A8M6		yeeX		9.48908e+06	9.90696e+06	8.47982e+06	1.12971e+07	9.95325e+06	9.9698e+06
P0A8N0	P0A8N0		matP		478614	465053	494584	395415	444205	415705
P0A8N3	P0A8N3		lysS		3.84385e+07	3.83891e+07	3.80375e+07	3.75631e+07	3.78026e+07	3.79748e+07
P0A8N5	P0A8N5		lysU		2.18052e+07	2.1898e+07	2.1943e+07	2.26228e+07	2.27795e+07	2.24431e+07
P0A8N7	P0A8N7		epmA		3.03288e+06	3.20164e+06	3.04283e+06	3.27638e+06	3.22277e+06	3.3207e+06
P0A8P3	P0A8P3		yggX		2.10705e+07	2.1487e+07	2.16417e+07	2.22806e+07	2.22511e+07	2.16346e+07
P0A8Q0	P0A8Q0		frdC		2.7844e+06	2.78417e+06	2.86449e+06	2.68404e+06	2.85865e+06	2.64839e+06
P0A8R0	P0A8R0		rraA		2.0177e+07	1.99383e+07	2.01405e+07	1.98069e+07	1.91864e+07	2.034e+07
P0A8R9	P0A8R9		hdfR		1.21789e+06	1.0488e+06	1.30959e+06	1.26558e+06	1.35628e+06	1.38236e+06
P0A8S1	P0A8S1		iciA		3.05694e+06	3.11593e+06	3.15122e+06	3.13627e+06	3.17718e+06	3.19135e+06
P0A8T1	P0A8T1		prmA		7.84472e+06	7.71956e+06	7.88581e+06	8.28762e+06	8.39846e+06	7.97744e+06
P0A8T7	P0A8T7		rpoC		5.40383e+07	5.38892e+07	5.27657e+07	5.46896e+07	5.46677e+07	5.42678e+07
P0A8U0	P0A8U0		syd		1.91093e+06	2.15656e+06	2.13258e+06	2.52774e+06	2.17044e+06	2.36761e+06
P0A8U6	P0A8U6		metJ		8.34331e+06	8.41226e+06	8.31786e+06	8.32691e+06	8.455e+06	8.48601e+06
P0A8V2	P0A8V2		rpoB		7.08352e+07	7.10363e+07	7.02717e+07	6.89729e+07	6.93648e+07	7.06358e+07
P0A8V6	P0A8V6		fadR		7.17273e+06	7.38231e+06	7.56218e+06	6.95122e+06	7.3939e+06	7.28201e+06
P0A8W0	P0A8W0		nanR		2.68916e+06	2.61573e+06	2.67948e+06	2.48099e+06	2.21852e+06	2.40948e+06
P0A8W2	P0A8W2		slyA		1.00775e+07	9.63462e+06	9.52175e+06	9.13802e+06	9.39221e+06	9.60598e+06
P0A8W5	P0A8W5		yqgE		3.03681e+06	2.88631e+06	2.81737e+06	2.89606e+06	2.87643e+06	2.9902e+06
P0A8W8	P0A8W8		yfbU		1.76931e+07	1.7514e+07	1.77458e+07	1.7146e+07	1.78224e+07	1.71481e+07
P0A8X0	P0A8X0		yjgA		6.66855e+06	6.65232e+06	6.66323e+06	6.73958e+06	6.51943e+06	6.68466e+06
P0A8X2	P0A8X2		yceI		1.0961e+06	1.08947e+06	1.04165e+06	1.23669e+06	1.19368e+06	1.212e+06
P0A8Y1	P0A8Y1		yjjG		929828	947958	948627	988895	1.04851e+06	991942
P0A8Y3	P0A8Y3		yihX		2.83832e+06	2.8132e+06	2.82818e+06	2.89504e+06	2.84971e+06	2.84695e+06
P0A8Y5	P0A8Y5		yidA		4.66159e+06	4.83337e+06	4.71243e+06	4.76927e+06	4.81521e+06	4.75041e+06
P0A8Z0	P0A8Z0		yciA		2.16317e+06	2.02706e+06	2.07231e+06	2.063e+06	2.00077e+06	2.20158e+06
P0A8Z3	P0A8Z3		ybgC		679149	659738	614018	659217	666425	638329
P0A901	P0A901		blc		963393	1.01633e+06	1.0536e+06	1.11659e+06	1.16603e+06	1.05241e+06
P0A903	P0A903		bamC		2.11654e+07	2.10872e+07	2.09371e+07	2.23864e+07	2.20521e+07	2.22268e+07
P0A905	P0A905		slyB		3.16624e+07	3.07183e+07	3.12786e+07	3.07438e+07	3.18114e+07	3.16756e+07
P0A908	P0A908		mipA		2.10622e+06	2.02026e+06	2.11245e+06	2.08509e+06	2.18326e+06	2.21052e+06
P0A910	P0A910		ompA		6.3087e+08	6.34814e+08	6.12398e+08	6.45569e+08	6.26777e+08	6.45961e+08
P0A912	P0A912		pal		5.63156e+07	5.55511e+07	5.66807e+07	6.06546e+07	5.86661e+07	5.91788e+07
P0A915	P0A915		ompW		1.58508e+07	1.5712e+07	1.62895e+07	1.57925e+07	1.61653e+07	1.59031e+07
P0A917	P0A917		ompX		1.54645e+07	1.57284e+07	1.51019e+07	1.63623e+07	1.63896e+07	1.64943e+07
P0A921	P0A921		pldA		1.76203e+06	1.80613e+06	1.64671e+06	1.81978e+06	1.67708e+06	1.77398e+06
P0A927	P0A927		tsx		9.42462e+06	9.38999e+06	9.50856e+06	1.023e+07	9.99043e+06	9.69467e+06
P0A932	P0A932		gfcE		1.49304e+07	1.4625e+07	1.47198e+07	1.52595e+07	1.50917e+07	1.49045e+07
P0A935	P0A935		mltA		5.91765e+06	5.85368e+06	5.97185e+06	5.94488e+06	5.93321e+06	6.02048e+06
P0A937	P0A937		bamE		9.24462e+06	9.01911e+06	8.62501e+06	9.17746e+06	9.67394e+06	9.39939e+06
P0A940	P0A940		bamA		1.39064e+07	1.42011e+07	1.37448e+07	1.42988e+07	1.42381e+07	1.46104e+07
P0A944	P0A944		rimI		767451	677259	604151	600870	591175	589451
P0A948	P0A948		rimJ		444016	442098	370135	515421	384041	413295
P0A951	P0A951		speG		1.16769e+06	1.30452e+06	1.15899e+06	1.17733e+06	1.26522e+06	996348
P0A953	P0A953		fabB		4.79723e+07	4.79294e+07	4.82563e+07	4.70348e+07	4.67713e+07	4.71129e+07
P0A955	P0A955		eda		2.98745e+07	2.99438e+07	3.05237e+07	2.98667e+07	2.89003e+07	3.03355e+07
P0A959	P0A959		alaA		5.19149e+06	4.99169e+06	5.2683e+06	5.38863e+06	5.3033e+06	5.58875e+06
P0A962	P0A962		ansA		1.48388e+06	1.54341e+06	1.55952e+06	1.54218e+06	1.53554e+06	1.57451e+06
P0A964	P0A964		cheW		1.60087e+07	1.59745e+07	1.5412e+07	1.56365e+07	1.55803e+07	1.59131e+07
P0A968	P0A968		cspD		1.86144e+06	1.73535e+06	1.8165e+06	1.86971e+06	1.81054e+06	1.95017e+06
P0A972	P0A972		cspE		1.05376e+08	1.0803e+08	1.08622e+08	1.06226e+08	1.05152e+08	1.0665e+08
P0A978	P0A978		cspG		9.45523e+06	9.06751e+06	9.17474e+06	8.99736e+06	8.90656e+06	9.65596e+06
P0A988	P0A988		dnaN		4.69182e+06	4.64954e+06	4.57578e+06	4.40014e+06	4.30804e+06	4.53801e+06
P0A991	P0A991		fbaB		8.49207e+06	8.54571e+06	8.6927e+06	8.48982e+06	8.45001e+06	8.54138e+06
P0A993	P0A993		fbp		1.87986e+07	1.87635e+07	1.85775e+07	1.83094e+07	1.78188e+07	1.83804e+07
P0A996	P0A996		glpC		1.40215e+06	1.39826e+06	1.403e+06	1.60286e+06	1.60822e+06	1.55367e+06
P0A998	P0A998		ftnA		4.58222e+07	4.60797e+07	4.78549e+07	4.79721e+07	4.55075e+07	4.61872e+07
P0A9A6	P0A9A6		ftsZ		1.51431e+07	1.48766e+07	1.50255e+07	1.48479e+07	1.4908e+07	1.49868e+07
P0A9A9	P0A9A9		fur		1.654e+07	1.66611e+07	1.64361e+07	1.7174e+07	1.72374e+07	1.69505e+07
P0A9B2	P0A9B2		gapA		3.30175e+08	3.27036e+08	3.23727e+08	3.28217e+08	3.35934e+08	3.32816e+08
P0A9B6	P0A9B6		epd		1.73584e+06	1.71751e+06	1.68057e+06	1.72408e+06	1.71466e+06	1.80553e+06
P0A9C0	P0A9C0		glpA		2.11483e+06	2.16765e+06	2.20957e+06	2.14766e+06	2.17524e+06	2.27659e+06
P0A9C3	P0A9C3		galM		5.80082e+06	5.81342e+06	5.68709e+06	6.24707e+06	5.6691e+06	6.12452e+06
P0A9C5	P0A9C5		glnA		4.12402e+07	4.16016e+07	4.17135e+07	4.29844e+07	4.31541e+07	4.33142e+07
P0A9C9	P0A9C9		glpX		3.85708e+06	3.92679e+06	3.87151e+06	3.87529e+06	3.97705e+06	3.91868e+06
P0A9D2	P0A9D2		gstA		7.51646e+06	7.56342e+06	7.73562e+06	7.22898e+06	7.57494e+06	7.23427e+06
P0A9D4	P0A9D4		cysE		3.21848e+06	3.33139e+06	3.38406e+06	3.25246e+06	3.09993e+06	3.26416e+06
P0A9D8	P0A9D8		dapD		4.04384e+07	4.16306e+07	4.09771e+07	3.97819e+07	3.82167e+07	3.92185e+07
P0A9E5	P0A9E5		fnr		7.50472e+06	7.90763e+06	7.41719e+06	8.1696e+06	7.91167e+06	7.85264e+06
P0A9F1	P0A9F1		mntR		1.10342e+06	1.09671e+06	1.03648e+06	1.45765e+06	1.38956e+06	1.36704e+06
P0A9F3	P0A9F3		cysB		3.77504e+06	3.91865e+06	3.96869e+06	4.00812e+06	3.81118e+06	3.87842e+06
P0A9G2	P0A9G2		nhaR		938194	1.07359e+06	973383	1.07973e+06	939984	1.03095e+06
P0A9G6	P0A9G6		aceA		6.94639e+06	6.84337e+06	6.53316e+06	7.17647e+06	7.15019e+06	7.06534e+06
P0A9G8	P0A9G8		modE		3.30423e+06	3.35774e+06	3.24244e+06	3.39191e+06	3.5568e+06	3.45361e+06
P0A9H1	P0A9H1		mug		2.03318e+06	1.93965e+06	1.87749e+06	2.09668e+06	2.22421e+06	2.12791e+06
P0A9H5	P0A9H5		btuR		953302	945040	902532	924244	638621	972411
P0A9H7	P0A9H7		cfa		3.33566e+06	3.32468e+06	3.21839e+06	3.52188e+06	3.61364e+06	3.4421e+06
P0A9H9	P0A9H9		cheZ		2.21815e+06	2.30898e+06	2.22108e+06	2.39059e+06	2.35234e+06	2.35065e+06
P0A9I1	P0A9I1		citE		6.10335e+06	6.41259e+06	6.34131e+06	6.6001e+06	6.22658e+06	6.16409e+06
P0A9I3	P0A9I3		gcvR		2.37014e+06	2.27816e+06	2.35915e+06	2.49489e+06	2.35075e+06	2.41039e+06
P0A9I8	P0A9I8		nirD		2.69416e+06	2.54663e+06	2.63783e+06	2.85844e+06	2.65798e+06	2.56622e+06
P0A9J0	P0A9J0		rng		2.72201e+06	2.75591e+06	2.74094e+06	2.71123e+06	2.85255e+06	2.79101e+06
P0A9J4	P0A9J4		panE		391115	469455	259427	328633	350433	330764
P0A9J6	P0A9J6		rbsK		3.74549e+06	3.69352e+06	3.64293e+06	3.34959e+06	3.09583e+06	3.34294e+06
P0A9J8	P0A9J8		pheA		2.10926e+06	2.08147e+06	2.14623e+06	2.24054e+06	2.10193e+06	2.17064e+06
P0A9K3	P0A9K3		ybeZ		6.2096e+06	6.21367e+06	6.33181e+06	5.94894e+06	6.08028e+06	6.18127e+06
P0A9K7	P0A9K7		phoU		2.13121e+06	2.19865e+06	2.18512e+06	2.32721e+06	2.37498e+06	2.20563e+06
P0A9K9	P0A9K9		slyD		6.55526e+07	6.29004e+07	6.18427e+07	6.12244e+07	6.37053e+07	6.30858e+07
P0A9L3	P0A9L3		fklB		1.92017e+07	1.96581e+07	1.9672e+07	1.93723e+07	1.9365e+07	1.95127e+07
P0A9L5	P0A9L5		ppiC		3.39984e+06	3.49496e+06	3.27686e+06	3.18426e+06	3.20202e+06	3.37607e+06
P0A9L8	P0A9L8		proC		3.32104e+06	2.97361e+06	3.341e+06	2.86832e+06	2.63825e+06	3.04693e+06
P0A9M0	P0A9M0		lon		1.13322e+07	1.12074e+07	1.10676e+07	1.13435e+07	1.14568e+07	1.14442e+07
P0A9M2	P0A9M2		hpt		1.41361e+07	1.42239e+07	1.39886e+07	1.43243e+07	1.40641e+07	1.39817e+07
P0A9M5	P0A9M5		gpt		8.10111e+07	7.87938e+07	8.04277e+07	8.11133e+07	7.58216e+07	8.26093e+07
P0A9M8	P0A9M8		pta		4.72858e+07	4.70636e+07	4.72638e+07	4.70575e+07	4.75564e+07	4.72879e+07
P0A9N4	P0A9N4		pflA		5.11418e+06	5.05594e+06	5.23675e+06	5.4288e+06	5.27617e+06	5.33395e+06
P0A9P0	P0A9P0		lpdA		3.29407e+07	3.22797e+07	3.2422e+07	3.25959e+07	3.24312e+07	3.23948e+07
P0A9P4	P0A9P4		trxB		1.17753e+07	1.16753e+07	1.16773e+07	1.14865e+07	1.17141e+07	1.17333e+07
P0A9P6	P0A9P6		deaD		1.00813e+07	1.01857e+07	1.02235e+07	9.73613e+06	9.52089e+06	9.67906e+06
P0A9Q1	P0A9Q1		arcA		2.23525e+07	2.23333e+07	2.17815e+07	2.3309e+07	2.32077e+07	2.27358e+07
P0A9Q5	P0A9Q5		accD		2.22978e+07	2.25578e+07	2.19872e+07	2.25501e+07	2.29598e+07	2.27364e+07
P0A9Q7	P0A9Q7		adhE		2.02481e+08	2.01573e+08	2.00128e+08	2.00289e+08	1.97712e+08	1.97856e+08
P0A9Q9	P0A9Q9		asd		3.13285e+07	3.0244e+07	3.09556e+07	3.0452e+07	3.05726e+07	2.96441e+07
P0A9R4	P0A9R4		fdx		1.09327e+07	1.12028e+07	1.05558e+07	1.10237e+07	1.13571e+07	1.0024e+07
P0A9R7	P0A9R7		ftsE		3.57985e+06	3.78119e+06	3.51889e+06	3.79225e+06	3.5949e+06	3.56967e+06
P0A9S5	P0A9S5		gldA		1.28008e+07	1.30496e+07	1.26277e+07	1.21456e+07	1.19524e+07	1.24154e+07
P0A9T0	P0A9T0		serA		6.14392e+06	6.03657e+06	6.09369e+06	6.20647e+06	6.18541e+06	6.17514e+06
P0A9T4	P0A9T4		tas		9.96683e+06	9.64895e+06	9.86736e+06	9.39894e+06	9.15688e+06	9.26713e+06
P0A9T8	P0A9T8		ybbA		823728	730718	818359	821645	799820	826332
P0A9U3	P0A9U3		ybiT		6.27804e+06	6.35371e+06	6.25213e+06	6.4774e+06	6.3329e+06	6.46195e+06
P0A9V1	P0A9V1		lptB		6.18377e+06	6.15991e+06	6.10464e+06	5.88936e+06	6.02883e+06	6.25849e+06
P0A9W3	P0A9W3		yjjK		9.99832e+06	9.97205e+06	9.47413e+06	1.00222e+07	9.77784e+06	1.00015e+07
P0A9W6	P0A9W6		yrbA		1.22126e+07	1.21532e+07	1.18189e+07	1.41328e+07	1.30982e+07	1.31219e+07
P0A9W9	P0A9W9		yrdA		4.96876e+06	4.95062e+06	4.93395e+06	5.08821e+06	5.17596e+06	5.14916e+06
P0A9X4	P0A9X4		mreB		1.15109e+07	1.11086e+07	1.12685e+07	1.17453e+07	1.15837e+07	1.14302e+07
P0A9X9	P0A9X9		cspA		2.62665e+07	2.65154e+07	2.72914e+07	2.48364e+07	2.54259e+07	2.54352e+07
P0A9Y6	P0A9Y6		cspC		1.65625e+08	1.66255e+08	1.67038e+08	1.58846e+08	1.61155e+08	1.58929e+08
P0A9Z1	P0A9Z1		glnB		1.4308e+07	1.40076e+07	1.39562e+07	1.40483e+07	1.37652e+07	1.41954e+07
P0AA04	P0AA04		ptsH		4.33101e+07	4.35558e+07	4.46339e+07	4.96934e+07	4.90272e+07	4.85472e+07
P0AA10	P0AA10		rplM		6.98173e+07	7.27779e+07	6.85852e+07	7.36382e+07	7.22049e+07	7.28534e+07
P0AA16	P0AA16		ompR		8.69492e+06	8.70478e+06	8.88067e+06	8.99963e+06	8.84992e+06	8.91139e+06
P0AA25	P0AA25		trxA		3.01286e+07	2.98272e+07	3.00436e+07	2.95732e+07	2.96911e+07	2.91683e+07
P0AA31	P0AA31		yedF		3.62335e+06	3.92191e+06	3.97949e+06	4.0261e+06	3.61895e+06	3.88451e+06
P0AA39	P0AA39		rluC		1.66445e+06	1.56844e+06	1.52817e+06	1.57233e+06	1.62691e+06	1.64596e+06
P0AA43	P0AA43		rsuA		4.7517e+06	4.77933e+06	4.7944e+06	4.64071e+06	4.71064e+06	4.74013e+06
P0AA57	P0AA57		yobA		472369	707821	587199	770283	754167	737343
P0AA91	P0AA91		yeaY		1.50803e+06	1.56208e+06	1.55001e+06	1.46897e+06	1.55739e+06	1.51134e+06
P0AA95	P0AA95		yacC		1.19346e+06	1.03662e+06	1.18338e+06	1.03339e+06	1.09046e+06	1.02607e+06
P0AA97	P0AA97		yaeQ		616086	668874	530620	575835	504901	563208
P0AAA1	P0AAA1		yagU		6.11498e+06	6.19139e+06	6.24957e+06	6.6198e+06	6.64649e+06	6.66606e+06
P0AAB4	P0AAB4		ubiD		1.9833e+06	2.0377e+06	1.92832e+06	1.75869e+06	1.69083e+06	2.01963e+06
P0AAB6	P0AAB6		galF		1.11887e+07	1.10722e+07	1.11712e+07	1.08376e+07	1.13574e+07	1.09573e+07
P0AAB8	P0AAB8		uspD		2.5196e+06	2.48051e+06	2.45984e+06	2.38214e+06	2.41194e+06	2.36646e+06
P0AAC0	P0AAC0		uspE		5.45269e+06	5.49789e+06	5.44546e+06	5.18682e+06	5.30648e+06	5.18858e+06
P0AAC8	P0AAC8		iscA		6.92368e+06	7.1457e+06	7.1714e+06	7.4027e+06	7.04291e+06	7.28024e+06
P0AAH0	P0AAH0		pstB		1.07279e+06	802944	1.00328e+06	932153	797736	855518
P0AAI3	P0AAI3		ftsH		1.24306e+07	1.24326e+07	1.22391e+07	1.26467e+07	1.24826e+07	1.24377e+07
P0AAI5	P0AAI5		fabF		4.14405e+07	4.22026e+07	4.21582e+07	4.34681e+07	4.28457e+07	4.30051e+07
P0AAI9	P0AAI9		fabD		5.47401e+06	5.43698e+06	5.38328e+06	5.26644e+06	5.29174e+06	5.25784e+06
P0AAJ3	P0AAJ3		fdnH		4.58858e+06	4.55476e+06	4.6396e+06	4.84245e+06	4.77969e+06	4.74682e+06
P0AAJ5	P0AAJ5		fdoH		3.94048e+06	3.93909e+06	3.98871e+06	3.67756e+06	3.7062e+06	3.68727e+06
P0AAJ8	P0AAJ8		hybA		1.81345e+06	1.88791e+06	1.92238e+06	1.93184e+06	1.95914e+06	1.96249e+06
P0AAK1	P0AAK1		hycB		1.37633e+06	1.4204e+06	1.53228e+06	1.61633e+06	1.79202e+06	1.59155e+06
P0AAN1	P0AAN1		hybE		1.09237e+06	1.11847e+06	1.15653e+06	1.13704e+06	1.17559e+06	1.11106e+06
P0AAN3	P0AAN3		hypB		2.58372e+06	2.56775e+06	2.59498e+06	2.64737e+06	2.56536e+06	2.61323e+06
P0AAN5	P0AAN5		yaiA		1.25231e+06	1.15264e+06	1.31126e+06	1.24881e+06	1.30582e+06	1.41346e+06
P0AAP3	P0AAP3		frmR		2.99596e+06	3.02345e+06	2.80391e+06	2.81037e+06	2.77168e+06	2.89195e+06
P0AAQ2	P0AAQ2		yajD		4.93101e+06	4.81244e+06	4.96266e+06	5.14137e+06	4.86111e+06	5.05757e+06
P0AAR3	P0AAR3		ybaK		2.15368e+06	2.11766e+06	2.22089e+06	2.2177e+06	1.93979e+06	2.04757e+06
P0AAS0	P0AAS0		ylaC		333982	330728	334531	306751	329838	220469
P0AAS7	P0AAS7		ybcJ		2.92949e+06	2.8885e+06	2.85972e+06	2.65006e+06	2.67209e+06	2.71777e+06
P0AAT4	P0AAT4		mscM		1.87374e+06	1.87998e+06	1.92493e+06	1.90158e+06	1.96741e+06	1.87903e+06
P0AAT6	P0AAT6		rsfS		2.97951e+06	2.93493e+06	2.87808e+06	2.84345e+06	2.98992e+06	2.96685e+06
P0AAT9	P0AAT9		ybeL		7.58704e+06	7.5592e+06	7.25129e+06	7.70653e+06	7.26534e+06	7.65983e+06
P0AAU7	P0AAU7		ybfE		1.61271e+06	1.43868e+06	1.73285e+06	1.46589e+06	1.2778e+06	1.36245e+06
P0AAV4	P0AAV4		ybgJ		1.26425e+06	1.33933e+06	1.24588e+06	1.10832e+06	1.14012e+06	1.1402e+06
P0AAX8	P0AAX8		ybiS		5.26362e+06	5.08286e+06	5.3085e+06	5.33019e+06	5.33811e+06	5.52678e+06
P0AAZ4	P0AAZ4		rarA		1.13293e+06	1.16246e+06	1.25938e+06	1.14533e+06	1.16953e+06	1.23376e+06
P0AAZ7	P0AAZ7		ycaR		4.43173e+06	4.40754e+06	4.45353e+06	4.09897e+06	4.11181e+06	4.23548e+06
P0AB10	P0AB10		ymbA		248633	203738	300788	225423	228084	211579
P0AB14	P0AB14		yccJ		2.65083e+06	2.7756e+06	2.73387e+06	2.87333e+06	2.96051e+06	2.81841e+06
P0AB18	P0AB18		tusE		1.49058e+06	1.66307e+06	1.53673e+06	1.60765e+06	1.57245e+06	1.70319e+06
P0AB24	P0AB24		efeO		4.58748e+06	4.42856e+06	4.5061e+06	4.6588e+06	4.77979e+06	4.52914e+06
P0AB26	P0AB26		yceB		2.49235e+06	2.52251e+06	2.52342e+06	2.31255e+06	2.37778e+06	2.39637e+06
P0AB28	P0AB28		yceD		8.70853e+06	8.52467e+06	8.31971e+06	9.18464e+06	8.70353e+06	8.97783e+06
P0AB38	P0AB38		lpoB		5.24298e+06	5.37569e+06	5.45328e+06	5.58759e+06	5.15288e+06	5.26771e+06
P0AB43	P0AB43		ycgL		1.10153e+06	998301	1.11716e+06	1.00502e+06	969676	1.07045e+06
P0AB46	P0AB46		ymgD		2.03997e+06	2.00405e+06	1.86022e+06	2.09579e+06	2.01187e+06	2.12353e+06
P0AB52	P0AB52		ychN		2.61538e+06	2.45536e+06	2.67455e+06	2.40556e+06	2.42651e+06	2.32724e+06
P0AB55	P0AB55		yciI		4.21085e+06	4.25932e+06	4.04289e+06	3.96562e+06	4.16881e+06	4.11142e+06
P0AB58	P0AB58		yciM		2.91301e+06	2.99849e+06	3.14424e+06	2.88167e+06	2.75115e+06	3.01366e+06
P0AB61	P0AB61		yciN		4.76073e+06	5.07854e+06	5.09638e+06	4.9026e+06	4.97577e+06	5.05822e+06
P0AB67	P0AB67		pntB		1.93151e+06	1.93704e+06	1.89383e+06	1.72286e+06	1.84567e+06	1.69429e+06
P0AB71	P0AB71		fbaA		1.57693e+08	1.56685e+08	1.54886e+08	1.54967e+08	1.559e+08	1.58025e+08
P0AB77	P0AB77		kbl		1.7033e+07	1.65407e+07	1.70452e+07	1.70712e+07	1.72969e+07	1.68723e+07
P0AB80	P0AB80		ilvE		7.25886e+06	7.56403e+06	7.19327e+06	7.83721e+06	7.48113e+06	7.67223e+06
P0AB83	P0AB83		nth		1.30283e+06	1.50216e+06	1.326e+06	1.24151e+06	1.2667e+06	1.35984e+06
P0AB89	P0AB89		purB		9.32094e+06	9.29799e+06	9.32141e+06	8.99158e+06	9.28596e+06	9.05929e+06
P0AB91	P0AB91		aroG		3.39497e+06	3.3866e+06	3.33888e+06	3.37796e+06	3.35342e+06	3.22035e+06
P0AB98	P0AB98		atpB		1.23528e+06	1.34344e+06	1.21743e+06	1.19648e+06	1.12734e+06	1.271e+06
P0ABA0	P0ABA0		atpF		2.17717e+07	2.15946e+07	2.175e+07	2.10327e+07	2.12778e+07	2.12566e+07
P0ABA4	P0ABA4		atpH		2.15151e+07	2.15578e+07	2.20898e+07	2.09061e+07	2.167e+07	2.1296e+07
P0ABA6	P0ABA6		atpG		3.27717e+07	3.38009e+07	3.26701e+07	3.39612e+07	3.31547e+07	3.37381e+07
P0ABB0	P0ABB0		atpA		6.34675e+07	6.30364e+07	6.27165e+07	6.05485e+07	6.03861e+07	6.15039e+07
P0ABB4	P0ABB4		atpD		6.2828e+07	6.33689e+07	6.32366e+07	6.19601e+07	6.31574e+07	6.27425e+07
P0ABB8	P0ABB8		mgtA		537479	561210	505262	692344	613344	650474
P0ABC3	P0ABC3		hflC		7.53547e+06	7.59931e+06	7.61355e+06	7.83401e+06	7.51451e+06	7.81082e+06
P0ABC7	P0ABC7		hflK		2.36883e+07	2.39522e+07	2.43009e+07	2.42854e+07	2.44771e+07	2.43595e+07
P0ABD3	P0ABD3		bfr		7.10288e+06	7.0502e+06	6.96743e+06	6.92185e+06	7.13483e+06	6.98574e+06
P0ABD5	P0ABD5		accA		1.44762e+07	1.42923e+07	1.4102e+07	1.46776e+07	1.47242e+07	1.46877e+07
P0ABD8	P0ABD8		accB		3.41668e+07	3.48318e+07	3.42728e+07	3.5236e+07	3.37036e+07	3.54227e+07
P0ABE2	P0ABE2		bolA		3.56393e+06	3.46527e+06	3.41973e+06	3.77463e+06	3.52845e+06	3.78866e+06
P0ABF1	P0ABF1		pcnB		2.65493e+06	2.6319e+06	2.74934e+06	2.69332e+06	2.43318e+06	2.43137e+06
P0ABF6	P0ABF6		cdd		6.73602e+06	7.02111e+06	7.03364e+06	7.0747e+06	7.27361e+06	7.17963e+06
P0ABH0	P0ABH0		ftsA		1.98155e+06	1.82472e+06	1.82522e+06	1.92477e+06	1.84983e+06	1.86316e+06
P0ABH7	P0ABH7		gltA		1.07604e+07	1.06271e+07	1.0669e+07	1.06316e+07	1.05393e+07	1.04867e+07
P0ABH9	P0ABH9		clpA		1.05865e+07	1.05233e+07	1.06889e+07	1.07108e+07	1.05494e+07	1.05027e+07
