Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	2	2	6.11856e+07	8.30809e+07	6.15021e+07	7.64631e+07	6.41892e+07	8.21218e+07
P0AGK8	ISCR_ECOLI	iscR	HTH-type transcriptional regulator IscR	4	4	1.0061e+07	8.6295e+06	8.96563e+06	9.5656e+06	8.96478e+06	8.67574e+06
P0AGL2	TDCF_ECOLI	tdcF	Putative reactive intermediate deaminase TdcF	3	3	2.18991e+08	2.76576e+08	2.10571e+08	2.27054e+08	2.1788e+08	2.32188e+08
P0AGL5	RATA_ECOLI	ratA	Ribosome association toxin RatA	2	2	1.69819e+06	1.63389e+06	1.37413e+06	1.15625e+06	1.51329e+06	910460
P0AGL7	RSME_ECOLI	rsmE	Ribosomal RNA small subunit methyltransferase E	6	6	1.60791e+07	1.78301e+07	1.67849e+07	1.68113e+07	1.62875e+07	1.63302e+07
P0AGM5	SIRB1_ECOLI	sirB1	Protein sirB1	1	1	1.63024e+06	2.08277e+06	1.8117e+06	1.59232e+06	1.91776e+06	
P0C018	RL18_ECOLI	rplR	50S ribosomal protein L18	5	5	2.91677e+08	3.64136e+08	2.72678e+08	4.17426e+08	2.62464e+08	3.9652e+08
P0C037	YAIE_ECOLI	yaiE	UPF0345 protein YaiE	2	2	4.55555e+07	2.7191e+07	4.49024e+07	4.14995e+07	4.34594e+07	3.746e+07
P0C054	IBPA_ECOLI	ibpA	Small heat shock protein IbpA	7	7	1.6379e+07	1.91997e+07	1.61459e+07	1.70653e+07	1.72109e+07	1.64652e+07
P0C058	IBPB_ECOLI	ibpB	Small heat shock protein IbpB	2	2	761628	1.05127e+06	616856	711735	952679	527046
P0C093	SLMA_ECOLI	slmA	Nucleoid occlusion factor SlmA	5	5	1.54826e+07	1.70175e+07	1.53458e+07	1.64467e+07	1.69615e+07	1.6474e+07
P0C0K3	RDOA_ECOLI	rdoA	Protein RdoA	9	9	3.86237e+06	3.88792e+06	4.23473e+06	4.13009e+06	4.55694e+06	4.21059e+06
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	2.45814e+07	2.41114e+07	2.32707e+07	2.28824e+07	2.49808e+07	2.27327e+07
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	7	7	9.22599e+06	9.40254e+06	9.73535e+06	9.41786e+06	8.88511e+06	9.5573e+06
P0C0L9	ISCX_ECOLI	iscX	Protein IscX	1	1	1.96471e+07	2.11809e+07	2.33863e+07	1.93559e+07	1.98876e+07	2.11174e+07
P0C0R7	RLME_ECOLI	rlmE	Ribosomal RNA large subunit methyltransferase E	3	3	2.2767e+07	2.45805e+07	2.20093e+07	2.1931e+07	2.25804e+07	2.11463e+07
P0C0S1	MSCS_ECOLI	mscS	Small-conductance mechanosensitive channel	6	6	3.89165e+07	4.31348e+07	3.77717e+07	4.09186e+07	3.68107e+07	4.06983e+07
P0C0T5	MEPA_ECOLI	mepA	Penicillin-insensitive murein endopeptidase	2	2	2.26586e+06	4.12637e+06	2.82625e+06	2.49645e+06	3.21302e+06	2.94572e+06
P0C0U4	RIMK_ECOLI	rimK	Ribosomal protein S6 modification protein	1	1	639964			456183	625290	403271
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	15	15	7.97397e+07	8.67609e+07	7.64612e+07	8.17535e+07	7.8214e+07	7.90776e+07
P0C960	EMTA_ECOLI	emtA	Endo-type membrane-bound lytic murein transglycosylase A	1	1	493052			487792		602415
P0CB39	EPTC_ECOLI	eptC	Phosphoethanolamine transferase EptC	8	8	6.37086e+06	7.96402e+06	6.85388e+06	7.31828e+06	6.26876e+06	7.50527e+06
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	30	0	6.06416e+09	5.293e+09	6.11753e+09	5.89395e+09	6.13697e+09	5.94137e+09
P0CG19	RNPH_ECOLI	rph	Inactive ribonuclease PH	3	3	2.17756e+07	2.04344e+07	1.99309e+07	2.13821e+07	2.07541e+07	2.12949e+07
P0CK95	ACFD_ECOLI	yghJ	Putative lipoprotein AcfD homolog	27	27	1.881e+07	1.83179e+07	1.94434e+07	1.83436e+07	1.91005e+07	1.89104e+07
P10100	RLPA_ECOLI	rlpA	Rare lipoprotein A	3	3	2.46768e+07	2.58696e+07	2.40251e+07	2.33782e+07	2.41377e+07	2.43451e+07
P10121	FTSY_ECOLI	ftsY	Signal recognition particle receptor FtsY	23	23	5.10054e+07	5.18589e+07	5.25069e+07	5.25292e+07	4.92851e+07	5.19223e+07
P10145ups|IL8_HUMAN_UPS	Interleukin-8,	Interleukin-8,		1	1	4.87111e+06		4.56993e+06	1.35889e+06	2.91741e+06	2.01895e+06
P10346	GLNQ_ECOLI	glnQ	Glutamine transport ATP-binding protein GlnQ	4	4	3.70785e+07	3.39147e+07	3.78032e+07	3.62344e+07	3.66918e+07	3.77643e+07
P10371	HIS4_ECOLI	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	3	3	7.46086e+06	6.2356e+06	7.69994e+06	6.99716e+06	6.87939e+06	6.56297e+06
P10378	ENTE_ECOLI	entE	Enterobactin synthase component E	3	3	1.17505e+06	1.15565e+06	1.04275e+06	1.00935e+06	1.12521e+06	1.03806e+06
P10384	FADL_ECOLI	fadL	Long-chain fatty acid transport protein	15	15	9.7112e+07	1.01861e+08	8.93407e+07	9.77998e+07	9.69399e+07	9.48719e+07
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	38	38	4.80945e+07	4.73902e+07	4.83892e+07	4.70377e+07	4.73112e+07	4.91887e+07
P10441	LPXB_ECOLI	lpxB	Lipid-A-disaccharide synthase	5	5	5.24869e+06	6.30979e+06	6.46451e+06	5.49275e+06	5.68508e+06	6.42015e+06
P10442	RNH2_ECOLI	rnhB	Ribonuclease HII	2	2	1.78221e+06	1.93165e+06	2.07473e+06	2.23039e+06	2.17336e+06	2.08891e+06
P10443	DPO3A_ECOLI	dnaE	DNA polymerase III subunit alpha	6	6	1.38846e+06	1.97455e+06	1.9996e+06	1.98898e+06	1.6447e+06	1.93683e+06
P10599ups|THIO_HUMAN_UPS	Thioredoxin	Thioredoxin		3	3	5.05901e+06		4.48699e+06			
P10636-8ups|TAU_HUMAN_UPS	Microtubule-associated	Microtubule-associated		15	15	4.75968e+07	1.99026e+07	4.4796e+07	1.86001e+07	4.80902e+07	1.83232e+07
P10903	NARK_ECOLI	narK	Nitrite extrusion protein 1	1	1	1.07759e+07	9.2495e+06	1.00262e+07	1.12608e+07	1.08216e+07	1.13615e+07
P10908	UGPQ_ECOLI	ugpQ	Glycerophosphoryl diester phosphodiesterase	5	5	1.35043e+06	1.3833e+06	1.83245e+06	1.57458e+06	1.56483e+06	1.63539e+06
P11349	NARH_ECOLI	narH	Respiratory nitrate reductase 1 beta chain	11	9	1.50595e+07	1.64009e+07	1.62641e+07	1.53612e+07	1.61345e+07	1.54289e+07
P11447	ARLY_ECOLI	argH	Argininosuccinate lyase	8	8	8.56515e+06	7.22695e+06	9.33326e+06	7.91423e+06	8.48314e+06	8.14944e+06
P11454	ENTF_ECOLI	entF	Enterobactin synthase component F	2	2	1.92048e+06	2.59792e+06	2.80301e+06	2.49867e+06	2.45706e+06	2.22775e+06
P11557	DAMX_ECOLI	damX	Protein DamX	9	9	2.84197e+07	2.86029e+07	2.82657e+07	2.71732e+07	2.80633e+07	2.85093e+07
P11868	TDCD_ECOLI	tdcD	Propionate kinase	2	2			642281	664614		641467
P11875	SYR_ECOLI	argS	Arginine--tRNA ligase	27	27	5.65733e+07	5.95274e+07	5.71165e+07	5.87163e+07	5.78797e+07	5.88982e+07
P11880	MURF_ECOLI	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	4	4	2.36448e+07	2.8446e+07	2.63495e+07	2.33891e+07	2.61962e+07	2.44437e+07
P11988	BGLB_ECOLI	bglB	6-phospho-beta-glucosidase BglB	2	2	1.02175e+06	1.48933e+06	1.30686e+06	1.20029e+06	1.12467e+06	1.35009e+06
P12008	AROC_ECOLI	aroC	Chorismate synthase	3	3	1.41115e+07	1.63293e+07	1.51843e+07	1.48357e+07	1.46767e+07	1.55038e+07
P12081ups|SYHC_HUMAN_UPS	Histidyl-tRNA	Histidyl-tRNA		20	20	6.82881e+07	2.82916e+07	7.20723e+07	2.74687e+07	6.77622e+07	2.78132e+07
P12281	MOEA_ECOLI	moeA	Molybdopterin molybdenumtransferase	8	8	3.26692e+07	3.17195e+07	3.31055e+07	3.27186e+07	3.31045e+07	3.29897e+07
P12282	MOEB_ECOLI	moeB	Molybdopterin-synthase adenylyltransferase	2	2	6.82963e+06	7.74158e+06	7.55955e+06	6.52951e+06	6.72076e+06	7.53995e+06
P12295	UNG_ECOLI	ung	Uracil-DNA glycosylase	9	9	1.22798e+07	1.14893e+07	1.19408e+07	1.2634e+07	1.26754e+07	1.26988e+07
P12758	UDP_ECOLI	udp	Uridine phosphorylase	13	13	2.48512e+08	2.06223e+08	2.4193e+08	2.42548e+08	2.42365e+08	2.33282e+08
P12994	YBHB_ECOLI	ybhB	UPF0098 protein YbhB	2	2	2.27945e+06	1.33213e+06	2.09035e+06	1.97261e+06	2.03023e+06	1.9151e+06
P13001	BIOH_ECOLI	bioH	Pimelyl-[acyl-carrier protein] methyl ester esterase	2	2	2.76533e+06	2.49308e+06	2.11354e+06	2.34107e+06	2.81106e+06	1.89236e+06
P13009	METH_ECOLI	metH	Methionine synthase	23	23	1.43007e+07	1.47334e+07	1.44149e+07	1.42537e+07	1.39418e+07	1.41531e+07
P13016	AMPD_ECOLI	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	5	5	8.61161e+06	6.92274e+06	8.34354e+06	7.84072e+06	8.24765e+06	8.37077e+06
P13024	FDHE_ECOLI	fdhE	Protein FdhE	9	9	1.87528e+07	1.70626e+07	1.83322e+07	1.80697e+07	1.71908e+07	1.75173e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	42	42	1.76715e+08	1.71747e+08	1.7672e+08	1.7708e+08	1.73441e+08	1.75874e+08
P13033	GLPB_ECOLI	glpB	Anaerobic glycerol-3-phosphate dehydrogenase subunit B	6	6	2.30109e+06	2.82835e+06	2.70806e+06	3.48531e+06	2.81106e+06	2.78545e+06
P13035	GLPD_ECOLI	glpD	Aerobic glycerol-3-phosphate dehydrogenase	18	18	1.82048e+07	1.78224e+07	1.77809e+07	1.8285e+07	1.77444e+07	1.80164e+07
P13445	RPOS_ECOLI	rpoS	RNA polymerase sigma factor RpoS	14	14	2.70313e+07	2.73448e+07	2.78389e+07	2.61107e+07	2.66408e+07	2.52208e+07
P13482	TREA_ECOLI	treA	Periplasmic trehalase	3	3	2.54073e+06	3.50707e+06	2.38517e+06	2.20569e+06	2.43059e+06	
P13656	CHIA_ECOLI	chiA	Probable bifunctional chitinase/lysozyme	1	1	743760	507980	783377	643916	676879	705295
P13979	TRAT1_ECOLI	traT	TraT complement resistance protein	7	7	1.95609e+07	1.92331e+07	2.02442e+07	1.91958e+07	1.98649e+07	1.96677e+07
P14081	SELB_ECOLI	selB	Selenocysteine-specific elongation factor	11	11	8.4773e+06	9.94447e+06	9.54359e+06	9.5435e+06	9.7372e+06	9.74455e+06
P14175	PROV_ECOLI	proV	Glycine betaine/L-proline transport ATP-binding protein ProV	6	6	1.13711e+07	1.16779e+07	1.26452e+07	1.0654e+07	1.29583e+07	1.2834e+07
P14294	TOP3_ECOLI	topB	DNA topoisomerase 3	5	5	465415	905588	1.06643e+06	531028	854589	873270
P14407	FUMB_ECOLI	fumB	Fumarate hydratase class I, anaerobic	24	16	1.31092e+08	1.31177e+08	1.28272e+08	1.33974e+08	1.30455e+08	1.35921e+08
P14900	MURD_ECOLI	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	7	7	2.13916e+07	2.25887e+07	2.1629e+07	2.02398e+07	2.16226e+07	2.158e+07
P15005	MCRB_ECOLI	mcrB	5-methylcytosine-specific restriction enzyme B	3	3	1.66881e+06	2.03041e+06	1.61299e+06	1.74852e+06	1.44866e+06	1.56041e+06
P15034	AMPP_ECOLI	pepP	Xaa-Pro aminopeptidase	13	13	5.17894e+07	5.81134e+07	5.32321e+07	5.53433e+07	5.44653e+07	5.33804e+07
P15038	HELD_ECOLI	helD	Helicase IV	4	4	3.86424e+06	4.62644e+06	5.95849e+06	4.01552e+06	3.10472e+06	5.24155e+06
P15042	DNLJ_ECOLI	ligA	DNA ligase	19	19	2.44461e+07	2.32822e+07	2.39742e+07	2.36794e+07	2.31126e+07	2.4116e+07
P15047	ENTA_ECOLI	entA	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	4	4	1.21625e+06	1.27243e+06	1.42807e+06	1.14381e+06	1.18327e+06	1.18687e+06
P15067	GLGX_ECOLI	glgX	Glycogen debranching enzyme	5	5	2.8237e+06	2.75925e+06	3.07774e+06	2.93889e+06	3.44445e+06	2.81197e+06
P15070	FLIN_ECOLI	fliN	Flagellar motor switch protein FliN	1	1	1.60346e+07	2.0604e+07	1.98529e+07	2.15271e+07	2.06946e+07	2.08386e+07
P15082	SRLR_ECOLI	srlR	Glucitol operon repressor	2	2	1.84782e+06	1.80522e+06	1.47574e+06	1.61025e+06	1.73126e+06	1.75515e+06
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	17	17	9.47304e+06	9.71132e+06	9.77711e+06	9.21428e+06	9.27476e+06	9.29839e+06
P15286	FLK_ECOLI	flk	Flagellar regulator flk	3	3	1.2395e+06	578759	1.05988e+06	899429	931032	935157
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	21	21	1.26764e+08	1.29912e+08	1.25982e+08	1.29796e+08	1.27086e+08	1.25679e+08
P15559ups|NQO1_HUMAN_UPS	NAD(P)H	NAD(P)H		9	9	3.98243e+07	1.71082e+07	3.96114e+07	1.60538e+07	4.05045e+07	1.56168e+07
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	15	15	3.46126e+07	3.61561e+07	3.60741e+07	3.51127e+07	3.39793e+07	3.58217e+07
P15640	PUR2_ECOLI	purD	Phosphoribosylamine--glycine ligase	7	7	2.44672e+07	2.57204e+07	2.52877e+07	2.29338e+07	2.43496e+07	2.15764e+07
P15770	AROE_ECOLI	aroE	Shikimate dehydrogenase	3	3	1.25526e+07	1.39193e+07	1.20055e+07	1.41242e+07	1.33914e+07	1.2413e+07
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	2	2	610525	468443		733909	392031	
P15977	MALQ_ECOLI	malQ	4-alpha-glucanotransferase	6	6	9.93002e+06	1.07327e+07	1.01151e+07	9.06217e+06	9.67293e+06	9.95356e+06
P16083ups|NQO2_HUMAN_UPS	Ribosyldihydronicotinamide	Ribosyldihydronicotinamide		10	10	2.92417e+07	1.12468e+07	2.74267e+07	1.18118e+07	2.8035e+07	1.22016e+07
P16095	SDHL_ECOLI	sdaA	L-serine dehydratase 1	10	10	2.88965e+07	2.94031e+07	2.97215e+07	2.69152e+07	2.91893e+07	2.65642e+07
P16384	MIAA_ECOLI	miaA	tRNA dimethylallyltransferase	12	12	6.07645e+06	6.48372e+06	6.184e+06	6.36086e+06	6.26952e+06	6.3519e+06
P16431	HYCE_ECOLI	hycE	Formate hydrogenlyase subunit 5	16	15	1.12693e+07	1.15165e+07	1.10368e+07	1.13101e+07	1.08122e+07	1.15994e+07
P16432	HYCF_ECOLI	hycF	Formate hydrogenlyase subunit 6	1	1			580130			455712
P16433	HYCG_ECOLI	hycG	Formate hydrogenlyase subunit 7	4	3	4.95799e+06	5.62095e+06	4.70814e+06	4.67395e+06	4.77769e+06	4.30964e+06
P16456	SELD_ECOLI	selD	Selenide, water dikinase	6	6	4.09649e+07	3.86907e+07	3.94946e+07	3.86552e+07	3.94827e+07	3.92859e+07
P16525	TUS_ECOLI	tus	DNA replication terminus site-binding protein	2	2		478093	550438		509767	
P16528	ICLR_ECOLI	iclR	Acetate operon repressor	4	4	6.76578e+06	6.93107e+06	7.44388e+06	6.30712e+06	7.46864e+06	6.91085e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	28	28	9.246e+07	9.22462e+07	9.43934e+07	8.97808e+07	9.4071e+07	8.84777e+07
P16676	CYSA_ECOLI	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	5	5	1.20818e+06	1.24674e+06	1.53243e+06	1.61669e+06	1.52305e+06	1.47349e+06
P16700	CYSP_ECOLI	cysP	Thiosulfate-binding protein	23	23	3.07479e+07	3.03933e+07	3.26813e+07	3.15235e+07	3.17058e+07	3.24074e+07
P16703	CYSM_ECOLI	cysM	Cysteine synthase B	6	6	1.08127e+07	1.1503e+07	9.6065e+06	9.99605e+06	1.0306e+07	9.9348e+06
P16926	MREC_ECOLI	mreC	Cell shape-determining protein MreC	7	7	4.96227e+06	5.28165e+06	5.04844e+06	5.41278e+06	5.28966e+06	4.8549e+06
P17109	MEND_ECOLI	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	7	7	7.63685e+06	7.65586e+06	7.45533e+06	8.20386e+06	7.79404e+06	7.63028e+06
P17115	GUTQ_ECOLI	gutQ	Arabinose 5-phosphate isomerase GutQ	5	5	9.91924e+06	1.08039e+07	9.70112e+06	8.79685e+06	1.04159e+07	9.44881e+06
P17117	NFSA_ECOLI	nfsA	Oxygen-insensitive NADPH nitroreductase	3	3	1.45014e+07	1.54203e+07	1.79328e+07	1.72623e+07	1.68118e+07	1.53684e+07
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	36	36	1.93211e+08	1.68113e+08	1.94931e+08	1.88555e+08	1.91489e+08	1.87824e+08
P17315	CIRA_ECOLI	cirA	Colicin I receptor	9	9	7.0202e+06	7.58398e+06	7.69602e+06	7.73687e+06	7.88969e+06	7.17416e+06
P17443	MURG_ECOLI	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	10	10	8.0652e+06	8.39864e+06	9.03688e+06	8.53331e+06	8.76925e+06	8.54362e+06
P17445	BETB_ECOLI	betB	Betaine aldehyde dehydrogenase	7	7	2.8063e+06	3.7019e+06	3.26576e+06	2.90625e+06	2.60234e+06	2.80297e+06
P17846	CYSI_ECOLI	cysI	Sulfite reductase [NADPH] hemoprotein beta-component	33	33	2.59462e+07	2.6003e+07	2.64047e+07	2.54454e+07	2.66847e+07	2.59265e+07
P17854	CYSH_ECOLI	cysH	Phosphoadenosine phosphosulfate reductase	10	10	2.60191e+07	2.5861e+07	2.56702e+07	2.5503e+07	2.56957e+07	2.44439e+07
P17952	MURC_ECOLI	murC	UDP-N-acetylmuramate--L-alanine ligase	9	9	1.33992e+07	1.51932e+07	1.32367e+07	1.34373e+07	1.3118e+07	1.341e+07
P17993	UBIG_ECOLI	ubiG	3-demethylubiquinone-9 3-methyltransferase	7	7	1.7806e+07	1.65154e+07	1.82384e+07	1.76964e+07	1.66432e+07	1.78271e+07
P18133	PNCB_ECOLI	pncB	Nicotinate phosphoribosyltransferase	9	9	5.83994e+06	6.05676e+06	5.86361e+06	6.44206e+06	5.80741e+06	6.07628e+06
P18196	MINC_ECOLI	minC	Septum site-determining protein MinC	7	7	8.89239e+06	7.27019e+06	1.02184e+07	8.83856e+06	9.22679e+06	8.78013e+06
P18390	YJJA_ECOLI	yjjA	Uncharacterized protein YjjA	3	3	1.22755e+07	1.36313e+07	1.26418e+07	1.18628e+07	1.21706e+07	1.12406e+07
P18392	RSTB_ECOLI	rstB	Sensor protein RstB	2	2	318234		349618		342949	342261
P18393	YBDZ_ECOLI	ybdZ	Uncharacterized protein YbdZ	1	1	1.65024e+06			1.49068e+06	2.44746e+06	1.28225e+06
P18775	DMSA_ECOLI	dmsA	Dimethyl sulfoxide reductase DmsA	15	15	1.54135e+07	1.61489e+07	1.61702e+07	1.4851e+07	1.58852e+07	1.54659e+07
P18776	DMSB_ECOLI	dmsB	Anaerobic dimethyl sulfoxide reductase chain B	5	4	8.73041e+06	9.96043e+06	9.00135e+06	8.69304e+06	8.80497e+06	8.34218e+06
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	14	14	8.57767e+07	9.54417e+07	8.57743e+07	8.57597e+07	8.59786e+07	8.54887e+07
P19624	PDXA_ECOLI	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	4	4	2.80394e+06	2.84609e+06	2.7016e+06	2.0723e+06	2.57176e+06	2.73999e+06
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	5	5	1.54349e+07	1.74541e+07	1.51695e+07	1.54209e+07	1.63607e+07	1.52682e+07
P19930	HYAD_ECOLI	hyaD	Hydrogenase 1 maturation protease	1	1			1.03682e+07			1.19433e+07
P19931	HYAE_ECOLI	hyaE	Hydrogenase-1 operon protein HyaE	2	2	3.06679e+06	3.69868e+06	3.56694e+06	2.74182e+06	3.00907e+06	2.63998e+06
P19934	TOLA_ECOLI	tolA	Protein TolA	4	4	7.05441e+06	7.34608e+06	7.25128e+06	6.60964e+06	6.75051e+06	7.07957e+06
P20083	PARE_ECOLI	parE	DNA topoisomerase 4 subunit B	7	7	9.05484e+06	8.80334e+06	8.35902e+06	8.80857e+06	8.96316e+06	8.61328e+06
P20099	BISC_ECOLI	bisC	Biotin sulfoxide reductase	5	5	1.67337e+06	1.69018e+06	1.876e+06	1.59457e+06	1.69074e+06	1.65376e+06
P20605	FIC_ECOLI	fic	Probable adenosine monophosphate-protein transferase fic	2	2	2.27162e+06	2.63885e+06	2.47041e+06	1.81268e+06	2.18952e+06	2.39864e+06
P20966	PTFBC_ECOLI	fruA	PTS system fructose-specific EIIBC component	10	10	7.40585e+07	6.55676e+07	7.35126e+07	7.31575e+07	7.48302e+07	7.11902e+07
P21156	CYSD_ECOLI	cysD	Sulfate adenylyltransferase subunit 2	7	7	1.36102e+07	1.04606e+07	1.33263e+07	1.28625e+07	1.30577e+07	1.33476e+07
P21165	PEPQ_ECOLI	pepQ	Xaa-Pro dipeptidase	16	16	1.01669e+08	1.09724e+08	1.00716e+08	1.00484e+08	9.92191e+07	1.02027e+08
P21169	DCOR_ECOLI	speC	Ornithine decarboxylase, constitutive	3	3		420430	382353		430438	
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	17	17	3.53386e+07	3.70573e+07	3.49181e+07	3.32181e+07	3.63376e+07	3.44996e+07
P21179	CATE_ECOLI	katE	Catalase HPII	6	6	1.77194e+06	1.95563e+06	1.98168e+06	1.64599e+06	1.95199e+06	1.95992e+06
P21338	RNI_ECOLI	rna	Ribonuclease I	6	6	2.15992e+06	2.20327e+06	2.5338e+06	2.26229e+06	2.36555e+06	2.08379e+06
P21365	YCIC_ECOLI	yciC	UPF0259 membrane protein YciC	1	1	5.32663e+06	2.60088e+06	4.47472e+06		5.6084e+06	
P21367	YCAC_ECOLI	ycaC	Uncharacterized protein YcaC	6	6	1.10677e+07	1.14435e+07	1.12211e+07	1.15617e+07	1.09421e+07	1.21812e+07
P21369	PNCA_ECOLI	pncA	Pyrazinamidase/nicotinamidase	2	2	6.15254e+06	7.54737e+06	7.3751e+06	6.59673e+06	6.90115e+06	6.60756e+06
P21420	NMPC_ECOLI	nmpC	Putative outer membrane porin protein NmpC	8	8	1.79682e+08	2.04138e+08	1.75912e+08	1.94688e+08	1.77706e+08	1.88954e+08
P21499	RNR_ECOLI	rnr	Ribonuclease R	34	34	1.91479e+07	1.96283e+07	1.88093e+07	1.95748e+07	1.9053e+07	1.92241e+07
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	18	18	2.66743e+07	2.68093e+07	2.75378e+07	2.5221e+07	2.6293e+07	2.52637e+07
P21513	RNE_ECOLI	rne	Ribonuclease E	35	35	5.91756e+07	5.74888e+07	5.81161e+07	5.90993e+07	5.82065e+07	5.97233e+07
P21515	ACPH_ECOLI	acpH	Acyl carrier protein phosphodiesterase	1	1	1.04036e+06	1.06414e+06	1.22176e+06		1.28341e+06	
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	22	22	1.04395e+08	1.06985e+08	1.03384e+08	1.05284e+08	1.03007e+08	1.07046e+08
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	2	2	2.82284e+07	3.2326e+07	2.87876e+07	2.7833e+07	2.79322e+07	2.74178e+07
P21829	YBHA_ECOLI	ybhA	Pyridoxal phosphate phosphatase YbhA	5	5	1.06811e+07	1.14569e+07	1.08242e+07	1.08665e+07	1.05287e+07	1.13157e+07
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	20	20	5.92577e+07	5.13942e+07	6.03327e+07	5.75845e+07	5.9115e+07	5.78272e+07
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	32	32	6.8431e+07	6.76398e+07	6.78255e+07	6.73581e+07	6.86136e+07	6.77471e+07
P21893	RECJ_ECOLI	recJ	Single-stranded-DNA-specific exonuclease RecJ	5	5	1.98024e+06	2.45973e+06	1.84766e+06	1.99932e+06	2.16866e+06	1.68109e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	10	10	7.99456e+06	6.83008e+06	7.55138e+06	7.65338e+06	8.07528e+06	7.12408e+06
P22186	MRAZ_ECOLI	mraZ	Protein MraZ	2	2	6.64085e+06	7.24426e+06	6.39935e+06	6.12924e+06	7.0174e+06	6.4632e+06
P22188	MURE_ECOLI	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	12	12	2.53305e+07	2.61928e+07	2.51192e+07	2.53007e+07	2.54991e+07	2.51684e+07
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	7	7	2.70315e+07	2.8455e+07	2.82405e+07	2.68568e+07	2.82179e+07	2.7146e+07
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	5	5	2.97079e+06	3.92677e+06	3.74769e+06	2.91373e+06	3.41457e+06	3.22995e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase [ATP]	18	18	5.95975e+07	6.36568e+07	5.86595e+07	6.21208e+07	6.03798e+07	6.42285e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	13	13	7.4214e+07	7.0622e+07	7.37694e+07	7.3322e+07	7.04808e+07	6.89854e+07
P22523	MUKB_ECOLI	mukB	Chromosome partition protein MukB	41	41	2.89233e+07	3.05895e+07	3.01981e+07	2.98977e+07	2.95547e+07	2.99047e+07
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	7	7	2.09731e+07	2.16058e+07	2.15119e+07	2.15049e+07	2.24672e+07	2.08384e+07
