Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML
P0A8L7	P0A8L7		yciU		1.68631e+06	1.72528e+06	1.95047e+06	1.73271e+06	1.76591e+06	1.77906e+06
P0A8M0	P0A8M0		asnS		3.16173e+07	3.1524e+07	3.17583e+07	3.1404e+07	3.11085e+07	3.15711e+07
P0A8M3	P0A8M3		thrS		1.10613e+07	1.14699e+07	1.13232e+07	1.14578e+07	1.13603e+07	1.11271e+07
P0A8M6	P0A8M6		yeeX		9.52072e+06	9.76918e+06	8.91769e+06	9.60455e+06	9.69783e+06	8.76774e+06
P0A8N0	P0A8N0		matP		442934	362493	450501	430391	424421	570058
P0A8N3	P0A8N3		lysS		3.76172e+07	3.73044e+07	3.74913e+07	3.71662e+07	3.75009e+07	3.80576e+07
P0A8N5	P0A8N5		lysU		1.98996e+07	2.03772e+07	2.08257e+07	2.02945e+07	1.98607e+07	2.0082e+07
P0A8N7	P0A8N7		epmA		2.95364e+06	3.00855e+06	3.07988e+06	2.98504e+06	2.87645e+06	3.00646e+06
P0A8P3	P0A8P3		yggX		2.5002e+07	2.59688e+07	2.62224e+07	2.55632e+07	2.5905e+07	2.53448e+07
P0A8P6	P0A8P6		xerC			712379	799164	841467		
P0A8Q0	P0A8Q0		frdC		1.72317e+06	1.66642e+06	1.74292e+06	1.61533e+06	1.70988e+06	1.83316e+06
P0A8Q6	P0A8Q6		clpS		1.56234e+06	1.46482e+06	1.53085e+06	1.44324e+06	1.44209e+06	1.46459e+06
P0A8R0	P0A8R0		rraA		1.87553e+07	1.83059e+07	1.80864e+07	1.85084e+07	1.82507e+07	1.79016e+07
P0A8R9	P0A8R9		hdfR		1.549e+06	1.76398e+06	1.80059e+06	1.68696e+06	1.67001e+06	1.6101e+06
P0A8S1	P0A8S1		iciA		2.94662e+06	3.1513e+06	2.95871e+06	3.06339e+06	3.05162e+06	3.01154e+06
P0A8T1	P0A8T1		prmA		6.33784e+06	6.06419e+06	6.02301e+06	6.09441e+06	6.02962e+06	6.47484e+06
P0A8T7	P0A8T7		rpoC		4.78369e+07	5.00236e+07	4.9726e+07	4.94786e+07	4.79801e+07	4.79577e+07
P0A8U0	P0A8U0		syd		523479	614620	490135	524753	576416	588468
P0A8U2	P0A8U2		yafD		170239	91695.8	91011.5	91576.7	82782.2	161651
P0A8U6	P0A8U6		metJ		7.4902e+06	7.79344e+06	7.9353e+06	7.90192e+06	7.48163e+06	7.25296e+06
P0A8V0	P0A8V0		rbn		336407	304385	316851	341993	307042	334195
P0A8V2	P0A8V2		rpoB		6.39209e+07	6.38614e+07	6.47403e+07	6.50636e+07	6.40553e+07	6.38146e+07
P0A8V6	P0A8V6		fadR		4.78063e+06	4.78963e+06	4.85692e+06	5.0194e+06	4.92629e+06	4.81896e+06
P0A8W0	P0A8W0		nanR		2.50892e+06	2.28519e+06	2.3055e+06	2.35421e+06	2.34109e+06	2.37793e+06
P0A8W2	P0A8W2		slyA		7.89012e+06	8.33727e+06	7.79578e+06	7.99728e+06	7.7951e+06	7.34744e+06
P0A8W5	P0A8W5		yqgE		2.66056e+06	2.79897e+06	2.79903e+06	2.83596e+06	2.73536e+06	2.63419e+06
P0A8W8	P0A8W8		yfbU		1.68121e+07	1.72521e+07	1.78525e+07	1.75094e+07	1.60981e+07	1.71842e+07
P0A8X0	P0A8X0		yjgA		7.47178e+06	7.42191e+06	7.5907e+06	7.30295e+06	7.25656e+06	7.58926e+06
P0A8X2	P0A8X2		yceI		1.13878e+06	1.08222e+06	1.06764e+06	1.06662e+06	948418	960717
P0A8Y1	P0A8Y1		yjjG		1.15202e+06	1.27774e+06	1.28364e+06	1.30509e+06	1.25902e+06	1.25156e+06
P0A8Y3	P0A8Y3		yihX		2.60472e+06	2.73753e+06	2.7582e+06	2.71413e+06	2.56642e+06	2.64328e+06
P0A8Y5	P0A8Y5		yidA		4.199e+06	4.36522e+06	4.30691e+06	4.31085e+06	4.1735e+06	4.34069e+06
P0A8Z0	P0A8Z0		yciA		1.94603e+06	1.90358e+06	1.92288e+06	1.96398e+06	2.01309e+06	1.88433e+06
P0A8Z3	P0A8Z3		ybgC		706790	262638	250955	274814	304402	161630
P0A8Z7	P0A8Z7		yqiA		364611	352354	420473	348940	393764	358478
P0A901	P0A901		blc		2.71133e+06	2.34113e+06	2.7114e+06	2.21878e+06	2.88998e+06	2.74827e+06
P0A903	P0A903		bamC		1.34221e+07	1.42392e+07	1.42731e+07	1.41172e+07	1.37062e+07	1.35383e+07
P0A905	P0A905		slyB		2.70434e+07	2.97142e+07	2.96934e+07	2.98109e+07	2.76171e+07	2.79293e+07
P0A908	P0A908		mipA		1.76904e+06	1.95157e+06	2.25496e+06	2.1598e+06	2.04157e+06	2.17087e+06
P0A910	P0A910		ompA		5.86219e+08	6.1235e+08	6.01813e+08	5.98692e+08	5.94071e+08	5.73874e+08
P0A912	P0A912		pal		5.32622e+07	6.08245e+07	5.80455e+07	5.99629e+07	5.4809e+07	5.58774e+07
P0A915	P0A915		ompW		1.45863e+07	1.53638e+07	1.55667e+07	1.49727e+07	1.44649e+07	1.49349e+07
P0A917	P0A917		ompX		1.64633e+07	1.62598e+07	1.64637e+07	1.64588e+07	1.69278e+07	1.71222e+07
P0A921	P0A921		pldA		1.77241e+06	1.82477e+06	1.80641e+06	1.84429e+06	1.92793e+06	1.8187e+06
P0A927	P0A927		tsx		9.33886e+06	9.60232e+06	9.96654e+06	9.37929e+06	9.63558e+06	9.98326e+06
P0A932	P0A932		gfcE		8.86532e+06	9.63492e+06	9.34431e+06	9.59968e+06	8.81192e+06	8.85679e+06
P0A935	P0A935		mltA		5.42387e+06	5.33717e+06	5.58144e+06	5.28917e+06	5.26836e+06	5.55199e+06
P0A937	P0A937		bamE		7.35705e+06	7.59526e+06	7.89689e+06	7.65311e+06	8.25521e+06	7.71237e+06
P0A940	P0A940		bamA		1.32925e+07	1.31939e+07	1.33508e+07	1.34786e+07	1.33691e+07	1.33866e+07
P0A944	P0A944		rimI		599572	723147	603898	620077	609184	593528
P0A948	P0A948		rimJ		314915	493352	362909	362661	345852	305668
P0A951	P0A951		speG		1.80109e+06	2.21159e+06	1.70598e+06	2.08914e+06	1.81752e+06	1.69863e+06
P0A953	P0A953		fabB		1.94755e+07	1.97657e+07	1.98917e+07	1.96733e+07	1.92284e+07	1.91972e+07
P0A955	P0A955		eda		2.59512e+07	2.63968e+07	2.54488e+07	2.64182e+07	2.56014e+07	2.49859e+07
P0A959	P0A959		alaA		1.96128e+06	2.01672e+06	1.98692e+06	1.97533e+06	1.89916e+06	1.98243e+06
P0A962	P0A962		ansA		1.82875e+06	1.79011e+06	1.74784e+06	1.84145e+06	1.82123e+06	1.84196e+06
P0A964	P0A964		cheW		1.54048e+07	1.50246e+07	1.5048e+07	1.51398e+07	1.44294e+07	1.47671e+07
P0A968	P0A968		cspD		790908	800618	713016	782606	780597	735294
P0A972	P0A972		cspE		1.67294e+08	1.57799e+08	1.57424e+08	1.59814e+08	1.7027e+08	1.68227e+08
P0A978	P0A978		cspG		3.41812e+06	3.05196e+06	3.25964e+06	3.33514e+06	3.45404e+06	3.2288e+06
P0A988	P0A988		dnaN		3.82577e+06	3.7435e+06	3.73904e+06	3.90143e+06	3.92278e+06	3.91485e+06
P0A991	P0A991		fbaB		7.89104e+06	8.06008e+06	8.06861e+06	7.99725e+06	8.19431e+06	8.10814e+06
P0A993	P0A993		fbp		1.70794e+07	1.72023e+07	1.68493e+07	1.73785e+07	1.70786e+07	1.72895e+07
P0A996	P0A996		glpC		1.88144e+06	1.73472e+06	1.91763e+06	1.88904e+06	1.89728e+06	1.77162e+06
P0A998	P0A998		ftnA		4.26931e+07	4.54536e+07	4.30838e+07	4.37457e+07	4.5025e+07	4.26811e+07
P0A9A2	P0A9A2		ftnB		1.16727e+06	1.05424e+06	1.08346e+06	1.07156e+06	973446	1.07994e+06
P0A9A6	P0A9A6		ftsZ		1.32336e+07	1.34788e+07	1.35933e+07	1.36578e+07	1.36095e+07	1.34016e+07
P0A9A9	P0A9A9		fur		1.72575e+07	1.78898e+07	1.7661e+07	1.78876e+07	1.72984e+07	1.72418e+07
P0A9B2	P0A9B2		gapA		4.15349e+08	4.25268e+08	4.23834e+08	4.25388e+08	4.16519e+08	4.18275e+08
P0A9B6	P0A9B6		epd		1.55599e+06	1.66784e+06	1.6017e+06	1.64343e+06	1.57782e+06	1.50898e+06
P0A9C0	P0A9C0		glpA		2.08904e+06	2.02282e+06	2.1454e+06	2.07435e+06	2.13727e+06	2.04592e+06
P0A9C3	P0A9C3		galM		6.74565e+06	6.93098e+06	6.59499e+06	6.8512e+06	6.67015e+06	6.46385e+06
P0A9C5	P0A9C5		glnA		4.0101e+07	4.1657e+07	4.14642e+07	4.16555e+07	4.08845e+07	4.05728e+07
P0A9C9	P0A9C9		glpX		4.87913e+06	4.95644e+06	5.06139e+06	4.90858e+06	5.00544e+06	5.20831e+06
P0A9D2	P0A9D2		gstA		6.45549e+06	6.73741e+06	6.78866e+06	6.70129e+06	6.58714e+06	6.53259e+06
P0A9D4	P0A9D4		cysE		2.94121e+06	3.2861e+06	3.02918e+06	3.14839e+06	3.13108e+06	2.71352e+06
P0A9D8	P0A9D8		dapD		3.78184e+07	3.74382e+07	3.66595e+07	3.75005e+07	3.73959e+07	3.72793e+07
P0A9E5	P0A9E5		fnr		5.94701e+06	6.13256e+06	6.18112e+06	5.94238e+06	5.95352e+06	6.00901e+06
P0A9F1	P0A9F1		mntR		1.32923e+06	1.32939e+06	1.25546e+06	1.26251e+06	1.25958e+06	1.32217e+06
P0A9F3	P0A9F3		cysB		3.65029e+06	3.59172e+06	3.52931e+06	3.53013e+06	3.68141e+06	3.59735e+06
P0A9F6	P0A9F6		gcvA		390442	428688	364476	404271	416318	403870
P0A9G2	P0A9G2		nhaR		1.09036e+06	1.15231e+06	1.04015e+06	1.114e+06	1.09933e+06	1.08983e+06
P0A9G4	P0A9G4		cueR		416211		403806	404999	372125	439637
P0A9G6	P0A9G6		aceA		6.94928e+06	6.98145e+06	6.98947e+06	6.83729e+06	6.99929e+06	6.55273e+06
P0A9G8	P0A9G8		modE		3.13955e+06	3.28365e+06	3.30119e+06	3.26424e+06	3.0715e+06	3.38267e+06
P0A9H1	P0A9H1		mug		1.65726e+06	1.71042e+06	1.75399e+06	1.63521e+06	1.73742e+06	1.61905e+06
P0A9H5	P0A9H5		btuR		1.00219e+06	923854	875866	951786	935852	925488
P0A9H7	P0A9H7		cfa		3.15399e+06	3.20241e+06	3.09247e+06	3.17605e+06	3.11378e+06	3.15201e+06
P0A9H9	P0A9H9		cheZ		2.14737e+06	2.17371e+06	2.17394e+06	2.15742e+06	2.20594e+06	2.06085e+06
P0A9I1	P0A9I1		citE		9.20208e+06	9.59901e+06	9.1962e+06	9.22524e+06	9.19666e+06	9.02772e+06
P0A9I3	P0A9I3		gcvR		2.47914e+06	2.60785e+06	2.31405e+06	2.5068e+06	2.51617e+06	2.31479e+06
P0A9I8	P0A9I8		nirD		2.65539e+06	2.93271e+06	2.95276e+06	2.66919e+06	2.74853e+06	2.72394e+06
P0A9J0	P0A9J0		rng		5.54444e+06	5.49854e+06	5.50399e+06	5.45484e+06	5.22035e+06	5.25593e+06
P0A9J4	P0A9J4		panE		2.56378e+06	2.48737e+06	2.64836e+06	2.41979e+06	2.4949e+06	2.60985e+06
P0A9J6	P0A9J6		rbsK		3.20182e+06	3.19422e+06	3.00285e+06	3.17103e+06	3.09045e+06	3.15608e+06
P0A9J8	P0A9J8		pheA		2.082e+06	2.06566e+06	2.00165e+06	2.05709e+06	2.20089e+06	2.03007e+06
P0A9K3	P0A9K3		ybeZ		5.2649e+06	5.01143e+06	5.23364e+06	5.09629e+06	5.16601e+06	5.14156e+06
P0A9K7	P0A9K7		phoU		2.62346e+06	2.85385e+06	2.7935e+06	2.70284e+06	2.67468e+06	2.70372e+06
P0A9K9	P0A9K9		slyD		5.5533e+07	5.7689e+07	5.92656e+07	5.99839e+07	5.48464e+07	5.3596e+07
P0A9L3	P0A9L3		fklB		1.95948e+07	1.81041e+07	1.82471e+07	1.77495e+07	1.95506e+07	1.97309e+07
P0A9L5	P0A9L5		ppiC		2.66224e+06	2.40191e+06	2.45593e+06	2.41056e+06	2.61773e+06	2.54804e+06
P0A9L8	P0A9L8		proC		2.10646e+06	2.77644e+06	2.77141e+06	2.51824e+06	2.17387e+06	2.42369e+06
P0A9M0	P0A9M0		lon		8.88376e+06	8.91339e+06	9.1496e+06	9.15188e+06	8.92673e+06	9.16063e+06
P0A9M2	P0A9M2		hpt		5.38195e+06	5.41431e+06	5.37552e+06	5.56187e+06	5.04347e+06	5.29793e+06
P0A9M5	P0A9M5		gpt		7.29277e+07	7.69773e+07	7.34337e+07	7.72297e+07	7.33222e+07	6.91757e+07
P0A9M8	P0A9M8		pta		4.40314e+07	4.47915e+07	4.53768e+07	4.54822e+07	4.40813e+07	4.49218e+07
P0A9N4	P0A9N4		pflA		4.80254e+06	5.05883e+06	4.84864e+06	4.93638e+06	5.06005e+06	4.97985e+06
P0A9N8	P0A9N8		nrdG		741325	746238	795522	827512	784607	765651
P0A9P0	P0A9P0		lpdA		3.06217e+07	3.2741e+07	3.26138e+07	3.2619e+07	3.15581e+07	3.05848e+07
P0A9P4	P0A9P4		trxB		1.42793e+07	1.46909e+07	1.46964e+07	1.49337e+07	1.39058e+07	1.4416e+07
P0A9P6	P0A9P6		deaD		9.16535e+06	9.14951e+06	8.94873e+06	8.96619e+06	9.00657e+06	9.13646e+06
P0A9Q1	P0A9Q1		arcA		2.33698e+07	2.58426e+07	2.59757e+07	2.51239e+07	2.37367e+07	2.38721e+07
P0A9Q5	P0A9Q5		accD		1.38908e+07	1.47466e+07	1.43273e+07	1.48724e+07	1.38004e+07	1.39103e+07
P0A9Q7	P0A9Q7		adhE		1.78975e+08	1.80058e+08	1.79872e+08	1.81038e+08	1.82557e+08	1.81442e+08
P0A9Q9	P0A9Q9		asd		1.8744e+07	1.97345e+07	2.06232e+07	1.95176e+07	1.93939e+07	1.92261e+07
P0A9R4	P0A9R4		fdx		7.79857e+06	7.75193e+06	8.1979e+06	7.69566e+06	7.86403e+06	8.28412e+06
P0A9R7	P0A9R7		ftsE		3.53893e+06	3.59906e+06	3.54955e+06	3.47754e+06	3.61849e+06	3.3479e+06
P0A9S1	P0A9S1		fucO		1.20416e+06	1.23835e+06	1.13923e+06	1.26772e+06	1.22521e+06	1.07854e+06
P0A9S5	P0A9S5		gldA		1.20914e+07	1.17771e+07	1.17664e+07	1.19828e+07	1.26265e+07	1.20763e+07
P0A9T0	P0A9T0		serA		5.85763e+06	5.69179e+06	5.71043e+06	5.69228e+06	5.88521e+06	5.88459e+06
P0A9T4	P0A9T4		tas		9.15167e+06	8.98961e+06	9.20176e+06	9.2184e+06	8.72493e+06	8.99956e+06
P0A9T6	P0A9T6		ybaQ		1.0111e+06		1.00197e+06	1.01162e+06	987594	1.0221e+06
P0A9T8	P0A9T8		ybbA		645778	644982	616706	654160	587556	553321
P0A9U1	P0A9U1		ybhF		459454	449056	462352	497956	436296	519228
P0A9U3	P0A9U3		ybiT		5.52158e+06	5.52775e+06	5.6785e+06	5.64966e+06	5.30702e+06	5.3922e+06
P0A9V1	P0A9V1		lptB		5.9245e+06	5.85441e+06	5.71851e+06	5.98811e+06	5.82227e+06	6.10526e+06
P0A9W0	P0A9W0		ulaR		1.40354e+06	1.16302e+06	1.039e+06	1.19183e+06	1.37196e+06	1.0508e+06
P0A9W3	P0A9W3		yjjK		8.73966e+06	9.02414e+06	8.97758e+06	9.07584e+06	8.92586e+06	8.72913e+06
P0A9W6	P0A9W6		yrbA		6.06318e+06	6.54863e+06	6.84119e+06	6.40079e+06	5.91181e+06	6.64259e+06
P0A9W9	P0A9W9		yrdA		5.18512e+06	5.14476e+06	5.35842e+06	5.24622e+06	5.00057e+06	5.08677e+06
P0A9X4	P0A9X4		mreB		2.27973e+07	2.33766e+07	2.32636e+07	2.28907e+07	2.27246e+07	2.27487e+07
P0A9X9	P0A9X9		cspA		2.82882e+07	2.31558e+07	2.42368e+07	2.41927e+07	2.82882e+07	2.88436e+07
P0A9Y6	P0A9Y6		cspC		1.05051e+08	1.00393e+08	1.00546e+08	1.01983e+08	1.08753e+08	1.06224e+08
P0A9Z1	P0A9Z1		glnB		1.76126e+07	1.689e+07	1.71541e+07	1.73524e+07	1.79028e+07	1.68846e+07
P0AA04	P0AA04		ptsH		4.75593e+07	5.72099e+07	5.30209e+07	5.72876e+07	5.21718e+07	4.93338e+07
P0AA10	P0AA10		rplM		6.85522e+07	7.12974e+07	7.31398e+07	7.14602e+07	6.9731e+07	7.15118e+07
P0AA16	P0AA16		ompR		8.76373e+06	9.73464e+06	9.62355e+06	9.36902e+06	8.85601e+06	8.98773e+06
P0AA25	P0AA25		trxA		2.75935e+07	2.73196e+07	2.71845e+07	2.76532e+07	2.70395e+07	2.74843e+07
P0AA31	P0AA31		yedF		3.52185e+06	3.63109e+06	3.35364e+06	3.67719e+06	3.76929e+06	3.39719e+06
P0AA37	P0AA37		rluA		357951	346486	371455	223090	350404	370940
P0AA39	P0AA39		rluC		1.28553e+06	1.26728e+06	1.24566e+06	1.27469e+06	1.2384e+06	1.35198e+06
P0AA43	P0AA43		rsuA		4.27572e+06	4.31374e+06	4.30018e+06	4.30554e+06	4.18769e+06	4.2703e+06
P0AA53	P0AA53		qmcA		1.66816e+06	1.78455e+06	1.91658e+06	1.79441e+06	1.66322e+06	1.77419e+06
P0AA86	P0AA86		dsbE		1.25922e+06	1.18787e+06	1.32821e+06	1.16836e+06	1.326e+06	1.39196e+06
P0AA91	P0AA91		yeaY		1.48711e+06	1.45457e+06	1.31549e+06	1.36945e+06	1.42104e+06	1.50662e+06
P0AA93	P0AA93		ypdA		292831	308206	206515	285094	327842	227563
P0AA95	P0AA95		yacC		1.11784e+06	969794	1.03232e+06	992727	1.04933e+06	1.03864e+06
P0AA97	P0AA97		yaeQ		764072	802223	833234	858228	787439	745044
P0AAA1	P0AAA1		yagU		6.31541e+06	6.71001e+06	6.8389e+06	6.55508e+06	6.48527e+06	6.83413e+06
P0AAB4	P0AAB4		ubiD		2.12844e+06	2.03554e+06	1.90971e+06	2.17211e+06	2.11181e+06	2.34041e+06
P0AAB6	P0AAB6		galF		1.12213e+07	1.2436e+07	1.2574e+07	1.24048e+07	1.08393e+07	1.11683e+07
P0AAB8	P0AAB8		uspD		2.08491e+06	2.12212e+06	2.29399e+06	2.04759e+06	2.09391e+06	2.28261e+06
P0AAC0	P0AAC0		uspE		4.96144e+06	5.10936e+06	5.1588e+06	5.00849e+06	5.00143e+06	4.88739e+06
P0AAC8	P0AAC8		iscA		6.37468e+06	6.61557e+06	6.24392e+06	6.58073e+06	6.67476e+06	6.19347e+06
P0AAD6	P0AAD6		sdaC		429241	767160	786295	682737	661781	310020
P0AAF6	P0AAF6		artP		778646	708003	827345	761910	721198	712279
P0AAG3	P0AAG3		gltL		418603	513409	513992	500694	549216	388668
P0AAH0	P0AAH0		pstB		692066	681816	664885	635830	788369	758280
P0AAH8	P0AAH8		sapF		656098	507733	571214	527483	554913	468687
P0AAI3	P0AAI3		ftsH		1.79936e+07	1.78794e+07	1.79486e+07	1.82601e+07	1.7831e+07	1.80972e+07
P0AAI5	P0AAI5		fabF		3.86978e+07	3.97213e+07	3.95671e+07	3.9935e+07	3.96362e+07	3.9256e+07
P0AAI9	P0AAI9		fabD		4.77291e+06	4.57562e+06	4.68963e+06	4.72042e+06	4.86563e+06	4.98963e+06
P0AAJ3	P0AAJ3		fdnH		4.35985e+06	4.49913e+06	4.65906e+06	4.44272e+06	4.5343e+06	4.36298e+06
P0AAJ5	P0AAJ5		fdoH		3.61961e+06	3.58895e+06	3.72518e+06	3.7035e+06	3.75937e+06	3.61041e+06
P0AAJ8	P0AAJ8		hybA		1.83587e+06	1.77407e+06	1.8274e+06	1.76441e+06	1.81919e+06	1.82282e+06
P0AAK1	P0AAK1		hycB		1.43231e+06	1.49733e+06	1.70034e+06	1.47236e+06	1.32569e+06	1.40349e+06
P0AAN1	P0AAN1		hybE		1.0539e+06	1.06176e+06	1.10001e+06	1.03996e+06	1.11145e+06	1.06677e+06
P0AAN3	P0AAN3		hypB		2.6256e+06	2.78461e+06	2.70915e+06	2.75079e+06	2.66894e+06	2.59822e+06
P0AAN5	P0AAN5		yaiA		1.04232e+06	1.36129e+06	1.18435e+06	1.26984e+06	1.32553e+06	1.16717e+06
P0AAN9	P0AAN9		iraP		211657	212698	244622	169239	220398	299825
P0AAP3	P0AAP3		frmR		3.32344e+06	3.37514e+06	3.27376e+06	3.41902e+06	3.15152e+06	3.29811e+06
P0AAQ2	P0AAQ2		yajD		4.63522e+06	4.96829e+06	4.68426e+06	4.66124e+06	4.57433e+06	4.5941e+06
P0AAR3	P0AAR3		ybaK		2.06987e+06	2.00857e+06	1.86455e+06	1.94072e+06	1.91858e+06	1.90828e+06
P0AAS0	P0AAS0		ylaC		330578	340362	348708	289239	282133	373444
P0AAS7	P0AAS7		ybcJ		2.68745e+06	2.66895e+06	2.47734e+06	2.69017e+06	2.62553e+06	2.79201e+06
P0AAT2	P0AAT2		ybdF		615505	580063	676043	635482	618308	606544
P0AAT4	P0AAT4		mscM		1.95004e+06	1.96555e+06	1.91913e+06	1.96026e+06	1.88066e+06	1.94477e+06
P0AAT6	P0AAT6		rsfS		2.63636e+06	2.77622e+06	2.95228e+06	2.84094e+06	2.68059e+06	2.6938e+06
P0AAT9	P0AAT9		ybeL		7.33723e+06	7.54012e+06	6.9843e+06	7.39169e+06	7.16974e+06	6.9539e+06
P0AAU7	P0AAU7		ybfE		1.31301e+06	1.39214e+06	1.23515e+06	1.3257e+06	1.38018e+06	1.22981e+06
P0AAV4	P0AAV4		ybgJ		1.09735e+06	962428	1.10981e+06	1.01012e+06	1.11391e+06	1.21474e+06
P0AAX8	P0AAX8		ybiS		5.11061e+06	5.19085e+06	5.06126e+06	5.24351e+06	5.0567e+06	5.00081e+06
P0AAZ4	P0AAZ4		rarA		1.49928e+06	1.51799e+06	1.52026e+06	1.52427e+06	1.55045e+06	1.53583e+06
P0AAZ7	P0AAZ7		ycaR		6.47884e+06	6.26465e+06	6.47853e+06	6.26358e+06	6.41817e+06	6.36328e+06
P0AB03	P0AB03		ycbJ		1.85011e+06	1.90734e+06	1.7141e+06	1.74239e+06	1.7756e+06	1.81864e+06
P0AB10	P0AB10		ymbA		998979	963952	907845	1.3167e+06	1.15828e+06	1.12585e+06
P0AB14	P0AB14		yccJ		2.51489e+06	2.70161e+06	2.81627e+06	2.62434e+06	2.4555e+06	2.62754e+06
P0AB18	P0AB18		tusE		1.70844e+06	1.70706e+06	1.50602e+06	1.74033e+06	1.65994e+06	1.41288e+06
P0AB24	P0AB24		efeO		3.87153e+06	3.8952e+06	4.04757e+06	3.86879e+06	3.83745e+06	3.9656e+06
P0AB26	P0AB26		yceB		2.1118e+06	2.1481e+06	2.1505e+06	2.19288e+06	2.20403e+06	2.12069e+06
P0AB28	P0AB28		yceD		8.19239e+06	8.24162e+06	8.15092e+06	8.27158e+06	7.97182e+06	7.91557e+06
P0AB38	P0AB38		lpoB		4.5435e+06	4.94514e+06	5.2634e+06	4.86234e+06	4.76734e+06	4.87724e+06
P0AB43	P0AB43		ycgL		1.26123e+06	1.25883e+06	1.21796e+06	1.23897e+06	1.25993e+06	1.21302e+06
P0AB46	P0AB46		ymgD		2.02733e+06	1.99675e+06	1.93833e+06	2.08754e+06	1.91886e+06	2.04543e+06
P0AB52	P0AB52		ychN		2.13768e+06	2.10144e+06	2.10917e+06	2.10777e+06	2.2315e+06	1.85036e+06
P0AB55	P0AB55		yciI		3.6957e+06	3.78784e+06	3.88091e+06	3.99529e+06	3.62375e+06	3.47538e+06
P0AB58	P0AB58		yciM		311131	349088	372433	390949	362958	380872
P0AB61	P0AB61		yciN		4.80079e+06	4.76324e+06	4.79869e+06	4.73835e+06	4.87391e+06	4.69692e+06
P0AB67	P0AB67		pntB		1.64128e+06	1.65685e+06	1.74088e+06	1.64194e+06	1.50781e+06	1.74349e+06
P0AB71	P0AB71		fbaA		1.49801e+08	1.5038e+08	1.52586e+08	1.53241e+08	1.51354e+08	1.47492e+08
P0AB77	P0AB77		kbl		1.41274e+07	1.57236e+07	1.61178e+07	1.57342e+07	1.42882e+07	1.47785e+07
P0AB80	P0AB80		ilvE		6.99805e+06	7.01004e+06	6.82926e+06	7.01665e+06	7.14252e+06	6.88616e+06
P0AB83	P0AB83		nth		1.47061e+06	1.46671e+06	1.20196e+06	1.46083e+06	1.20264e+06	1.27684e+06
P0AB89	P0AB89		purB		8.44796e+06	8.49618e+06	8.6789e+06	8.68411e+06	8.05716e+06	8.22257e+06
P0AB91	P0AB91		aroG		3.25416e+06	3.23595e+06	3.28795e+06	3.28363e+06	3.22505e+06	3.18132e+06
P0AB96	P0AB96		arsC		579401	755605	529464	770474	520385	582623
P0AB98	P0AB98		atpB		816554	977642	1.05408e+06	892864	1.02532e+06	766357
P0ABA0	P0ABA0		atpF		2.1934e+07	2.17737e+07	2.1932e+07	2.18481e+07	2.22454e+07	2.13463e+07
P0ABA4	P0ABA4		atpH		1.93661e+07	1.97682e+07	1.98028e+07	1.94653e+07	1.92405e+07	1.88839e+07
P0ABA6	P0ABA6		atpG		2.41123e+07	2.4548e+07	2.37465e+07	2.41714e+07	2.40548e+07	2.39621e+07
P0ABB0	P0ABB0		atpA		5.73906e+07	5.82802e+07	5.86109e+07	5.80974e+07	5.70848e+07	5.8395e+07
P0ABB4	P0ABB4		atpD		3.99063e+07	4.14551e+07	4.16282e+07	4.15615e+07	3.96239e+07	3.89715e+07
P0ABB8	P0ABB8		mgtA		823416	804896	799565	824781	729620	624916
P0ABC3	P0ABC3		hflC		6.76602e+06	6.77675e+06	6.87005e+06	6.90555e+06	6.74391e+06	6.66182e+06
P0ABC7	P0ABC7		hflK		1.49933e+07	1.47241e+07	1.46319e+07	1.49887e+07	1.53214e+07	1.56775e+07
P0ABD3	P0ABD3		bfr		6.54056e+06	6.77604e+06	6.83969e+06	6.80438e+06	6.64582e+06	6.60773e+06
P0ABD5	P0ABD5		accA		1.30268e+07	1.33954e+07	1.35921e+07	1.37253e+07	1.32163e+07	1.31142e+07
P0ABD8	P0ABD8		accB		2.96881e+07	3.16355e+07	3.07069e+07	3.1847e+07	3.11962e+07	3.04063e+07
P0ABE2	P0ABE2		bolA		3.58886e+06	3.6441e+06	3.25324e+06	3.65898e+06	3.71843e+06	3.44501e+06
P0ABF1	P0ABF1		pcnB		2.64206e+06	2.66995e+06	2.53216e+06	2.54438e+06	2.71985e+06	2.58738e+06
P0ABF6	P0ABF6		cdd		6.1327e+06	6.24812e+06	6.34026e+06	6.31298e+06	6.12444e+06	6.2451e+06
P0ABG4	P0ABG4		ftsW		270290	264363	306003	248816	222084	350928
P0ABH0	P0ABH0		ftsA		2.57472e+06	2.60206e+06	2.53142e+06	2.57344e+06	2.58156e+06	2.51369e+06
