Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_2_5fmol_inj2.mzML
P24173	P24173		rfaC		504236	514820	401380	509749	380560	439503
P24178	P24178		yffB		4.14694e+06	4.17379e+06	4.2372e+06	4.71083e+06	5.09051e+06	4.70121e+06
P24182	P24182		accC		2.00584e+07	2.00359e+07	1.93811e+07	1.99989e+07	2.04768e+07	2.02034e+07
P24183	P24183		fdnG		4.58792e+06	4.70389e+06	4.66493e+06	4.55848e+06	4.48925e+06	4.64314e+06
P24186	P24186		folD		5.80598e+06	5.82083e+06	5.7494e+06	5.83659e+06	5.83019e+06	5.88863e+06
P24188	P24188		yceA		1.43055e+06	1.40744e+06	1.52705e+06	869498	776147	810279
P24192	P24192		hypD		3.1475e+06	2.83242e+06	2.82007e+06	2.73587e+06	2.91489e+06	2.93353e+06
P24193	P24193		hypE		2.88195e+06	2.70745e+06	2.89329e+06	2.64047e+06	2.70188e+06	2.67065e+06
P24202	P24202		mrr		1.80877e+06	1.89768e+06	1.78703e+06	1.92622e+06	2.04783e+06	1.94579e+06
P24203	P24203		yjiA		3.13273e+06	3.00791e+06	3.09477e+06	3.36379e+06	3.68853e+06	3.2023e+06
P24205	P24205		msbB		2.60358e+06	2.41576e+06	2.48457e+06	2.27014e+06	2.33708e+06	2.32271e+06
P24215	P24215		uxuA		2.55678e+06	2.66451e+06	2.73337e+06	2.77735e+06	2.7567e+06	2.69605e+06
P24216	P24216		fliD		1.33363e+06	1.38856e+06	1.40906e+06	1.34353e+06	1.32218e+06	1.40332e+06
P24224	P24224		acpS		2.17006e+06	2.11343e+06	2.01727e+06	1.94803e+06	2.18371e+06	2.04095e+06
P24228	P24228		dacB		1.78826e+06	1.81824e+06	1.87963e+06	1.79713e+06	1.72651e+06	1.70919e+06
P24230	P24230		recG		765202	765716	805568	606735	555687	659909
P24232	P24232		hmp		1.4961e+06	1.26933e+06	1.39036e+06	1.43097e+06	1.29827e+06	1.32974e+06
P24251	P24251		crl		6.36799e+06	6.64076e+06	6.70926e+06	6.50002e+06	6.176e+06	6.51985e+06
P24252	P24252		ybgA		1.66696e+06	1.74905e+06	1.47888e+06	1.56751e+06	1.45526e+06	1.45907e+06
P24255	P24255		rpoN		960199	993085	802514	1.06404e+06	1.18732e+06	1.23972e+06
P24554	P24554		radA		1.70199e+06	1.73084e+06	1.82727e+06	1.86397e+06	1.7118e+06	1.8991e+06
P25397	P25397		tehB		3.53021e+06	3.68264e+06	3.4221e+06	3.55163e+06	3.51379e+06	3.56954e+06
P25437	P25437		frmA		7.80756e+06	7.95639e+06	8.20104e+06	7.81784e+06	7.57342e+06	7.73434e+06
P25516	P25516		acnA		3.5161e+06	3.41614e+06	3.43761e+06	3.31467e+06	3.29308e+06	3.23765e+06
P25519	P25519		hflX		3.88887e+06	3.92504e+06	3.96722e+06	3.82754e+06	3.91272e+06	3.95816e+06
P25522	P25522		mnmE		4.74097e+06	4.66239e+06	4.70344e+06	4.6145e+06	4.50725e+06	4.67222e+06
P25524	P25524		codA		2.29342e+06	2.37469e+06	2.33287e+06	2.46634e+06	2.38709e+06	2.3917e+06
P25526	P25526		gabD		2.10696e+06	2.13893e+06	2.02588e+06	2.15711e+06	2.34782e+06	2.30416e+06
P25535	P25535		visC		2.01897e+06	2.06243e+06	2.06952e+06	2.1928e+06	2.07624e+06	2.17503e+06
P25536	P25536		yhdE		2.54423e+06	2.60553e+06	2.60943e+06	2.56522e+06	2.56132e+06	2.62573e+06
P25539	P25539		ribD		3.89279e+06	3.85293e+06	3.96168e+06	4.00322e+06	4.10356e+06	4.14424e+06
P25552	P25552		gppA		2.38683e+07	2.7129e+07	2.67937e+07	2.34773e+07	2.6012e+07	2.42174e+07
P25553	P25553		aldA		250381	187786	186203	234117	172394	198062
P25714	P25714		yidC		6.99211e+06	7.70821e+06	7.01015e+06	6.5173e+06	6.90246e+06	7.38023e+06
P25736	P25736		endA		1.55524e+06	1.65115e+06	1.71266e+06	1.77537e+06	1.62266e+06	1.77875e+06
P25745	P25745		mnmA		4.04681e+06	4.13584e+06	4.07046e+06	4.08044e+06	4.08386e+06	4.13547e+06
P25746	P25746		hflD		4.02387e+06	3.92935e+06	3.81907e+06	3.5273e+06	3.5625e+06	3.45728e+06
P25772	P25772		ligB		607706	547385	733880	669375	666473	538420
P25798	P25798		fliF		1.44674e+06	1.46225e+06	1.29478e+06	1.30066e+06	1.37986e+06	1.30543e+06
P25888	P25888		rhlE		2.53139e+06	2.53057e+06	2.5472e+06	2.57557e+06	2.406e+06	2.48133e+06
P25894	P25894		yggG		841261	733551	831305	940464	800152	812490
P25906	P25906		ydbC		869337	779268	721895	906710	878582	799835
P26602	P26602		ubiC		888959	880974	938404	1.04559e+06	1.0361e+06	921956
P26608	P26608		fliS		4.70202e+06	4.76048e+06	4.79961e+06	4.29842e+06	4.31614e+06	4.55223e+06
P26612	P26612		amyA		1.5357e+06	1.55724e+06	1.62545e+06	1.76489e+06	1.84242e+06	1.73702e+06
P26616	P26616		maeA		9.71549e+06	9.72331e+06	9.84822e+06	9.47394e+06	9.65512e+06	9.67214e+06
P26646	P26646		acuI		6.17289e+06	6.15094e+06	6.16329e+06	6.34012e+06	6.6903e+06	6.33964e+06
P26647	P26647		plsC		1.27526e+06	1.2932e+06	1.3457e+06	1.11796e+06	1.0967e+06	1.19889e+06
P26648	P26648		ftsP		903273	968013	892533	931333	1.11936e+06	988765
P27238	P27238		yfeD		996646	981955	1.07941e+06	945926	989846	956601
P27245	P27245		marR		350728	464197	302328	362855	392344	369945
P27247	P27247		plsX		532213	427715	546079	291381	361649	278300
P27248	P27248		gcvT		1.03272e+07	1.00972e+07	9.89058e+06	1.01655e+07	1.01648e+07	1.03487e+07
P27250	P27250		yjgB		639084	615755	664103	757194	655756	587587
P27278	P27278		nadR		850199	790484	813644	769622	770582	760716
P27298	P27298		prlC		1.23958e+07	1.2449e+07	1.2452e+07	1.25085e+07	1.2333e+07	1.26309e+07
P27302	P27302		tktA		2.71489e+07	2.68509e+07	2.66006e+07	2.75161e+07	2.74279e+07	2.68301e+07
P27303	P27303		emrA		2.41858e+06	2.34396e+06	2.38786e+06	2.10796e+06	2.15994e+06	2.14194e+06
P27306	P27306		sthA		1.20055e+06	1.1362e+06	1.20786e+06	1.3111e+06	1.17444e+06	1.30599e+06
P27431	P27431		ycfD		4.63011e+06	4.7489e+06	4.70809e+06	4.80745e+06	4.70935e+06	4.90766e+06
P27434	P27434		rodZ		1.03334e+07	1.04981e+07	1.05035e+07	1.08658e+07	1.06191e+07	1.09774e+07
P27550	P27550		acs		639539	642784	570905	697203	653295	665449
P27828	P27828		wecB		2.19755e+06	2.1358e+06	2.02999e+06	2.11976e+06	2.30065e+06	2.21339e+06
P27829	P27829		wecC		4.20113e+06	4.259e+06	4.52628e+06	4.10405e+06	4.1416e+06	4.26929e+06
P27830	P27830		rffG		1.62358e+06	1.63705e+06	1.60883e+06	1.39825e+06	1.25043e+06	1.44298e+06
P27832	P27832		wecD		636435	613154	567774	650960	723695	571515
P27833	P27833		rffA		2.28167e+06	2.35055e+06	2.31014e+06	2.39236e+06	2.42409e+06	2.3364e+06
P27836	P27836		wecG		615429	563340	576684	550449	548211	533476
P27838	P27838		cyaY		1.41133e+06	1.4806e+06	1.48816e+06	1.58427e+06	1.71924e+06	1.55978e+06
P27848	P27848		yigL		5.47096e+06	5.76741e+06	5.04146e+06	5.36305e+06	4.98964e+06	4.96637e+06
P27859	P27859		tatD		1.63645e+06	1.57549e+06	1.67131e+06	1.57282e+06	1.53251e+06	1.6633e+06
P28248	P28248		dcd		2.90354e+06	3.02873e+06	3.08953e+06	3.05373e+06	3.03978e+06	3.05901e+06
P28249	P28249		asmA		1.65599e+06	1.59516e+06	1.58892e+06	1.5886e+06	1.35624e+06	1.59139e+06
P28304	P28304		qorA		3.42153e+06	3.65633e+06	3.48974e+06	3.50481e+06	3.60684e+06	3.6906e+06
P28305	P28305		pabC		640432	571932	654212	581114	606199	724252
P28306	P28306		yceG		796371	807855	777933	818638	1.01826e+06	944517
P28629	P28629		adiA		1.52262e+06	1.62449e+06	1.63839e+06	1.61197e+06	1.57958e+06	1.62906e+06
P28631	P28631		holB		100396	91144.7	77729.8		68334.9	40466.1
P28634	P28634		tsaA		623453	657869	413835		572191	514386
P28635	P28635		metQ		1.12389e+07	1.08583e+07	1.13313e+07	1.10695e+07	1.0485e+07	1.10854e+07
P28903	P28903		nrdD		5.88681e+06	5.88781e+06	5.9201e+06	6.05376e+06	5.97374e+06	6.08409e+06
P28904	P28904		treC		2.83863e+06	2.85127e+06	2.8836e+06	2.85661e+06	2.93574e+06	2.98401e+06
P28905	P28905		holC		1.35666e+06	1.25863e+06	1.3229e+06	1.33786e+06	1.22777e+06	1.29128e+06
P29012	P29012		dadX		1.3028e+06	1.42476e+06	1.26469e+06	1.38893e+06	1.48677e+06	1.26536e+06
P29018	P29018		cydD		702663	806606	674117	750031	745392	771493
P29131	P29131		ftsN		1.79621e+06	1.79068e+06	1.9154e+06	1.79614e+06	1.51164e+06	1.82749e+06
P29208	P29208		menC		2.93557e+06	2.97443e+06	2.98526e+06	2.95694e+06	2.89511e+06	2.95593e+06
P29217	P29217		yceH		2.74809e+06	2.71209e+06	2.74197e+06	2.56838e+06	2.5689e+06	2.59484e+06
P29680	P29680		hemE		4.97779e+06	5.1121e+06	5.27686e+06	5.16626e+06	5.13871e+06	5.314e+06
P29744	P29744		flgL		2.34151e+06	2.35066e+06	2.33653e+06	2.45729e+06	2.21845e+06	2.51083e+06
P29745	P29745		pepT		4.31376e+06	4.10308e+06	4.14249e+06	4.04761e+06	4.09433e+06	4.02876e+06
P30011	P30011		nadC		2.04012e+06	2.06893e+06	2.15005e+06	2.15531e+06	1.90785e+06	2.092e+06
P30014	P30014		rnt		5.45528e+06	5.57295e+06	5.48079e+06	5.4045e+06	5.81575e+06	5.76852e+06
P30125	P30125		leuB		891000	976125	860291	919535	945301	950814
P30128	P30128		greB		2.17092e+06	2.08897e+06	2.02686e+06	2.05642e+06	1.93081e+06	1.97446e+06
P30130	P30130		fimD		1.66753e+06	1.61388e+06	1.61059e+06	1.60922e+06	1.71718e+06	1.61602e+06
P30131	P30131		hypF		585068	492727	607606	654835	615038	627019
P30177	P30177		ybiB		8.70399e+06	9.06987e+06	8.50058e+06	8.48562e+06	8.52575e+06	8.68883e+06
P30178	P30178		ybiC		2.03571e+06	1.90703e+06	1.98704e+06	1.9263e+06	2.03712e+06	2.00291e+06
P30744	P30744		sdaB		6.52409e+06	6.18341e+06	6.29943e+06	5.98425e+06	5.91026e+06	5.77431e+06
P30749	P30749		moaE		3.36612e+06	3.46758e+06	3.48747e+06	3.37682e+06	3.53584e+06	3.40202e+06
P30750	P30750		metN		1.73865e+06	1.67241e+06	1.67836e+06	1.62273e+06	1.60121e+06	1.68089e+06
P30843	P30843		basR		2.1025e+06	1.82902e+06	1.85271e+06	1.6527e+06	2.1949e+06	1.97021e+06
P30847	P30847		baeS		399601	372597	396561			
P30850	P30850		rnb		7.15319e+06	7.18989e+06	7.16221e+06	6.96843e+06	6.9858e+06	7.09727e+06
P30852	P30852		smf		2.18046e+06	2.01112e+06	2.08256e+06	1.99515e+06	1.70922e+06	1.86503e+06
P30859	P30859		artI		2.40897e+06	2.42017e+06	2.31573e+06	2.4829e+06	2.30919e+06	2.36165e+06
P30860	P30860		artJ		231483		211424	318292	197409	
P30864	P30864		yafC		1.46231e+06	1.73001e+06	1.64726e+06			
P30870	P30870		glnE		801512	881382	787729	746721	743568	853955
P30871	P30871		ygiF		3.49943e+06	3.62392e+06	3.4922e+06	3.6953e+06	3.53617e+06	3.62802e+06
P30958	P30958		mfd		6.83033e+06	6.93482e+06	6.84089e+06	6.68863e+06	6.72687e+06	6.90203e+06
P31057	P31057		panB		5.74871e+06	6.01782e+06	5.54925e+06	5.5642e+06	5.79522e+06	6.04138e+06
P31060	P31060		modF		329805	260799	226710	219402	232502	274529
P31063	P31063		yedD		6.21135e+06	5.54649e+06	5.87191e+06	5.7196e+06	5.47074e+06	5.57824e+06
P31064	P31064		yedE		156025		161616		106376	105219
P31068	P31068		fliH		3.15696e+06	2.88728e+06	3.30644e+06	3.31372e+06	3.38527e+06	3.43343e+06
P31069	P31069		kch		1.14663e+06	1.16423e+06	1.18571e+06	1.37418e+06	1.31755e+06	1.26767e+06
P31119	P31119		aas		3.2019e+06	3.35359e+06	3.03459e+06	3.10439e+06	3.29306e+06	3.30362e+06
P31120	P31120		glmM		7.69517e+06	7.64973e+06	7.66407e+06	7.72652e+06	7.81909e+06	7.7455e+06
P31133	P31133		potF		534481	663489	535187	780640	722306	803288
P31142	P31142		sseA		6.86934e+06	6.82471e+06	6.90006e+06	7.28166e+06	7.35307e+06	7.33525e+06
P31224	P31224		acrB		4.1545e+06	4.19598e+06	4.36757e+06	4.1324e+06	4.13824e+06	4.18521e+06
P31433	P31433		yicH		1.83252e+06	1.822e+06	1.93676e+06	1.7328e+06	1.69299e+06	1.90785e+06
P31455	P31455		yidR		2.69384e+06	2.68355e+06	2.61671e+06	2.7625e+06	2.73417e+06	2.72943e+06
P31460	P31460		dgoR		1.72386e+06	1.64608e+06	1.60502e+06	1.59674e+06	1.61353e+06	1.57582e+06
P31467	P31467		yieH		2.02817e+06	1.93709e+06	2.01003e+06	2.12823e+06	2.09004e+06	2.12674e+06
P31471	P31471		yieL		1.0135e+06	1.11492e+06	1.08963e+06	926687	960220	886354
P31473	P31473		ravA		1.39241e+06	1.46072e+06	1.44738e+06	1.48605e+06	1.3898e+06	1.4164e+06
P31475	P31475		yieP		1.40764e+06	1.35311e+06	1.43235e+06	1.27403e+06	1.28644e+06	1.32151e+06
P31545	P31545		efeB		1.18089e+06	1.16447e+06	1.16666e+06	1.2112e+06	1.13303e+06	1.17472e+06
P31550	P31550		thiB		1.63871e+06	1.58948e+06	1.75354e+06	1.79867e+06	1.81432e+06	1.77843e+06
P31551	P31551		caiD		1.10305e+06	1.08695e+06	1.04852e+06	1.07442e+06	1.04901e+06	1.03488e+06
P31554	P31554		lptD		6.71257e+06	6.74854e+06	6.93247e+06	6.96194e+06	6.93326e+06	6.97569e+06
P31658	P31658		hchA		1.0837e+07	1.12516e+07	1.10633e+07	1.0293e+07	1.0817e+07	1.06554e+07
P31663	P31663		panC		3.08252e+06	3.07216e+06	3.1755e+06	3.0027e+06	3.11164e+06	2.97443e+06
P31678	P31678		otsB		725708	630189	811935	767953		642322
P31680	P31680		djlA		2.13959e+06	2.03775e+06	2.2706e+06	2.14302e+06	2.10207e+06	2.07587e+06
P31697	P31697		fimC		4.66315e+06	4.76113e+06	4.70418e+06	4.71633e+06	4.74514e+06	4.79746e+06
P31802	P31802		narP		3.1389e+06	3.17113e+06	3.09215e+06	2.90328e+06	2.93294e+06	3.1123e+06
P31806	P31806		nnr		621035	552761	555063	489879	471630	496272
P31808	P31808		yciK		3.34803e+06	3.42649e+06	3.26624e+06	3.42355e+06	3.44558e+06	3.35185e+06
P31825	P31825		yfiC		640519	667069	665752	640216	676472	739892
P31979	P31979		nuoF		1.1981e+07	1.19461e+07	1.19212e+07	1.2261e+07	1.21931e+07	1.20948e+07
P32099	P32099		lplA		3.65703e+06	3.44495e+06	3.15793e+06	3.62798e+06	4.40018e+06	4.1632e+06
P32131	P32131		hemN		8.9781e+06	8.8267e+06	8.80416e+06	9.0594e+06	9.15845e+06	8.89548e+06
P32132	P32132		typA		3.91524e+07	3.89284e+07	3.7868e+07	3.79926e+07	3.80173e+07	3.78714e+07
P32144	P32144		yihW		4.00413e+06	4.42894e+06	3.85078e+06	4.40699e+06	3.75957e+06	4.14035e+06
P32157	P32157		yiiM		3.57492e+06	3.62114e+06	3.53624e+06	3.79009e+06	3.83253e+06	3.74408e+06
P32160	P32160		yiiQ		994927	1.01796e+06	1.04067e+06	1.06891e+06	1.18754e+06	1.20032e+06
P32162	P32162		yiiS		2.07637e+06	2.12724e+06	2.11401e+06	2.22363e+06	2.35718e+06	2.37871e+06
P32173	P32173		mobA		587196	548397	560073	582911	617300	535666
P32176	P32176		fdoG		5.67499e+06	5.66952e+06	5.63909e+06	5.70553e+06	5.72215e+06	5.64142e+06
P32662	P32662		gph		2.54667e+06	2.59525e+06	2.4671e+06	2.8095e+06	2.41239e+06	2.46484e+06
P32664	P32664		nudC		1.11805e+06	986345	1.06904e+06	1.24683e+06	1.18538e+06	1.1856e+06
P32680	P32680		yjaG		1.89522e+06	1.88015e+06	1.86503e+06	2.03386e+06	1.9551e+06	1.9099e+06
P32681	P32681		yjaH		378392	347695	374603	531314	456006	540321
P32684	P32684		rluF		1.18105e+06	1.22677e+06	1.2062e+06	1.2184e+06	1.28946e+06	1.23048e+06
P32685	P32685		yjbD		838354	1.00122e+06	935557	1.02917e+06	1.19357e+06	985962
P32695	P32695		dusA		2.69661e+06	2.65285e+06	2.6208e+06	2.622e+06	2.57796e+06	2.73589e+06
P32703	P32703		yjcE		1.10743e+06	1.25403e+06	1.09984e+06	1.17991e+06	1.05433e+06	1.05581e+06
P32710	P32710		nrfE		1.26398e+06	1.16617e+06	1.25468e+06	917919	736655	916610
P33011	P33011		yeeA		1.98535e+06	1.86078e+06	1.95665e+06	1.90466e+06	2.01075e+06	1.84475e+06
P33018	P33018		yeiG		386505	384143	391628	290404	233064	340328
P33025	P33025		psuG		2.06471e+06	2.01293e+06	1.98256e+06	2.07784e+06	1.93507e+06	2.09795e+06
P33030	P33030		yeiR		2.00769e+06	1.99386e+06	1.86534e+06	1.97148e+06	1.86171e+06	1.96304e+06
P33136	P33136		mdoG		1.30051e+07	1.32764e+07	1.27041e+07	1.32328e+07	1.27914e+07	1.28496e+07
P33195	P33195		gcvP		5.66057e+06	5.81018e+06	5.75151e+06	5.45507e+06	5.56103e+06	5.64606e+06
P33218	P33218		yebE		1.80206e+06	1.82722e+06	1.64869e+06	1.8055e+06	1.96381e+06	1.77876e+06
P33219	P33219		yebF		274881	270752	270163	279428	280167	284149
P33224	P33224		aidB		1.28505e+06	1.22876e+06	1.0631e+06	1.49365e+06	1.21919e+06	1.35659e+06
P33225	P33225		torA		3.33219e+06	3.32938e+06	3.33859e+06	3.42293e+06	3.17253e+06	3.52143e+06
P33232	P33232		lldD			940955	966649	1.02391e+06	805511	976921
P33235	P33235		flgK		1.08991e+07	1.113e+07	1.1065e+07	1.11663e+07	1.08007e+07	1.06234e+07
P33355	P33355		yehS		2.2024e+06	2.08898e+06	2.093e+06	2.05055e+06	2.00228e+06	2.10288e+06
P33362	P33362		osmF		1.87583e+06	2.00226e+06	1.7431e+06	1.85435e+06	1.76646e+06	1.74809e+06
P33363	P33363		bglX		5.12213e+06	5.00087e+06	5.10093e+06	4.8478e+06	5.01282e+06	5.08678e+06
P33371	P33371		dusC		1.25176e+06	1.17576e+06	1.17681e+06	1.2911e+06	1.26604e+06	1.27323e+06
P33570	P33570		tktB		2.34632e+06	2.45754e+06	2.53451e+06	2.50214e+06	2.44175e+06	2.4661e+06
P33590	P33590		nikA		3.62492e+06	3.74213e+06	3.8589e+06	3.79591e+06	3.6923e+06	3.72116e+06
P33593	P33593		nikD			669196	639761	559341	604758	719974
P33599	P33599		nuoC		1.61236e+07	1.59897e+07	1.61943e+07	1.63122e+07	1.61957e+07	1.62601e+07
P33602	P33602		nuoG		1.28683e+07	1.26574e+07	1.24494e+07	1.23959e+07	1.23296e+07	1.23648e+07
P33643	P33643		rluD		3.8102e+06	3.85948e+06	3.69706e+06	3.97359e+06	3.91744e+06	3.93319e+06
P33644	P33644		yfiH		421688	380174	375870	330917	394799	434230
P33650	P33650		feoB		2.27357e+06	2.3703e+06	2.40413e+06	2.17484e+06	2.19968e+06	2.10748e+06
P33667	P33667		selU		919468	857162	881359	833776	809531	870781
P33898	P33898		gapC		4.82389e+06	5.02316e+06	4.74862e+06	5.12138e+06	4.79118e+06	4.96037e+06
P33916	P33916		yejF		220537	180295	163522	156997	154252	131724
P33920	P33920		yejK		2.63071e+06	2.6464e+06	2.57462e+06	2.76073e+06	2.57357e+06	2.70991e+06
P33937	P33937		napA		4.56644e+06	4.45081e+06	4.47009e+06	4.64125e+06	4.67708e+06	4.54796e+06
P34209	P34209		ydcF		1.08943e+06	1.00299e+06	1.0135e+06	1.25953e+06	1.1066e+06	1.0979e+06
P35340	P35340		ahpF		1.01856e+07	1.02164e+07	1.01286e+07	1.02307e+07	1.02774e+07	1.0235e+07
P36548	P36548		amiA		1.53259e+06	1.53108e+06	1.57701e+06	1.44642e+06	1.44874e+06	1.33736e+06
P36553	P36553		hemF		793396	853618	874795			845713
P36566	P36566		smtA		509964	538516	472740	517865	472034	451914
P36649	P36649		cueO		2.35004e+06	2.52562e+06	2.34481e+06	2.4071e+06	1.85914e+06	2.10912e+06
P36659	P36659		cbpA		3.57313e+06	3.65853e+06	3.48628e+06	3.54459e+06	3.68922e+06	3.7203e+06
P36672	P36672		treB		1.22497e+06	1.21824e+06	1.23895e+06	1.32655e+06	1.38627e+06	1.3549e+06
P36673	P36673		treR		882003	874220	932985	960782	868222	901528
P36680	P36680		zapD		4.30123e+06	4.67762e+06	4.40271e+06	4.49598e+06	4.55075e+06	4.53278e+06
P36683	P36683		acnB		9.66478e+06	9.81508e+06	9.94312e+06	9.665e+06	9.55415e+06	9.74343e+06
P36767	P36767		rdgC		4.87168e+06	4.81744e+06	4.95494e+06	4.67675e+06	4.36145e+06	4.70912e+06
P36771	P36771		lrhA		2.11869e+06	2.2374e+06	2.33564e+06	1.98473e+06	1.70436e+06	2.01471e+06
P36879	P36879		yadG		1.85115e+06	1.83704e+06	1.73983e+06	2.07742e+06	1.91905e+06	2.22247e+06
P36928	P36928		yegD		1.71548e+06	1.76837e+06	1.78373e+06	1.76037e+06	1.73411e+06	1.82524e+06
P36929	P36929		rsmB		3.37573e+06	3.11364e+06	3.35229e+06	3.24579e+06	3.22905e+06	3.38733e+06
P36930	P36930		gatR		246669	228616	247132	183910	183978	180225
P36938	P36938		pgm		7.52835e+06	7.71829e+06	7.41515e+06	7.33044e+06	7.53568e+06	7.58935e+06
P36979	P36979		rlmN		3.63018e+06	3.5042e+06	3.577e+06	3.58268e+06	3.69791e+06	3.63344e+06
P36999	P36999		rlmA		1.02347e+06	1.02398e+06	1.04082e+06	1.18186e+06	1.13802e+06	1.14828e+06
P37005	P37005		lasT		4.09158e+06	3.82376e+06	3.8726e+06	4.65185e+06	3.88674e+06	4.38789e+06
P37024	P37024		hrpB		569536	553683	596491	585560	441463	544512
P37025	P37025		ligT		321367	334116	334789	302237	362777	348706
P37028	P37028		btuF		601798	572425	560748	556620	596752	497915
P37051	P37051		purU		6.02963e+06	6.03076e+06	5.92492e+06	6.06068e+06	5.76235e+06	5.69592e+06
P37052	P37052		ychJ		956227	951561	941005	897593	950577	888916
P37095	P37095		pepB		1.45908e+07	1.42134e+07	1.41347e+07	1.43819e+07	1.41943e+07	1.41639e+07
P37128	P37128		nudK		905702	829440	900807	1.16661e+06	1.16467e+06	1.06358e+06
P37177	P37177		ptsP		974380	965361	1.00422e+06	1.08904e+06	1.13608e+06	1.03786e+06
P37182	P37182		hybD		4.10535e+06	3.9404e+06	3.9829e+06	3.87649e+06	3.79513e+06	3.96371e+06
P37194	P37194		slp		5.02772e+07	5.04687e+07	4.98066e+07	5.04866e+07	5.18499e+07	5.1442e+07
P37197	P37197		yhjA		2.13407e+06	2.01063e+06	1.61822e+06	1.98217e+06	1.6539e+06	1.98607e+06
P37329	P37329		modA		4.48836e+06	4.35075e+06	4.39796e+06	4.23686e+06	4.123e+06	4.15083e+06
P37330	P37330		glcB		4.19623e+06	4.25231e+06	4.3484e+06	4.2654e+06	4.34412e+06	4.20248e+06
P37342	P37342		yjjI		3.76694e+06	3.99329e+06	3.99247e+06	3.83127e+06	3.90564e+06	3.94954e+06
P37349	P37349		dhaM		3.65316e+06	3.79738e+06	3.62742e+06	3.79429e+06	3.75266e+06	3.8831e+06
P37355	P37355		menH		626608	663079	587800	748792	645554	575100
P37440	P37440		ucpA		6.93077e+06	6.84766e+06	6.75704e+06	6.74774e+06	6.37928e+06	6.65924e+06
P37590	P37590		pmrD		2.25201e+06	2.53063e+06	2.21387e+06	2.32932e+06	2.0712e+06	1.92865e+06
P37613	P37613		yhhK		4.23036e+06	4.23397e+06	4.46761e+06	4.47907e+06	4.06405e+06	4.11656e+06
P37617	P37617		zntA		2.06482e+06	2.10354e+06	2.11104e+06	2.12014e+06	1.97927e+06	2.09084e+06
P37626	P37626		yhiI		2.17849e+06	2.20275e+06	2.29732e+06	2.56277e+06	2.37487e+06	2.53365e+06
P37631	P37631		yhiN		1.27616e+06	1.2735e+06	1.22753e+06	1.11893e+06	1.15984e+06	1.23302e+06
P37634	P37634		rlmJ		7.40949e+06	7.51056e+06	7.48763e+06	7.32058e+06	7.43244e+06	7.46375e+06
P37636	P37636		mdtE		3.40288e+06	3.44841e+06	3.5809e+06	3.51927e+06	3.73856e+06	3.76818e+06
P37637	P37637		mdtF		1.32882e+06	1.13291e+06	1.20048e+06	1.30029e+06	1.1879e+06	979545
P37646	P37646		yhjH		157187	139480	126956	120626	105147	91178.8
P37647	P37647		kdgK		2.09295e+06	2.11511e+06	2.1196e+06	2.07085e+06	2.08631e+06	2.15474e+06
P37648	P37648		yhjJ		3.95606e+06	3.96714e+06	3.78613e+06	4.00888e+06	4.04899e+06	4.17098e+06
P37650	P37650		bcsC		1.23555e+06	1.34633e+06	1.44628e+06	1.30202e+06	1.25955e+06	1.23641e+06
P37651	P37651		bcsZ		2.12266e+06	1.97357e+06	2.153e+06	2.27715e+06	2.22356e+06	2.27666e+06
P37652	P37652		bcsB		3.14497e+06	3.08175e+06	3.04175e+06	2.97499e+06	3.03173e+06	2.96881e+06
P37655	P37655		bcsQ		2.05084e+06	2.09598e+06	2.13751e+06	2.32788e+06	2.27656e+06	2.28542e+06
P37657	P37657		bcsE		1.19195e+06	1.20818e+06	1.17703e+06	1.18869e+06	1.12949e+06	1.13377e+06
P37659	P37659		bcsG		41565.6		34708.4			
P37665	P37665		yiaD		6.22544e+06	6.22544e+06	6.47566e+06	6.37116e+06	6.30709e+06	6.3601e+06
P37666	P37666		ghrB		1.08958e+07	1.08538e+07	1.02409e+07	1.0758e+07	1.12801e+07	1.07065e+07
P37671	P37671		yiaJ		220888	150184	162172	177649	195925	200439
P37673	P37673		yiaL			846658				
P37685	P37685		aldB		1.46077e+06	1.35219e+06	1.571e+06	1.47558e+06	1.26834e+06	1.40852e+06
P37689	P37689		gpmI		3.02955e+07	2.90379e+07	3.00662e+07	2.84758e+07	2.89376e+07	2.89483e+07
P37690	P37690		envC		3.07251e+06	3.02185e+06	3.1065e+06	3.01712e+06	2.72426e+06	3.64611e+06
P37692	P37692		rfaF		3.08316e+06	3.07285e+06	3.14295e+06	3.14911e+06	3.26748e+06	3.37219e+06
P37765	P37765		rluB		4.66399e+06	4.53769e+06	4.7636e+06	4.64769e+06	4.75418e+06	4.64242e+06
P37773	P37773		mpl		7.74694e+06	7.83409e+06	7.95469e+06	7.90017e+06	7.88949e+06	7.85708e+06
