Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P0A8X2	P0A8X2		yceI		1.00123e+06	974584	876714	1.03326e+06	1.03475e+06	1.06413e+06
P0A8Y1	P0A8Y1		yjjG		1.32249e+06	1.27033e+06	1.35136e+06	1.33154e+06	1.31763e+06	1.26716e+06
P0A8Y3	P0A8Y3		yihX		2.954e+06	2.98568e+06	2.94665e+06	2.93308e+06	2.97941e+06	2.90254e+06
P0A8Y5	P0A8Y5		yidA		4.61338e+06	4.40541e+06	4.47801e+06	4.51642e+06	4.71629e+06	4.55403e+06
P0A8Z0	P0A8Z0		yciA		1.8689e+06	1.95995e+06	1.78579e+06	1.9792e+06	1.84519e+06	1.89898e+06
P0A8Z3	P0A8Z3		ybgC		276735	186882	142173	113294	82448.2	292154
P0A903	P0A903		bamC		1.7633e+07	1.83343e+07	1.88522e+07	1.81792e+07	1.77896e+07	1.84004e+07
P0A905	P0A905		slyB		2.90811e+07	2.68969e+07	2.7744e+07	2.82271e+07	2.80947e+07	2.56405e+07
P0A908	P0A908		mipA		1.99458e+06	2.02928e+06	1.98386e+06	2.01173e+06	2.20082e+06	1.89579e+06
P0A910	P0A910		ompA		5.64125e+08	5.69673e+08	5.72692e+08	5.80004e+08	5.59377e+08	5.55626e+08
P0A912	P0A912		pal		5.44039e+07	5.65066e+07	5.4406e+07	5.62981e+07	5.70829e+07	5.52176e+07
P0A915	P0A915		ompW		1.50951e+07	1.43817e+07	1.47791e+07	1.52179e+07	1.7055e+07	1.45164e+07
P0A917	P0A917		ompX		1.58132e+07	1.41363e+07	1.41479e+07	1.61817e+07	1.56733e+07	1.41311e+07
P0A921	P0A921		pldA		1.83332e+06	1.82014e+06	1.84397e+06	1.82563e+06	1.89954e+06	1.61275e+06
P0A927	P0A927		tsx		9.44176e+06	9.55073e+06	9.0152e+06	9.82754e+06	1.0201e+07	9.24745e+06
P0A932	P0A932		gfcE		6.82897e+06	7.38037e+06	7.45308e+06	6.8379e+06	6.63405e+06	7.4056e+06
P0A935	P0A935		mltA		5.18957e+06	5.33036e+06	5.16346e+06	5.04466e+06	5.134e+06	5.25626e+06
P0A937	P0A937		bamE		6.81357e+06	6.06711e+06	5.91771e+06	7.09776e+06	6.5043e+06	6.08121e+06
P0A940	P0A940		bamA		1.31474e+07	1.2587e+07	1.27638e+07	1.32669e+07	1.31659e+07	1.25217e+07
P0A944	P0A944		rimI		640791	661686	681883	608847	652462	590967
P0A948	P0A948		rimJ		434496	406196	479421	413541	383621	358920
P0A951	P0A951		speG		1.38419e+06	1.15384e+06	1.21102e+06	1.24942e+06	1.17431e+06	1.15914e+06
P0A953	P0A953		fabB		3.10227e+07	3.24562e+07	3.21704e+07	3.14185e+07	3.0716e+07	3.10619e+07
P0A955	P0A955		eda		2.7334e+07	2.73487e+07	2.68399e+07	2.76757e+07	2.6984e+07	2.70667e+07
P0A959	P0A959		alaA		1.70772e+06	1.67127e+06	1.77802e+06	1.59189e+06	1.75365e+06	1.6544e+06
P0A962	P0A962		ansA		1.65024e+06	1.45669e+06	1.58735e+06	1.69905e+06	1.68274e+06	1.36997e+06
P0A964	P0A964		cheW		1.53184e+07	1.58322e+07	1.49916e+07	1.41188e+07	1.54411e+07	1.55253e+07
P0A968	P0A968		cspD		1.82734e+06	1.61308e+06	1.62515e+06	1.79759e+06	1.8345e+06	1.5594e+06
P0A972	P0A972		cspE		3.53053e+08	2.47146e+08	2.32418e+08	3.72149e+08	3.68034e+08	2.38949e+08
P0A978	P0A978		cspG		9.94518e+06	9.66825e+06	9.88269e+06	1.02682e+07	9.51551e+06	1.15479e+07
P0A988	P0A988		dnaN		4.0501e+06	4.37723e+06	4.19532e+06	4.11917e+06	4.05637e+06	4.16171e+06
P0A991	P0A991		fbaB		8.24006e+06	7.8718e+06	7.93541e+06	8.1464e+06	8.2665e+06	8.17777e+06
P0A993	P0A993		fbp		1.7495e+07	1.80247e+07	1.78579e+07	1.75836e+07	1.73685e+07	1.81797e+07
P0A996	P0A996		glpC		1.62945e+06	1.50639e+06	1.57535e+06	1.62754e+06	1.58404e+06	1.54999e+06
P0A998	P0A998		ftnA		3.3255e+07	3.22422e+07	3.35759e+07	3.46641e+07	3.2423e+07	3.23549e+07
P0A9A6	P0A9A6		ftsZ		1.29809e+07	1.26572e+07	1.29382e+07	1.32204e+07	1.32379e+07	1.31964e+07
P0A9A9	P0A9A9		fur		1.6007e+07	1.68409e+07	1.69836e+07	1.6056e+07	1.60122e+07	1.62232e+07
P0A9B2	P0A9B2		gapA		3.26615e+08	3.20538e+08	3.22891e+08	3.35832e+08	3.33052e+08	3.21782e+08
P0A9B6	P0A9B6		epd		1.50982e+06	1.51826e+06	1.65267e+06	1.5365e+06	1.52578e+06	1.69451e+06
P0A9C0	P0A9C0		glpA		2.20246e+06	2.025e+06	2.008e+06	2.179e+06	2.05583e+06	2.0678e+06
P0A9C3	P0A9C3		galM		5.89547e+06	5.78742e+06	5.77673e+06	5.88399e+06	5.67787e+06	5.92539e+06
P0A9C5	P0A9C5		glnA		4.21243e+07	4.09794e+07	4.13687e+07	4.1844e+07	4.15483e+07	4.09518e+07
P0A9C9	P0A9C9		glpX		3.77189e+06	3.62967e+06	3.76046e+06	3.65063e+06	3.80606e+06	3.7689e+06
P0A9D2	P0A9D2		gstA		6.43305e+06	6.77731e+06	6.92075e+06	6.55657e+06	6.71752e+06	6.79293e+06
P0A9D4	P0A9D4		cysE		2.84954e+06	2.86623e+06	2.73942e+06	2.92826e+06	2.76732e+06	2.72411e+06
P0A9D8	P0A9D8		dapD		3.46417e+07	3.58131e+07	3.50113e+07	3.36079e+07	3.40195e+07	3.49129e+07
P0A9E5	P0A9E5		fnr		7.20527e+06	6.53858e+06	6.74903e+06	7.21631e+06	6.83359e+06	6.5199e+06
P0A9F1	P0A9F1		mntR		2.84893e+06	1.59458e+06	1.35923e+06	2.7593e+06	1.77295e+06	1.65538e+06
P0A9F3	P0A9F3		cysB		3.77509e+06	3.59196e+06	3.66231e+06	3.51427e+06	3.59003e+06	3.63335e+06
P0A9G6	P0A9G6		aceA		7.16158e+06	6.94228e+06	6.94634e+06	7.15741e+06	7.11767e+06	6.82421e+06
P0A9G8	P0A9G8		modE		2.91449e+06	2.92146e+06	3.05213e+06	2.8356e+06	3.11022e+06	2.89204e+06
P0A9H1	P0A9H1		mug		1.81515e+06	1.78915e+06	1.84138e+06	1.78963e+06	1.80111e+06	1.8e+06
P0A9H5	P0A9H5		btuR		914276	805061	706669	843545	632200	677806
P0A9H7	P0A9H7		cfa		3.68188e+06	3.53888e+06	3.62661e+06	3.65542e+06	3.77823e+06	3.67261e+06
P0A9H9	P0A9H9		cheZ		2.0593e+06	2.02564e+06	1.99457e+06	2.11206e+06	1.98594e+06	1.85212e+06
P0A9I1	P0A9I1		citE		6.06509e+06	6.06094e+06	6.10272e+06	5.97753e+06	5.87202e+06	6.21723e+06
P0A9I3	P0A9I3		gcvR		2.091e+06	1.90229e+06	1.82316e+06	2.31005e+06	2.1215e+06	1.80394e+06
P0A9I8	P0A9I8		nirD		2.67895e+06	2.78102e+06	2.58343e+06	2.8528e+06	2.79118e+06	2.53247e+06
P0A9J0	P0A9J0		rng		2.81241e+06	2.79652e+06	2.91093e+06	2.85739e+06	2.77485e+06	2.92698e+06
P0A9J4	P0A9J4		panE		2.54628e+06	2.36533e+06	2.76036e+06	2.44028e+06	2.51929e+06	2.45553e+06
P0A9J6	P0A9J6		rbsK		3.48425e+06	3.70273e+06	3.53187e+06	3.24534e+06	3.30871e+06	3.79088e+06
P0A9J8	P0A9J8		pheA		1.94212e+06	1.90547e+06	2.089e+06	1.96736e+06	1.76266e+06	2.09019e+06
P0A9K3	P0A9K3		ybeZ		5.68771e+06	5.81577e+06	5.74629e+06	5.6098e+06	5.58086e+06	5.87983e+06
P0A9K7	P0A9K7		phoU		2.0688e+06	2.191e+06	2.31942e+06	1.98498e+06	2.11898e+06	2.22259e+06
P0A9K9	P0A9K9		slyD		6.45874e+07	7.69738e+07	7.24902e+07	6.13652e+07	6.67508e+07	7.50336e+07
P0A9L3	P0A9L3		fklB		1.95753e+07	2.01273e+07	1.94676e+07	1.982e+07	2.00967e+07	1.94186e+07
P0A9L5	P0A9L5		ppiC		1.91577e+06	1.81131e+06	1.77205e+06	1.92085e+06	1.91256e+06	1.78037e+06
P0A9L8	P0A9L8		proC		2.22267e+06	3.03611e+06	2.68464e+06	2.08812e+06	2.37182e+06	2.63336e+06
P0A9M0	P0A9M0		lon		9.25299e+06	8.91155e+06	8.94329e+06	9.41466e+06	9.28977e+06	8.90394e+06
P0A9M2	P0A9M2		hpt		1.15768e+07	1.1717e+07	1.17932e+07	1.16342e+07	1.13746e+07	1.20187e+07
P0A9M5	P0A9M5		gpt		7.69724e+07	7.57362e+07	7.71837e+07	8.26904e+07	7.6629e+07	7.83175e+07
P0A9M8	P0A9M8		pta		4.31316e+07	4.23843e+07	4.19769e+07	4.31881e+07	4.33437e+07	4.18987e+07
P0A9N4	P0A9N4		pflA		4.71666e+06	4.90094e+06	4.71803e+06	4.81846e+06	4.7607e+06	4.83598e+06
P0A9P0	P0A9P0		lpdA		3.09213e+07	3.03327e+07	3.08149e+07	3.16567e+07	3.13257e+07	3.07278e+07
P0A9P4	P0A9P4		trxB		9.68324e+06	9.47019e+06	9.5323e+06	9.44845e+06	9.5301e+06	9.77972e+06
P0A9P6	P0A9P6		deaD		9.63319e+06	9.53916e+06	9.38182e+06	9.39281e+06	9.40351e+06	9.37068e+06
P0A9Q1	P0A9Q1		arcA		2.25905e+07	2.34256e+07	2.30348e+07	2.27349e+07	2.29146e+07	2.28851e+07
P0A9Q5	P0A9Q5		accD		1.55241e+07	1.59851e+07	1.5862e+07	1.48404e+07	1.54997e+07	1.5358e+07
P0A9Q7	P0A9Q7		adhE		1.88092e+08	1.87392e+08	1.85288e+08	1.88025e+08	1.85842e+08	1.83657e+08
P0A9Q9	P0A9Q9		asd		1.83448e+07	1.89832e+07	1.89211e+07	1.79829e+07	1.79538e+07	1.85842e+07
P0A9R4	P0A9R4		fdx		7.38938e+06	8.24957e+06	7.81649e+06	7.53677e+06	7.40238e+06	8.21135e+06
P0A9R7	P0A9R7		ftsE		2.91345e+06	2.96352e+06	2.82785e+06	3.0187e+06	2.91598e+06	2.79801e+06
P0A9S1	P0A9S1		fucO		483705	421464	476845	372369	374246	410017
P0A9S5	P0A9S5		gldA		1.06046e+07	1.08992e+07	1.09788e+07	1.13127e+07	1.05257e+07	1.10015e+07
P0A9T0	P0A9T0		serA		4.94055e+06	5.00938e+06	5.01614e+06	5.01341e+06	4.94327e+06	4.94595e+06
P0A9T4	P0A9T4		tas		9.36712e+06	9.1007e+06	9.38262e+06	9.17846e+06	9.2531e+06	8.35896e+06
P0A9T8	P0A9T8		ybbA		596865	616517	543038	574865	602425	540024
P0A9U3	P0A9U3		ybiT		5.45876e+06	5.26876e+06	5.22253e+06	5.53409e+06	5.36386e+06	5.29926e+06
P0A9V1	P0A9V1		lptB		4.70698e+06	4.71508e+06	4.57552e+06	4.65234e+06	4.68375e+06	4.87522e+06
P0A9W3	P0A9W3		yjjK		7.16673e+06	7.71162e+06	7.60962e+06	7.3418e+06	7.16151e+06	7.35526e+06
P0A9W6	P0A9W6		yrbA		5.7743e+06	5.45969e+06	5.89184e+06	5.39756e+06	5.68763e+06	5.96177e+06
P0A9W9	P0A9W9		yrdA		4.6054e+06	4.502e+06	4.49621e+06	4.3347e+06	4.43571e+06	4.53639e+06
P0A9X4	P0A9X4		mreB		2.50717e+07	2.4865e+07	2.45135e+07	2.51092e+07	2.47795e+07	2.55274e+07
P0A9X9	P0A9X9		cspA		3.29366e+07	2.82054e+07	2.87297e+07	3.32558e+07	3.46857e+07	2.96787e+07
P0A9Y6	P0A9Y6		cspC		1.40371e+08	1.31074e+08	1.29733e+08	1.44704e+08	1.40396e+08	1.36362e+08
P0A9Z1	P0A9Z1		glnB		1.34309e+07	1.31017e+07	1.30214e+07	1.30446e+07	1.32898e+07	1.30572e+07
P0AA04	P0AA04		ptsH		5.12014e+07	4.19726e+07	3.92368e+07	5.43072e+07	5.24449e+07	4.14483e+07
P0AA10	P0AA10		rplM		6.67899e+07	6.19842e+07	6.15643e+07	6.84484e+07	7.00351e+07	6.23152e+07
P0AA16	P0AA16		ompR		8.75563e+06	8.30358e+06	8.04809e+06	8.39585e+06	8.51812e+06	8.15214e+06
P0AA25	P0AA25		trxA		2.67107e+07	2.77214e+07	2.7598e+07	2.6911e+07	2.63944e+07	2.80298e+07
P0AA31	P0AA31		yedF		3.5535e+06	3.43237e+06	3.61461e+06	3.90411e+06	3.76226e+06	3.36584e+06
P0AA39	P0AA39		rluC		1.63966e+06	1.68509e+06	1.58294e+06	1.46517e+06	1.62379e+06	1.53038e+06
P0AA43	P0AA43		rsuA		4.65921e+06	4.52883e+06	4.66867e+06	4.53418e+06	4.53701e+06	4.45891e+06
P0AA57	P0AA57		yobA		639892	570297	585503	630440	635335	631031
P0AA86	P0AA86		dsbE		711102	650646	769072	749056	734200	567793
P0AA91	P0AA91		yeaY		1.39153e+06	1.38472e+06	1.44088e+06	1.44128e+06	1.4655e+06	1.34178e+06
P0AA95	P0AA95		yacC		1.19553e+06	1.13951e+06	1.13007e+06	1.09004e+06	1.13423e+06	1.12682e+06
P0AA97	P0AA97		yaeQ		1.12056e+06	975887	1.02372e+06	1.1763e+06	1.13202e+06	981606
P0AAA1	P0AAA1		yagU		3.23277e+06	3.55721e+06	3.43688e+06	3.52374e+06	3.39164e+06	3.39608e+06
P0AAB4	P0AAB4		ubiD		1.64321e+06	1.59859e+06	1.71985e+06	1.70425e+06	1.84204e+06	1.78348e+06
P0AAB6	P0AAB6		galF		1.29877e+07	1.42751e+07	1.4217e+07	1.25146e+07	1.25068e+07	1.39038e+07
P0AAB8	P0AAB8		uspD		2.34344e+06	2.1588e+06	2.24023e+06	2.36368e+06	2.4243e+06	2.1688e+06
P0AAC0	P0AAC0		uspE		4.86363e+06	5.0804e+06	5.01643e+06	4.92307e+06	4.91504e+06	5.08638e+06
P0AAC8	P0AAC8		iscA		6.11415e+06	6.6287e+06	6.42662e+06	6.45587e+06	6.4189e+06	6.7323e+06
P0AAD6	P0AAD6		sdaC			196239	243541	109472	74727.9	203641
P0AAH0	P0AAH0		pstB		958597	1.01119e+06	1.01232e+06	1.02273e+06	950417	962070
P0AAH8	P0AAH8		sapF		518530	578564	566112	489033	508476	557561
P0AAI3	P0AAI3		ftsH		1.25007e+07	1.20117e+07	1.20564e+07	1.27341e+07	1.23985e+07	1.20937e+07
P0AAI5	P0AAI5		fabF		2.97174e+07	2.92567e+07	2.97715e+07	3.0688e+07	2.985e+07	2.94146e+07
P0AAI9	P0AAI9		fabD		4.9221e+06	5.25478e+06	5.04615e+06	5.10619e+06	4.96444e+06	5.07595e+06
P0AAJ3	P0AAJ3		fdnH		4.42535e+06	4.43537e+06	4.06447e+06	4.62131e+06	4.58052e+06	4.0268e+06
P0AAJ5	P0AAJ5		fdoH		3.52561e+06	3.72915e+06	3.81933e+06	3.61421e+06	3.63958e+06	3.91273e+06
P0AAJ8	P0AAJ8		hybA		1.93286e+06	1.75381e+06	1.80307e+06	1.97286e+06	1.93654e+06	1.78208e+06
P0AAK1	P0AAK1		hycB		1.38761e+06	1.4349e+06	1.45375e+06	1.33673e+06	1.37123e+06	1.3945e+06
P0AAN1	P0AAN1		hybE		1.08217e+06	1.01402e+06	955199	1.07372e+06	1.07005e+06	976668
P0AAN3	P0AAN3		hypB		2.65094e+06	2.52731e+06	2.53978e+06	2.62949e+06	2.63747e+06	2.58203e+06
P0AAP3	P0AAP3		frmR		2.73184e+06	2.83486e+06	2.94848e+06	2.56843e+06	2.75044e+06	3.18038e+06
P0AAQ2	P0AAQ2		yajD		4.63174e+06	4.3204e+06	4.40727e+06	4.57911e+06	4.56285e+06	4.5717e+06
P0AAR3	P0AAR3		ybaK		2.10849e+06	1.98042e+06	2.06666e+06	2.00025e+06	1.86836e+06	2.0438e+06
P0AAS7	P0AAS7		ybcJ		2.41482e+06	2.41439e+06	2.48943e+06	2.32204e+06	2.56917e+06	2.58337e+06
P0AAT4	P0AAT4		mscM		2.21802e+06	2.17273e+06	2.10925e+06	2.13698e+06	2.26868e+06	2.07764e+06
P0AAT6	P0AAT6		rsfS		2.5252e+06	2.73318e+06	2.78446e+06	2.58134e+06	2.4991e+06	2.71644e+06
P0AAT9	P0AAT9		ybeL		7.12154e+06	6.8204e+06	6.65108e+06	7.30333e+06	7.01822e+06	6.92704e+06
P0AAU7	P0AAU7		ybfE		1.19784e+06	1.11185e+06	1.11462e+06	978368	1.00826e+06	1.09542e+06
P0AAX8	P0AAX8		ybiS		4.65812e+06	4.66451e+06	4.54308e+06	4.63498e+06	4.59447e+06	4.53349e+06
P0AAZ4	P0AAZ4		rarA		1.24405e+06	1.26697e+06	1.27112e+06	1.17338e+06	1.26883e+06	1.28466e+06
P0AAZ7	P0AAZ7		ycaR		6.59902e+06	6.90605e+06	6.7932e+06	6.60864e+06	6.74322e+06	6.88585e+06
P0AB14	P0AB14		yccJ		2.54369e+06	2.63282e+06	2.7989e+06	2.58115e+06	2.66746e+06	2.71302e+06
P0AB18	P0AB18		tusE		1.28751e+06	1.01669e+06	993590	1.30317e+06	1.04973e+06	969918
P0AB24	P0AB24		efeO		4.50663e+06	4.42169e+06	4.42598e+06	4.38277e+06	4.4016e+06	4.48868e+06
P0AB26	P0AB26		yceB		2.1244e+06	2.2668e+06	2.13819e+06	2.15986e+06	1.98783e+06	1.99849e+06
P0AB28	P0AB28		yceD		8.55572e+06	8.03289e+06	7.92131e+06	8.4293e+06	8.1397e+06	8.06221e+06
P0AB38	P0AB38		lpoB		4.83737e+06	5.05368e+06	5.03015e+06	4.8984e+06	4.49634e+06	5.05213e+06
P0AB43	P0AB43		ycgL		1.0784e+06	1.13326e+06	1.18806e+06	1.04541e+06	1.06071e+06	1.14551e+06
P0AB46	P0AB46		ymgD		1.87413e+06	1.83832e+06	1.57292e+06	1.99067e+06	1.93203e+06	1.893e+06
P0AB52	P0AB52		ychN		2.24981e+06	2.32236e+06	2.35655e+06	2.40373e+06	2.22271e+06	2.33012e+06
P0AB55	P0AB55		yciI		3.834e+06	3.44634e+06	3.71879e+06	3.61799e+06	3.78362e+06	3.74428e+06
P0AB61	P0AB61		yciN		4.75633e+06	4.57285e+06	4.50405e+06	4.81842e+06	4.60355e+06	4.55178e+06
P0AB67	P0AB67		pntB		1.77401e+06	1.80847e+06	1.73118e+06	1.71185e+06	1.75739e+06	1.77662e+06
P0AB71	P0AB71		fbaA		1.37213e+08	1.31842e+08	1.30383e+08	1.41402e+08	1.35988e+08	1.27813e+08
P0AB77	P0AB77		kbl		1.54021e+07	1.60544e+07	1.638e+07	1.53216e+07	1.54804e+07	1.58665e+07
P0AB80	P0AB80		ilvE		6.81488e+06	7.08548e+06	6.97832e+06	6.84417e+06	6.6971e+06	7.03542e+06
P0AB83	P0AB83		nth		1.49381e+06	1.55667e+06	1.629e+06	1.50361e+06	1.26939e+06	1.49625e+06
P0AB89	P0AB89		purB		9.13563e+06	9.39446e+06	9.28654e+06	8.76528e+06	9.11608e+06	9.23153e+06
P0AB91	P0AB91		aroG		3.06689e+06	3.26118e+06	3.09805e+06	3.05279e+06	2.99354e+06	3.30623e+06
P0ABA0	P0ABA0		atpF		2.58423e+07	2.6251e+07	2.6156e+07	2.61938e+07	2.54167e+07	2.65636e+07
P0ABA4	P0ABA4		atpH		1.91572e+07	1.95379e+07	2.00785e+07	1.88542e+07	1.88369e+07	2.00132e+07
P0ABA6	P0ABA6		atpG		2.29157e+07	2.327e+07	2.40058e+07	2.32467e+07	2.29647e+07	2.38791e+07
P0ABB0	P0ABB0		atpA		6.90823e+07	6.86077e+07	6.77374e+07	6.78151e+07	6.80611e+07	6.81572e+07
P0ABB4	P0ABB4		atpD		6.04823e+07	6.07104e+07	6.09913e+07	6.08587e+07	5.92913e+07	6.19903e+07
P0ABC3	P0ABC3		hflC		7.41086e+06	7.20753e+06	7.16193e+06	7.38272e+06	7.40147e+06	7.12414e+06
P0ABC7	P0ABC7		hflK		1.43628e+07	1.51134e+07	1.49266e+07	1.43233e+07	1.47471e+07	1.50493e+07
P0ABD3	P0ABD3		bfr		6.27174e+06	6.6151e+06	6.38606e+06	6.51204e+06	6.3798e+06	6.6063e+06
P0ABD5	P0ABD5		accA		1.35686e+07	1.34019e+07	1.34762e+07	1.37232e+07	1.34743e+07	1.3316e+07
P0ABD8	P0ABD8		accB		2.99183e+07	2.98657e+07	2.94647e+07	3.00982e+07	3.09932e+07	2.84008e+07
P0ABE2	P0ABE2		bolA		4.28414e+06	3.50162e+06	3.60766e+06	4.31966e+06	3.80175e+06	3.66616e+06
P0ABF1	P0ABF1		pcnB		2.42081e+06	2.66953e+06	2.51904e+06	2.49127e+06	2.4588e+06	2.49807e+06
P0ABF6	P0ABF6		cdd		6.60435e+06	6.60153e+06	6.60869e+06	6.63514e+06	6.62955e+06	6.40236e+06
P0ABH0	P0ABH0		ftsA		2.29737e+06	2.07406e+06	2.1648e+06	2.28651e+06	2.16993e+06	2.04988e+06
P0ABH7	P0ABH7		gltA		1.00064e+07	9.88248e+06	1.01106e+07	1.0254e+07	9.6235e+06	1.02015e+07
P0ABH9	P0ABH9		clpA		7.03751e+06	7.17742e+06	7.24655e+06	7.03411e+06	7.10398e+06	6.99724e+06
P0ABI4	P0ABI4		corA		1.60661e+06	1.58452e+06	1.5247e+06	1.57441e+06	1.63198e+06	1.5635e+06
P0ABI8	P0ABI8		cyoB		2.29063e+06	2.51915e+06	2.35811e+06	2.32052e+06	2.50475e+06	2.37733e+06
P0ABJ1	P0ABJ1		cyoA		2.15562e+06	2.15705e+06	2.18478e+06	2.05501e+06	2.09736e+06	2.17068e+06
P0ABJ9	P0ABJ9		cydA		3.8007e+07	3.79683e+07	3.77188e+07	3.72695e+07	3.72431e+07	3.80454e+07
P0ABK2	P0ABK2		cydB		5.4395e+06	6.34969e+06	6.02341e+06	5.5798e+06	5.25622e+06	5.84011e+06
P0ABK5	P0ABK5		cysK		3.49016e+07	3.39993e+07	3.43143e+07	3.56248e+07	3.51661e+07	3.45564e+07
P0ABN1	P0ABN1		dgkA		377619	395953	394582	467049	388469	304616
P0ABN5	P0ABN5		dcuA		3.97016e+06	3.83934e+06	3.5816e+06	3.89268e+06	4.19493e+06	4.00833e+06
P0ABN9	P0ABN9		dcuB		6.88396e+06	7.10431e+06	6.15314e+06	6.68441e+06	6.4933e+06	6.81445e+06
P0ABP8	P0ABP8		deoD		4.64158e+07	5.09697e+07	5.05088e+07	4.59848e+07	4.69843e+07	5.08668e+07
P0ABQ0	P0ABQ0		coaBC		1.30125e+06	1.42059e+06	1.44664e+06	1.27356e+06	1.47533e+06	1.31401e+06
P0ABQ2	P0ABQ2		garR		1.42899e+06	1.43554e+06	1.47747e+06	1.51357e+06	1.39762e+06	1.62934e+06
P0ABQ4	P0ABQ4		folA		2.26136e+06	2.34235e+06	2.30604e+06	2.18183e+06	2.32779e+06	2.31393e+06
P0ABS1	P0ABS1		dksA		2.19524e+07	2.27101e+07	2.23887e+07	2.18855e+07	2.16022e+07	2.25637e+07
P0ABT2	P0ABT2		dps		5.05599e+07	5.13994e+07	5.22646e+07	5.06637e+07	5.13168e+07	5.26114e+07
P0ABU0	P0ABU0		menB		1.02533e+07	1.0405e+07	1.06725e+07	1.00795e+07	1.01625e+07	1.07284e+07
P0ABU2	P0ABU2		ychF		1.75977e+07	1.79824e+07	1.75504e+07	1.71006e+07	1.70164e+07	1.74149e+07
P0ABU5	P0ABU5		elbB		1.79126e+07	1.8675e+07	1.89064e+07	1.8773e+07	1.72193e+07	1.82017e+07
P0ABU7	P0ABU7		exbB		1.92809e+06	1.66806e+06	1.88778e+06	1.99517e+06	1.97543e+06	1.84911e+06
P0ABU9	P0ABU9		tolQ		2.22445e+06	2.12285e+06	2.18633e+06	2.33675e+06	2.23791e+06	2.10726e+06
P0ABV2	P0ABV2		exbD		3.49999e+06	3.37909e+06	3.31621e+06	3.27136e+06	3.38428e+06	3.44516e+06
P0ABV6	P0ABV6		tolR		6.66845e+06	7.6508e+06	7.0814e+06	6.05256e+06	6.56215e+06	7.24301e+06
P0ABX2	P0ABX2		flgC		1.0083e+06	856829	946848	936836	953198	966580
P0ABX5	P0ABX5		flgG		1.10883e+06	1.37098e+06	1.18032e+06	1.24301e+06	1.47072e+06	1.20367e+06
P0ABX8	P0ABX8		fliL		2.45293e+06	2.4162e+06	2.55895e+06	2.59832e+06	2.48761e+06	2.503e+06
P0ABZ1	P0ABZ1		fliG		2.33605e+06	2.49755e+06	2.57802e+06	2.47946e+06	2.43577e+06	2.64217e+06
P0ABZ4	P0ABZ4		kdsC		4.45697e+06	4.12236e+06	4.32017e+06	4.44014e+06	4.47961e+06	4.2367e+06
P0ABZ6	P0ABZ6		surA		1.12538e+07	1.18617e+07	1.19121e+07	1.12501e+07	1.13055e+07	1.2202e+07
P0AC02	P0AC02		bamD		1.15322e+07	1.14305e+07	1.08808e+07	1.13478e+07	1.0846e+07	1.11985e+07
P0AC13	P0AC13		folP		6.1701e+06	6.28059e+06	6.18389e+06	6.00924e+06	6.22121e+06	6.32309e+06
P0AC19	P0AC19		folX		3.81547e+06	4.35443e+06	4.15405e+06	3.82186e+06	3.90174e+06	4.02408e+06
P0AC30	P0AC30		ftsX		4.13474e+06	4.02935e+06	4.3437e+06	3.72624e+06	4.20715e+06	4.19988e+06
P0AC33	P0AC33		fumA		6.78731e+06	7.65953e+06	7.25628e+06	7.04627e+06	7.20252e+06	7.44361e+06
P0AC38	P0AC38		aspA		6.77627e+07	6.55867e+07	6.51549e+07	6.70977e+07	6.653e+07	6.68686e+07
P0AC41	P0AC41		sdhA		3.97964e+06	3.90619e+06	4.12084e+06	3.71439e+06	3.76567e+06	3.96151e+06
P0AC47	P0AC47		frdB		1.71223e+07	1.81507e+07	1.83072e+07	1.68202e+07	1.73608e+07	1.82642e+07
P0AC51	P0AC51		zur		2.78323e+06	2.11998e+06	2.003e+06	2.74365e+06	2.7701e+06	2.00165e+06
P0AC53	P0AC53		zwf		1.19499e+07	1.19228e+07	1.19648e+07	1.20349e+07	1.21206e+07	1.17193e+07
P0AC59	P0AC59		grxB		7.21152e+06	6.95149e+06	7.00363e+06	7.02592e+06	7.04311e+06	6.60592e+06
P0AC62	P0AC62		grxC		1.84365e+07	1.75848e+07	1.77337e+07	1.88351e+07	1.83097e+07	1.73393e+07
P0AC69	P0AC69		grxD		2.41494e+07	2.40738e+07	2.43124e+07	2.41869e+07	2.52517e+07	2.38319e+07
P0AC81	P0AC81		gloA		1.82105e+06	1.36466e+06	1.20913e+06	1.86814e+06	2.00488e+06	1.11411e+06
P0AC84	P0AC84		gloB		1.40402e+06	1.44516e+06	1.4921e+06	1.41281e+06	1.22166e+06	1.63801e+06
P0AC86	P0AC86		glgP		1.79599e+06	1.77184e+06	1.7965e+06	1.7736e+06	1.73655e+06	1.78179e+06
