Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_1fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_10fmol_inj1r.mzML
P0A6C1	P0A6C1		nfo		2.14318e+06	2.20031e+06	2.20721e+06	2.14159e+06	2.12618e+06	2.13716e+06
P0A6D0	P0A6D0		argR		1.47697e+06	1.48947e+06	1.49445e+06	1.515e+06	1.48427e+06	1.61486e+06
P0A6D3	P0A6D3		aroA		4.96407e+06	5.17405e+06	5.29468e+06	4.91474e+06	5.16474e+06	5.30524e+06
P0A6D7	P0A6D7		aroK		1.12012e+07	1.12265e+07	1.08394e+07	1.08036e+07	1.1049e+07	1.04466e+07
P0A6E1	P0A6E1		aroL		114073	111411	57976.5		1.37072e+06	
P0A6E4	P0A6E4		argG		592231	564766	442560	451832	414151	454897
P0A6E6	P0A6E6		atpC		4.17804e+06	4.00834e+06	3.97574e+06	4.11159e+06	4.04252e+06	3.50814e+06
P0A6E9	P0A6E9		bioD2		5.39002e+06	5.59507e+06	5.82984e+06	5.49584e+06	5.44892e+06	5.89213e+06
P0A6F1	P0A6F1		carA		4.52644e+06	4.50122e+06	4.56324e+06	4.5275e+06	4.33269e+06	4.16277e+06
P0A6F3	P0A6F3		glpK		5.05038e+06	5.0358e+06	5.03476e+06	4.92845e+06	5.00356e+06	5.11713e+06
P0A6F5	P0A6F5		groL		1.04242e+08	1.04125e+08	1.03158e+08	1.03784e+08	1.01327e+08	9.18024e+07
P0A6F9	P0A6F9		groS		8.06872e+07	7.90831e+07	8.30281e+07	8.3666e+07	8.36895e+07	7.49683e+07
P0A6G3	P0A6G3		pncC		3.32718e+06	3.38057e+06	3.26063e+06	3.19203e+06	3.31863e+06	3.08034e+06
P0A6G7	P0A6G7		clpP		2.27309e+07	2.29808e+07	2.24045e+07	2.18632e+07	2.24576e+07	2.04684e+07
P0A6H1	P0A6H1		clpX		1.6773e+07	1.67526e+07	1.71413e+07	1.71062e+07	1.66889e+07	1.60999e+07
P0A6H5	P0A6H5		hslU		2.2298e+07	2.17543e+07	2.1919e+07	2.16928e+07	2.14323e+07	2.12373e+07
P0A6H8	P0A6H8		cls		788533	722300	732582	622984	775609	739830
P0A6I0	P0A6I0		cmk		1.04141e+07	1.06716e+07	1.06887e+07	1.0253e+07	1.02716e+07	1.03929e+07
P0A6I3	P0A6I3		coaA		3.31974e+06	3.28623e+06	3.1948e+06	3.01271e+06	3.39636e+06	3.11935e+06
P0A6I6	P0A6I6		coaD		1.04866e+06	1.12933e+06	1.21327e+06	1.1531e+06	1.11186e+06	1.03486e+06
P0A6I9	P0A6I9		coaE		850417	796095	774103	811929	929022	763616
P0A6J1	P0A6J1		cysC		1.42016e+06	1.4728e+06	1.47912e+06	1.47521e+06	1.43973e+06	1.42438e+06
P0A6J8	P0A6J8		ddlA		1.33234e+07	1.32331e+07	1.34538e+07	1.31348e+07	1.3278e+07	1.32302e+07
P0A6K1	P0A6K1		dapF			672515	642055		651992	591366
P0A6K3	P0A6K3		def		1.05097e+07	1.01767e+07	1.05466e+07	1.0572e+07	1.05142e+07	9.85634e+06
P0A6K6	P0A6K6		deoB		1.74686e+07	1.72897e+07	1.68373e+07	1.70435e+07	1.70672e+07	1.67075e+07
P0A6L0	P0A6L0		deoC		9.64142e+06	9.70342e+06	9.94027e+06	9.8213e+06	9.57502e+06	8.86556e+06
P0A6L2	P0A6L2		dapA		1.96794e+07	1.98469e+07	1.92768e+07	1.93607e+07	1.87104e+07	1.8592e+07
P0A6L4	P0A6L4		nanA		203275	274172	219292	251993	241531	154188
P0A6L7	P0A6L7		uxaB		1.73824e+06	1.74945e+06	1.75988e+06	1.61156e+06	1.65883e+06	1.72516e+06
P0A6L9	P0A6L9		hscB		5.01184e+06	4.8482e+06	4.31564e+06	4.6146e+06	4.78738e+06	4.13306e+06
P0A6M4	P0A6M4		dtd		2.30059e+06	2.3406e+06	2.30222e+06	2.30593e+06	2.31514e+06	1.61617e+06
P0A6M8	P0A6M8		fusA		1.2059e+08	1.20567e+08	1.17406e+08	1.18759e+08	1.17963e+08	1.09739e+08
P0A6N4	P0A6N4		efp		6.2719e+07	6.36468e+07	6.39538e+07	6.47187e+07	6.23704e+07	6.91423e+07
P0A6N8	P0A6N8		yeiP		1.48393e+07	1.46112e+07	1.51133e+07	1.56588e+07	1.45536e+07	1.41923e+07
P0A6P1	P0A6P1		tsf		1.96983e+08	1.95327e+08	1.90891e+08	1.91003e+08	1.87705e+08	1.83517e+08
P0A6P5	P0A6P5		der		3.91935e+06	3.91529e+06	3.91217e+06	4.00718e+06	3.99466e+06	3.998e+06
P0A6P7	P0A6P7		engB		6.39702e+06	6.53404e+06	6.45372e+06	6.41947e+06	6.4657e+06	6.0915e+06
P0A6P9	P0A6P9		eno		1.66155e+08	1.65986e+08	1.61792e+08	1.61301e+08	1.58222e+08	1.47619e+08
P0A6Q3	P0A6Q3		fabA		1.20891e+07	1.20059e+07	1.18108e+07	1.20919e+07	1.15755e+07	1.15552e+07
P0A6Q6	P0A6Q6		fabZ		2.61511e+07	2.65946e+07	2.6689e+07	2.55222e+07	2.57231e+07	2.7095e+07
P0A6R0	P0A6R0		fabH		1.7618e+07	1.73441e+07	1.67495e+07	1.65245e+07	1.66328e+07	1.67716e+07
P0A6R3	P0A6R3		fis		2.94327e+06	2.95485e+06	2.77733e+06	2.99368e+06	2.78567e+06	2.71218e+06
P0A6S0	P0A6S0		flgH		2.32971e+06	2.18395e+06	2.40295e+06	2.35751e+06	2.18692e+06	2.05875e+06
P0A6S7	P0A6S7		gpsA		6.2014e+06	6.17775e+06	6.44036e+06	6.28363e+06	6.08688e+06	6.78416e+06
P0A6T1	P0A6T1		pgi		3.97914e+07	3.90148e+07	3.8709e+07	3.8222e+07	3.81141e+07	3.50415e+07
P0A6T3	P0A6T3		galK		3.18488e+06	3.10192e+06	3.23837e+06	3.26313e+06	3.13596e+06	3.19376e+06
P0A6T5	P0A6T5		folE		4.55358e+06	4.88416e+06	4.68023e+06	4.46564e+06	4.72212e+06	4.50129e+06
P0A6T9	P0A6T9		gcvH		1.81727e+06	1.67224e+06	1.64932e+06	1.6922e+06	1.82265e+06	1.85204e+06
P0A6U3	P0A6U3		mnmG		6.64696e+06	6.58879e+06	6.63907e+06	6.61319e+06	6.52133e+06	6.65201e+06
P0A6U5	P0A6U5		rsmG		7.12912e+06	6.96187e+06	7.0476e+06	6.79613e+06	6.9519e+06	6.3255e+06
P0A6U8	P0A6U8		glgA		3.11753e+06	3.1124e+06	3.08489e+06	2.9346e+06	2.95307e+06	3.00758e+06
P0A6V1	P0A6V1		glgC		7.2096e+06	7.0264e+06	7.50158e+06	7.4428e+06	7.26418e+06	6.96268e+06
P0A6V8	P0A6V8		glk		1.00024e+07	9.99797e+06	1.00892e+07	1.0093e+07	9.8983e+06	9.73319e+06
P0A6W5	P0A6W5		greA		2.25768e+07	2.3011e+07	2.40867e+07	2.31851e+07	2.28217e+07	2.31914e+07
P0A6W9	P0A6W9		gshA		4.68366e+06	4.66372e+06	4.7066e+06	4.83696e+06	4.69134e+06	4.455e+06
P0A6X3	P0A6X3		hfq		859591	864652	879008	857448	844666	893116
P0A6X7	P0A6X7		ihfA		4.85845e+07	4.94491e+07	4.50113e+07	4.58757e+07	4.66838e+07	4.40664e+07
P0A6Y1	P0A6Y1		ihfB		8.37774e+06	7.89982e+06	7.39244e+06	7.46477e+06	6.8107e+06	8.28921e+06
P0A6Y5	P0A6Y5		hslO		6.86803e+06	6.85655e+06	6.82281e+06	6.9345e+06	6.90678e+06	7.2306e+06
P0A6Y8	P0A6Y8		dnaK		4.36842e+07	4.34639e+07	4.27448e+07	4.3292e+07	4.21961e+07	3.91369e+07
P0A6Z1	P0A6Z1		hscA		4.88058e+06	4.97939e+06	5.11589e+06	5.07383e+06	4.92777e+06	4.89035e+06
P0A6Z3	P0A6Z3		htpG		2.5676e+07	2.55558e+07	2.55331e+07	2.56386e+07	2.60458e+07	2.4584e+07
P0A6Z6	P0A6Z6		nikR		1.6995e+06	1.7611e+06	1.70638e+06	1.73994e+06	1.66835e+06	1.82364e+06
P0A705	P0A705		infB		1.6082e+07	1.60229e+07	1.59689e+07	1.58944e+07	1.60486e+07	1.59999e+07
P0A707	P0A707		infC		5.76619e+07	5.69419e+07	5.65613e+07	5.76232e+07	5.50646e+07	5.40512e+07
P0A715	P0A715		kdsA		2.12541e+07	2.09367e+07	2.07024e+07	2.04979e+07	1.99533e+07	1.84526e+07
P0A717	P0A717		prs		3.07048e+07	3.0417e+07	2.81161e+07	2.83993e+07	2.80483e+07	2.82865e+07
P0A720	P0A720		tmk		2.47924e+06	2.48227e+06	2.47959e+06	2.48053e+06	2.4769e+06	2.37025e+06
P0A722	P0A722		lpxA		8.07551e+06	7.85014e+06	8.16455e+06	8.40733e+06	7.91561e+06	7.3649e+06
P0A725	P0A725		lpxC		610800	590477	671873	444892	424472	682883
P0A729	P0A729		yceF		2.42177e+06	2.34277e+06	2.42564e+06	2.36783e+06	2.53577e+06	2.36186e+06
P0A731	P0A731		mgsA		3.80168e+06	3.5775e+06	3.57149e+06	3.82684e+06	3.49878e+06	3.00055e+06
P0A734	P0A734		minE		2.49269e+07	2.50811e+07	2.48869e+07	2.44052e+07	2.48154e+07	2.28017e+07
P0A738	P0A738		moaC		1.15534e+06	1.1515e+06	1.11258e+06	1.13959e+06	1.02961e+06	1.1213e+06
P0A744	P0A744		msrA		3.39298e+06	3.30349e+06	3.28894e+06	3.19088e+06	3.17183e+06	3.58587e+06
P0A746	P0A746		msrB		2.01479e+06	2.25549e+06	2.11718e+06	2.16128e+06	2.17643e+06	1.93228e+06
P0A749	P0A749		murA		7.22961e+06	7.22035e+06	7.37787e+06	7.18117e+06	7.31647e+06	6.73939e+06
P0A752	P0A752		nadD		604000	594833	622990	587229	646602	296352
P0A759	P0A759		nagB		4.02108e+06	3.82431e+06	4.19317e+06	4.03508e+06	3.97767e+06	4.67469e+06
P0A763	P0A763		ndk		1.80979e+07	1.80071e+07	1.85629e+07	1.85536e+07	1.81068e+07	1.86296e+07
P0A780	P0A780		nusB		1.35387e+07	1.37834e+07	1.32966e+07	1.27477e+07	1.29764e+07	1.31886e+07
P0A784	P0A784		orn		3.41183e+06	3.37299e+06	3.09753e+06	3.1052e+06	3.25795e+06	3.3477e+06
P0A786	P0A786		pyrB		2.33521e+06	2.33612e+06	2.26864e+06	2.30279e+06	2.35636e+06	2.22775e+06
P0A790	P0A790		panD		9.74663e+06	9.48376e+06	9.42948e+06	8.78904e+06	9.22022e+06	9.93267e+06
P0A794	P0A794		pdxJ		6.68568e+06	6.60131e+06	6.54315e+06	6.46828e+06	6.46021e+06	5.88776e+06
P0A796	P0A796		pfkA		1.82068e+07	1.72403e+07	1.58244e+07	1.62189e+07	1.64014e+07	1.55214e+07
P0A799	P0A799		pgk		4.0982e+08	4.10206e+08	4.02928e+08	3.98656e+08	3.94611e+08	3.81016e+08
P0A7A2	P0A7A2		gpmB		2.71062e+06	2.75549e+06	2.67576e+06	2.71327e+06	2.4097e+06	3.00594e+06
P0A7A5	P0A7A5		pcm		752593	876255	721897	789961	748288	687735
P0A7A7	P0A7A7		plsB		2.83478e+06	2.84342e+06	2.82119e+06	2.7784e+06	2.91531e+06	2.99877e+06
P0A7A9	P0A7A9		ppa		9.34864e+07	9.29324e+07	9.05749e+07	9.05834e+07	9.03058e+07	8.58571e+07
P0A7B1	P0A7B1		ppk		1.50806e+06	1.57995e+06	1.47002e+06	1.51811e+06	1.55538e+06	1.69436e+06
P0A7B5	P0A7B5		proB		5.90332e+06	6.12723e+06	5.98596e+06	5.7538e+06	5.71588e+06	6.11302e+06
P0A7B8	P0A7B8		hslV		1.55057e+07	1.53933e+07	1.43733e+07	1.46669e+07	1.39647e+07	1.97685e+07
P0A7C2	P0A7C2		lexA		4.45116e+06	4.31002e+06	4.53609e+06	4.4963e+06	4.51009e+06	4.57137e+06
P0A7C6	P0A7C6		pepE		5.54366e+06	5.43019e+06	5.44131e+06	5.31976e+06	5.27014e+06	5.77233e+06
P0A7D1	P0A7D1		pth		5.56916e+06	5.91602e+06	5.29766e+06	5.30322e+06	5.07938e+06	5.34139e+06
P0A7D4	P0A7D4		purA		3.4063e+07	3.37538e+07	3.45583e+07	3.36999e+07	3.30423e+07	3.2316e+07
P0A7D7	P0A7D7		purC		8.99254e+07	9.17402e+07	8.57954e+07	8.28842e+07	8.80666e+07	8.40428e+07
P0A7E1	P0A7E1		pyrD		8.18529e+06	8.08623e+06	8.42556e+06	8.20706e+06	8.19589e+06	8.30407e+06
P0A7E3	P0A7E3		pyrE		5.41744e+06	5.356e+06	5.32064e+06	5.49374e+06	5.34574e+06	5.12212e+06
P0A7E5	P0A7E5		pyrG		1.46207e+07	1.4676e+07	1.49328e+07	1.47192e+07	1.513e+07	1.46005e+07
P0A7E9	P0A7E9		pyrH		6.85339e+06	6.88152e+06	6.21776e+06	6.45498e+06	6.26081e+06	6.66327e+06
P0A7F3	P0A7F3		pyrI		1.95108e+06	1.95405e+06	1.88613e+06	1.85416e+06	1.91022e+06	1.81219e+06
P0A7F6	P0A7F6		speD		2.1417e+06	2.13104e+06	2.04541e+06	2.04355e+06	1.97907e+06	1.89248e+06
P0A7F9	P0A7F9		queA		3.63222e+06	3.44077e+06	3.37095e+06	3.58085e+06	3.42594e+06	3.93177e+06
P0A7G2	P0A7G2		rbfA		1.96599e+07	1.90858e+07	2.0087e+07	1.92432e+07	1.8854e+07	1.94794e+07
P0A7G6	P0A7G6		recA		1.0514e+07	1.03308e+07	1.06271e+07	1.03382e+07	1.08344e+07	9.89276e+06
P0A7H6	P0A7H6		recR		655239	568713	679442	630199	759175	756347
P0A7I0	P0A7I0		prfA		4.04685e+06	4.11812e+06	3.95469e+06	4.04486e+06	4.03995e+06	3.91894e+06
P0A7I4	P0A7I4		prfC		5.26444e+06	5.17412e+06	4.94256e+06	4.90246e+06	5.0016e+06	5.14772e+06
P0A7I7	P0A7I7		ribA		9.46024e+06	9.45688e+06	9.33797e+06	9.50086e+06	9.02287e+06	8.40808e+06
P0A7J0	P0A7J0		ribB		1.48092e+07	1.44814e+07	1.37658e+07	1.42303e+07	1.41361e+07	1.21576e+07
P0A7J3	P0A7J3		rplJ		5.2145e+08	5.16651e+08	4.87327e+08	4.92151e+08	4.89988e+08	4.65395e+08
P0A7J7	P0A7J7		rplK		1.46731e+08	1.48787e+08	1.43584e+08	1.42429e+08	1.43306e+08	1.37291e+08
P0A7K2	P0A7K2		rplL		2.01083e+08	1.97094e+08	2.0264e+08	2.01988e+08	2.00922e+08	1.90814e+08
P0A7K6	P0A7K6		rplS		7.50182e+07	7.52577e+07	7.47793e+07	7.48071e+07	7.39349e+07	6.57584e+07
P0A7L0	P0A7L0		rplA		2.9909e+08	3.02291e+08	2.97576e+08	3.01332e+08	3.01292e+08	2.91642e+08
P0A7L3	P0A7L3		rplT		4.6911e+07	4.6724e+07	4.75419e+07	4.46926e+07	4.76698e+07	4.55854e+07
P0A7L8	P0A7L8		rpmA		1.58291e+08	1.56843e+08	1.58962e+08	1.58185e+08	1.57572e+08	1.5852e+08
P0A7M2	P0A7M2		rpmB		1.56793e+08	1.62224e+08	1.60135e+08	1.58595e+08	1.66446e+08	1.48034e+08
P0A7M6	P0A7M6		rpmC		2.45341e+07	2.4681e+07	2.30947e+07	2.28355e+07	2.28947e+07	2.63208e+07
P0A7M9	P0A7M9		rpmE		1.09477e+08	1.06675e+08	1.02986e+08	1.0589e+08	1.03267e+08	8.72437e+07
P0A7N4	P0A7N4		rpmF		3.86273e+07	3.84074e+07	3.78583e+07	3.91746e+07	3.86406e+07	3.31031e+07
P0A7N9	P0A7N9		rpmG		2.14326e+07	2.0782e+07	2.11324e+07	2.16813e+07	2.09783e+07	1.8675e+07
P0A7P5	P0A7P5		rpmH		2.71445e+07	2.81361e+07	2.72371e+07	2.71935e+07	2.41278e+07	2.71864e+07
P0A7Q1	P0A7Q1		rpmI		1.4753e+07	1.53165e+07	1.71449e+07	1.80363e+07	1.81166e+07	1.71885e+07
P0A7R1	P0A7R1		rplI		3.12357e+08	3.16718e+08	3.20989e+08	3.1487e+08	3.14245e+08	2.8884e+08
P0A7R5	P0A7R5		rpsJ		1.68768e+08	1.68209e+08	1.72708e+08	1.70321e+08	1.67701e+08	1.59517e+08
P0A7R9	P0A7R9		rpsK		1.01056e+08	1.01144e+08	1.0038e+08	1.02112e+08	9.85776e+07	8.3547e+07
P0A7S3	P0A7S3		rpsL		6.48262e+07	6.54255e+07	6.56715e+07	6.27628e+07	6.12452e+07	5.9498e+07
P0A7S9	P0A7S9		rpsM		3.52538e+07	3.50884e+07	3.52546e+07	3.45032e+07	3.44148e+07	3.27862e+07
P0A7T3	P0A7T3		rpsP		1.07533e+08	1.07768e+08	1.06394e+08	1.08904e+08	1.04587e+08	8.60026e+07
P0A7T7	P0A7T7		rpsR		4.24264e+07	4.26825e+07	4.3882e+07	4.4185e+07	4.52621e+07	4.35337e+07
P0A7U3	P0A7U3		rpsS		1.43073e+08	1.42749e+08	1.23989e+08	1.22817e+08	1.23964e+08	1.06409e+08
P0A7U7	P0A7U7		rpsT		2.89361e+07	2.82392e+07	2.757e+07	2.77086e+07	2.80764e+07	2.15667e+07
P0A7V0	P0A7V0		rpsB		9.04395e+07	9.05896e+07	8.88657e+07	8.92024e+07	8.95562e+07	8.30884e+07
P0A7V3	P0A7V3		rpsC		8.58033e+07	8.56664e+07	8.45769e+07	8.51412e+07	8.56018e+07	7.40094e+07
P0A7V8	P0A7V8		rpsD		2.0423e+08	2.05384e+08	1.98343e+08	2.0038e+08	1.92091e+08	1.8844e+08
P0A7W1	P0A7W1		rpsE		1.41575e+08	1.42159e+08	1.30897e+08	1.3136e+08	1.2767e+08	1.30364e+08
P0A7W7	P0A7W7		rpsH		3.46972e+07	3.51177e+07	3.35167e+07	3.35042e+07	3.36538e+07	3.41809e+07
P0A7X3	P0A7X3		rpsI		8.34489e+07	8.17502e+07	7.15092e+07	7.12318e+07	7.20628e+07	7.43664e+07
P0A7X6	P0A7X6		rimM		5.86701e+06	5.93333e+06	6.24037e+06	5.83688e+06	6.09549e+06	6.02341e+06
P0A7Y0	P0A7Y0		rnc		9.48891e+06	9.51176e+06	9.46991e+06	9.24138e+06	9.83346e+06	9.51139e+06
P0A7Y8	P0A7Y8		rnpA		1.0243e+06	1.08011e+06	1.16754e+06	1.06599e+06	929625	1.09544e+06
P0A7Z0	P0A7Z0		rpiA		1.87982e+07	1.87902e+07	1.79598e+07	1.75826e+07	1.75108e+07	1.78659e+07
P0A7Z4	P0A7Z4		rpoA		1.35907e+08	1.36599e+08	1.38016e+08	1.35647e+08	1.35364e+08	1.23048e+08
P0A800	P0A800		rpoZ		5.58394e+07	5.45457e+07	5.5037e+07	5.58828e+07	5.39659e+07	4.42617e+07
P0A805	P0A805		frr		2.97229e+07	2.97978e+07	2.80244e+07	2.7439e+07	2.61613e+07	2.62416e+07
P0A809	P0A809		ruvA		852718	985816	889062	925007	892424	1.04839e+06
P0A812	P0A812		ruvB		1.8791e+06	1.66026e+06	1.55714e+06	1.61722e+06	1.65054e+06	1.56462e+06
P0A817	P0A817		metK		2.53059e+07	2.47734e+07	2.3775e+07	2.29315e+07	2.35164e+07	2.3878e+07
P0A821	P0A821		selA		1.40588e+06	1.34849e+06	1.46864e+06	1.39331e+06	1.35596e+06	1.47868e+06
P0A825	P0A825		glyA		3.00493e+07	2.93514e+07	2.90374e+07	2.92603e+07	2.97195e+07	2.37498e+07
P0A832	P0A832		smpB		6.54404e+06	6.33049e+06	6.13535e+06	6.21269e+06	6.26379e+06	5.94067e+06
P0A836	P0A836		sucC		5.87446e+06	5.84876e+06	5.83293e+06	5.72226e+06	5.78598e+06	5.86266e+06
P0A840	P0A840		surE		1.56338e+06	1.63483e+06	1.65651e+06	1.73264e+06	1.58346e+06	1.51917e+06
P0A843	P0A843		tatE		7.81694e+06	9.1246e+06	8.36062e+06	9.13389e+06	8.26913e+06	9.4091e+06
P0A847	P0A847		tgt		3.25126e+06	3.17924e+06	3.08178e+06	3.12972e+06	2.98579e+06	2.98595e+06
P0A850	P0A850		tig		1.07352e+08	1.06449e+08	1.0414e+08	1.0382e+08	1.04169e+08	9.53763e+07
P0A853	P0A853		tnaA		3.47729e+06	3.44693e+06	3.48109e+06	3.48329e+06	3.52218e+06	3.39932e+06
P0A855	P0A855		tolB		1.69167e+07	1.65468e+07	1.74896e+07	1.68401e+07	1.68148e+07	1.66827e+07
P0A858	P0A858		tpiA		8.41116e+07	8.09277e+07	7.7115e+07	7.70144e+07	7.85514e+07	6.3088e+07
P0A862	P0A862		tpx		5.21088e+07	5.19068e+07	5.35954e+07	5.40385e+07	5.26257e+07	4.92129e+07
P0A867	P0A867		talA		4.7222e+06	4.72842e+06	4.56109e+06	4.59251e+06	4.42016e+06	4.64761e+06
P0A870	P0A870		talB		4.58849e+07	4.53435e+07	4.49716e+07	4.40901e+07	4.52467e+07	4.52759e+07
P0A873	P0A873		trmD		3.73978e+06	3.82921e+06	3.7234e+06	3.63453e+06	3.45041e+06	3.54289e+06
P0A877	P0A877		trpA		1.63136e+06	1.6488e+06	1.718e+06	1.77049e+06	1.6729e+06	1.57647e+06
P0A879	P0A879		trpB		524139	498320	529786	539968	498871	526326
P0A881	P0A881		trpR		3.07462e+06	3.66772e+06	2.82971e+06	3.07295e+06	2.79228e+06	2.7005e+06
P0A884	P0A884		thyA		5.31032e+06	5.40905e+06	5.15093e+06	5.14372e+06	5.30168e+06	4.62368e+06
P0A887	P0A887		ubiE		7.47346e+06	7.43759e+06	7.49684e+06	7.55044e+06	7.47639e+06	7.67129e+06
P0A894	P0A894		yhbJ		1.63697e+06	1.65521e+06	1.63011e+06	1.72119e+06	1.69701e+06	1.61651e+06
P0A898	P0A898		ybeY		3.42724e+06	3.4152e+06	3.41053e+06	3.47013e+06	3.4427e+06	3.15586e+06
P0A8A0	P0A8A0		yebC		3.37918e+06	3.29948e+06	2.95191e+06	2.89596e+06	3.08333e+06	2.99331e+06
P0A8A2	P0A8A2		yeeN		8.68359e+06	8.86077e+06	8.2596e+06	8.34813e+06	7.60891e+06	7.66242e+06
P0A8A4	P0A8A4		ppsR		1.9614e+06	1.91945e+06	2.01888e+06	1.96967e+06	1.9855e+06	1.98874e+06
P0A8A8	P0A8A8		rimP		1.91024e+07	2.06748e+07	2.03279e+07	1.92254e+07	1.9496e+07	1.59021e+07
P0A8B2	P0A8B2		yfcN		1.50583e+06	1.48838e+06	1.56039e+06	1.54771e+06	1.5996e+06	1.72973e+06
P0A8B5	P0A8B5		ybaB		1.90433e+06	1.85655e+06	1.61124e+06	1.87233e+06	1.81865e+06	2.06358e+06
P0A8C4	P0A8C4		ygfB		2.90182e+06	2.7836e+06	2.88157e+06	2.91147e+06	2.82405e+06	2.83557e+06
P0A8D0	P0A8D0		nrdR		1.24986e+06	1.31266e+06	1.24501e+06	1.33539e+06	1.25155e+06	1.24479e+06
P0A8D3	P0A8D3		yaiI		1.79182e+06	1.79309e+06	1.88993e+06	1.86813e+06	1.88906e+06	1.91198e+06
P0A8D6	P0A8D6		ymdB		1.44059e+06	1.41265e+06	1.45246e+06	1.35777e+06	1.44413e+06	1.4801e+06
P0A8E1	P0A8E1		ycfP		7.75739e+06	7.52188e+06	7.02569e+06	6.98929e+06	7.35522e+06	7.54131e+06
P0A8E7	P0A8E7		yajQ		1.48977e+07	1.46957e+07	1.45042e+07	1.47038e+07	1.43117e+07	1.40193e+07
P0A8F0	P0A8F0		upp		3.01668e+07	2.95783e+07	2.96808e+07	2.93603e+07	2.94008e+07	2.82605e+07
P0A8F4	P0A8F4		udk		7.28079e+06	7.14341e+06	6.85899e+06	6.93671e+06	7.10739e+06	6.81441e+06
P0A8F8	P0A8F8		uvrB		1.88075e+06	2.09009e+06	2.18604e+06	2.20079e+06	2.24988e+06	2.03287e+06
P0A8G3	P0A8G3		uxaC		3.54513e+06	3.47651e+06	3.6543e+06	3.54289e+06	3.57908e+06	3.57324e+06
P0A8G6	P0A8G6		wrbA		7.70572e+06	7.81126e+06	7.87403e+06	7.88678e+06	7.37116e+06	7.64646e+06
P0A8G9	P0A8G9		xseB		8.62422e+06	8.7076e+06	8.81673e+06	9.03868e+06	8.42003e+06	7.642e+06
P0A8H8	P0A8H8		yacG		2.36156e+06	2.27563e+06	2.23549e+06	2.35121e+06	2.34131e+06	2.49421e+06
P0A8I1	P0A8I1		yqgF		1.69825e+06	1.65945e+06	1.61662e+06	1.69273e+06	1.65058e+06	1.77176e+06
P0A8I3	P0A8I3		yaaA		2.79564e+06	2.76369e+06	2.7827e+06	2.74187e+06	2.79728e+06	2.74749e+06
P0A8I5	P0A8I5		trmB		6.60001e+06	6.48472e+06	6.68892e+06	6.56844e+06	6.56834e+06	6.16007e+06
P0A8I8	P0A8I8		rlmH		4.22553e+06	4.04973e+06	3.81774e+06	3.95823e+06	3.75674e+06	3.72955e+06
P0A8J2	P0A8J2		dnaT		1.01721e+06	1.06141e+06	1.06998e+06	1.03065e+06	1.0733e+06	1.00949e+06
P0A8J4	P0A8J4		ybeD		1.36853e+07	1.3914e+07	1.37271e+07	1.39603e+07	1.46103e+07	1.41977e+07
P0A8J8	P0A8J8		rhlB		6.21452e+06	6.28095e+06	6.01763e+06	6.16241e+06	5.96778e+06	5.72822e+06
P0A8K1	P0A8K1		psd		4.2717e+06	4.28597e+06	4.31069e+06	4.28053e+06	4.16854e+06	4.63503e+06
P0A8K5	P0A8K5		yaeP		2.44041e+06	2.36752e+06	2.01082e+06	2.09998e+06	2.3186e+06	2.42328e+06
P0A8L1	P0A8L1		serS		3.32004e+07	3.30557e+07	3.21982e+07	3.22937e+07	3.17053e+07	3.13042e+07
P0A8L5	P0A8L5		ycgN		1.10626e+06	1.10615e+06	1.13584e+06	1.22383e+06	1.21859e+06	1.11731e+06
P0A8M0	P0A8M0		asnS		3.23705e+07	3.25089e+07	3.20912e+07	3.19881e+07	3.19049e+07	3.20931e+07
P0A8M3	P0A8M3		thrS		1.4456e+07	1.43391e+07	1.38944e+07	1.41846e+07	1.38863e+07	1.25927e+07
P0A8M6	P0A8M6		yeeX		9.77251e+06	9.94096e+06	9.10235e+06	1.00312e+07	8.9885e+06	9.29e+06
P0A8N0	P0A8N0		matP		588512	537917	505880	494340	620132	392228
P0A8N3	P0A8N3		lysS		3.82319e+07	3.77987e+07	3.76419e+07	3.7625e+07	3.74604e+07	3.6089e+07
P0A8N5	P0A8N5		lysU		2.1889e+07	2.14118e+07	2.14333e+07	2.16034e+07	2.18476e+07	2.14175e+07
P0A8N7	P0A8N7		epmA		3.00839e+06	3.00466e+06	3.12082e+06	3.07425e+06	3.08456e+06	2.75565e+06
P0A8P3	P0A8P3		yggX		2.776e+07	2.61e+07	2.43326e+07	2.47601e+07	2.51022e+07	2.6181e+07
P0A8Q0	P0A8Q0		frdC		2.26664e+06	2.16689e+06	2.18211e+06	2.15695e+06	2.23341e+06	2.25633e+06
P0A8R0	P0A8R0		rraA		1.88036e+07	1.92263e+07	1.92882e+07	1.89774e+07	1.85869e+07	2.01402e+07
