Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_50fmol_inj3.mzML
P32684	P32684		rluF		1.03497e+06	1.16682e+06	1.03423e+06	961149	1.10674e+06	1.1106e+06
P32685	P32685		yjbD		606881	501567	851786	398011	774473	614899
P32695	P32695		dusA		1.16799e+06	1.09027e+06	1.15046e+06	1.00581e+06	1.1705e+06	1.21325e+06
P33011	P33011		yeeA		1.96203e+06	1.761e+06	1.76444e+06	2.25717e+06	1.81079e+06	2.04915e+06
P33018	P33018		yeiG		206228	264799	139655	442363	138566	313285
P33025	P33025		psuG		1.96051e+06	1.88335e+06	1.84866e+06	1.93634e+06	1.97422e+06	2.04566e+06
P33030	P33030		yeiR		1.38865e+06	1.4633e+06	1.36509e+06	1.58165e+06	1.41918e+06	1.61049e+06
P33136	P33136		mdoG		1.32075e+07	1.26272e+07	1.30989e+07	1.2183e+07	1.30759e+07	1.26113e+07
P33195	P33195		gcvP		5.39575e+06	5.36723e+06	5.3604e+06	5.42648e+06	5.14899e+06	5.60194e+06
P33218	P33218		yebE		5.0235e+06	5.22976e+06	4.84519e+06	5.24983e+06	5.13068e+06	4.92729e+06
P33219	P33219		yebF		363734	311516	275383	217651	349071	284172
P33221	P33221		purT		740051	1.10572e+06	918765	1.15999e+06	1.05106e+06	1.10855e+06
P33225	P33225		torA		3.68032e+06	3.05289e+06	3.71249e+06	3.17941e+06	3.68582e+06	3.09522e+06
P33232	P33232		lldD		487688	360676	509106	301662	374834	468369
P33235	P33235		flgK		1.34664e+07	1.30063e+07	1.37064e+07	1.40558e+07	1.28918e+07	1.3103e+07
P33355	P33355		yehS		2.59545e+06	2.98011e+06	2.616e+06	2.69793e+06	2.72594e+06	2.87059e+06
P33362	P33362		osmF		1.80783e+06	1.82558e+06	1.85132e+06	2.03934e+06	1.91547e+06	1.94354e+06
P33363	P33363		bglX		3.23779e+06	3.50782e+06	3.23671e+06	3.63903e+06	3.18775e+06	3.5708e+06
P33570	P33570		tktB		2.44209e+06	2.3492e+06	2.36466e+06	2.41556e+06	2.4554e+06	2.39971e+06
P33590	P33590		nikA		3.55319e+06	3.14981e+06	3.5651e+06	3.35843e+06	3.27099e+06	3.45382e+06
P33599	P33599		nuoC		1.32566e+07	1.35829e+07	1.38033e+07	1.35737e+07	1.34413e+07	1.32526e+07
P33602	P33602		nuoG		1.39619e+07	1.42874e+07	1.42963e+07	1.47647e+07	1.43523e+07	1.47165e+07
P33643	P33643		rluD		3.01712e+06	3.02917e+06	3.2151e+06	2.90131e+06	2.9692e+06	3.12737e+06
P33644	P33644		yfiH		488152	590118	472148	515012	391863	494864
P33650	P33650		feoB		2.3768e+06	2.46778e+06	2.28139e+06	2.24551e+06	2.19921e+06	2.35408e+06
P33667	P33667		selU		797463	758456	710186	829066	755965	865044
P33898	P33898		gapC		3.81283e+06	3.50141e+06	3.61901e+06	3.45184e+06	3.81451e+06	3.17221e+06
P33913	P33913		yejA		412781	578151	438199	373119	382796	475586
P33916	P33916		yejF		154756	222146	210786	215328	247410	177589
P33920	P33920		yejK		2.49718e+06	2.53409e+06	2.53559e+06	2.66421e+06	2.56061e+06	2.67858e+06
P33937	P33937		napA		4.65077e+06	4.57753e+06	4.57934e+06	4.45863e+06	4.50399e+06	4.44901e+06
P34209	P34209		ydcF		962171	982908	1.04528e+06	1.06575e+06	1.06078e+06	1.10834e+06
P35340	P35340		ahpF		1.66598e+07	1.63308e+07	1.68423e+07	1.57305e+07	1.66826e+07	1.60148e+07
P36548	P36548		amiA		1.72846e+06	1.61197e+06	1.75318e+06	1.42104e+06	1.62856e+06	1.35731e+06
P36566	P36566		smtA		789297	504116	519964	555237	899714	498333
P36649	P36649		cueO		1.74616e+06	1.36328e+06	1.96802e+06	1.40422e+06	1.58376e+06	1.69531e+06
P36659	P36659		cbpA		3.63436e+06	3.07976e+06	3.42873e+06	3.24745e+06	3.42688e+06	2.79122e+06
P36672	P36672		treB		1.21153e+06	1.27666e+06	936829	1.41246e+06	910228	1.38899e+06
P36673	P36673		treR		805880	768880	688214	626157	819156	878008
P36680	P36680		zapD		2.71095e+06	2.32381e+06	2.67415e+06	2.42422e+06	2.8297e+06	2.42292e+06
P36683	P36683		acnB		9.94124e+06	1.01788e+07	9.8469e+06	9.96234e+06	9.83464e+06	1.01068e+07
P36767	P36767		rdgC		4.65261e+06	4.87588e+06	4.70813e+06	4.89674e+06	4.8087e+06	4.94475e+06
P36771	P36771		lrhA		1.58817e+06	1.56653e+06	1.57238e+06	1.39486e+06	1.18851e+06	1.44772e+06
P36879	P36879		yadG		1.60941e+06	1.73327e+06	1.65451e+06	1.81163e+06	1.67731e+06	1.75169e+06
P36928	P36928		yegD		1.52795e+06	1.51628e+06	1.58956e+06	1.51069e+06	1.29488e+06	1.51214e+06
P36929	P36929		rsmB		2.65068e+06	2.46478e+06	2.60875e+06	2.55097e+06	2.74833e+06	2.64315e+06
P36930	P36930		gatR		836603	858431	821506	812195	801940	938802
P36938	P36938		pgm		7.57546e+06	7.86105e+06	7.51724e+06	7.61398e+06	7.72414e+06	7.55393e+06
P36979	P36979		rlmN		3.14077e+06	3.57712e+06	3.23255e+06	3.53566e+06	3.22689e+06	3.65886e+06
P36999	P36999		rlmA		963515	941075	936174	960005	978148	680118
P37005	P37005		lasT		1.41903e+06	1.33055e+06	1.4107e+06	1.29159e+06	1.36471e+06	1.37158e+06
P37025	P37025		ligT		227430	254988	310573	288830		300937
P37028	P37028		btuF		539937	551302	669020	507999	565637	477227
P37051	P37051		purU		5.33728e+06	5.48705e+06	5.24622e+06	5.49053e+06	5.20719e+06	5.58421e+06
P37052	P37052		ychJ		1.34926e+06	1.44573e+06	1.36951e+06	1.20058e+06	1.39572e+06	1.33227e+06
P37095	P37095		pepB		1.39237e+07	1.388e+07	1.38289e+07	1.39847e+07	1.37269e+07	1.34696e+07
P37128	P37128		nudK		1.05589e+06	1.00082e+06	971514	1.0764e+06	1.09828e+06	961517
P37177	P37177		ptsP		1.23871e+06	1.03579e+06	1.12115e+06	1.07124e+06	1.05691e+06	1.12233e+06
P37182	P37182		hybD		3.80052e+06	3.9405e+06	3.48356e+06	3.88175e+06	3.69537e+06	3.74526e+06
P37194	P37194		slp		4.88085e+07	5.00443e+07	4.76101e+07	4.87266e+07	4.89401e+07	5.09409e+07
P37325	P37325		ybcH		633211	609747	1.03832e+06	575160	909598	550225
P37329	P37329		modA		3.96824e+06	4.09291e+06	3.95176e+06	4.06571e+06	3.8751e+06	4.29616e+06
P37330	P37330		glcB		3.16866e+06	3.163e+06	3.23117e+06	3.25832e+06	3.1725e+06	3.12798e+06
P37342	P37342		yjjI		3.83496e+06	3.47287e+06	3.79809e+06	3.60089e+06	3.5941e+06	3.62687e+06
P37349	P37349		dhaM		2.71754e+06	2.49131e+06	2.56734e+06	2.666e+06	2.59671e+06	2.48781e+06
P37440	P37440		ucpA		6.52156e+06	6.63146e+06	6.08655e+06	6.9354e+06	6.43667e+06	7.34417e+06
P37590	P37590		pmrD		2.39042e+06	2.01514e+06	2.17736e+06	2.17467e+06	1.69936e+06	1.98433e+06
P37613	P37613		yhhK		4.03047e+06	4.59561e+06	4.34023e+06	4.43654e+06	4.07488e+06	4.5411e+06
P37617	P37617		zntA		1.96162e+06	1.92084e+06	1.87006e+06	2.00343e+06	1.72637e+06	1.93754e+06
P37626	P37626		yhiI		2.25606e+06	2.37786e+06	2.41324e+06	2.32223e+06	2.29496e+06	2.25331e+06
P37631	P37631		yhiN		1.11975e+06	1.11655e+06	1.08484e+06	833729	982394	995801
P37634	P37634		rlmJ		2.8476e+07	2.98847e+07	2.90266e+07	2.83292e+07	2.91092e+07	2.97548e+07
P37636	P37636		mdtE		3.65217e+06	3.40328e+06	3.64574e+06	3.28632e+06	3.63734e+06	3.37487e+06
P37637	P37637		mdtF		973457	958416	977396	1.04249e+06	820964	1.0052e+06
P37641	P37641		yhjC			651015		712517		723354
P37647	P37647		kdgK		4.95112e+06	4.39906e+06	4.6178e+06	4.86418e+06	4.94483e+06	4.83805e+06
P37648	P37648		yhjJ		3.50523e+06	3.4634e+06	3.55156e+06	3.48427e+06	3.72087e+06	3.73677e+06
P37650	P37650		bcsC		1.05983e+06	1.1113e+06	1.03898e+06	1.00089e+06	1.11608e+06	960935
P37651	P37651		bcsZ		2.39519e+06	2.19278e+06	2.39199e+06	2.26427e+06	2.3073e+06	2.40782e+06
P37652	P37652		bcsB		2.78256e+06	3.20868e+06	2.84008e+06	3.11576e+06	2.84049e+06	3.07451e+06
P37655	P37655		bcsQ		1.15178e+06	1.21343e+06	1.30525e+06	1.18741e+06	1.16866e+06	1.21369e+06
P37657	P37657		bcsE		993841	1.07511e+06	1.13378e+06	1.02474e+06	912297	1.04822e+06
P37665	P37665		yiaD		6.11231e+06	5.57791e+06	6.0658e+06	5.67908e+06	6.11816e+06	5.31792e+06
P37666	P37666		ghrB		9.6621e+06	9.98182e+06	9.34697e+06	9.48065e+06	9.69825e+06	9.69722e+06
P37671	P37671		yiaJ		218641	136629	115499	153133	143843	116126
P37685	P37685		aldB		1.17964e+06	1.27444e+06	1.26e+06	1.16887e+06	1.12317e+06	1.06032e+06
P37689	P37689		gpmI		3.69898e+07	3.48367e+07	3.52264e+07	3.41379e+07	3.42531e+07	3.48346e+07
P37690	P37690		envC		2.93996e+06	2.78936e+06	2.99738e+06	2.79538e+06	2.94267e+06	3.00414e+06
P37692	P37692		rfaF		2.80926e+06	2.8325e+06	2.85722e+06	2.84856e+06	2.91984e+06	2.74799e+06
P37747	P37747		glf		622364	694484	648797	668651	439581	763179
P37765	P37765		rluB		3.60266e+06	3.77418e+06	3.6577e+06	3.59116e+06	3.5859e+06	3.66148e+06
P37773	P37773		mpl		7.99804e+06	8.23531e+06	8.26006e+06	8.06415e+06	7.94506e+06	8.65142e+06
P37902	P37902		gltI		2.02021e+06	1.83948e+06	1.98247e+06	1.75074e+06	1.98022e+06	1.66332e+06
P37903	P37903		uspF		8.50367e+06	8.74407e+06	8.4327e+06	8.61585e+06	8.32325e+06	8.78089e+06
P37908	P37908		yfjD		625868	517967	733632	779110	762020	679544
P38038	P38038		cysJ		3.4946e+06	3.23375e+06	3.58466e+06	3.22108e+06	3.26863e+06	3.44319e+06
P38134	P38134		etk		4.82691e+06	4.73707e+06	4.77287e+06	4.81896e+06	4.71276e+06	4.72765e+06
P38489	P38489		nfnB		5.88755e+06	5.8049e+06	5.50907e+06	5.82938e+06	5.70565e+06	5.60407e+06
P38506	P38506		ygdG		526228	675572	595986	783308	568994	589123
P38521	P38521		yggL		440486	434421	446950	369302	533722	389795
P39099	P39099		degQ		5.94205e+06	5.27163e+06	5.64517e+06	5.1079e+06	6.22734e+06	5.21611e+06
P39160	P39160		uxuB		1.4412e+06	1.17552e+06	1.15684e+06	1.02346e+06	1.44492e+06	1.23623e+06
P39172	P39172		znuA		3.94266e+06	4.97763e+06	4.22965e+06	5.31124e+06	4.72123e+06	4.93436e+06
P39173	P39173		yeaD		3.23616e+07	3.25031e+07	3.28302e+07	3.1297e+07	3.28272e+07	3.12655e+07
P39176	P39176		erfK		2.8163e+06	3.44105e+06	4.0511e+06	2.61429e+06	1.93283e+06	2.58552e+06
P39177	P39177		uspG		1.59833e+07	1.66657e+07	1.58693e+07	1.54763e+07	1.63508e+07	1.58497e+07
P39199	P39199		prmB		4.44667e+06	4.0711e+06	4.38176e+06	3.92406e+06	4.62839e+06	4.16115e+06
P39265	P39265		alsB		588013	737438	784673	875265	678646	693310
P39280	P39280		epmB		1.37172e+06	1.51547e+06	1.25361e+06	1.47901e+06	1.30128e+06	1.51118e+06
P39285	P39285		yjeP		199369	136977	230777	204323	136226	162790
P39286	P39286		rsgA		4.81828e+06	5.62698e+06	5.27914e+06	5.86092e+06	5.28674e+06	6.14943e+06
P39298	P39298		yjfP		728275	779421	690708	955042	864494	831979
P39310	P39310		ytfB		966355	989659	1.04077e+06	1.03683e+06	1.06923e+06	937152
P39315	P39315		qorB		2.53827e+06	2.62346e+06	2.72804e+06	2.55665e+06	2.5757e+06	2.80952e+06
P39321	P39321		tamB		924229	952451	944841	941616	859912	945165
P39325	P39325		ytfQ		1.62276e+06	1.70184e+06	1.62609e+06	1.69381e+06	1.61192e+06	1.68954e+06
P39337	P39337		yjgM		443554	497725	388328	520234	528442	364425
P39342	P39342		yjgR		1.47002e+06	1.37581e+06	1.48122e+06	1.36832e+06	1.50926e+06	1.31579e+06
P39347	P39347		intB		823285	692101	815836	767317	867044	738185
P39361	P39361		sgcR		564025	845104	718663	631922	402732	685050
P39377	P39377		iadA		4.74726e+06	4.93618e+06	4.65427e+06	4.76382e+06	4.98724e+06	4.95742e+06
P39384	P39384		yjiM		1.08385e+06	1.0206e+06	1.03434e+06	957535	940565	945035
P39385	P39385		yjiN		268923	182100	290788		178102	139784
P39391	P39391		yjiT		632254	553871	545993	605044	571093	438280
P39393	P39393		yjiV		927186	807457	926522	894302	910731	839308
P39396	P39396		yjiY		5.47852e+06	5.58375e+06	5.68876e+06	5.39585e+06	5.29447e+06	5.48925e+06
P39401	P39401		mdoB		1.29727e+06	1.45054e+06	1.4344e+06	1.35088e+06	1.3618e+06	1.59286e+06
P39406	P39406		rsmC		1.02974e+07	1.08112e+07	1.04854e+07	1.07185e+07	1.03925e+07	1.07764e+07
P39407	P39407		yjjU		384372	356797	411608	413231	332864	328974
P39408	P39408		yjjV		565739	433882	531195	493267	576254	591453
P39411	P39411		yjjX		2.90964e+06	2.69454e+06	2.74069e+06	2.44846e+06	2.55961e+06	2.77604e+06
P39451	P39451		adhP		1.49549e+06	1.46816e+06	1.36532e+06	1.53158e+06	1.38945e+06	1.5313e+06
P39829	P39829		garD		491331	517918	634123	483955	726461	518150
P39830	P39830		ybaL		850950	864747	825997	813652	1.05047e+06	938626
P39831	P39831		ydfG		9.56863e+06	9.67324e+06	9.75234e+06	9.50369e+06	9.08174e+06	9.19716e+06
P39838	P39838		rcsD		598633	684177	601216	614696	667513	500688
P40120	P40120		mdoD		1.16395e+07	1.10415e+07	1.17214e+07	1.13471e+07	1.17115e+07	1.14996e+07
P40191	P40191		pdxK		1.99497e+06	1.84125e+06	1.90261e+06	1.90942e+06	1.97674e+06	2.04439e+06
P40710	P40710		nlpE		3.89936e+06	3.58321e+06	3.88942e+06	3.54356e+06	3.7376e+06	3.5552e+06
P40719	P40719		qseC		280501	286629	267932	317744	353985	375505
P40874	P40874		solA		2.80408e+06	2.9256e+06	2.7591e+06	2.81958e+06	2.61013e+06	2.79226e+06
P41052	P41052		mltB		822470	769069	829043	757327	764234	831912
P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)	P41159ups|LEP_HUMAN_UPS Leptin (Chain 22-167) - Homo sapiens (Human)				5.1659e+06	6.04078e+06	4.61604e+06	6.47956e+06	4.08323e+06	6.45563e+06
P41407	P41407		azoR		3.5061e+06	3.59661e+06	3.1152e+06	3.43391e+06	3.12104e+06	3.85768e+06
P41409	P41409		rihA		707998	960742	709916	940539	605801	898100
P42589	P42589		ygjH		363324	506596		755608		932344
P42596	P42596		rlmG		2.30116e+06	2.30934e+06	2.42089e+06	2.30418e+06	2.21752e+06	2.34175e+06
P42599	P42599		ygjR		679961	963490	883084	771779	999696	797182
P42616	P42616		yqjC		172940	129444	219007	119477	252745	160775
P42620	P42620		yqjG		675778	729100	706701	703906	612252	730969
P42628	P42628		yhaO		1.13184e+07	6.55289e+06	1.07389e+07	7.11809e+06	1.06417e+07	1.18908e+07
P42632	P42632		tdcE		2.27238e+07	2.26522e+07	2.21239e+07	2.19684e+07	2.21498e+07	2.26776e+07
P42641	P42641		obgE		7.82725e+06	7.91967e+06	7.95741e+06	7.87248e+06	7.35687e+06	7.90609e+06
P43329	P43329		hrpA		1.41622e+06	1.29581e+06	1.31732e+06	1.36401e+06	1.32541e+06	1.35941e+06
P43337	P43337		nudL		368153	656261	412544	515319	324150	610533
P43533	P43533		flgN		1.18596e+06	1.46307e+06	1.2188e+06	1.40383e+06	1.25676e+06	1.30909e+06
P43671	P43671		pqiB		837338	855058	918728	831194	875516	847217
P43672	P43672		uup		1.73235e+06	1.88344e+06	1.74692e+06	1.89445e+06	1.71213e+06	1.98684e+06
P45395	P45395		kdsD		2.55474e+06	2.44561e+06	2.37587e+06	2.4928e+06	2.47329e+06	2.6477e+06
P45464	P45464		lpoA		4.7533e+06	4.49391e+06	4.94745e+06	4.6054e+06	4.70725e+06	4.4037e+06
P45469	P45469		yraR		964522	784905	874468	860279	872417	745214
P45470	P45470		yhbO		871837	734807	849141	714598	908259	759769
P45475	P45475		yhbV		1.11517e+06	1.09897e+06	946746	1.17958e+06	1.14324e+06	1.17385e+06
P45523	P45523		fkpA		3.90298e+07	3.76801e+07	3.9921e+07	3.82057e+07	3.93806e+07	4.00412e+07
P45527	P45527		yhbU		1.53861e+06	1.00094e+06	1.09085e+06	1.59677e+06	1.3397e+06	1.47683e+06
P45530	P45530		tusB		999540	1.03046e+06	931943	925936	1.07304e+06	934098
P45531	P45531		tusC		949130	421077	769246	653424	702348	450853
P45568	P45568		dxr		701025	575874	650786	479666	740235	519976
P45577	P45577		proQ		1.40695e+07	1.36373e+07	1.41055e+07	1.33642e+07	1.36628e+07	1.37193e+07
P45578	P45578		luxS		2.20823e+07	2.22747e+07	2.17227e+07	2.25677e+07	2.19089e+07	2.23081e+07
P45748	P45748		rimN		4.48626e+06	3.99236e+06	4.50667e+06	4.10794e+06	3.97562e+06	4.39255e+06
P45771	P45771		yrdD		837479	737997	772774	1.08809e+06	840523	847069
P45795	P45795		yrdB		541903	504287	630696	448388	650803	
P45799	P45799		nudE		1.87469e+06	1.58674e+06	1.87844e+06	1.80844e+06	1.87916e+06	1.87005e+06
P45955	P45955		ybgF		1.52296e+06	1.23284e+06	1.41727e+06	1.32544e+06	1.45023e+06	1.21991e+06
P46122	P46122		yajI		423843	411726	534749	293772	703075	388725
P46125	P46125		yedI		704828	687517	582058	748287	570715	729591
P46130	P46130		ybhC		9.05641e+06	8.71056e+06	9.2702e+06	8.00356e+06	8.65151e+06	8.38568e+06
P46142	P46142		yggM		8.92601e+06	8.71834e+06	8.95589e+06	9.23759e+06	8.61891e+06	8.1907e+06
P46474	P46474		yhdP		264807	270410	301791	321806	281398	398394
P46837	P46837		yhgF		7.66069e+06	7.41798e+06	7.65198e+06	7.11853e+06	7.82843e+06	7.31468e+06
P46852	P46852		yhhW		1.13481e+06	1.11886e+06	962995	1.17403e+06	1.15886e+06	1.14156e+06
P46853	P46853		yhhX		6.8106e+06	6.7403e+06	6.96044e+06	6.46205e+06	6.75823e+06	6.58688e+06
P46854	P46854		yhhY		2.93417e+06	2.82453e+06	3.03946e+06	2.83655e+06	2.89006e+06	3.08509e+06
P46887	P46887		yecH		89960.5	201788		148001	264062	105111
P46889	P46889		ftsK		2.16058e+06	2.37425e+06	2.26788e+06	2.27265e+06	2.23003e+06	2.11885e+06
P50456	P50456		mlc		1.56331e+06	1.45642e+06	1.33924e+06	1.36209e+06	1.55734e+06	1.57935e+06
P51024	P51024		yaiL		167414	225187		146205	126304	164120
P51025	P51025		frmB		3.4308e+06	5.04201e+06	4.07204e+06	6.34023e+06	2.65972e+06	3.57082e+06
P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)					8.90864e+06		8.93402e+06		9.12138e+06
P52006	P52006		nudI		861600	1.05451e+06	923438	1.06565e+06	925173	1.15705e+06
P52007	P52007		yecM		1.8411e+06	1.83168e+06	1.8827e+06	1.82374e+06	1.86794e+06	1.71867e+06
P52060	P52060		yggU		549397	459743	537245	433305	603314	425539
P52061	P52061		rdgB		7.80434e+06	7.83971e+06	7.54134e+06	7.86825e+06	7.01062e+06	7.71355e+06
P52062	P52062		yggW		1.55232e+06	1.5102e+06	1.37591e+06	1.31131e+06	1.27369e+06	1.40236e+06
P52076	P52076		qseB		1.00514e+06	1.00641e+06	1.03075e+06	1.00104e+06	968637	1.05196e+06
P52108	P52108		rstA		4.43311e+06	4.66533e+06	4.23137e+06	4.51382e+06	4.238e+06	4.12985e+06
P52119	P52119		ratB		3.86591e+06	3.60722e+06	3.86917e+06	4.06438e+06	3.9555e+06	3.82912e+06
P52613	P52613		fliJ		310119	487194	356260	548239	251219	468509
P52614	P52614		fliK		864362	389280	772149	506815	852291	583369
P52627	P52627		fliZ		138181	208295	141702	205235	116010	181442
P52643	P52643		ldhA		1.07348e+07	9.75611e+06	1.02683e+07	1.01719e+07	1.08225e+07	9.97975e+06
P52644	P52644		hslJ		252721	245614	210427	277400	226660	263887
P52647	P52647		ydbK		1.61107e+06	1.90998e+06	1.78086e+06	1.8831e+06	1.73045e+06	1.92226e+06
P52697	P52697		pgl		2.27368e+07	2.20325e+07	2.35273e+07	2.25893e+07	2.30919e+07	2.22812e+07
P55135	P55135		rlmD		1.13423e+06	629612	938062		1.12775e+06	819115
P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)	P55957ups|BID_HUMAN_UPS BH3-interacting domain death agonist (Chain 1-195) - Homo sapiens (Human)					7.43033e+06		7.48436e+06		7.91103e+06
P56262	P56262		ysgA		1.10057e+06	1.28014e+06	1.20012e+06	1.26247e+06	1.117e+06	1.29555e+06
P60061	P60061		adiC		1.82076e+06	1.71521e+06	1.78327e+06	1.61069e+06	1.44535e+06	1.93753e+06
P60240	P60240		rapA		3.21908e+06	3.44167e+06	3.19073e+06	3.27413e+06	3.16475e+06	3.4033e+06
P60293	P60293		mukF		1.94106e+06	2.01328e+06	1.83273e+06	1.92815e+06	1.91115e+06	1.86625e+06
P60340	P60340		truB		8.8382e+06	9.85568e+06	9.44992e+06	1.07236e+07	8.83226e+06	1.0037e+07
P60390	P60390		rsmH		4.92365e+06	4.55269e+06	4.73803e+06	4.67673e+06	4.61508e+06	4.512e+06
P60422	P60422		rplB		1.04821e+08	1.05931e+08	1.04678e+08	1.0537e+08	1.04069e+08	1.04037e+08
P60438	P60438		rplC		2.98349e+08	2.54839e+08	3.14834e+08	2.7128e+08	3.14145e+08	2.59593e+08
P60472	P60472		ispU		1.48835e+06	1.26687e+06	1.45717e+06	1.47155e+06	1.52659e+06	1.33404e+06
P60546	P60546		gmk		6.99838e+06	6.60571e+06	6.95472e+06	6.70755e+06	6.81943e+06	6.8324e+06
P60560	P60560		guaC		7.45351e+06	7.5821e+06	8.15372e+06	7.56306e+06	7.91159e+06	7.74337e+06
P60566	P60566		fixA		449798	345376	430998	454991	398330	519164
P60595	P60595		hisH		1.75589e+06	1.7729e+06	1.75458e+06	1.61138e+06	1.64418e+06	1.69039e+06
P60624	P60624		rplX		1.50542e+08	1.61529e+08	1.4733e+08	1.55031e+08	1.54178e+08	1.58708e+08
P60651	P60651		speB		1.06485e+07	1.01204e+07	1.07782e+07	1.00471e+07	1.07626e+07	9.74262e+06
P60664	P60664		hisF		2.92679e+06	2.61347e+06	2.89473e+06	2.81574e+06	2.89709e+06	2.80237e+06
P60716	P60716		lipA		8.19609e+06	8.13323e+06	8.33522e+06	7.88782e+06	8.26968e+06	8.08147e+06
P60723	P60723		rplD		1.63139e+08	1.61726e+08	1.65557e+08	1.66362e+08	1.64426e+08	1.73619e+08
P60752	P60752		msbA		3.48333e+06	3.41929e+06	3.44036e+06	3.56813e+06	3.54812e+06	3.53066e+06
P60757	P60757		hisG		2.82477e+06	2.8906e+06	2.70035e+06	2.74234e+06	2.81451e+06	2.61333e+06
P60785	P60785		lepA		1.18981e+07	1.18166e+07	1.22758e+07	1.26084e+07	1.18427e+07	1.26702e+07
P60906	P60906		hisS		1.11136e+07	1.11612e+07	1.10636e+07	1.09068e+07	1.09471e+07	1.09556e+07
P60955	P60955		lgt		285489	342481	342494	228957	369004	314996
P61175	P61175		rplV		1.0341e+08	9.4743e+07	1.04412e+08	9.48617e+07	1.04238e+08	9.10241e+07
P61316	P61316		lolA		4.07955e+06	4.22614e+06	4.1993e+06	4.19393e+06	4.02352e+06	4.20625e+06
P61320	P61320		lolB		2.56236e+06	2.97014e+06	2.60319e+06	3.07905e+06	2.6382e+06	2.80732e+06
P61517	P61517		can		7.3467e+06	7.8122e+06	7.53375e+06	7.70857e+06	7.53292e+06	6.98754e+06
P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)	P61626ups|LYSC_HUMAN_UPS Lysozyme C (Chain 19-148) - Homo sapiens (Human)					1.45365e+07	1.84344e+07	1.48345e+07		1.50534e+07
P61714	P61714		ribE		2.97527e+07	2.74527e+07	3.00548e+07	2.76904e+07	2.86256e+07	2.69579e+07
P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)	P61769ups|B2MG_HUMAN_UPS Beta-2-microglobulin (Chain 21-119) - Homo sapiens (Human)					5.69685e+06		6.01522e+06		6.08825e+06
P61887	P61887		rmlA2		922718	898831	911732	1.10089e+06	915199	933866
P61889	P61889		mdh		2.42117e+07	2.08015e+07	2.45089e+07	2.17103e+07	2.39546e+07	2.16173e+07
P61949	P61949		fldA		7.66018e+06	6.85691e+06	7.54179e+06	6.8196e+06	7.54624e+06	7.01977e+06
P62399	P62399		rplE		1.27889e+08	1.29152e+08	1.30991e+08	1.2879e+08	1.29452e+08	1.31206e+08
P62517	P62517		mdoH		563166	317648	488427	246604	416722	468685
P62556	P62556		sopA		4.03235e+06	4.17915e+06	3.94478e+06	4.19072e+06	3.85256e+06	3.8494e+06
P62558	P62558		sopB		5.50334e+06	5.59521e+06	5.54013e+06	5.56611e+06	5.47501e+06	5.76171e+06
P62615	P62615		ispE		1.72275e+06	1.38683e+06	1.55595e+06	1.4546e+06	1.37803e+06	1.42652e+06
P62617	P62617		ispF		2.17411e+06	2.54599e+06	2.38832e+06	2.59616e+06	2.45793e+06	2.58468e+06
P62620	P62620		ispG		6.78863e+06	6.62884e+06	6.92611e+06	6.61399e+06	6.90511e+06	6.78761e+06
P62623	P62623		ispH		1.21374e+06	1.2871e+06	1.23533e+06	1.2083e+06	1.17864e+06	1.10027e+06
P62672	P62672		apaG		1.02563e+06	991294	974744	951854	857212	979492
P62707	P62707		gpmA		4.27585e+07	3.9816e+07	4.21232e+07	3.84385e+07	4.13495e+07	4.13007e+07
P62768	P62768		yaeH		4.73168e+06	4.98435e+06	4.99474e+06	5.21421e+06	4.81015e+06	5.24407e+06
P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)	P62937ups|PPIA_HUMAN_UPS Peptidyl-prolyl cis-trans isomerase A (Chain 1-165, N terminal His tag)- Homo sapiens (Human)				3.88791e+06	3.51885e+06	3.47402e+06	3.55964e+06		3.50957e+06
