Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj1.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj2.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_5fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj3.mzML	/home/lerost/DIA_tools_manuscript/input_files/PXD026600/RD139_Wide_UPS1_0_25fmol_inj1.mzML
P75949	P75949		nagZ		1.67455e+06	1.58179e+06	1.7643e+06	1.54693e+06	1.68335e+06	1.76785e+06
P75954	P75954		ycfS		862302	780601	811731	778806	695544	771983
P75957	P75957		lolD		4.89968e+06	4.90818e+06	5.10207e+06	4.75318e+06	5.33649e+06	4.95927e+06
P75959	P75959		nagK		3.96176e+06	3.79932e+06	3.65415e+06	3.72866e+06	3.78152e+06	3.80358e+06
P75960	P75960		cobB		3.85982e+06	3.80965e+06	3.4021e+06	4.00656e+06	3.54141e+06	3.27993e+06
P75992	P75992		ymgA		178857	174118	162312	150673	227496	126926
P76002	P76002		pliG		928671	961745	1.03725e+06	902188	973401	964854
P76004	P76004		ycgM		1.40575e+06	1.45776e+06	1.55473e+06	1.45627e+06	1.61157e+06	1.56888e+06
P76007	P76007		cvrA		3.36751e+06	3.58286e+06	3.27657e+06	3.64068e+06	3.69174e+06	3.78185e+06
P76008	P76008		ldcA		1.59189e+06	1.577e+06	1.68251e+06	1.61048e+06	1.75246e+06	1.67346e+06
P76014	P76014		dhaL		4.58372e+06	4.40218e+06	3.63543e+06	4.51096e+06	3.43744e+06	3.54034e+06
P76015	P76015		dhaK		2.66116e+06	2.63228e+06	2.88753e+06	2.57022e+06	2.8491e+06	2.75794e+06
P76016	P76016		dhaR		2.65217e+06	2.42369e+06	2.61642e+06		2.59772e+06	
P76027	P76027		oppD		1.13688e+06	1.13717e+06	1.20574e+06	1.13625e+06	1.36498e+06	1.30999e+06
P76034	P76034		yciT		1.62905e+06	1.68722e+06	1.62436e+06	1.628e+06	1.66207e+06	1.68035e+06
P76046	P76046		ycjX		897584	904786	793399	771881	844100	857889
P76049	P76049		ycjY		2.35584e+06	2.33042e+06	2.2946e+06	2.24171e+06	2.32105e+06	2.42713e+06
P76053	P76053		smrA		514524	632739	543334	586288	558396	610511
P76055	P76055		ttcA		9.44216e+06	8.89128e+06	9.38335e+06	9.96789e+06	8.88223e+06	8.17565e+06
P76082	P76082		paaF		743528	581029		618541	775212	
P76104	P76104		ydcP		885415	1.0376e+06	918462	903722	952711	921057
P76116	P76116		yncE		5.90508e+06	6.04976e+06	5.87286e+06	5.9753e+06	5.89437e+06	5.95335e+06
P76149	P76149		sad		1.53933e+06	1.47454e+06	1.40124e+06	1.36023e+06	1.36893e+06	1.35114e+06
P76170	P76170		ynfB		2.51314e+06	2.49658e+06	2.36114e+06	2.46433e+06	2.18184e+06	2.22385e+06
P76177	P76177		ydgH		1.93887e+07	1.95028e+07	2.06549e+07	2.00666e+07	2.03002e+07	2.00935e+07
P76187	P76187		ydhF		2.84999e+06	2.85309e+06	2.47731e+06	2.87441e+06	2.44658e+06	2.12295e+06
P76192	P76192		ydhV		1.76751e+06	1.77e+06	1.72258e+06	1.67685e+06	1.68916e+06	1.69611e+06
P76193	P76193		ynhG		1.9511e+06	1.98012e+06	1.9e+06	2.1119e+06	1.86316e+06	2.05023e+06
P76204	P76204		ydiV		1.15717e+06	1.14973e+06	1.11867e+06	1.15263e+06	1.08895e+06	1.09172e+06
P76206	P76206		ydiY		960640	1.04049e+06	1.1097e+06	1.16169e+06	1.18275e+06	1.32138e+06
P76220	P76220		ydjY		1.05781e+06	1.08835e+06	1.18611e+06	1.07303e+06	1.14217e+06	1.17621e+06
P76223	P76223		ynjB		2.15341e+06	2.10703e+06	2.41779e+06	2.02995e+06	2.33034e+06	2.18688e+06
P76227	P76227		ynjH		3.5141e+06	3.80626e+06	4.06182e+06	4.08274e+06	4.02059e+06	3.96413e+06
P76243	P76243		yeaO		1.82042e+06	1.86207e+06	1.88583e+06	1.9555e+06	1.8425e+06	1.94784e+06
P76245	P76245		yeaP		944230	1.06236e+06	952364	954576	991063	911581
P76256	P76256		yeaZ		3.42243e+06	3.28147e+06	3.12837e+06	3.36704e+06	3.12654e+06	3.05523e+06
P76268	P76268		kdgR		6.31929e+06	6.30497e+06	6.1819e+06	6.32621e+06	6.10935e+06	6.01374e+06
P76270	P76270		msrC		4.85344e+06	5.07056e+06	3.68428e+06	4.89464e+06	3.96532e+06	3.9096e+06
P76273	P76273		rsmF		570724	608292	542625	692600	572348	569093
P76290	P76290		cmoA		2.25521e+06	2.18076e+06	2.20237e+06	2.36556e+06	2.17961e+06	2.13202e+06
P76291	P76291		cmoB		2.04096e+06	1.96057e+06	1.93313e+06	2.02614e+06	1.88643e+06	1.99466e+06
P76297	P76297		flhE		1.03956e+06	1.05311e+06	1.15828e+06	1.04389e+06	1.11299e+06	1.07731e+06
P76316	P76316		dcyD		2.78745e+06	2.7261e+06	2.80445e+06	2.8322e+06	2.69515e+06	2.6445e+06
P76344	P76344		zinT		220971	224294	248698	160816	143595	210871
P76372	P76372		wzzB		7.58666e+06	7.82763e+06	8.51533e+06	8.22321e+06	8.79209e+06	8.48557e+06
P76402	P76402		yegP		3.50462e+06	3.36695e+06	3.74263e+06	3.51456e+06	3.78226e+06	3.94825e+06
P76403	P76403		yegQ		2.76229e+06	2.89671e+06	3.006e+06	2.80317e+06	3.00873e+06	2.90964e+06
P76406	P76406		yegR		430315	391103	414887	345475	368131	422806
P76440	P76440		preT		1.11823e+06	1.21748e+06	1.14518e+06	1.08287e+06	1.15396e+06	1.20727e+06
P76445	P76445		yeiU		2.42135e+06	2.20837e+06	1.763e+06	2.24695e+06	1.90404e+06	1.92795e+06
P76471	P76471		yfaZ		754720	778479	727072	899644	1.02581e+06	762073
P76491	P76491		yfbR		873646	894420	824489	869118	799649	727623
P76502	P76502		sixA		6.81912e+06	6.31609e+06	6.68089e+06	6.44694e+06	6.68726e+06	7.4598e+06
P76506	P76506		mlaA		8.42706e+06	8.36982e+06	8.0163e+06	8.34457e+06	8.29031e+06	7.89173e+06
P76520	P76520		yfdX		2.58887e+06	3.17096e+06	3.44494e+06	1.9839e+06	7.22274e+06	2.61476e+06
P76535	P76535		murQ		1.89416e+06	1.76929e+06	1.9416e+06	1.68011e+06	1.93893e+06	1.87847e+06
P76536	P76536		yfeX		1.64795e+07	1.6696e+07	1.71211e+07	1.65631e+07	1.67096e+07	1.64375e+07
P76537	P76537		yfeY		2.65375e+06	2.9281e+06	3.09082e+06	2.91156e+06	3.12222e+06	3.07745e+06
P76539	P76539		ypeA		1.92342e+06	2.06938e+06	1.95182e+06	1.93108e+06	1.86288e+06	1.94001e+06
P76541	P76541		eutL		561893	429980	489578	466846	492467	473909
P76548	P76548		yffQ		2.08121e+06	8.2892e+06	8.02611e+06	8.86224e+06	7.60372e+06	7.97188e+06
P76558	P76558		maeB		3.18288e+06	3.21236e+06	3.28891e+06	3.20286e+06	3.19546e+06	3.23274e+06
P76561	P76561		ypfH		806169	933236	930556	943813	978452	1.40558e+06
P76569	P76569		yfgD		2.55891e+06	2.58417e+06	2.25084e+06	2.81731e+06	2.41716e+06	2.14941e+06
P76576	P76576		yfgM		9.95556e+06	1.01278e+07	1.0064e+07	9.98631e+06	9.95257e+06	1.02264e+07
P76578	P76578		yfhM		1.13646e+06	1.15451e+06	1.22606e+06	1.12156e+06	1.10322e+06	1.19362e+06
P76594	P76594		yfiQ		2.00733e+06	1.94183e+06	1.92463e+06	1.95325e+06	1.98807e+06	1.81215e+06
P76658	P76658		hldE		9.89455e+06	9.89235e+06	9.9913e+06	9.76042e+06	9.82157e+06	9.67427e+06
P76938	P76938		epmC		1.71007e+06	1.76856e+06	1.64677e+06	1.6785e+06	1.61692e+06	1.57721e+06
P77150	P77150		pdxY		3.92795e+06	3.77967e+06	3.83455e+06	4.01561e+06	3.79196e+06	3.75713e+06
P77173	P77173		zipA		2.57983e+06	2.64043e+06	2.54863e+06	2.66874e+06	2.68483e+06	2.4708e+06
P77182	P77182		mnmC		1.4609e+06	1.39472e+06	1.34025e+06	1.18438e+06	1.43491e+06	1.47468e+06
P77202	P77202		dsbG		223557	169174	242970	191685	162813	269814
P77212	P77212		ykgC		278488	245478		322341		87370.2
P77213	P77213		ybdK		466673	440120	423136	481909	424778	438880
P77247	P77247		yniC		1.54102e+06	1.52291e+06	1.41977e+06	1.53174e+06	1.40985e+06	1.41267e+06
P77252	P77252		ykgE		1.38287e+06	1.42684e+06	1.42404e+06	1.37615e+06	1.42931e+06	1.46012e+06
P77258	P77258		nemA		4.63892e+06	4.65692e+06	4.42409e+06	4.79562e+06	4.45904e+06	4.56518e+06
P77279	P77279		ybbL		2.73157e+06	2.73097e+06	2.72367e+06	2.64115e+06	2.69388e+06	2.78548e+06
P77285	P77285		rnfG		457720	457192	498010	442695	454681	434241
P77295	P77295		ygaV		368751	289611	276566	358619	350186	290847
P77330	P77330		borD		2.87334e+07	3.05885e+07	3.09835e+07	2.70342e+07	3.20901e+07	3.131e+07
P77338	P77338		kefA		1.38461e+06	1.40757e+06	1.33107e+06	1.2796e+06	1.31659e+06	1.30704e+06
P77348	P77348		mppA		2.25188e+06	2.24713e+06	2.2115e+06	2.35444e+06	2.09526e+06	2.00876e+06
P77376	P77376		ydgJ		2.51815e+06	2.61178e+06	2.26496e+06	2.43622e+06	2.34388e+06	2.32113e+06
P77395	P77395		ybbN		2.54643e+06	2.58335e+06	2.65422e+06	2.46877e+06	2.62697e+06	2.48139e+06
P77398	P77398		arnA		1.15767e+06	1.18208e+06	1.19925e+06	1.11316e+06	1.16476e+06	1.23256e+06
P77433	P77433		ykgG		1.53711e+06	1.48591e+06	1.41317e+06	1.49183e+06	1.36367e+06	1.4257e+06
P77434	P77434		alaC		1.92546e+06	1.97071e+06	1.98693e+06	1.98596e+06	1.97895e+06	2.05143e+06
P77444	P77444		sufS		452371	395542	351844	439489	413092	344760
P77454	P77454		glsA1		1.70436e+06	1.73837e+06	1.66484e+06	1.68181e+06	1.6203e+06	1.57239e+06
P77475	P77475		yqaB		3.33774e+06	3.4342e+06	3.07674e+06	3.18059e+06	2.78542e+06	2.98541e+06
P77488	P77488		dxs		2.82954e+06	2.956e+06	2.94642e+06	2.88626e+06	2.91932e+06	2.91359e+06
P77499	P77499		sufC		1.55412e+06	1.55956e+06	1.58043e+06	1.57107e+06	1.62397e+06	1.47385e+06
P77522	P77522		sufB		6.03812e+06	6.29768e+06	6.0263e+06	5.53422e+06	6.45303e+06	5.36714e+06
P77529	P77529		ydjN		4.72519e+06	5.10867e+06	4.78654e+06	5.19088e+06	4.85004e+06	4.61289e+06
P77536	P77536		ykgF		1.37239e+06	1.43842e+06	1.40907e+06	1.38199e+06	1.52466e+06	1.40004e+06
P77552	P77552		ydhQ		4.26663e+06	4.25031e+06	4.28262e+06	4.20022e+06	4.35512e+06	4.243e+06
P77561	P77561		ydeP		534732	560583	556582	531874	603542	577377
P77562	P77562		yaiW		1.70466e+06	1.66766e+06	1.51018e+06	1.67104e+06	1.66725e+06	1.50257e+06
P77567	P77567		nhoA		299965	247517	336370	276160	354573	338067
P77570	P77570		anmK		1.34205e+06	1.33324e+06	1.36316e+06	1.49529e+06	1.37216e+06	1.36272e+06
P77611	P77611		rnfC		982191	949178	961734	1.01075e+06	998170	895577
P77625	P77625		yfbT		8.63261e+06	8.68669e+06	8.86283e+06	8.66106e+06	8.95254e+06	8.89062e+06
P77690	P77690		arnB		1.08049e+06	1.29632e+06	1.07894e+06	1.14263e+06	1.05112e+06	929464
P77717	P77717		ybaY		1.9746e+06	2.04129e+06	2.35345e+06	1.99465e+06	2.16726e+06	2.24342e+06
P77718	P77718		thiI		2.49379e+06	2.53523e+06	2.49938e+06	2.6144e+06	2.53289e+06	2.57061e+06
P77735	P77735		yajO		4.20621e+06	4.3115e+06	4.11017e+06	3.99695e+06	4.10891e+06	4.17705e+06
P77737	P77737		oppF		1.86347e+06	1.89913e+06	1.70775e+06	2.02085e+06	1.66673e+06	1.59282e+06
P77739	P77739		yniA		1.21234e+06	1.15289e+06	1.20348e+06	1.11063e+06	1.17795e+06	1.27059e+06
P77748	P77748		ydiJ		1.43889e+06	1.47969e+06	1.72179e+06	1.32389e+06	1.6286e+06	1.73725e+06
P77756	P77756		queC		1.8694e+06	1.79947e+06	1.61525e+06	1.71984e+06	1.55052e+06	1.33293e+06
P77757	P77757		arnC		749351	872202	769396	779614	890210	741242
P77774	P77774		bamB		1.49804e+07	1.53914e+07	1.47775e+07	1.54817e+07	1.4573e+07	1.49104e+07
P77775	P77775		yfcH				762318		737997	842695
P77781	P77781		ydiI		201471	236847	199933	243548	233291	229787
P77804	P77804		ydgA		1.13018e+07	1.14415e+07	1.18625e+07	1.12766e+07	1.19923e+07	1.16651e+07
P77808	P77808		yfaY		4.31056e+06	4.33381e+06	4.5361e+06	4.38859e+06	4.49861e+06	4.43052e+06
P78055	P78055		fsaA		276717	282115	354912	349060	326567	276974
P78067	P78067		ynjE		2.95353e+06	2.90357e+06	2.82239e+06	2.85426e+06	2.82251e+06	2.72497e+06
P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)	P99999ups|CYC_HUMAN_UPS Cytochrome c (Chain 2-105) - Homo sapiens (Human)				563640	597765		534607	448745	
Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)	Q06830ups|PRDX1_HUMAN_UPS Peroxiredoxin 1 (Chain 2-199) - Homo sapiens (Human)				1.65145e+06	1.77306e+06	1.41318e+06	1.78934e+06	1.40147e+06	1.3713e+06
Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)	Q15843ups|NEDD8_HUMAN_UPS NEDD8 (Chain 1-81) - Homo sapiens (Human)				3.3104e+06	3.0416e+06		3.14872e+06		
Q2M7R5	Q2M7R5		yibT		2.72484e+06	2.53554e+06	2.4122e+06	2.8407e+06	2.4828e+06	2.3205e+06
Q2MB16	Q2MB16		yobH		869485	910224	895423	861926	781525	959339
Q46798	Q46798		ygeR		1.39365e+06	1.35791e+06	1.32562e+06	1.542e+06	1.23867e+06	1.18571e+06
Q46829	Q46829		bglA		7.70847e+06	7.7518e+06	7.52759e+06	7.89744e+06	7.56094e+06	7.52135e+06
Q46835	Q46835		yghG		3.53278e+06	3.28337e+06	3.51902e+06	3.60064e+06	3.42231e+06	3.60532e+06
Q46845	Q46845		yghU		553814	651966	670948	631175	673354	577986
Q46851	Q46851		gpr		1.07315e+06	1.24057e+06	1.20064e+06	1.08957e+06	1.28157e+06	1.12726e+06
Q46856	Q46856		yqhD		4.8907e+06	4.86338e+06	4.69252e+06	4.83893e+06	4.78386e+06	4.62049e+06
Q46857	Q46857		dkgA		3.5372e+06	3.42236e+06	3.55752e+06	3.5936e+06	3.51378e+06	3.54796e+06
Q46868	Q46868		yqiC		1.00974e+07	1.01942e+07	1.0159e+07	9.782e+06	1.04147e+07	9.53953e+06
Q46871	Q46871		yqjH		3.68018e+06	3.59748e+06	3.42027e+06	3.60027e+06	3.40867e+06	3.33783e+06
Q46893	Q46893		ispD		2.59396e+06	2.58915e+06	2.59264e+06	2.56584e+06	2.73784e+06	2.64054e+06
Q46919	Q46919		yqcC		521038	473196	576517	569030	504482	537848
Q46920	Q46920		queF		4.55558e+06	4.67801e+06	4.5174e+06	4.71805e+06	4.65049e+06	4.47319e+06
Q46925	Q46925		csdA		907393	1.07568e+06	1.16412e+06	960979	1.16703e+06	1.13187e+06
Q46927	Q46927		ygdL		1.49193e+06	1.38795e+06	1.50349e+06	1.50704e+06	1.54301e+06	1.51959e+06
Q46948	Q46948		yajL		5.1399e+06	4.94873e+06	5.23759e+06	5.53165e+06	4.96132e+06	4.84707e+06
Q47083	Q47083		cbl		449820	444243		484769		
Q47147	Q47147		yafJ		1.69471e+06	1.63038e+06	1.64471e+06	1.6643e+06	1.63542e+06	1.63637e+06
Q47157	Q47157		yafO		342778	340186	329752	302459	285798	319252
Q47319	Q47319		yfiP		744892	721756	671124	758132	721295	792031
Q47622	Q47622		sapA		5.40456e+06	5.88785e+06	5.94674e+06	5.16952e+06	5.44785e+06	5.77832e+06
Q47679	Q47679		yafV		1.24762e+06	1.24547e+06	1.31494e+06	1.22272e+06	1.28918e+06	1.23441e+06
Q47710	Q47710		yqjK		637292	683034	722095	779498	721761	674018
Q57154	Q57154		repB		1.16527e+06	1.14737e+06	1.1251e+06	1.21836e+06	1.08131e+06	1.0291e+06
Q57261	Q57261		truD		3.81091e+06	3.6966e+06	3.55678e+06	3.70399e+06	3.66996e+06	3.55228e+06
Q59385	Q59385		copA		5.6761e+06	5.9036e+06	5.76223e+06	5.88172e+06	5.7092e+06	5.76515e+06
Q7DFV3	Q7DFV3		ymgG		2.05475e+06	2.09366e+06		2.15953e+06		1.97605e+06
Q93K97	Q93K97		nudF		5.96024e+06	6.35471e+06	5.67549e+06	6.16896e+06	5.76384e+06	5.34624e+06
